component_id,lot_id,wafer_id,wafer_x,wafer_y,hour,t_ambient_c,t_die_c,iddq_ua,v_cc_v,v_offset_mv,snr_db,instrument_id,failure_class,is_sensor_fault
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,17,125.0,124.93,4.115,3.96,5.39,42.95,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,18,125.0,125.0,4.11,3.96,5.51,42.95,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,19,125.0,124.97,4.091,3.96,5.46,42.83,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,20,125.0,124.84,4.066,3.96,5.25,42.87,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,21,125.0,124.91,4.095,3.96,5.38,42.78,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,22,125.0,125.16,4.129,3.96,5.43,43.01,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,23,125.0,125.04,4.052,3.96,5.38,42.9,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,24,125.0,124.87,4.081,3.96,5.39,43.01,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,25,125.0,124.85,4.123,3.96,5.3,43.12,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,26,125.0,124.99,4.087,3.96,5.29,42.99,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,27,125.0,125.16,4.077,3.96,5.42,42.66,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,28,125.0,124.98,4.118,3.96,5.26,43.15,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,29,125.0,125.13,4.105,3.96,5.39,42.87,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,30,125.0,125.04,4.076,3.96,5.52,43.03,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,31,125.0,125.05,4.065,3.96,5.24,42.81,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,32,125.0,124.87,4.116,3.96,5.33,42.88,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,33,125.0,125.09,4.099,3.96,5.4,42.8,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,34,125.0,124.97,4.061,3.96,5.38,43.06,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,35,125.0,125.09,4.149,3.96,5.36,42.9,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,36,125.0,124.92,4.09,3.96,5.53,43.25,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,37,125.0,125.02,4.108,3.96,5.44,42.71,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,38,125.0,125.04,4.117,3.96,5.48,42.7,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,39,125.0,124.99,4.135,3.96,5.43,42.96,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,40,125.0,125.04,4.097,3.96,5.41,43.12,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,41,125.0,124.97,4.127,3.96,5.39,42.92,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,42,125.0,124.94,4.101,3.96,5.46,43.09,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,43,125.0,125.16,4.112,3.96,5.4,42.76,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,44,125.0,125.11,4.137,3.96,5.42,42.81,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,45,125.0,124.92,4.104,3.96,5.47,42.84,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,46,125.0,125.06,4.114,3.96,5.41,42.8,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,47,125.0,124.93,4.085,3.96,5.43,43.01,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,48,125.0,124.88,4.085,3.96,5.37,42.93,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,49,125.0,125.1,4.119,3.96,5.31,42.77,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,50,125.0,124.83,4.137,3.96,5.44,42.91,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,51,125.0,125.09,4.136,3.96,5.33,42.93,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,52,125.0,124.98,4.143,3.96,5.46,43.01,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,53,125.0,124.98,4.14,3.96,5.55,42.95,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,54,125.0,125.04,4.155,3.96,5.45,42.9,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,55,125.0,125.06,4.1,3.96,5.42,42.99,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,56,125.0,124.92,4.093,3.96,5.4,42.98,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,57,125.0,125.07,4.114,3.96,5.32,42.8,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,58,125.0,125.01,4.154,3.96,5.32,42.92,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,59,125.0,124.88,4.067,3.96,5.43,42.92,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,60,125.0,124.98,4.126,3.96,5.43,43.04,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,61,125.0,125.14,4.083,3.96,5.3,42.99,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,62,125.0,125.17,4.111,3.96,5.41,42.85,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,63,125.0,125.07,4.113,3.96,5.5,42.86,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,64,125.0,124.88,4.111,3.96,5.25,42.83,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,65,125.0,125.05,4.142,3.96,5.39,42.91,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,66,125.0,125.09,4.173,3.96,5.45,42.94,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,67,125.0,125.07,4.094,3.96,5.33,42.99,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,68,125.0,125.08,4.144,3.96,5.4,42.78,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,69,125.0,125.04,4.163,3.96,5.37,43.17,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,70,125.0,124.99,4.17,3.96,5.52,42.83,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,71,125.0,124.94,4.152,3.96,5.4,42.76,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,72,125.0,124.81,4.18,3.96,5.38,43.12,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,73,125.0,125.03,4.148,3.96,5.38,43.08,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,74,125.0,125.02,4.19,3.96,5.43,42.88,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,75,125.0,125.06,4.167,3.96,5.44,43.07,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,76,125.0,124.87,4.091,3.96,5.36,42.7,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,77,125.0,125.07,4.162,3.96,5.4,42.73,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,78,125.0,125.21,4.177,3.96,5.37,42.99,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,79,125.0,125.01,4.091,3.96,5.42,43.05,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,80,125.0,124.99,4.154,3.96,5.54,42.86,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,81,125.0,125.03,4.157,3.96,5.43,42.86,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,82,125.0,125.2,4.135,3.96,5.29,43.04,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,83,125.0,124.9,4.199,3.96,5.48,43.02,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,84,125.0,125.02,4.143,3.96,5.37,43.17,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,85,125.0,124.92,4.126,3.96,5.37,43.09,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,86,125.0,124.95,4.163,3.96,5.45,42.75,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,87,125.0,125.0,4.125,3.96,5.39,42.99,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,88,125.0,125.14,4.124,3.96,5.51,43.27,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,89,125.0,125.18,4.194,3.96,5.36,43.03,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,90,125.0,125.05,4.159,3.96,5.41,43.43,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,91,125.0,124.96,4.118,3.96,5.41,42.91,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,92,125.0,125.25,4.18,3.96,5.51,43.1,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,93,125.0,124.96,4.176,3.96,5.34,42.95,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,94,125.0,124.94,4.191,3.96,5.31,43.18,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,95,125.0,124.82,4.156,3.96,5.42,42.92,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,96,125.0,125.14,4.2,3.96,5.4,42.75,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,97,125.0,125.1,4.148,3.96,5.36,43.04,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,98,125.0,125.24,4.228,3.96,5.52,43.03,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,99,125.0,124.86,4.148,3.96,5.4,43.06,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,100,125.0,125.15,4.204,3.96,5.46,42.87,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,101,125.0,125.01,4.136,3.96,5.31,42.89,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,102,125.0,125.08,4.251,3.96,5.37,42.87,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,103,125.0,124.84,4.189,3.96,5.31,42.91,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,104,125.0,125.15,4.163,3.96,5.34,43.03,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,105,125.0,125.08,4.127,3.96,5.5,43.28,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,106,125.0,125.0,4.17,3.96,5.36,43.27,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,107,125.0,125.07,4.218,3.96,5.36,42.9,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,108,125.0,124.92,4.177,3.96,5.29,42.7,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,109,125.0,124.94,4.137,3.96,5.4,42.76,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,110,125.0,124.95,4.211,3.96,5.39,43.22,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,111,125.0,124.82,4.168,3.96,5.49,42.9,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,112,125.0,125.09,4.179,3.96,5.35,42.85,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,113,125.0,125.12,4.16,3.96,5.4,43.23,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,114,125.0,124.93,4.188,3.96,5.37,43.04,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,115,125.0,125.04,4.228,3.96,5.48,42.97,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,116,125.0,124.97,4.195,3.96,5.42,42.78,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,117,125.0,125.03,4.178,3.96,5.51,43.03,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,118,125.0,124.94,4.185,3.96,5.5,43.19,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,119,125.0,124.91,4.216,3.96,5.34,43.2,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,120,125.0,125.11,4.145,3.96,5.48,43.16,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,121,125.0,124.99,4.15,3.96,5.29,42.96,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,122,125.0,125.2,4.187,3.96,5.53,43.11,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,123,125.0,125.01,4.151,3.96,5.35,42.76,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,124,125.0,124.91,4.188,3.96,5.38,43.02,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,125,125.0,125.12,4.157,3.96,5.45,43.02,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,126,125.0,125.06,4.191,3.96,5.44,42.73,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,127,125.0,125.07,4.203,3.96,5.38,42.62,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,128,125.0,125.12,4.217,3.96,5.43,42.74,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,129,125.0,124.94,4.19,3.96,5.37,42.89,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,130,125.0,124.99,4.227,3.96,5.41,43.03,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,131,125.0,124.98,4.191,3.96,5.4,43.2,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,132,125.0,124.87,4.169,3.96,5.48,43.3,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,133,125.0,124.97,4.236,3.96,5.38,42.65,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,134,125.0,125.13,4.217,3.96,5.37,43.11,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,135,125.0,125.02,4.176,3.96,5.41,43.09,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,136,125.0,124.87,4.199,3.96,5.56,42.74,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,137,125.0,124.85,4.217,3.96,5.49,42.94,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,138,125.0,125.17,4.222,3.96,5.48,42.92,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,139,125.0,124.99,4.165,3.96,5.55,43.17,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,140,125.0,124.94,4.23,3.96,5.46,42.77,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,141,125.0,124.97,4.229,3.96,5.4,43.23,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,142,125.0,124.85,4.198,3.96,5.43,42.75,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,143,125.0,125.14,4.246,3.96,5.4,43.05,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,144,125.0,124.96,4.205,3.96,5.43,43.08,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,145,125.0,125.14,4.294,3.96,5.33,42.97,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,146,125.0,125.01,4.231,3.96,5.39,42.86,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,147,125.0,125.14,4.211,3.96,5.4,43.07,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,148,125.0,125.03,4.201,3.96,5.5,43.1,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,149,125.0,125.09,4.235,3.96,5.36,43.02,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,150,125.0,125.07,4.22,3.96,5.46,43.05,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,151,125.0,125.06,4.226,3.96,5.33,43.02,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,152,125.0,125.04,4.251,3.96,5.34,43.27,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,153,125.0,124.98,4.203,3.96,5.44,42.99,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,154,125.0,125.19,4.205,3.96,5.42,43.13,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,155,125.0,124.91,4.231,3.96,5.3,42.93,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,156,125.0,125.0,4.226,3.96,5.39,42.88,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,157,125.0,125.0,4.252,3.96,5.39,42.74,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,158,125.0,125.04,4.201,3.96,5.37,42.9,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,159,125.0,124.96,4.214,3.96,5.49,43.02,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,160,125.0,125.03,4.326,3.96,5.46,43.27,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,161,125.0,124.98,4.2,3.96,5.48,42.99,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,162,125.0,124.84,4.16,3.96,5.33,43.21,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,163,125.0,125.0,4.24,3.96,5.39,43.14,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,164,125.0,124.89,4.212,3.96,5.43,43.11,ASQD-ATE-SIM-01,0,0
LOT_02_COMP_0000,LOT_02,LOT_02_W00,0.0144,-0.126,165,125.0,124.83,4.241,3.96,5.35,43.02,ASQD-ATE-SIM-01,0,0
