component_id,lot_id,wafer_id,wafer_x,wafer_y,hour,t_ambient_c,t_die_c,iddq_ua,v_cc_v,v_offset_mv,snr_db,instrument_id,failure_class,is_sensor_fault
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,26,125.0,124.89,3.914,3.96,4.81,42.71,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,27,125.0,125.03,3.881,3.96,4.69,42.44,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,28,125.0,124.87,3.873,3.96,4.8,42.75,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,29,125.0,124.84,3.9,3.96,4.74,42.67,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,30,125.0,125.05,3.895,3.96,4.72,42.4,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,31,125.0,125.08,3.882,3.96,4.82,42.44,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,32,125.0,125.0,3.897,3.96,4.84,42.55,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,33,125.0,124.96,3.896,3.96,4.74,42.45,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,34,125.0,125.0,3.861,3.96,4.83,42.61,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,35,125.0,125.1,3.907,3.96,4.77,42.63,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,36,125.0,124.9,3.877,3.96,4.71,42.6,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,37,125.0,125.07,3.866,3.96,4.8,42.86,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,38,125.0,125.04,3.936,3.96,4.77,42.59,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,39,125.0,124.94,3.884,3.96,4.91,42.53,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,40,125.0,125.09,3.877,3.96,4.86,42.7,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,41,125.0,124.92,3.888,3.96,4.75,42.74,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,42,125.0,125.08,3.972,3.96,4.82,42.91,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,43,125.0,124.91,3.89,3.96,4.84,42.63,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,44,125.0,124.87,3.9,3.96,4.63,42.42,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,45,125.0,124.94,3.91,3.96,4.84,42.35,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,46,125.0,124.94,3.912,3.96,4.67,42.44,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,47,125.0,125.07,3.966,3.96,4.85,42.68,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,48,125.0,125.04,3.925,3.96,4.83,42.46,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,49,125.0,124.99,3.932,3.96,4.9,42.61,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,50,125.0,125.11,3.899,3.96,4.83,42.7,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,51,125.0,125.03,3.895,3.96,4.92,42.61,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,52,125.0,124.97,3.942,3.96,4.73,42.31,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,53,125.0,124.9,3.911,3.96,4.72,42.5,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,54,125.0,124.78,3.89,3.96,4.76,42.56,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,55,125.0,125.09,3.919,3.96,4.97,42.57,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,56,125.0,124.96,3.871,3.96,4.88,42.77,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,57,125.0,124.96,3.906,3.96,4.87,42.78,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,58,125.0,125.07,3.904,3.96,4.69,42.75,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,59,125.0,124.89,3.937,3.96,4.8,42.57,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,60,125.0,124.98,3.913,3.96,4.88,42.46,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,61,125.0,124.93,3.87,3.96,4.79,42.72,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,62,125.0,125.06,3.969,3.96,4.67,42.5,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,63,125.0,124.97,3.919,3.96,4.8,42.67,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,64,125.0,125.05,3.947,3.96,4.81,42.44,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,65,125.0,124.94,3.93,3.96,4.71,42.62,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,66,125.0,125.11,3.951,3.96,4.79,42.56,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,67,125.0,125.09,3.98,3.96,4.81,42.58,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,68,125.0,124.99,3.923,3.96,4.74,42.65,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,69,125.0,125.18,3.932,3.96,4.75,42.7,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,70,125.0,124.91,3.907,3.96,4.84,42.67,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,71,125.0,125.08,3.938,3.96,4.82,42.63,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,72,125.0,125.07,3.944,3.96,4.83,42.58,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,73,125.0,125.02,3.919,3.96,4.75,42.76,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,74,125.0,125.09,3.935,3.96,4.89,42.44,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,75,125.0,125.0,3.928,3.96,4.85,42.65,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,76,125.0,124.91,3.934,3.96,4.81,42.59,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,77,125.0,124.87,3.971,3.96,4.8,42.53,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,78,125.0,124.89,3.917,3.96,4.74,42.42,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,79,125.0,124.98,3.945,3.96,4.83,42.71,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,80,125.0,125.08,4.009,3.96,4.81,42.65,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,81,125.0,125.02,3.942,3.96,4.76,42.6,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,82,125.0,124.89,3.941,3.96,4.79,42.39,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,83,125.0,124.97,3.96,3.96,4.75,42.43,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,84,125.0,125.02,3.922,3.96,4.73,42.37,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,85,125.0,125.12,3.959,3.96,4.64,42.84,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,86,125.0,125.05,3.911,3.96,4.81,42.57,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,87,125.0,125.03,3.99,3.96,4.71,42.66,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,88,125.0,125.08,3.948,3.96,4.76,42.58,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,89,125.0,125.05,3.926,3.96,4.71,42.5,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,90,125.0,125.11,3.988,3.96,4.78,42.27,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,91,125.0,124.92,3.999,3.96,4.86,42.64,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,92,125.0,124.93,4.001,3.96,4.89,42.64,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,93,125.0,124.8,3.994,3.96,4.78,42.55,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,94,125.0,124.91,4.007,3.96,4.68,42.28,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,95,125.0,125.06,3.939,3.96,4.76,42.66,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,96,125.0,125.07,3.972,3.96,4.81,42.59,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,97,125.0,125.08,3.961,3.96,4.7,42.85,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,98,125.0,124.96,3.9,3.96,4.8,42.65,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,99,125.0,124.98,3.963,3.96,4.84,42.51,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,100,125.0,125.02,3.891,3.96,4.61,42.76,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,101,125.0,125.22,3.96,3.96,4.78,42.89,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,102,125.0,125.08,3.99,3.96,4.79,42.58,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,103,125.0,124.83,3.97,3.96,4.77,42.54,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,104,125.0,125.04,3.964,3.96,4.81,42.61,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,105,125.0,125.04,3.98,3.96,4.63,42.61,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,106,125.0,125.09,3.99,3.96,4.94,42.65,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,107,125.0,125.06,3.984,3.96,4.65,42.48,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,108,125.0,125.03,3.953,3.96,4.57,42.56,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,109,125.0,125.04,3.99,3.96,4.71,42.59,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,110,125.0,124.96,3.973,3.96,4.8,42.41,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,111,125.0,124.92,4.033,3.96,4.76,42.6,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,112,125.0,124.99,3.971,3.96,4.82,42.48,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,113,125.0,125.15,3.993,3.96,4.73,42.48,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,114,125.0,125.0,3.993,3.96,4.7,42.84,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,115,125.0,124.96,3.935,3.96,4.71,42.71,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,116,125.0,124.9,3.961,3.96,4.9,42.74,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,117,125.0,125.1,3.993,3.96,4.89,42.66,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,118,125.0,124.97,3.955,3.96,4.7,42.78,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,119,125.0,125.0,3.962,3.96,4.7,42.72,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,120,125.0,124.92,4.004,3.96,4.71,42.29,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,121,125.0,124.83,3.957,3.96,4.82,42.75,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,122,125.0,124.93,4.055,3.96,4.69,42.65,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,123,125.0,125.19,3.991,3.96,4.83,42.66,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,124,125.0,124.9,3.976,3.96,4.75,42.45,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,125,125.0,125.03,3.95,3.96,4.78,42.59,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,126,125.0,125.03,3.925,3.96,4.75,42.36,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,127,125.0,124.88,4.015,3.96,4.78,42.45,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,128,125.0,124.97,3.994,3.96,4.84,42.56,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,129,125.0,124.82,3.99,3.96,4.89,42.06,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,130,125.0,125.12,3.984,3.96,4.85,42.43,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,131,125.0,125.09,4.046,3.96,4.88,42.57,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,132,125.0,125.06,4.059,3.96,4.77,42.71,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,133,125.0,125.02,3.976,3.96,4.77,42.64,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,134,125.0,125.04,3.972,3.96,4.81,42.7,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,135,125.0,125.05,3.981,3.96,4.74,42.55,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,136,125.0,124.92,4.023,3.96,4.87,42.78,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,137,125.0,124.93,4.039,3.96,4.76,42.69,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,138,125.0,124.88,3.973,3.96,4.81,42.73,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,139,125.0,125.33,3.997,3.96,4.74,42.74,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,140,125.0,125.06,3.986,3.96,4.7,42.4,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,141,125.0,124.99,3.991,3.96,4.71,42.66,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,142,125.0,125.14,4.004,3.96,4.89,42.48,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,143,125.0,125.02,3.986,3.96,4.72,42.74,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,144,125.0,125.04,4.002,3.96,4.76,42.77,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,145,125.0,124.9,3.995,3.96,4.74,42.81,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,146,125.0,125.03,3.987,3.96,4.77,42.71,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,147,125.0,124.92,4.041,3.96,4.83,42.45,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,148,125.0,124.93,4.004,3.96,4.9,42.69,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,149,125.0,125.18,4.02,3.96,4.78,42.85,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,150,125.0,125.12,4.013,3.96,4.79,42.64,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,151,125.0,125.08,4.009,3.96,4.72,42.63,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,152,125.0,124.98,3.962,3.96,4.83,42.81,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,153,125.0,125.08,4.007,3.96,4.82,42.54,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,154,125.0,124.84,4.035,3.96,4.74,42.79,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,155,125.0,125.06,4.049,3.96,4.8,42.6,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,156,125.0,124.97,3.974,3.96,4.78,42.64,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,157,125.0,124.96,3.97,3.96,4.83,42.53,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,158,125.0,124.87,4.036,3.96,4.81,42.71,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,159,125.0,125.09,4.077,3.96,5.01,42.28,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,160,125.0,125.08,4.057,3.96,4.81,42.59,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,161,125.0,125.14,3.974,3.96,4.86,42.64,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,162,125.0,124.99,4.056,3.96,4.77,42.83,ASQD-ATE-SIM-01,0,0
LOT_05_COMP_0000,LOT_05,LOT_05_W00,-0.4431,0.6254,163,125.0,124.94,4.08,3.96,4.64,42.53,ASQD-ATE-SIM-01,0,0
