lot_id,component_id,payload_type,device_spec_id,operating_voltage_v,test_temperature_c,clock_freq_mhz,wafer_x,wafer_y,iddq_0h,iddq_24h,iddq_96h,iddq_168h_actual,spec_min_iddq,spec_max_iddq,is_defective_gt,failure_mode_gt
LOT_2026_03,LOT_2026_03_COMP_0032,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,0.5449,0.4227,326.4,346.62,349.75,351.21,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0033,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,0.797,0.0348,271.77,284.69,287.81,289.27,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0034,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,-0.8563,0.4949,309.73,325.39,328.52,329.98,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0035,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,-0.5845,-0.753,301.61,298.68,301.8,303.26,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0036,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,-0.5701,-0.7649,313.26,321.32,324.44,325.9,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0037,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,0.6493,0.3219,298.73,311.11,314.24,315.7,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0038,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,-0.2775,-0.1643,314.35,325.23,328.35,329.81,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0039,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,0.4144,0.0961,273.5,284.22,287.35,288.8,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0040,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,0.1167,-0.9692,277.34,290.81,293.94,295.4,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0041,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,0.5387,0.349,329.28,339.19,342.31,343.77,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0042,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,-0.5041,-0.7816,314.46,329.76,332.89,334.35,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0043,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,0.6011,-0.5576,268.54,287.81,290.93,292.39,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0044,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,-0.7869,0.0982,249.51,265.46,268.58,270.04,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0045,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,0.4709,-0.2319,304.74,322.21,325.33,326.79,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0046,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,0.9195,0.2265,286.69,286.64,289.76,291.22,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0047,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,-0.4526,-0.0455,336.11,351.64,354.77,356.22,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0048,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,0.2769,0.5725,303.78,322.47,325.6,327.06,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0049,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,0.0749,0.994,307.85,324.9,328.03,329.49,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0050,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,0.4139,-0.7513,319.21,340.95,344.08,345.54,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0051,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,-0.2928,-0.5994,328.03,339.94,343.06,344.52,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0052,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,0.2608,-0.7019,264.93,284.95,288.08,289.54,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0053,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,0.018,-0.641,265.22,272.26,275.38,276.84,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0054,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,0.8256,0.2128,284.22,295.53,298.66,300.12,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0055,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,-0.5499,-0.3111,303.88,318.86,321.99,323.45,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0056,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,0.4566,0.6794,268.41,276.42,279.55,281.0,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0057,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,0.6861,-0.4837,296.58,308.6,311.73,313.19,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0058,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,-0.7442,-0.236,250.07,268.19,271.32,272.78,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0059,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,0.3633,-0.6388,296.92,316.94,320.07,321.53,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0060,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,-0.452,0.0423,293.48,307.92,311.05,312.5,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0061,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,-0.2244,0.3858,265.64,286.85,289.98,291.44,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0062,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,-0.6179,0.6433,297.22,306.14,309.27,310.73,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0063,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,0.5172,0.1511,302.55,315.78,318.91,320.37,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0064,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,-0.7642,-0.2683,274.19,297.75,300.88,302.34,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0065,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,-0.0697,0.5429,299.79,315.54,318.67,320.12,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0066,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,0.123,-0.3597,315.21,333.01,336.13,337.59,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0067,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,-0.4683,0.4297,320.08,333.36,336.49,337.95,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0068,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,-0.4878,-0.269,262.35,277.91,281.04,282.49,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0069,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,-0.3441,0.3535,286.76,304.8,307.93,309.39,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0070,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,0.4724,-0.6041,283.6,301.52,304.65,306.1,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0071,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,0.1179,0.4811,283.58,303.29,306.42,307.88,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0072,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,-0.4487,-0.7392,317.53,327.7,330.83,332.29,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0073,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,0.5507,0.6456,225.02,232.29,235.41,236.87,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0074,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,-0.6603,-0.5092,278.16,286.63,289.75,291.21,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0075,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,0.0692,0.313,269.35,283.0,286.12,287.58,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0076,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,-0.2959,0.9252,317.36,323.01,326.13,327.59,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0077,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,-0.556,0.4407,337.98,357.42,360.55,362.0,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0078,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,0.7421,-0.5907,312.36,337.13,340.26,341.72,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0079,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,-0.0783,-0.4387,309.5,319.67,322.8,324.25,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0080,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,0.6573,-0.4031,306.69,321.32,324.45,325.91,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0081,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,-0.6432,0.7428,328.64,342.68,345.8,347.26,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0082,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,-0.7813,-0.6231,301.07,315.49,318.62,320.07,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0083,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,-0.079,-0.1339,286.98,294.31,297.44,298.9,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0084,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,-0.5347,0.4421,326.76,349.38,352.51,353.97,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0085,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,-0.5057,0.189,317.48,329.03,332.16,333.62,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0086,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,0.043,0.2487,320.53,336.74,339.87,341.33,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0087,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,-0.4625,0.5965,288.31,304.83,307.95,309.41,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0088,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,-0.0501,0.0507,266.72,279.6,282.73,284.19,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0089,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,0.2963,-0.7235,300.53,320.02,323.15,324.61,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0090,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,0.2156,-0.9076,264.32,275.06,278.18,279.64,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0091,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,0.8513,0.3985,250.95,265.17,268.3,269.76,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0092,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,-0.3249,-0.9213,313.08,325.94,329.06,330.52,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0093,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,-0.2661,0.8179,314.0,330.01,333.14,334.6,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0094,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,0.3239,0.2825,279.22,302.64,305.77,307.22,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0095,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,0.0324,-0.6585,250.66,259.12,262.24,263.7,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0096,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,-0.9164,-0.2146,340.0,351.77,354.89,356.35,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0097,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,-0.2365,-0.4462,259.12,268.68,271.81,273.27,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0098,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,-0.4622,0.4793,314.07,326.42,329.55,331.01,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0099,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,-0.5757,0.5344,295.68,305.28,308.4,309.86,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0100,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,-0.0037,-0.3215,280.04,297.27,300.39,301.85,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0101,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,-0.2407,0.6574,320.8,343.1,346.23,347.68,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0102,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,-0.2111,0.0113,287.41,291.09,294.22,295.68,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0103,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,0.0076,-0.5582,330.53,352.98,356.11,357.57,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0104,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,0.1665,0.8511,248.01,266.41,269.54,271.0,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0105,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,0.7649,-0.3611,294.24,308.52,311.64,313.1,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0106,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,0.4003,-0.8839,307.84,313.86,316.99,318.45,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0107,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,0.0272,0.881,296.93,306.38,309.51,310.97,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0108,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,-0.3392,0.3165,320.19,327.8,330.92,332.38,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0109,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,-0.7785,-0.5467,326.4,342.05,345.17,346.63,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0110,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,0.5284,-0.5225,296.83,309.61,312.74,314.2,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0111,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,-0.1858,0.9002,274.73,288.06,291.19,292.65,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0112,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,-0.5246,0.8046,315.06,334.42,337.54,339.0,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0113,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,0.5372,-0.7351,298.56,300.94,304.06,305.52,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0114,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,0.6261,-0.0462,260.64,273.2,276.33,277.79,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0115,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,0.474,0.6112,264.82,271.47,274.6,276.06,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0116,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,0.1196,-0.6468,308.61,312.38,315.51,316.97,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0117,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,-0.7501,-0.3626,276.52,284.15,287.28,288.74,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0118,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,-0.6849,-0.1248,316.55,332.3,335.42,336.88,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0119,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,-0.283,0.2195,289.83,303.98,307.11,308.57,180.0,450.0,0,HEALTHY
LOT_2026_03,LOT_2026_03_COMP_0120,EOS_08_EOIR,ISRO-SPEC-EOS08-IR-2024,12.0,25.0,50.0,-0.6537,0.4658,279.48,296.64,299.77,301.22,180.0,450.0,0,HEALTHY
