lot_id,component_id,payload_type,device_spec_id,operating_voltage_v,test_temperature_c,clock_freq_mhz,wafer_x,wafer_y,iddq_0h,iddq_24h,iddq_96h,iddq_168h_actual,spec_min_iddq,spec_max_iddq,is_defective_gt,failure_mode_gt
LOT_2026_05,LOT_2026_05_COMP_0019,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,-0.2627,-0.4698,148.92,155.3,156.87,157.6,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0020,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.4399,0.5623,142.09,148.76,150.32,151.05,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0021,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,-0.2623,0.209,129.15,134.88,136.45,137.18,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0022,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.1105,-0.4634,149.66,154.5,156.06,156.79,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0023,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.2544,-0.6433,135.36,145.15,146.72,147.45,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0024,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.4917,-0.0315,137.82,145.22,146.78,147.51,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0025,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.6171,-0.0846,121.26,131.97,133.53,134.26,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0026,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.5455,0.722,150.52,161.48,163.04,163.77,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0027,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,-0.2722,0.0217,144.58,155.66,157.23,157.96,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0028,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,-0.9604,0.0281,119.85,129.82,131.38,132.11,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0029,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,-0.2549,0.3999,142.58,142.16,143.72,144.45,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0030,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.8339,-0.1051,156.4,165.41,166.98,167.71,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0031,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.2698,-0.1943,143.09,152.42,153.98,154.71,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0032,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.7262,-0.2714,145.61,151.22,152.79,153.52,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0033,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,-0.1331,-0.6238,145.61,154.15,155.72,156.44,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0034,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,-0.2209,-0.8877,140.52,151.22,152.79,153.51,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0035,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.175,-0.4684,151.23,155.29,156.85,157.58,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0036,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,-0.6629,-0.1352,133.15,139.09,140.66,141.39,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0037,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.6712,0.327,176.0,186.05,187.61,188.34,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0038,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,-0.2231,-0.4496,140.69,151.78,153.34,154.07,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0039,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,-0.3056,0.1298,136.63,247.18,1504.28,9109.32,80.0,220.0,1,THERMAL_RUNAWAY_EXP
LOT_2026_05,LOT_2026_05_COMP_0040,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,-0.0181,-0.8522,145.39,149.04,150.6,151.33,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0041,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.4999,-0.2453,129.49,138.34,139.91,140.64,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0042,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,-0.6779,-0.6051,144.92,150.25,151.82,152.54,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0043,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.093,0.6656,156.35,156.26,157.83,158.56,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0044,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,-0.3037,0.0439,143.74,156.02,157.58,158.31,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0045,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.0564,0.9402,158.13,170.86,172.42,173.15,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0046,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.4138,0.7554,139.95,256.92,1544.63,9334.87,80.0,220.0,1,THERMAL_RUNAWAY_EXP
LOT_2026_05,LOT_2026_05_COMP_0047,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.2604,0.2327,164.57,168.89,170.45,171.18,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0048,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,-0.6969,0.6085,167.92,176.57,178.13,178.86,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0049,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,-0.2526,-0.0559,155.81,167.72,169.29,170.02,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0050,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.2367,-0.3576,152.88,159.12,160.68,161.41,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0051,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.4019,-0.103,154.7,159.09,160.65,161.38,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0052,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.7819,-0.5576,168.49,175.73,177.3,178.03,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0053,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.0311,-0.8157,165.21,174.66,176.23,176.96,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0054,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.3356,0.3774,155.39,159.28,160.84,161.57,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0055,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,-0.1944,-0.4621,150.68,157.48,159.04,159.77,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0056,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.9237,-0.3616,147.15,147.88,149.44,150.17,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0057,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.3192,0.7596,161.48,166.5,168.06,168.79,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0058,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.6201,-0.1337,153.76,162.32,163.89,164.61,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0059,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.059,0.2464,123.72,127.02,128.58,129.31,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0060,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,-0.5834,-0.3218,134.55,144.23,145.8,146.53,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0061,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.1286,0.4365,148.39,154.71,156.27,157.0,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0062,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,-0.1498,-0.5478,147.03,153.57,155.13,155.86,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0063,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,-0.727,-0.3479,149.99,156.42,157.99,158.71,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0064,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,-0.7787,0.3429,141.57,150.52,152.08,152.81,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0065,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.2238,0.6467,137.33,248.79,1512.41,9156.89,80.0,220.0,1,THERMAL_RUNAWAY_EXP
LOT_2026_05,LOT_2026_05_COMP_0066,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.4269,0.0742,133.73,139.82,141.38,142.11,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0067,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.539,-0.0765,142.66,144.68,146.24,146.97,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0068,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.3573,0.112,123.33,130.43,132.0,132.73,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0069,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,-0.3065,-0.0292,152.48,162.53,164.1,164.82,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0070,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,-0.5543,-0.4296,142.96,148.29,149.85,150.58,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0071,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.408,-0.9079,128.18,132.1,133.66,134.39,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0072,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,-0.9218,-0.1732,157.01,163.22,164.79,165.51,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0073,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,-0.0012,0.4016,141.26,146.12,147.69,148.42,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0074,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.182,0.5213,139.32,148.13,149.69,150.42,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0075,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,-0.6874,0.3638,127.81,136.07,137.64,138.36,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0076,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.9655,0.0901,155.63,159.66,161.22,161.95,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0077,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.802,0.2998,133.89,142.51,144.07,144.8,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0078,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.1975,-0.0205,145.36,153.49,155.06,155.79,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0079,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.1206,0.3813,137.05,140.87,142.44,143.16,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0080,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,-0.1961,0.1605,138.4,144.48,146.04,146.77,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0081,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.2182,0.63,126.85,136.88,138.45,139.18,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0082,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.1851,0.8975,137.81,143.44,145.01,145.74,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0083,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,-0.694,0.2756,150.9,152.85,154.41,155.14,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0084,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.5618,-0.82,139.09,143.64,145.21,145.94,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0085,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.2138,-0.8471,141.23,146.53,148.09,148.82,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0086,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,-0.9436,-0.2248,140.68,143.36,144.93,145.66,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0087,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,-0.8469,-0.0973,150.64,155.84,157.4,158.13,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0088,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.3242,-0.3841,147.41,154.32,155.88,156.61,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0089,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.7882,0.5349,161.68,169.92,171.48,172.21,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0090,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,-0.7517,-0.3459,160.76,165.54,167.1,167.83,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0091,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,-0.3224,0.0356,124.43,135.11,136.67,137.4,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0092,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.3763,-0.6802,151.66,163.88,165.44,166.17,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0093,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,-0.8344,-0.2026,144.47,151.64,153.2,153.93,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0094,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,-0.42,0.2467,134.67,141.5,143.07,143.79,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0095,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.9645,0.2425,154.24,158.88,160.44,161.17,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0096,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.1745,-0.9002,154.05,158.42,159.98,160.71,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0097,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.6208,0.2185,124.92,132.89,134.45,135.18,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0098,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.7345,0.428,121.84,129.63,131.19,131.92,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0099,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,-0.2428,-0.7808,163.13,172.28,173.85,174.58,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0100,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.1511,0.7078,144.8,150.9,152.46,153.19,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0101,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,-0.1323,-0.5295,150.88,157.01,158.57,159.3,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0102,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,-0.4295,0.6217,153.8,158.81,160.37,161.1,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0103,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,-0.0979,0.7513,146.2,155.01,156.57,157.3,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0104,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,-0.1618,0.135,140.21,141.69,143.26,143.99,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0105,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.2536,0.6236,148.09,158.42,159.98,160.71,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0106,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,-0.8424,0.5295,170.54,173.24,174.8,175.53,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0107,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,-0.4735,-0.0497,119.08,124.87,126.43,127.16,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0108,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,-0.2635,-0.6355,126.06,128.28,129.85,130.57,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0109,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,-0.2746,-0.0587,130.33,139.24,140.8,141.53,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0110,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.8656,0.4671,133.02,143.62,145.19,145.92,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0111,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,-0.5395,0.3413,163.68,165.76,167.32,168.05,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0112,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.0875,0.1511,138.01,148.26,149.82,150.55,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0113,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,-0.1081,0.2512,132.87,141.49,143.05,143.78,80.0,220.0,0,HEALTHY
LOT_2026_05,LOT_2026_05_COMP_0114,ADITYA_L1_PAPA,ISRO-SPEC-ADITYA-PAPA-2023,28.0,40.0,10.0,0.0045,-0.2728,142.53,153.91,155.47,156.2,80.0,220.0,0,HEALTHY
