lot_id,component_id,payload_type,device_spec_id,operating_voltage_v,test_temperature_c,clock_freq_mhz,wafer_x,wafer_y,iddq_0h,iddq_24h,iddq_96h,iddq_168h_actual,spec_min_iddq,spec_max_iddq,is_defective_gt,failure_mode_gt
LOT_2026_06,LOT_2026_06_COMP_0010,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.1243,0.7018,44.12,48.71,49.21,49.45,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0011,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.0297,0.2899,42.23,45.33,45.83,46.07,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0012,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.5324,-0.378,43.57,45.68,46.19,46.42,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0013,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.6606,0.5562,55.84,57.88,58.38,58.62,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0014,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.5777,0.7303,47.84,52.0,52.51,52.74,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0015,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.5673,-0.0431,47.42,50.98,51.48,51.72,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0016,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.1832,0.2655,47.57,50.01,50.51,50.75,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0017,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.7048,-0.5526,48.11,50.55,51.05,51.29,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0018,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.6086,0.1565,46.45,48.61,49.11,49.35,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0019,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.7463,0.2661,52.33,54.34,54.84,55.07,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0020,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.1895,0.0091,46.77,50.1,50.61,50.84,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0021,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.1753,0.5188,45.77,47.48,47.99,48.22,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0022,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.1865,-0.1134,43.42,46.4,46.9,47.13,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0023,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.4167,0.4456,40.32,43.08,43.58,43.82,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0024,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.3419,-0.3815,56.36,59.34,59.84,60.08,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0025,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.9898,0.1038,48.66,51.68,52.18,52.41,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0026,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.5964,-0.1987,51.33,53.83,54.33,54.56,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0027,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.0755,0.5494,44.43,45.99,46.49,46.73,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0028,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.043,0.4682,49.36,51.15,51.66,51.89,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0029,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.0172,-0.7027,50.11,52.23,52.73,52.97,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0030,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.1642,-0.1758,37.34,67.87,411.45,2489.95,25.0,95.0,1,THERMAL_RUNAWAY_EXP
LOT_2026_06,LOT_2026_06_COMP_0031,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.4749,-0.2534,47.78,49.4,49.9,50.14,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0032,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.3139,-0.3693,49.86,49.84,50.34,50.58,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0033,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.136,-0.9721,46.04,49.54,50.05,50.28,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0034,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.1928,0.7606,52.14,54.07,54.58,54.81,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0035,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.8274,-0.4218,48.42,52.39,52.89,53.13,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0036,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.2997,-0.016,48.51,49.92,50.42,50.65,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0037,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.3757,-0.0883,45.33,49.85,50.35,50.58,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0038,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.819,-0.0417,51.67,53.9,54.41,54.64,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0039,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.7285,0.6695,46.02,48.1,48.61,48.84,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0040,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.1519,-0.0126,46.46,50.13,50.63,50.87,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0041,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.7959,-0.5236,56.31,59.69,60.19,60.42,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0042,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.1455,-0.1921,50.06,52.59,53.09,53.32,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0043,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.8488,0.1876,52.66,54.04,54.54,54.77,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0044,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.1923,0.1662,42.37,43.16,43.67,43.9,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0045,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.293,0.4122,54.86,56.78,57.28,57.52,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0046,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.2078,-0.3555,46.3,48.17,48.67,48.91,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0047,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.4149,0.1517,45.99,47.03,47.53,47.77,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0048,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.2383,0.2231,46.11,46.88,47.38,47.62,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0049,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.1218,-0.7113,45.57,47.13,47.64,47.87,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0050,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.0443,0.0654,47.02,50.67,51.18,51.41,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0051,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.3525,-0.8163,40.49,42.06,42.56,42.8,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0052,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.2792,0.2465,35.46,37.83,38.34,38.57,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0053,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.3264,-0.0251,44.99,46.21,46.71,46.95,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0054,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.511,-0.4104,50.32,53.08,53.58,53.82,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0055,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.4639,0.0618,42.85,45.82,46.32,46.55,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0056,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.8163,-0.4118,45.22,46.54,47.04,47.28,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0057,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.0115,-0.0758,41.28,44.32,44.82,45.06,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0058,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.378,-0.0738,43.86,44.55,45.06,45.29,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0059,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.7476,0.3733,42.26,43.33,43.83,44.07,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0060,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.0299,-0.383,46.03,48.34,48.84,49.08,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0061,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.7732,0.5224,47.97,47.97,48.47,48.71,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0062,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.3488,0.6263,49.71,50.5,51.0,51.23,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0063,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.6102,-0.2289,46.58,49.68,50.18,50.42,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0064,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.1374,-0.0088,44.41,46.76,47.26,47.49,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0065,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.6125,0.3452,48.07,50.58,51.08,51.32,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0066,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.1393,0.9629,47.67,50.67,51.17,51.4,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0067,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.2758,-0.5194,53.85,56.15,56.65,56.89,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0068,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.6061,0.1998,44.69,47.13,47.63,47.87,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0069,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.1778,-0.8929,49.58,53.03,53.54,53.77,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0070,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.6164,0.578,49.16,50.97,51.48,51.71,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0071,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.3927,0.5765,50.44,54.35,54.86,55.09,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0072,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.4261,0.2263,40.04,41.7,42.2,42.44,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0073,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.8163,-0.075,49.63,52.96,53.47,53.7,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0074,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.1737,0.7406,45.17,48.48,48.98,49.22,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0075,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.1727,0.647,39.62,41.58,42.09,42.32,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0076,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.7334,0.1964,43.8,45.81,46.32,46.55,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0077,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.5403,0.1384,48.7,52.37,52.87,53.1,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0078,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.5133,-0.6234,45.5,47.61,48.11,48.34,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0079,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.1276,0.2733,41.4,43.92,44.42,44.66,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0080,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.5871,-0.1502,52.05,54.47,54.97,55.21,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0081,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.7053,0.2733,48.12,49.35,49.85,50.08,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0082,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.4612,-0.7733,52.63,55.27,55.77,56.0,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0083,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.4348,-0.5268,49.08,51.73,52.23,52.47,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0084,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.0018,0.7901,41.93,45.76,46.26,46.5,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0085,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.6747,0.3201,51.24,52.49,52.99,53.23,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0086,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.0117,-0.5763,45.6,48.27,48.77,49.01,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0087,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.3109,0.2014,47.54,49.56,50.06,50.29,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0088,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.2536,0.9164,44.41,78.41,107.73,125.82,25.0,95.0,1,NBTI_POWER_LAW
LOT_2026_06,LOT_2026_06_COMP_0089,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.4781,-0.0151,44.21,46.64,47.14,47.38,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0090,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.3926,-0.2413,45.26,46.15,46.65,46.88,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0091,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.4199,0.0378,40.0,41.09,41.59,41.82,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0092,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.1873,-0.7875,45.46,78.73,108.05,126.14,25.0,95.0,1,NBTI_POWER_LAW
LOT_2026_06,LOT_2026_06_COMP_0093,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.0149,0.2254,40.44,42.51,43.01,43.25,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0094,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.2839,-0.1043,46.14,47.93,48.43,48.66,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0095,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.5981,0.5866,49.43,87.56,200.96,314.36,25.0,95.0,1,ELECTROMIGRATION_LINEAR
LOT_2026_06,LOT_2026_06_COMP_0096,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.6726,0.5222,49.82,51.49,52.0,52.23,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0097,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.7096,-0.1102,44.12,46.2,46.7,46.94,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0098,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.7214,-0.3723,46.31,48.51,49.02,49.25,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0099,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.5282,-0.1776,45.71,47.91,48.41,48.64,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0100,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.2648,0.0932,52.58,55.12,55.62,55.86,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0101,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.4463,-0.7181,48.71,49.9,50.4,50.63,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0102,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.3192,-0.7884,45.66,47.42,47.92,48.16,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0103,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.1466,-0.0413,42.55,45.3,45.8,46.03,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0104,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.3506,-0.0055,49.0,82.55,111.86,129.95,25.0,95.0,1,NBTI_POWER_LAW
LOT_2026_06,LOT_2026_06_COMP_0105,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.5774,0.3397,52.52,53.91,54.41,54.65,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0106,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.4893,-0.282,44.98,46.34,46.84,47.08,25.0,95.0,0,HEALTHY
LOT_2026_06,LOT_2026_06_COMP_0107,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.0633,-0.6946,44.53,48.29,48.79,49.03,25.0,95.0,0,HEALTHY
