lot_id,component_id,payload_type,device_spec_id,operating_voltage_v,test_temperature_c,clock_freq_mhz,wafer_x,wafer_y,iddq_0h,iddq_24h,iddq_96h,iddq_168h_actual,spec_min_iddq,spec_max_iddq,is_defective_gt,failure_mode_gt
LOT_2026_02,LOT_2026_02_COMP_0017,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.6594,-0.2999,44.98,45.94,46.44,46.68,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0018,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.5667,-0.3328,49.41,50.95,51.45,51.69,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0019,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.5274,0.1142,41.53,45.47,45.97,46.2,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0020,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.2537,-0.7399,48.26,49.96,50.46,50.7,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0021,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.1095,0.3571,40.62,42.95,43.46,43.69,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0022,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.4807,-0.2472,47.73,50.27,50.77,51.0,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0023,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.5953,-0.1095,46.19,48.48,48.99,49.22,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0024,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.6343,-0.2317,40.83,42.93,43.43,43.67,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0025,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.8745,0.1429,52.02,53.12,53.62,53.86,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0026,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.2892,-0.3406,43.07,46.55,47.06,47.29,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0027,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.4014,-0.5942,43.93,47.74,48.24,48.47,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0028,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.3238,0.6983,47.85,48.51,49.02,49.25,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0029,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.1025,-0.1896,49.3,50.56,51.06,51.29,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0030,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.7585,0.1796,43.53,45.45,45.96,46.19,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0031,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.3397,-0.2348,45.84,47.14,47.65,47.88,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0032,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.032,0.253,46.78,49.41,49.91,50.14,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0033,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.7077,0.6693,50.91,52.43,52.93,53.17,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0034,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.87,0.4568,49.11,53.23,53.74,53.97,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0035,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.2977,-0.8484,46.59,49.83,50.34,50.57,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0036,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.2954,0.4662,43.12,45.48,45.99,46.22,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0037,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.0493,-0.3086,45.66,48.76,49.26,49.5,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0038,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.7584,0.3302,43.6,46.77,47.28,47.51,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0039,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.2646,0.6084,36.07,37.73,38.24,38.47,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0040,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.3386,-0.0858,47.01,48.45,48.95,49.19,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0041,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.1781,-0.6808,50.04,52.28,52.78,53.02,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0042,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.0776,0.1684,36.62,39.57,40.07,40.3,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0043,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.6705,-0.6781,44.64,46.94,47.44,47.68,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0044,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.3836,-0.3341,48.16,48.92,49.42,49.65,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0045,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.6076,-0.5416,54.79,56.24,56.75,56.98,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0046,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.0597,0.5551,46.2,48.3,48.81,49.04,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0047,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.7127,0.1101,44.25,46.36,46.86,47.09,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0048,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.5065,-0.5387,46.31,50.26,50.76,51.0,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0049,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.4261,0.0573,50.62,51.54,52.04,52.28,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0050,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.695,-0.6976,46.17,48.79,49.3,49.53,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0051,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.8659,-0.1592,44.91,48.43,48.93,49.17,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0052,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.8991,-0.3621,46.64,86.49,199.89,313.29,25.0,95.0,1,ELECTROMIGRATION_LINEAR
LOT_2026_02,LOT_2026_02_COMP_0053,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.2854,-0.9019,44.79,46.6,47.1,47.34,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0054,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.7732,-0.01,47.59,48.52,49.02,49.25,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0055,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.5678,0.7742,54.17,55.43,55.93,56.17,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0056,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.0321,-0.2957,46.48,49.19,49.7,49.93,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0057,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.3613,0.2558,44.8,46.06,46.56,46.79,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0058,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.211,0.0268,44.11,45.4,45.9,46.14,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0059,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.3969,-0.4096,40.54,76.89,190.29,303.69,25.0,95.0,1,ELECTROMIGRATION_LINEAR
LOT_2026_02,LOT_2026_02_COMP_0060,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.4372,-0.4445,49.58,49.51,50.01,50.25,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0061,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.5183,-0.052,45.7,46.99,47.49,47.72,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0062,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.1043,-0.9044,47.33,49.98,50.49,50.72,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0063,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.5193,0.2951,57.78,61.11,61.61,61.84,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0064,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.4666,0.2514,47.09,50.02,50.52,50.76,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0065,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.0574,-0.7344,44.25,46.1,46.6,46.84,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0066,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.0264,0.3745,43.97,44.41,44.91,45.15,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0067,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.6884,0.573,52.02,54.98,55.48,55.72,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0068,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.1668,0.2161,45.68,47.58,48.09,48.32,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0069,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.2303,0.9664,43.37,45.61,46.11,46.35,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0070,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.2521,0.8418,51.09,53.1,53.61,53.84,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0071,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.0458,0.4434,43.31,44.26,44.77,45.0,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0072,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.0717,0.0194,51.76,54.27,54.77,55.0,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0073,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.8973,0.1012,51.82,54.2,54.7,54.94,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0074,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.8382,-0.0648,45.93,47.73,48.23,48.46,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0075,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.7674,0.3743,52.24,54.83,55.34,55.57,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0076,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.6563,0.5836,48.02,48.96,49.46,49.7,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0077,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.1164,-0.246,48.34,50.27,50.77,51.01,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0078,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.1186,0.5868,48.04,50.23,50.74,50.97,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0079,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.3237,-0.1053,42.37,42.98,43.49,43.72,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0080,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.2103,-0.9049,45.79,47.91,48.42,48.65,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0081,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.6682,0.4206,50.95,53.79,54.29,54.52,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0082,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.4998,0.2848,44.99,46.89,47.39,47.62,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0083,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.1828,-0.1736,43.78,45.92,46.42,46.66,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0084,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.5244,-0.1898,42.68,45.36,45.86,46.1,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0085,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.5583,0.116,47.7,49.52,50.02,50.26,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0086,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.6463,-0.5584,55.05,56.96,57.46,57.7,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0087,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.3976,0.6924,43.45,44.57,45.07,45.3,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0088,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.9405,-0.0522,48.28,50.44,50.94,51.18,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0089,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.079,0.6826,51.78,53.66,54.16,54.39,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0090,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.3237,-0.1218,45.14,47.77,48.27,48.5,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0091,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.4979,-0.6821,49.2,51.88,52.38,52.61,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0092,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.6799,-0.5464,43.91,46.8,47.3,47.54,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0093,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.7468,-0.0597,48.56,50.28,50.78,51.02,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0094,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.1064,0.8716,47.1,47.32,47.82,48.05,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0095,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.313,0.6291,50.33,53.17,53.67,53.91,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0096,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.1333,0.7106,51.16,53.72,54.22,54.46,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0097,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.2542,0.6024,55.86,57.46,57.97,58.2,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0098,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.0295,-0.1567,47.18,49.85,50.35,50.59,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0099,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.1933,0.2656,46.56,47.43,47.93,48.17,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0100,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.1657,0.063,45.81,48.91,49.42,49.65,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0101,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.7828,-0.1539,46.02,47.89,48.4,48.63,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0102,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.4177,-0.374,47.35,48.78,49.28,49.52,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0103,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.6409,-0.3127,45.77,47.38,47.89,48.12,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0104,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.9522,-0.0305,48.87,50.84,51.34,51.58,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0105,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.2298,0.4433,50.64,52.8,53.31,53.54,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0106,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.5092,0.3887,42.85,45.07,45.57,45.81,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0107,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,0.045,-0.8681,51.82,53.61,54.11,54.35,25.0,95.0,0,HEALTHY
LOT_2026_02,LOT_2026_02_COMP_0108,ASTROSAT_LAXPC_CZTI,ISRO-SPEC-ASTROSAT-XRAY-2015,5.0,35.0,20.0,-0.1591,-0.4511,50.57,52.92,53.42,53.66,25.0,95.0,0,HEALTHY
