lot_id,component_id,payload_type,device_spec_id,operating_voltage_v,test_temperature_c,clock_freq_mhz,wafer_x,wafer_y,iddq_0h,iddq_24h,iddq_96h,iddq_168h_actual,spec_min_iddq,spec_max_iddq,is_defective_gt,failure_mode_gt
LOT_2026_04,LOT_2026_04_COMP_0049,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,-0.3082,-0.0002,418.39,446.15,451.96,454.67,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0050,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,0.4191,0.53,496.04,531.04,536.85,539.56,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0051,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,-0.2796,-0.6439,503.98,516.86,522.67,525.38,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0052,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,0.0542,-0.3256,508.24,521.67,527.48,530.18,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0053,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,-0.339,-0.197,501.75,509.74,515.55,518.26,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0054,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,-0.0372,-0.9914,647.27,660.76,666.56,669.27,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0055,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,0.1714,0.4921,521.82,557.1,562.91,565.62,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0056,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,0.3988,0.8591,517.78,527.1,532.91,535.61,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0057,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,-0.0712,-0.3989,536.07,580.91,586.71,589.42,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0058,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,0.0231,0.3631,510.27,529.38,535.18,537.89,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0059,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,-0.4556,0.3313,502.85,514.18,519.99,522.7,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0060,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,0.2236,-0.5074,464.5,482.35,488.16,490.87,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0061,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,-0.3462,-0.5497,535.31,550.61,556.42,559.13,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0062,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,0.3537,-0.4537,514.52,533.64,539.45,542.15,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0063,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,-0.1268,0.743,549.02,1003.41,6054.98,36615.23,350.0,850.0,1,THERMAL_RUNAWAY_EXP
LOT_2026_04,LOT_2026_04_COMP_0064,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,0.2754,0.1394,619.77,639.97,645.78,648.48,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0065,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,0.0681,-0.8907,508.13,538.14,543.95,546.66,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0066,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,0.1944,0.4805,462.29,490.21,496.02,498.73,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0067,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,0.8975,-0.3254,508.49,541.15,546.96,549.67,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0068,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,0.0631,0.9475,521.0,548.69,554.49,557.2,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0069,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,0.0934,0.0844,501.47,528.04,533.85,536.56,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0070,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,0.7845,0.4881,579.17,616.03,621.84,624.55,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0071,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,0.6777,0.4651,542.34,576.04,581.85,584.56,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0072,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,0.083,-0.1755,433.23,457.52,463.33,466.04,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0073,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,0.2972,0.4697,541.96,573.49,579.3,582.01,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0074,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,0.7455,0.092,542.8,578.2,584.01,586.72,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0075,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,0.5216,0.5675,537.62,570.26,576.07,578.78,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0076,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,0.8228,-0.062,578.5,597.95,603.76,606.47,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0077,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,0.5108,-0.6095,512.11,552.94,558.74,561.45,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0078,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,-0.6191,-0.7453,531.69,544.62,550.43,553.14,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0079,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,0.8124,-0.2778,501.12,510.65,516.46,519.17,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0080,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,0.0949,-0.8578,596.87,626.32,632.13,634.84,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0081,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,0.3056,0.1244,502.25,533.35,539.16,541.87,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0082,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,-0.1997,0.6736,540.33,560.93,566.74,569.44,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0083,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,-0.0062,-0.931,553.72,563.41,569.22,571.93,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0084,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,0.1272,0.0454,595.34,610.28,616.09,618.8,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0085,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,-0.4096,-0.1229,535.88,563.33,569.14,571.85,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0086,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,0.1734,-0.2874,540.26,562.25,568.06,570.77,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0087,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,-0.2023,-0.9013,557.58,585.2,591.01,593.72,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0088,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,-0.1842,-0.1205,532.26,570.19,576.0,578.71,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0089,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,-0.102,0.6993,554.49,578.36,584.17,586.88,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0090,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,-0.6584,-0.2637,567.5,594.72,600.53,603.24,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0091,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,0.5914,-0.6442,619.43,643.55,649.35,652.06,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0092,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,-0.5702,-0.1495,517.73,541.6,547.4,550.11,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0093,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,-0.9316,0.2522,514.19,560.75,566.55,569.26,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0094,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,-0.4297,0.3385,551.08,581.26,587.06,589.77,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0095,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,0.6531,0.353,596.68,617.37,623.18,625.89,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0096,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,-0.214,0.1085,619.38,630.56,636.37,639.07,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0097,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,-0.1405,-0.7587,471.68,506.47,512.27,514.98,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0098,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,0.7068,-0.3788,497.4,531.97,537.78,540.49,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0099,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,0.8608,-0.0159,533.14,561.13,566.94,569.65,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0100,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,0.2778,-0.1475,497.58,529.89,535.7,538.41,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0101,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,0.202,0.5513,553.46,583.95,589.76,592.47,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0102,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,0.372,-0.7422,574.55,590.89,596.7,599.41,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0103,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,-0.3712,0.2107,532.6,535.97,541.78,544.49,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0104,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,0.0453,0.022,534.26,546.85,552.66,555.37,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0105,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,0.5101,0.0856,496.23,526.73,532.54,535.25,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0106,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,0.8203,-0.1619,477.54,497.57,503.38,506.08,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0107,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,-0.123,0.6354,545.1,561.27,567.08,569.79,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0108,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,0.3272,-0.4604,500.85,526.04,531.85,534.56,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0109,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,0.3957,-0.2358,593.92,626.8,632.61,635.32,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0110,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,0.5469,0.118,556.75,585.21,591.02,593.73,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0111,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,0.0758,-0.6039,547.29,563.11,568.92,571.63,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0112,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,0.2759,-0.2366,496.74,520.9,526.71,529.42,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0113,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,-0.0055,-0.823,576.6,590.37,596.18,598.89,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0114,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,0.1864,0.6893,529.25,565.09,570.89,573.6,350.0,850.0,0,HEALTHY
LOT_2026_04,LOT_2026_04_COMP_0115,CARTOSAT_3_PAN,ISRO-SPEC-CARTO3-PAN-2019,3.3,30.0,100.0,0.7385,0.5586,561.62,595.91,601.72,604.43,350.0,850.0,0,HEALTHY
