component_id,lot_id,wafer_id,wafer_x,wafer_y,device_family,device_spec_id,operating_voltage_v,test_temperature_c,observation_horizon_h,iddq_0h,iddq_24h,iddq_168h_actual,v_offset_0h,v_offset_24h,v_offset_168h,snr_0h,snr_24h,snr_168h,t_die_0h,t_die_24h,delta_iddq,delta_v_offset,delta_snr,spec_max_iddq,is_defective_gt,failure_class,failure_mode_gt,is_sensor_fault
LOT_01_COMP_0011,LOT_01,LOT_01_W00,-0.6026,0.4809,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.328,4.311,4.462,5.09,5.26,5.24,45.38,43.36,43.73,25.04,124.79,2.983,0.17,-2.02,15.0,0,0,NOMINAL,0
LOT_01_COMP_0012,LOT_01,LOT_01_W00,-0.7429,0.829,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.272,4.231,4.436,5.22,5.37,5.27,44.82,42.34,42.8,24.91,124.98,2.959,0.15,-2.48,15.0,0,0,NOMINAL,0
LOT_01_COMP_0013,LOT_01,LOT_01_W00,0.8982,-0.1174,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.185,3.835,4.098,4.97,5.03,5.11,45.22,43.44,43.33,24.82,125.0,2.65,0.06,-1.78,15.0,0,0,NOMINAL,0
LOT_01_COMP_0014,LOT_01,LOT_01_W00,0.3975,-0.6122,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.176,3.863,3.964,5.12,5.3,5.27,45.48,43.42,43.44,25.06,125.11,2.687,0.18,-2.06,15.0,0,0,NOMINAL,0
LOT_01_COMP_0015,LOT_01,LOT_01_W00,0.7412,0.8694,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.345,4.514,4.53,5.03,5.13,5.09,45.33,45.19,45.15,24.82,124.98,3.169,0.1,-0.14,15.0,1,5,SENSOR_FAULT,1
LOT_01_COMP_0016,LOT_01,LOT_01_W00,0.4354,0.6132,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.268,4.227,4.392,4.75,4.8,4.97,44.53,42.63,42.71,25.03,124.95,2.959,0.05,-1.9,15.0,0,0,NOMINAL,0
LOT_01_COMP_0017,LOT_01,LOT_01_W00,-0.1047,-0.9808,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.078,3.799,3.93,5.13,5.29,5.33,46.22,44.14,44.04,25.03,125.04,2.721,0.16,-2.08,15.0,0,0,NOMINAL,0
LOT_01_COMP_0018,LOT_01,LOT_01_W00,-0.6073,0.0852,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.207,3.993,4.147,4.97,5.08,5.26,45.14,43.24,43.31,24.87,124.98,2.786,0.11,-1.9,15.0,0,0,NOMINAL,0
LOT_01_COMP_0019,LOT_01,LOT_01_W00,-0.6199,-0.2077,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.163,3.943,4.088,4.98,5.18,5.11,45.31,43.18,43.45,24.99,125.1,2.78,0.2,-2.13,15.0,0,0,NOMINAL,0
LOT_01_COMP_0020,LOT_01,LOT_01_W00,0.1683,0.0787,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.208,4.024,4.209,5.0,5.2,4.97,44.97,42.66,42.57,25.06,124.91,2.816,0.2,-2.31,15.0,0,0,NOMINAL,0
LOT_01_COMP_0021,LOT_01,LOT_01_W00,0.2696,0.2074,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.289,4.263,4.376,5.06,5.21,5.23,45.85,43.97,43.89,24.89,124.95,2.974,0.15,-1.88,15.0,0,0,NOMINAL,0
LOT_01_COMP_0022,LOT_01,LOT_01_W00,-0.9966,-0.8317,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.192,3.93,4.086,5.29,5.55,5.53,44.77,42.55,42.69,24.85,124.95,2.738,0.26,-2.22,15.0,0,0,NOMINAL,0
LOT_01_COMP_0023,LOT_01,LOT_01_W00,-0.0098,-0.4748,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.208,4.07,4.248,5.13,5.25,5.31,44.23,42.32,42.3,24.89,124.91,2.862,0.12,-1.91,15.0,0,0,NOMINAL,0
LOT_01_COMP_0024,LOT_01,LOT_01_W00,0.8488,-0.2488,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.239,4.187,4.283,4.78,4.73,4.82,44.51,44.38,44.7,25.08,125.12,2.948,-0.05,-0.13,15.0,1,4,INTERMITTENT_FAULT,0
LOT_01_COMP_0025,LOT_01,LOT_01_W00,-0.127,0.2696,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.224,4.211,8001.471,4.87,5.41,5.38,45.03,45.1,38.8,24.9,125.05,2.987,0.54,0.07,15.0,1,1,THERMAL_RUNAWAY,0
LOT_01_COMP_0026,LOT_01,LOT_01_W00,0.23,0.4045,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.125,3.803,3.99,5.01,5.13,5.19,44.45,42.27,42.45,25.08,125.0,2.678,0.12,-2.18,15.0,0,0,NOMINAL,0
LOT_01_COMP_0027,LOT_01,LOT_01_W00,0.0536,0.176,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.175,3.962,28767.17,4.65,5.09,5.1,44.82,44.95,38.09,25.0,124.83,2.787,0.44,0.13,15.0,1,1,THERMAL_RUNAWAY,0
LOT_01_COMP_0028,LOT_01,LOT_01_W00,-0.8372,-0.3644,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.37,4.509,4.669,4.97,5.29,5.16,44.82,42.92,42.99,24.99,125.14,3.139,0.32,-1.9,15.0,0,0,NOMINAL,0
LOT_01_COMP_0029,LOT_01,LOT_01_W00,-0.5218,0.9486,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.169,3.98,3.988,4.78,4.96,4.83,45.62,45.19,45.32,25.04,125.01,2.811,0.18,-0.43,15.0,1,5,SENSOR_FAULT,1
LOT_01_COMP_0030,LOT_01,LOT_01_W00,-0.6702,0.6893,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.207,3.969,4.163,5.08,5.06,5.13,45.31,43.54,43.56,24.95,124.89,2.762,-0.02,-1.77,15.0,0,0,NOMINAL,0
LOT_01_COMP_0031,LOT_01,LOT_01_W00,-0.8167,0.9195,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.276,4.105,4.306,4.85,5.02,5.03,45.51,43.29,43.31,24.79,124.96,2.829,0.17,-2.22,15.0,0,0,NOMINAL,0
LOT_01_COMP_0032,LOT_01,LOT_01_W00,0.8963,-0.4406,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.146,3.899,3.995,4.96,5.18,5.22,45.92,43.46,43.55,24.96,124.97,2.753,0.22,-2.46,15.0,0,0,NOMINAL,0
LOT_01_COMP_0033,LOT_01,LOT_01_W00,0.075,-0.4148,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.152,3.928,4.06,4.86,5.07,5.08,46.38,44.36,44.18,25.0,125.1,2.776,0.21,-2.02,15.0,0,0,NOMINAL,0
LOT_01_COMP_0034,LOT_01,LOT_01_W00,-0.0597,-0.6704,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.33,4.458,4.6,4.88,5.0,4.97,44.89,43.27,42.97,25.19,125.02,3.128,0.12,-1.62,15.0,0,0,NOMINAL,0
LOT_01_COMP_0035,LOT_01,LOT_01_W00,-0.0371,-0.8012,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.257,4.365,4.352,4.94,5.16,5.04,45.64,45.51,45.64,24.79,125.08,3.108,0.22,-0.13,15.0,1,5,SENSOR_FAULT,1
LOT_01_COMP_0036,LOT_01,LOT_01_W00,0.3806,0.3525,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.119,3.732,3.84,5.13,5.27,5.22,45.7,43.3,43.3,24.99,124.88,2.613,0.14,-2.4,15.0,0,0,NOMINAL,0
LOT_01_COMP_0037,LOT_01,LOT_01_W00,0.2041,-0.5051,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.194,3.947,4.193,4.94,5.08,5.01,45.03,43.2,43.34,25.12,124.96,2.753,0.14,-1.83,15.0,0,0,NOMINAL,0
LOT_01_COMP_0038,LOT_01,LOT_01_W00,-0.2651,0.8971,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.087,3.696,3.822,4.94,5.12,5.16,44.33,42.02,42.28,25.02,125.26,2.609,0.18,-2.31,15.0,0,0,NOMINAL,0
LOT_01_COMP_0039,LOT_01,LOT_01_W00,-0.4076,-0.5095,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.055,3.616,3.692,5.04,5.2,5.36,44.88,42.82,42.77,24.96,125.12,2.561,0.16,-2.06,15.0,0,0,NOMINAL,0
LOT_01_COMP_0040,LOT_01,LOT_01_W00,-0.5675,0.6632,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.223,3.972,4.153,5.13,5.46,5.23,46.1,43.56,43.74,24.9,124.91,2.749,0.33,-2.54,15.0,0,0,NOMINAL,0
LOT_01_COMP_0041,LOT_01,LOT_01_W00,0.1758,0.1293,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.364,4.386,4.577,5.09,5.29,5.13,44.45,42.58,42.38,25.05,124.86,3.022,0.2,-1.87,15.0,0,0,NOMINAL,0
LOT_01_COMP_0042,LOT_01,LOT_01_W00,-0.7978,-0.7313,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.202,4.049,4.077,5.26,5.38,5.42,44.71,42.53,42.58,25.1,124.96,2.847,0.12,-2.18,15.0,0,0,NOMINAL,0
LOT_01_COMP_0043,LOT_01,LOT_01_W00,-0.527,-0.2783,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.326,4.407,4.526,5.07,5.39,5.34,45.13,42.92,43.24,25.04,124.96,3.081,0.32,-2.21,15.0,0,0,NOMINAL,0
LOT_01_COMP_0044,LOT_01,LOT_01_W00,0.438,-0.1863,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.09,3.721,3.886,4.87,5.06,5.06,45.41,43.31,43.33,24.79,125.03,2.631,0.19,-2.1,15.0,0,0,NOMINAL,0
LOT_01_COMP_0045,LOT_01,LOT_01_W00,-0.1779,0.4059,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.255,4.05,4.163,4.7,5.11,5.12,44.86,43.09,43.3,25.11,124.85,2.795,0.41,-1.77,15.0,0,0,NOMINAL,0
LOT_01_COMP_0046,LOT_01,LOT_01_W00,0.783,0.9689,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.233,4.06,4.174,5.22,5.46,5.54,44.98,42.98,43.09,25.12,125.03,2.827,0.24,-2.0,15.0,0,0,NOMINAL,0
LOT_01_COMP_0047,LOT_01,LOT_01_W00,0.8706,-0.3432,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.202,4.018,4.202,4.81,5.09,4.93,44.26,42.27,42.21,25.09,124.89,2.816,0.28,-1.99,15.0,0,0,NOMINAL,0
LOT_01_COMP_0048,LOT_01,LOT_01_W00,-0.9209,0.4871,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.282,4.282,4.431,4.74,4.89,4.95,45.49,43.55,43.28,24.9,125.18,3.0,0.15,-1.94,15.0,0,0,NOMINAL,0
LOT_01_COMP_0049,LOT_01,LOT_01_W00,-0.8044,0.5625,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.253,4.143,4.293,4.97,5.07,5.19,44.7,42.74,42.72,24.91,125.14,2.89,0.1,-1.96,15.0,0,0,NOMINAL,0
LOT_01_COMP_0050,LOT_01,LOT_01_W00,0.2853,0.6784,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.131,3.879,3.999,5.0,5.18,5.16,44.8,42.51,42.91,24.83,124.89,2.748,0.18,-2.29,15.0,0,0,NOMINAL,0
LOT_01_COMP_0051,LOT_01,LOT_01_W00,-0.6546,-0.4566,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.087,3.667,3.76,5.15,5.26,5.39,44.79,42.64,42.7,24.77,124.85,2.58,0.11,-2.15,15.0,0,0,NOMINAL,0
LOT_01_COMP_0052,LOT_01,LOT_01_W00,0.4342,0.6543,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.162,3.892,3.984,5.27,5.49,5.49,45.15,43.18,43.25,24.91,125.0,2.73,0.22,-1.97,15.0,0,0,NOMINAL,0
LOT_01_COMP_0053,LOT_01,LOT_01_W00,-0.781,-0.3632,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.133,3.953,11017.14,5.0,5.47,5.38,43.64,43.79,37.24,24.9,125.02,2.82,0.47,0.15,15.0,1,1,THERMAL_RUNAWAY,0
LOT_01_COMP_0054,LOT_01,LOT_01_W00,0.5684,-0.8295,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.078,3.8,4.058,4.61,4.79,4.86,43.92,42.3,42.19,25.0,124.93,2.722,0.18,-1.62,15.0,0,0,NOMINAL,0
LOT_01_COMP_0055,LOT_01,LOT_01_W00,-0.6029,0.5893,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.069,3.637,3.738,4.9,5.06,5.14,45.15,43.66,43.56,24.92,125.04,2.568,0.16,-1.49,15.0,0,0,NOMINAL,0
LOT_01_COMP_0056,LOT_01,LOT_01_W00,0.693,0.9319,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.078,3.549,3.691,5.06,5.37,5.31,45.32,43.33,43.36,25.08,124.88,2.471,0.31,-1.99,15.0,0,0,NOMINAL,0
LOT_01_COMP_0057,LOT_01,LOT_01_W00,0.0651,-0.9352,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.278,4.266,4.403,5.17,5.38,5.5,44.53,42.49,42.51,25.09,125.06,2.988,0.21,-2.04,15.0,0,0,NOMINAL,0
LOT_01_COMP_0058,LOT_01,LOT_01_W00,-0.5903,0.7133,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.233,4.066,4.261,4.88,5.0,5.09,45.95,43.72,43.8,24.76,124.96,2.833,0.12,-2.23,15.0,0,0,NOMINAL,0
LOT_01_COMP_0059,LOT_01,LOT_01_W00,0.4482,0.696,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.11,3.822,4.005,4.75,5.09,5.12,44.75,42.46,42.48,24.93,125.12,2.712,0.34,-2.29,15.0,0,0,NOMINAL,0
LOT_01_COMP_0060,LOT_01,LOT_01_W00,-0.6018,0.9269,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.243,4.164,4.285,4.96,5.08,5.06,45.09,43.03,43.0,25.13,124.93,2.921,0.12,-2.06,15.0,0,0,NOMINAL,0
LOT_01_COMP_0061,LOT_01,LOT_01_W00,0.0788,-0.9239,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.202,4.155,4.263,4.87,4.96,5.08,45.56,43.36,43.17,24.99,125.17,2.953,0.09,-2.2,15.0,0,0,NOMINAL,0
LOT_01_COMP_0062,LOT_01,LOT_01_W00,0.4373,0.4504,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.16,3.944,4.068,4.9,4.91,5.03,44.25,42.59,42.72,25.01,124.97,2.784,0.01,-1.66,15.0,0,0,NOMINAL,0
LOT_01_COMP_0063,LOT_01,LOT_01_W00,0.1457,-0.227,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.18,3.902,4.087,5.4,5.51,5.53,45.09,43.28,43.27,24.95,124.89,2.722,0.11,-1.81,15.0,0,0,NOMINAL,0
LOT_01_COMP_0064,LOT_01,LOT_01_W00,0.4241,0.7588,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.308,4.328,4.488,5.19,5.53,5.37,45.17,43.18,43.02,25.04,124.93,3.02,0.34,-1.99,15.0,0,0,NOMINAL,0
LOT_01_COMP_0065,LOT_01,LOT_01_W00,0.7151,-0.2764,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.242,4.285,8001.481,4.84,5.39,5.41,44.46,44.86,38.46,25.07,124.92,3.043,0.55,0.4,15.0,1,1,THERMAL_RUNAWAY,0
LOT_01_COMP_0066,LOT_01,LOT_01_W00,-0.7772,0.203,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.336,4.354,4.566,4.78,5.01,5.13,44.3,42.4,42.32,25.0,124.96,3.018,0.23,-1.9,15.0,0,0,NOMINAL,0
LOT_01_COMP_0067,LOT_01,LOT_01_W00,0.2734,0.1685,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.3,4.329,4.377,5.1,5.18,5.38,45.63,43.91,43.64,25.02,124.82,3.029,0.08,-1.72,15.0,0,0,NOMINAL,0
LOT_01_COMP_0068,LOT_01,LOT_01_W00,0.2955,-0.4025,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.238,4.088,4.239,5.21,5.19,5.35,44.9,43.02,43.0,24.88,124.87,2.85,-0.02,-1.88,15.0,0,0,NOMINAL,0
LOT_01_COMP_0069,LOT_01,LOT_01_W00,-0.6342,-0.691,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.145,3.852,4.036,5.05,5.34,5.3,45.96,43.95,43.78,24.85,124.99,2.707,0.29,-2.01,15.0,0,0,NOMINAL,0
LOT_01_COMP_0070,LOT_01,LOT_01_W00,0.9851,-0.6419,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.123,3.929,4.11,4.71,4.94,4.9,45.39,43.23,43.6,25.07,124.91,2.806,0.23,-2.16,15.0,0,0,NOMINAL,0
LOT_01_COMP_0071,LOT_01,LOT_01_W00,0.6928,0.0721,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.147,3.826,3.965,4.93,5.16,5.1,45.36,43.03,43.21,24.9,124.9,2.679,0.23,-2.33,15.0,0,0,NOMINAL,0
LOT_01_COMP_0072,LOT_01,LOT_01_W00,-0.5551,-0.8347,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.198,4.057,4.096,4.93,4.92,4.99,44.91,43.01,42.87,25.08,125.13,2.859,-0.01,-1.9,15.0,0,0,NOMINAL,0
LOT_01_COMP_0073,LOT_01,LOT_01_W00,0.5936,0.8282,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.186,4.052,19284.555,5.09,5.62,5.7,44.76,44.44,38.01,24.97,125.07,2.866,0.53,-0.32,15.0,1,1,THERMAL_RUNAWAY,0
LOT_01_COMP_0074,LOT_01,LOT_01_W00,0.6124,-0.691,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.272,4.317,4.504,4.62,4.96,4.72,45.04,43.21,42.95,25.11,125.23,3.045,0.34,-1.83,15.0,0,0,NOMINAL,0
LOT_01_COMP_0075,LOT_01,LOT_01_W00,0.6276,-0.3225,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.304,4.339,4.488,5.11,5.32,5.3,44.44,42.74,42.83,24.89,124.91,3.035,0.21,-1.7,15.0,0,0,NOMINAL,0
LOT_01_COMP_0076,LOT_01,LOT_01_W00,-0.834,-0.7789,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.169,4.011,4.132,4.89,5.05,5.11,45.73,43.38,43.68,25.05,124.93,2.842,0.16,-2.35,15.0,0,0,NOMINAL,0
LOT_01_COMP_0077,LOT_01,LOT_01_W00,-0.5827,0.4524,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.206,4.139,15170.719,5.1,5.64,5.44,45.57,45.57,39.26,25.04,125.1,2.933,0.54,0.0,15.0,1,1,THERMAL_RUNAWAY,0
LOT_01_COMP_0078,LOT_01,LOT_01_W00,-0.8262,-0.8564,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.094,3.724,3.842,4.94,5.14,5.22,44.48,42.42,42.32,25.03,125.18,2.63,0.2,-2.06,15.0,0,0,NOMINAL,0
LOT_01_COMP_0079,LOT_01,LOT_01_W00,-0.612,0.8635,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.143,3.767,3.999,5.18,5.44,5.3,44.61,42.43,42.71,25.04,125.14,2.624,0.26,-2.18,15.0,0,0,NOMINAL,0
LOT_01_COMP_0080,LOT_01,LOT_01_W00,-0.489,-0.4331,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.118,3.737,3.901,4.99,5.1,5.17,44.47,42.52,42.48,24.76,125.04,2.619,0.11,-1.95,15.0,0,0,NOMINAL,0
LOT_01_COMP_0081,LOT_01,LOT_01_W00,0.9533,-0.4371,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.262,4.046,4.177,4.91,5.1,5.23,45.36,43.44,43.34,24.82,125.08,2.784,0.19,-1.92,15.0,0,0,NOMINAL,0
LOT_01_COMP_0082,LOT_01,LOT_01_W00,0.9842,-0.9851,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.143,3.861,4.038,4.88,5.06,5.22,45.16,43.36,42.96,24.92,125.2,2.718,0.18,-1.8,15.0,0,0,NOMINAL,0
LOT_01_COMP_0083,LOT_01,LOT_01_W00,-0.2935,0.7189,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.131,3.786,3.977,5.27,5.33,5.43,45.38,43.22,43.38,25.13,124.94,2.655,0.06,-2.16,15.0,0,0,NOMINAL,0
LOT_01_COMP_0084,LOT_01,LOT_01_W00,-0.0686,0.6583,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.195,4.021,4.158,4.87,5.04,5.2,44.84,42.92,42.83,25.0,125.05,2.826,0.17,-1.92,15.0,0,0,NOMINAL,0
LOT_01_COMP_0085,LOT_01,LOT_01_W00,-0.6227,-0.409,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.052,3.472,3.677,5.0,5.11,5.2,45.48,43.13,43.51,24.97,124.96,2.42,0.11,-2.35,15.0,0,0,NOMINAL,0
