component_id,lot_id,wafer_id,wafer_x,wafer_y,device_family,device_spec_id,operating_voltage_v,test_temperature_c,observation_horizon_h,iddq_0h,iddq_24h,iddq_168h_actual,v_offset_0h,v_offset_24h,v_offset_168h,snr_0h,snr_24h,snr_168h,t_die_0h,t_die_24h,delta_iddq,delta_v_offset,delta_snr,spec_max_iddq,is_defective_gt,failure_class,failure_mode_gt,is_sensor_fault
LOT_06_COMP_0029,LOT_06,LOT_06_W00,0.2239,0.81,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.301,4.306,4.414,5.16,5.43,5.47,45.38,43.26,43.51,25.04,125.23,3.005,0.27,-2.12,15.0,0,0,NOMINAL,0
LOT_06_COMP_0030,LOT_06,LOT_06_W00,-0.8433,-0.3601,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.159,3.732,3.854,5.14,5.33,5.28,45.51,43.29,43.5,24.94,125.09,2.573,0.19,-2.22,15.0,0,0,NOMINAL,0
LOT_06_COMP_0031,LOT_06,LOT_06_W00,-0.0557,-0.6462,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.31,4.288,4.382,5.07,5.2,5.23,45.47,43.46,43.41,25.03,124.93,2.978,0.13,-2.01,15.0,0,0,NOMINAL,0
LOT_06_COMP_0032,LOT_06,LOT_06_W00,0.8332,-0.7581,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.149,3.889,4.078,4.89,5.1,5.14,44.84,43.16,42.81,25.02,125.05,2.74,0.21,-1.68,15.0,0,0,NOMINAL,0
LOT_06_COMP_0033,LOT_06,LOT_06_W00,0.8466,0.9235,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.218,3.96,4.143,5.24,5.22,5.28,45.68,43.71,43.89,25.05,124.89,2.742,-0.02,-1.97,15.0,0,0,NOMINAL,0
LOT_06_COMP_0034,LOT_06,LOT_06_W00,-0.9265,-0.4698,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.127,3.947,4.076,5.26,5.22,5.27,44.9,42.85,42.78,25.09,125.21,2.82,-0.04,-2.05,15.0,0,0,NOMINAL,0
LOT_06_COMP_0035,LOT_06,LOT_06_W00,-0.7405,0.6169,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.254,4.086,4.221,5.02,5.22,5.26,44.95,43.25,43.31,25.03,124.86,2.832,0.2,-1.7,15.0,0,0,NOMINAL,0
LOT_06_COMP_0036,LOT_06,LOT_06_W00,-0.085,-0.7355,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.288,4.441,4.65,4.99,5.35,5.26,44.69,42.23,42.46,24.98,125.01,3.153,0.36,-2.46,15.0,0,0,NOMINAL,0
LOT_06_COMP_0037,LOT_06,LOT_06_W00,0.5685,0.7396,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.063,3.783,3.895,5.29,5.51,5.49,45.05,43.13,43.08,25.07,124.88,2.72,0.22,-1.92,15.0,0,0,NOMINAL,0
LOT_06_COMP_0038,LOT_06,LOT_06_W00,-0.1529,-0.8963,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.287,4.23,4.422,4.97,5.38,5.37,44.58,42.52,42.71,24.96,124.99,2.943,0.41,-2.06,15.0,0,0,NOMINAL,0
LOT_06_COMP_0039,LOT_06,LOT_06_W00,-0.5007,0.8067,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.203,4.023,4.157,5.02,5.29,5.28,45.19,43.11,43.31,24.91,125.05,2.82,0.27,-2.08,15.0,0,0,NOMINAL,0
LOT_06_COMP_0040,LOT_06,LOT_06_W00,-0.8623,0.8761,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.272,4.273,4.376,4.98,5.19,5.2,44.96,43.33,43.08,24.93,125.1,3.001,0.21,-1.63,15.0,0,0,NOMINAL,0
LOT_06_COMP_0041,LOT_06,LOT_06_W00,0.5558,0.1672,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.29,4.239,4.391,5.02,5.28,5.16,46.5,44.23,44.23,24.86,124.76,2.949,0.26,-2.27,15.0,0,0,NOMINAL,0
LOT_06_COMP_0042,LOT_06,LOT_06_W00,0.2948,-0.3945,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.205,3.968,4.165,4.97,5.24,5.17,44.68,42.74,42.73,24.86,125.01,2.763,0.27,-1.94,15.0,0,0,NOMINAL,0
LOT_06_COMP_0043,LOT_06,LOT_06_W00,-0.7782,-0.2595,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.238,4.16,4.314,5.09,5.26,5.35,44.57,42.47,42.32,25.12,125.11,2.922,0.17,-2.1,15.0,0,0,NOMINAL,0
LOT_06_COMP_0044,LOT_06,LOT_06_W00,0.6481,-0.9633,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.305,4.311,4.434,4.96,5.19,5.22,45.17,43.16,43.13,24.99,124.95,3.006,0.23,-2.01,15.0,0,0,NOMINAL,0
LOT_06_COMP_0045,LOT_06,LOT_06_W00,-0.3577,0.3112,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.072,3.711,3.822,4.89,5.07,5.13,44.79,42.68,42.5,24.93,124.99,2.639,0.18,-2.11,15.0,0,0,NOMINAL,0
LOT_06_COMP_0046,LOT_06,LOT_06_W00,-0.6834,-0.6559,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.325,4.404,4.509,4.98,5.3,5.27,45.55,43.29,43.5,25.05,124.93,3.079,0.32,-2.26,15.0,0,0,NOMINAL,0
LOT_06_COMP_0047,LOT_06,LOT_06_W00,-0.4163,-0.5162,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.236,4.116,4.277,5.12,5.35,5.38,44.42,42.21,42.25,24.91,125.03,2.88,0.23,-2.21,15.0,0,0,NOMINAL,0
LOT_06_COMP_0048,LOT_06,LOT_06_W00,-0.6216,0.4926,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.264,4.437,4.552,4.75,4.94,4.92,44.46,42.6,42.35,24.96,124.83,3.173,0.19,-1.86,15.0,0,0,NOMINAL,0
LOT_06_COMP_0049,LOT_06,LOT_06_W00,0.0755,-0.7695,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.021,3.433,3.566,5.16,5.36,5.36,45.73,43.66,43.68,25.28,125.2,2.412,0.2,-2.07,15.0,0,0,NOMINAL,0
LOT_06_COMP_0050,LOT_06,LOT_06_W00,0.4318,-0.4912,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.191,4.015,4.122,4.79,5.12,5.14,45.37,43.56,43.11,25.23,124.97,2.824,0.33,-1.81,15.0,0,0,NOMINAL,0
LOT_06_COMP_0051,LOT_06,LOT_06_W00,-0.1075,0.5216,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.171,3.881,4.021,4.93,5.03,5.14,45.09,42.94,43.17,25.01,125.15,2.71,0.1,-2.15,15.0,0,0,NOMINAL,0
LOT_06_COMP_0052,LOT_06,LOT_06_W00,0.5752,-0.735,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.106,3.85,3.989,4.82,4.92,5.19,44.54,42.27,42.7,24.9,125.05,2.744,0.1,-2.27,15.0,0,0,NOMINAL,0
LOT_06_COMP_0053,LOT_06,LOT_06_W00,-0.5036,-0.2979,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.007,3.492,20889.838,5.0,5.54,5.55,45.29,45.47,38.54,24.96,124.89,2.485,0.54,0.18,15.0,1,1,THERMAL_RUNAWAY,0
LOT_06_COMP_0054,LOT_06,LOT_06_W00,0.2119,0.8752,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.185,3.929,4.066,5.12,5.29,5.29,45.75,43.58,43.69,25.03,125.04,2.744,0.17,-2.17,15.0,0,0,NOMINAL,0
LOT_06_COMP_0055,LOT_06,LOT_06_W00,0.3668,0.673,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.179,3.943,4.104,4.91,5.28,5.15,44.57,42.48,42.52,24.96,125.13,2.764,0.37,-2.09,15.0,0,0,NOMINAL,0
LOT_06_COMP_0056,LOT_06,LOT_06_W00,-0.1025,-0.4888,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.128,3.689,3.833,4.84,5.02,5.11,45.28,43.38,43.09,25.03,124.87,2.561,0.18,-1.9,15.0,0,0,NOMINAL,0
LOT_06_COMP_0057,LOT_06,LOT_06_W00,-0.4773,-0.8648,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.104,3.734,3.902,4.92,5.13,5.17,46.19,44.12,44.05,25.04,124.93,2.63,0.21,-2.07,15.0,0,0,NOMINAL,0
LOT_06_COMP_0058,LOT_06,LOT_06_W00,-0.2163,-0.3525,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.274,4.176,4.371,5.08,5.13,5.18,45.32,43.09,42.95,25.0,124.96,2.902,0.05,-2.23,15.0,0,0,NOMINAL,0
LOT_06_COMP_0059,LOT_06,LOT_06_W00,0.2201,0.0038,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.18,3.957,4.114,4.75,4.96,5.04,45.24,43.23,43.09,25.0,124.88,2.777,0.21,-2.01,15.0,0,0,NOMINAL,0
LOT_06_COMP_0060,LOT_06,LOT_06_W00,-0.3265,0.8911,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.288,4.251,4.459,5.15,5.2,5.26,45.56,43.39,43.49,25.05,124.98,2.963,0.05,-2.17,15.0,0,0,NOMINAL,0
LOT_06_COMP_0061,LOT_06,LOT_06_W00,-0.8101,0.4481,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.397,4.55,4.739,4.83,5.04,5.06,44.69,42.54,42.49,25.04,125.04,3.153,0.21,-2.15,15.0,0,0,NOMINAL,0
LOT_06_COMP_0062,LOT_06,LOT_06_W00,-0.3503,-0.14,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.21,3.95,4.166,4.86,5.12,5.03,44.19,42.18,42.4,25.01,124.93,2.74,0.26,-2.01,15.0,0,0,NOMINAL,0
LOT_06_COMP_0063,LOT_06,LOT_06_W00,-0.1589,-0.2179,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.228,4.008,4.202,5.25,5.42,5.47,44.76,42.77,43.18,24.98,124.94,2.78,0.17,-1.99,15.0,0,0,NOMINAL,0
LOT_06_COMP_0064,LOT_06,LOT_06_W00,0.4897,-0.9042,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.063,3.574,3.574,4.77,4.7,4.61,45.81,45.8,45.54,24.88,125.07,2.511,-0.07,-0.01,15.0,1,5,SENSOR_FAULT,1
LOT_06_COMP_0065,LOT_06,LOT_06_W00,-0.2237,-0.4044,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.053,3.478,3.609,4.9,5.06,5.11,45.15,43.52,43.69,24.89,124.9,2.425,0.16,-1.63,15.0,0,0,NOMINAL,0
LOT_06_COMP_0066,LOT_06,LOT_06_W00,0.6528,0.4365,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.175,3.95,4.08,5.04,5.17,5.25,45.45,43.18,43.42,25.15,124.96,2.775,0.13,-2.27,15.0,0,0,NOMINAL,0
LOT_06_COMP_0067,LOT_06,LOT_06_W00,0.8664,-0.244,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.133,3.84,3.934,5.0,5.17,5.18,44.73,42.88,42.67,24.95,124.97,2.707,0.17,-1.85,15.0,0,0,NOMINAL,0
LOT_06_COMP_0068,LOT_06,LOT_06_W00,-0.0483,0.5631,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.282,4.179,4.35,4.8,4.93,5.1,45.11,43.2,43.24,25.02,124.97,2.897,0.13,-1.91,15.0,0,0,NOMINAL,0
LOT_06_COMP_0069,LOT_06,LOT_06_W00,-0.7839,0.915,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.297,4.298,4.407,5.42,5.65,5.7,45.0,42.97,42.85,25.13,124.83,3.001,0.23,-2.03,15.0,0,0,NOMINAL,0
LOT_06_COMP_0070,LOT_06,LOT_06_W00,-0.9212,0.297,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.187,3.922,17802.137,5.02,5.37,5.5,45.32,45.3,38.68,24.88,125.15,2.735,0.35,-0.02,15.0,1,1,THERMAL_RUNAWAY,0
LOT_06_COMP_0071,LOT_06,LOT_06_W00,0.0939,0.6523,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.229,4.126,4.237,5.08,5.26,5.31,44.54,42.69,42.89,25.14,125.14,2.897,0.18,-1.85,15.0,0,0,NOMINAL,0
LOT_06_COMP_0072,LOT_06,LOT_06_W00,-0.8479,0.8283,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.167,3.786,3.986,5.35,5.46,5.6,46.27,44.35,44.49,25.02,125.12,2.619,0.11,-1.92,15.0,0,0,NOMINAL,0
LOT_06_COMP_0073,LOT_06,LOT_06_W00,-0.3774,0.079,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.246,4.078,4.245,5.15,5.34,5.33,45.48,43.31,43.43,25.05,124.94,2.832,0.19,-2.17,15.0,0,0,NOMINAL,0
LOT_06_COMP_0074,LOT_06,LOT_06_W00,-0.8506,0.4049,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.022,3.531,3.713,5.05,5.26,5.28,45.26,42.93,43.13,25.02,124.91,2.509,0.21,-2.33,15.0,0,0,NOMINAL,0
LOT_06_COMP_0075,LOT_06,LOT_06_W00,-0.1202,0.0202,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.209,4.094,4.223,5.18,5.24,5.45,44.58,42.54,42.18,24.71,124.98,2.885,0.06,-2.04,15.0,0,0,NOMINAL,0
LOT_06_COMP_0076,LOT_06,LOT_06_W00,-0.0448,-0.1967,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.28,4.212,4.239,4.86,4.83,6.56,44.42,44.13,30.85,24.93,125.12,2.932,-0.03,-0.29,15.0,1,2,MEMS_MICROCRACK,0
LOT_06_COMP_0077,LOT_06,LOT_06_W00,0.6955,0.0086,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.055,3.45,3.57,4.91,5.22,5.31,44.34,42.29,42.24,25.07,124.83,2.395,0.31,-2.05,15.0,0,0,NOMINAL,0
LOT_06_COMP_0078,LOT_06,LOT_06_W00,0.8492,-0.8747,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.127,3.684,3.859,5.12,5.29,5.29,45.23,43.22,43.45,25.0,124.88,2.557,0.17,-2.01,15.0,0,0,NOMINAL,0
LOT_06_COMP_0079,LOT_06,LOT_06_W00,-0.5259,0.5861,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.275,4.157,4.279,4.99,5.28,5.34,45.24,43.2,43.2,24.92,125.1,2.882,0.29,-2.04,15.0,0,0,NOMINAL,0
LOT_06_COMP_0080,LOT_06,LOT_06_W00,0.8294,-0.2254,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.209,4.143,4.235,4.87,5.1,5.2,45.31,43.36,43.25,24.92,124.9,2.934,0.23,-1.95,15.0,0,0,NOMINAL,0
LOT_06_COMP_0081,LOT_06,LOT_06_W00,0.814,-0.6561,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.25,4.093,4.186,4.87,5.0,5.1,45.36,43.12,43.2,25.17,124.87,2.843,0.13,-2.24,15.0,0,0,NOMINAL,0
LOT_06_COMP_0082,LOT_06,LOT_06_W00,-0.2159,0.5506,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.122,3.72,3.86,4.91,5.09,4.87,45.46,43.54,43.56,24.9,125.08,2.598,0.18,-1.92,15.0,0,0,NOMINAL,0
LOT_06_COMP_0083,LOT_06,LOT_06_W00,0.2189,-0.8548,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.27,4.398,4.569,5.09,5.24,5.26,44.54,42.72,42.73,25.07,125.02,3.128,0.15,-1.82,15.0,0,0,NOMINAL,0
LOT_06_COMP_0084,LOT_06,LOT_06_W00,-0.2941,-0.0417,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.243,4.087,4.19,5.17,5.53,5.35,44.96,42.88,42.79,25.08,125.13,2.844,0.36,-2.08,15.0,0,0,NOMINAL,0
LOT_06_COMP_0085,LOT_06,LOT_06_W00,-0.7355,0.0874,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.155,4.022,4.232,5.05,5.12,5.16,44.95,43.02,42.88,24.96,124.91,2.867,0.07,-1.93,15.0,0,0,NOMINAL,0
