component_id,lot_id,wafer_id,wafer_x,wafer_y,device_family,device_spec_id,operating_voltage_v,test_temperature_c,observation_horizon_h,iddq_0h,iddq_24h,iddq_168h_actual,v_offset_0h,v_offset_24h,v_offset_168h,snr_0h,snr_24h,snr_168h,t_die_0h,t_die_24h,delta_iddq,delta_v_offset,delta_snr,spec_max_iddq,is_defective_gt,failure_class,failure_mode_gt,is_sensor_fault
LOT_10_COMP_0058,LOT_10,LOT_10_W00,0.1791,0.5372,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.2,4.177,4.288,5.03,5.16,5.32,44.13,41.92,42.2,24.93,124.92,2.977,0.13,-2.21,15.0,0,0,NOMINAL,0
LOT_10_COMP_0059,LOT_10,LOT_10_W00,-0.9784,-0.3586,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.162,3.944,4.016,4.92,5.12,5.01,44.89,43.1,43.09,25.13,125.19,2.782,0.2,-1.79,15.0,0,0,NOMINAL,0
LOT_10_COMP_0060,LOT_10,LOT_10_W00,0.3081,0.6877,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.184,3.975,4.17,5.15,5.25,5.27,44.96,42.81,42.77,24.98,125.04,2.791,0.1,-2.15,15.0,0,0,NOMINAL,0
LOT_10_COMP_0061,LOT_10,LOT_10_W00,-0.9998,0.5638,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.25,4.129,4.144,4.93,5.16,7.5,44.8,45.03,32.02,24.92,125.06,2.879,0.23,0.23,15.0,1,2,MEMS_MICROCRACK,0
LOT_10_COMP_0062,LOT_10,LOT_10_W00,-0.5841,0.2776,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.247,4.179,4.356,5.03,5.37,5.37,44.64,42.29,42.38,24.79,125.21,2.932,0.34,-2.35,15.0,0,0,NOMINAL,0
LOT_10_COMP_0063,LOT_10,LOT_10_W00,-0.6499,-0.7746,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.194,4.011,4.208,5.1,5.39,5.46,45.65,43.55,43.56,25.02,125.0,2.817,0.29,-2.1,15.0,0,0,NOMINAL,0
LOT_10_COMP_0064,LOT_10,LOT_10_W00,0.8522,0.6121,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.24,4.221,4.41,4.8,4.85,4.93,45.49,43.46,43.21,24.91,124.85,2.981,0.05,-2.03,15.0,0,0,NOMINAL,0
LOT_10_COMP_0065,LOT_10,LOT_10_W00,0.186,-0.6911,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.081,3.506,3.612,5.11,5.37,5.37,45.67,43.73,43.78,25.12,125.03,2.425,0.26,-1.94,15.0,0,0,NOMINAL,0
LOT_10_COMP_0066,LOT_10,LOT_10_W00,0.3988,0.82,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.187,4.057,4.273,5.13,5.42,5.24,44.85,42.96,42.8,24.9,125.01,2.87,0.29,-1.89,15.0,0,0,NOMINAL,0
LOT_10_COMP_0067,LOT_10,LOT_10_W00,-0.0478,0.5991,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.126,3.794,3.963,5.06,5.24,5.35,43.91,41.86,41.88,24.84,125.02,2.668,0.18,-2.05,15.0,0,0,NOMINAL,0
LOT_10_COMP_0068,LOT_10,LOT_10_W00,-0.7414,-0.6543,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.294,4.227,4.356,4.83,4.95,4.95,44.46,42.62,42.47,24.99,125.0,2.933,0.12,-1.84,15.0,0,0,NOMINAL,0
LOT_10_COMP_0069,LOT_10,LOT_10_W00,0.5238,-0.3658,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.208,4.066,4.173,4.88,5.19,5.15,45.09,42.98,42.94,25.09,124.97,2.858,0.31,-2.11,15.0,0,0,NOMINAL,0
LOT_10_COMP_0070,LOT_10,LOT_10_W00,0.0475,-0.5688,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.291,4.448,4.624,5.32,5.51,5.43,44.2,42.22,42.52,24.9,124.97,3.157,0.19,-1.98,15.0,0,0,NOMINAL,0
LOT_10_COMP_0071,LOT_10,LOT_10_W00,-0.4928,0.7376,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.252,4.085,31162.917,5.28,5.69,5.77,44.56,44.4,37.6,25.06,125.13,2.833,0.41,-0.16,15.0,1,1,THERMAL_RUNAWAY,0
LOT_10_COMP_0072,LOT_10,LOT_10_W00,-0.0394,-0.5836,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.203,4.115,4.191,5.11,5.41,5.25,45.6,43.73,43.67,24.91,125.09,2.912,0.3,-1.87,15.0,0,0,NOMINAL,0
LOT_10_COMP_0073,LOT_10,LOT_10_W00,-0.9572,0.5401,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.256,4.114,4.273,5.11,5.37,5.38,45.68,43.67,43.47,25.01,125.04,2.858,0.26,-2.01,15.0,0,0,NOMINAL,0
LOT_10_COMP_0074,LOT_10,LOT_10_W00,0.3844,-0.8315,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.259,4.229,4.336,4.81,5.13,5.12,45.42,43.32,43.34,25.01,124.97,2.97,0.32,-2.1,15.0,0,0,NOMINAL,0
LOT_10_COMP_0075,LOT_10,LOT_10_W00,-0.8594,0.858,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.178,3.937,4.081,5.05,5.3,5.38,45.21,43.08,43.32,25.2,125.07,2.759,0.25,-2.13,15.0,0,0,NOMINAL,0
LOT_10_COMP_0076,LOT_10,LOT_10_W00,0.4236,-0.1772,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.122,3.645,3.896,5.02,5.34,5.25,45.51,43.49,43.59,24.97,125.04,2.523,0.32,-2.02,15.0,0,0,NOMINAL,0
LOT_10_COMP_0077,LOT_10,LOT_10_W00,0.2659,-0.1287,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.112,3.73,3.891,5.03,5.4,5.34,45.46,43.33,43.43,24.96,125.05,2.618,0.37,-2.13,15.0,0,0,NOMINAL,0
LOT_10_COMP_0078,LOT_10,LOT_10_W00,0.0912,0.407,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.311,4.153,4.296,4.57,4.91,4.88,44.99,43.03,43.1,24.96,124.94,2.842,0.34,-1.96,15.0,0,0,NOMINAL,0
LOT_10_COMP_0079,LOT_10,LOT_10_W00,0.0912,0.3251,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.341,4.445,16434.284,5.01,5.61,5.44,45.13,45.19,38.49,25.11,125.1,3.104,0.6,0.06,15.0,1,1,THERMAL_RUNAWAY,0
LOT_10_COMP_0080,LOT_10,LOT_10_W00,-0.8088,0.1441,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.149,3.78,3.8,5.07,5.09,4.49,43.99,44.12,31.06,25.12,125.01,2.631,0.02,0.13,15.0,1,2,MEMS_MICROCRACK,0
LOT_10_COMP_0081,LOT_10,LOT_10_W00,-0.7837,0.1527,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.259,4.228,11934.71,4.83,5.47,5.51,45.11,45.02,38.64,25.04,124.94,2.969,0.64,-0.09,15.0,1,1,THERMAL_RUNAWAY,0
LOT_10_COMP_0082,LOT_10,LOT_10_W00,-0.684,0.2135,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.112,3.682,3.812,5.04,5.11,5.34,44.67,42.75,42.37,25.14,124.92,2.57,0.07,-1.92,15.0,0,0,NOMINAL,0
LOT_10_COMP_0083,LOT_10,LOT_10_W00,-0.0138,-0.2584,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.296,4.262,4.383,5.02,5.19,5.29,45.12,43.07,42.95,25.15,125.21,2.966,0.17,-2.05,15.0,0,0,NOMINAL,0
LOT_10_COMP_0084,LOT_10,LOT_10_W00,-0.8282,0.7169,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.184,3.915,4.086,5.04,5.15,5.08,45.23,43.25,43.4,24.93,125.04,2.731,0.11,-1.98,15.0,0,0,NOMINAL,0
LOT_10_COMP_0085,LOT_10,LOT_10_W00,-0.6777,-0.0127,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.216,4.01,4.171,4.81,5.0,5.03,44.98,42.89,42.79,24.89,125.02,2.794,0.19,-2.09,15.0,0,0,NOMINAL,0
