component_id,lot_id,wafer_id,wafer_x,wafer_y,device_family,device_spec_id,operating_voltage_v,test_temperature_c,observation_horizon_h,iddq_0h,iddq_24h,iddq_168h_actual,v_offset_0h,v_offset_24h,v_offset_168h,snr_0h,snr_24h,snr_168h,t_die_0h,t_die_24h,delta_iddq,delta_v_offset,delta_snr,spec_max_iddq,is_defective_gt,failure_class,failure_mode_gt,is_sensor_fault
LOT_07_COMP_0018,LOT_07,LOT_07_W00,0.0837,0.4899,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.154,3.958,4.099,4.93,5.15,5.09,45.36,43.35,43.32,25.15,125.02,2.804,0.22,-2.01,15.0,0,0,NOMINAL,0
LOT_07_COMP_0019,LOT_07,LOT_07_W00,-0.6728,-0.7906,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.295,4.316,4.44,5.0,5.25,5.25,45.11,42.91,43.26,25.04,124.99,3.021,0.25,-2.2,15.0,0,0,NOMINAL,0
LOT_07_COMP_0020,LOT_07,LOT_07_W00,0.5371,-0.027,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.328,4.375,4.517,5.04,5.26,5.15,44.78,42.88,43.05,25.08,124.98,3.047,0.22,-1.9,15.0,0,0,NOMINAL,0
LOT_07_COMP_0021,LOT_07,LOT_07_W00,-0.9324,0.5776,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.613,5.392,5.623,4.71,4.78,4.89,43.44,43.46,43.28,24.92,124.94,3.779,0.07,0.02,15.0,1,3,FREAK_OUTLIER,0
LOT_07_COMP_0022,LOT_07,LOT_07_W00,-0.7952,-0.3831,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.461,4.948,5.212,5.22,5.15,5.06,43.89,43.83,43.94,25.03,124.82,3.487,-0.07,-0.06,15.0,1,3,FREAK_OUTLIER,0
LOT_07_COMP_0023,LOT_07,LOT_07_W00,-0.9481,0.6634,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.277,4.358,4.519,4.93,4.92,4.94,44.62,42.46,42.67,25.0,124.97,3.081,-0.01,-2.16,15.0,0,0,NOMINAL,0
LOT_07_COMP_0024,LOT_07,LOT_07_W00,-0.1821,-0.9591,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.155,4.037,4.173,4.81,5.01,4.99,44.01,42.15,41.95,24.95,124.96,2.882,0.2,-1.86,15.0,0,0,NOMINAL,0
LOT_07_COMP_0025,LOT_07,LOT_07_W00,0.7528,0.3168,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.266,4.208,4.373,4.93,5.28,5.26,45.19,43.0,43.06,25.04,125.05,2.942,0.35,-2.19,15.0,0,0,NOMINAL,0
LOT_07_COMP_0026,LOT_07,LOT_07_W00,0.584,-0.4458,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.14,3.845,19284.321,5.06,5.49,5.48,45.46,45.44,38.96,25.09,124.84,2.705,0.43,-0.02,15.0,1,1,THERMAL_RUNAWAY,0
LOT_07_COMP_0027,LOT_07,LOT_07_W00,-0.6915,-0.4748,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.072,3.544,3.709,4.73,5.0,4.89,44.39,42.58,42.21,24.94,124.93,2.472,0.27,-1.81,15.0,0,0,NOMINAL,0
LOT_07_COMP_0028,LOT_07,LOT_07_W00,0.2422,0.8257,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.023,3.44,3.613,4.9,5.37,5.24,45.28,43.29,43.01,24.93,125.13,2.417,0.47,-1.99,15.0,0,0,NOMINAL,0
LOT_07_COMP_0029,LOT_07,LOT_07_W00,-0.388,-0.4342,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.34,4.467,4.569,5.01,5.24,5.25,44.1,42.15,42.42,25.0,124.98,3.127,0.23,-1.95,15.0,0,0,NOMINAL,0
LOT_07_COMP_0030,LOT_07,LOT_07_W00,0.2449,0.6306,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.258,4.153,4.338,5.11,5.24,5.12,45.31,43.42,43.28,24.85,125.03,2.895,0.13,-1.89,15.0,0,0,NOMINAL,0
LOT_07_COMP_0031,LOT_07,LOT_07_W00,0.8739,-0.7513,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.156,3.864,3.965,4.83,5.03,5.1,44.78,42.77,43.01,25.05,125.05,2.708,0.2,-2.01,15.0,0,0,NOMINAL,0
LOT_07_COMP_0032,LOT_07,LOT_07_W00,-0.8905,0.2097,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.115,3.82,3.939,4.89,5.17,5.09,44.9,43.02,42.96,25.06,124.87,2.705,0.28,-1.88,15.0,0,0,NOMINAL,0
LOT_07_COMP_0033,LOT_07,LOT_07_W00,0.6196,0.1625,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.142,3.878,3.998,5.0,5.3,5.3,44.89,42.6,42.65,25.06,125.09,2.736,0.3,-2.29,15.0,0,0,NOMINAL,0
LOT_07_COMP_0034,LOT_07,LOT_07_W00,0.5829,0.7066,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.063,3.703,3.831,5.06,5.29,5.13,45.29,43.09,43.21,25.02,124.92,2.64,0.23,-2.2,15.0,0,0,NOMINAL,0
LOT_07_COMP_0035,LOT_07,LOT_07_W00,-0.2177,0.8402,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.133,3.788,3.875,4.81,5.13,5.16,44.16,42.22,42.27,24.98,124.93,2.655,0.32,-1.94,15.0,0,0,NOMINAL,0
LOT_07_COMP_0036,LOT_07,LOT_07_W00,0.6582,-0.6061,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.175,3.924,3.972,4.87,5.16,5.08,45.12,43.02,42.73,24.97,124.92,2.749,0.29,-2.1,15.0,0,0,NOMINAL,0
LOT_07_COMP_0037,LOT_07,LOT_07_W00,-0.8078,0.9514,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.332,4.251,4.393,5.01,5.29,5.24,45.04,43.24,43.23,24.89,125.08,2.919,0.28,-1.8,15.0,0,0,NOMINAL,0
LOT_07_COMP_0038,LOT_07,LOT_07_W00,0.1249,-0.401,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.248,4.06,4.274,4.61,4.93,4.94,44.46,42.31,42.27,25.06,124.99,2.812,0.32,-2.15,15.0,0,0,NOMINAL,0
LOT_07_COMP_0039,LOT_07,LOT_07_W00,0.6277,0.9859,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.052,3.583,3.706,4.91,5.24,5.06,45.6,43.48,43.88,25.01,124.79,2.531,0.33,-2.12,15.0,0,0,NOMINAL,0
LOT_07_COMP_0040,LOT_07,LOT_07_W00,-0.5742,-0.2496,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.334,4.326,4.397,4.82,5.22,5.2,44.94,43.18,43.04,25.01,124.92,2.992,0.4,-1.76,15.0,0,0,NOMINAL,0
LOT_07_COMP_0041,LOT_07,LOT_07_W00,-0.5337,0.2345,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.224,4.291,4.366,4.74,4.97,5.02,44.86,42.91,42.94,25.08,124.82,3.067,0.23,-1.95,15.0,0,0,NOMINAL,0
LOT_07_COMP_0042,LOT_07,LOT_07_W00,-0.8359,0.9981,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.21,3.985,4.207,5.3,5.5,5.24,45.33,42.85,43.19,24.89,124.99,2.775,0.2,-2.48,15.0,0,0,NOMINAL,0
LOT_07_COMP_0043,LOT_07,LOT_07_W00,0.2709,-0.4633,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.172,4.038,4.115,4.59,4.9,4.79,44.73,42.87,42.71,25.17,125.06,2.866,0.31,-1.86,15.0,0,0,NOMINAL,0
LOT_07_COMP_0044,LOT_07,LOT_07_W00,0.0052,-0.3391,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.22,4.112,4.317,4.91,4.93,5.06,44.95,42.51,42.55,25.06,125.0,2.892,0.02,-2.44,15.0,0,0,NOMINAL,0
LOT_07_COMP_0045,LOT_07,LOT_07_W00,-0.5829,-0.5126,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.162,4.035,4.159,5.08,5.28,5.21,44.74,42.88,42.64,24.91,125.02,2.873,0.2,-1.86,15.0,0,0,NOMINAL,0
LOT_07_COMP_0046,LOT_07,LOT_07_W00,0.0895,-0.1089,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.103,3.823,3.946,5.13,5.38,5.38,45.91,43.59,43.63,24.95,124.96,2.72,0.25,-2.32,15.0,0,0,NOMINAL,0
LOT_07_COMP_0047,LOT_07,LOT_07_W00,0.1009,0.324,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.375,4.521,4.639,5.14,5.25,5.44,45.18,43.34,43.42,25.11,125.0,3.146,0.11,-1.84,15.0,0,0,NOMINAL,0
LOT_07_COMP_0048,LOT_07,LOT_07_W00,-0.2864,-0.8337,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.288,4.229,4.4,4.95,5.3,5.26,45.13,43.01,42.75,25.21,125.13,2.941,0.35,-2.12,15.0,0,0,NOMINAL,0
LOT_07_COMP_0049,LOT_07,LOT_07_W00,-0.2193,-0.2888,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.214,4.128,4.286,4.9,5.14,5.11,45.27,43.22,43.02,24.95,124.98,2.914,0.24,-2.05,15.0,0,0,NOMINAL,0
LOT_07_COMP_0050,LOT_07,LOT_07_W00,-0.8704,0.2501,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.138,3.813,3.92,4.95,5.18,5.14,45.37,43.52,43.53,24.9,125.03,2.675,0.23,-1.85,15.0,0,0,NOMINAL,0
LOT_07_COMP_0051,LOT_07,LOT_07_W00,0.6772,0.0242,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.109,3.754,3.874,5.11,5.24,5.27,44.79,43.0,42.82,24.9,124.95,2.645,0.13,-1.79,15.0,0,0,NOMINAL,0
LOT_07_COMP_0052,LOT_07,LOT_07_W00,0.3006,-0.7002,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.229,4.242,4.396,5.28,5.5,5.42,45.32,43.37,43.14,24.99,125.15,3.013,0.22,-1.95,15.0,0,0,NOMINAL,0
LOT_07_COMP_0053,LOT_07,LOT_07_W00,0.5543,0.1178,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.195,4.102,4.283,4.94,5.05,5.11,45.01,42.73,42.61,25.06,124.98,2.907,0.11,-2.28,15.0,0,0,NOMINAL,0
LOT_07_COMP_0054,LOT_07,LOT_07_W00,-0.0024,-0.3914,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.258,4.127,4.302,4.93,5.05,5.04,45.26,43.11,43.22,25.09,125.17,2.869,0.12,-2.15,15.0,0,0,NOMINAL,0
LOT_07_COMP_0055,LOT_07,LOT_07_W00,0.3065,0.1084,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.119,3.757,3.721,4.94,4.97,4.13,44.62,44.59,32.31,25.24,125.13,2.638,0.03,-0.03,15.0,1,2,MEMS_MICROCRACK,0
LOT_07_COMP_0056,LOT_07,LOT_07_W00,0.9061,0.4614,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.218,3.962,4.182,5.0,5.27,5.12,45.34,43.2,43.33,24.81,124.91,2.744,0.27,-2.14,15.0,0,0,NOMINAL,0
LOT_07_COMP_0057,LOT_07,LOT_07_W00,-0.1283,0.3891,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.057,3.688,3.789,5.22,5.45,5.43,44.84,42.93,43.25,24.95,124.98,2.631,0.23,-1.91,15.0,0,0,NOMINAL,0
LOT_07_COMP_0058,LOT_07,LOT_07_W00,0.0945,-0.6588,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.162,3.907,4.006,5.05,5.2,5.32,44.84,43.06,42.72,24.87,124.99,2.745,0.15,-1.78,15.0,0,0,NOMINAL,0
LOT_07_COMP_0059,LOT_07,LOT_07_W00,0.3077,-0.6436,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.165,4.003,4.098,5.43,5.5,5.61,46.51,44.27,44.6,24.87,125.0,2.838,0.07,-2.24,15.0,0,0,NOMINAL,0
LOT_07_COMP_0060,LOT_07,LOT_07_W00,-0.403,-0.1105,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.312,4.388,4.534,5.02,5.19,5.18,45.37,43.3,43.28,24.9,124.94,3.076,0.17,-2.07,15.0,0,0,NOMINAL,0
LOT_07_COMP_0061,LOT_07,LOT_07_W00,-0.0225,0.3598,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.147,3.841,3.94,5.0,5.23,5.22,45.45,43.5,43.24,24.94,124.95,2.694,0.23,-1.95,15.0,0,0,NOMINAL,0
LOT_07_COMP_0062,LOT_07,LOT_07_W00,-0.5504,-0.3463,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.167,3.714,3.891,5.2,5.32,5.43,44.84,42.72,42.66,25.0,125.18,2.547,0.12,-2.12,15.0,0,0,NOMINAL,0
LOT_07_COMP_0063,LOT_07,LOT_07_W00,0.4968,-0.7221,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.251,4.138,4.323,4.86,5.03,5.15,45.4,43.43,43.49,24.92,125.14,2.887,0.17,-1.97,15.0,0,0,NOMINAL,0
LOT_07_COMP_0064,LOT_07,LOT_07_W00,-0.8136,0.938,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.259,4.196,4.363,5.21,5.34,5.36,44.29,42.53,42.48,25.02,124.88,2.937,0.13,-1.76,15.0,0,0,NOMINAL,0
LOT_07_COMP_0065,LOT_07,LOT_07_W00,0.7309,-0.1292,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.073,3.601,3.703,4.96,5.2,5.31,44.82,42.65,42.72,25.09,125.26,2.528,0.24,-2.17,15.0,0,0,NOMINAL,0
LOT_07_COMP_0066,LOT_07,LOT_07_W00,0.3128,0.8899,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.217,4.195,4.291,4.95,5.0,4.98,44.23,42.27,42.29,25.16,124.95,2.978,0.05,-1.96,15.0,0,0,NOMINAL,0
LOT_07_COMP_0067,LOT_07,LOT_07_W00,-0.8909,-0.735,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.265,4.288,4.443,4.93,5.17,5.15,44.88,42.55,42.59,24.93,124.97,3.023,0.24,-2.33,15.0,0,0,NOMINAL,0
LOT_07_COMP_0068,LOT_07,LOT_07_W00,0.6599,-0.9495,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.22,3.903,4.039,5.03,5.05,5.12,45.5,43.47,43.15,24.99,124.99,2.683,0.02,-2.03,15.0,0,0,NOMINAL,0
LOT_07_COMP_0069,LOT_07,LOT_07_W00,-0.5053,0.5249,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.227,4.093,4.208,5.08,5.27,5.29,45.36,43.18,43.54,24.97,124.95,2.866,0.19,-2.18,15.0,0,0,NOMINAL,0
LOT_07_COMP_0070,LOT_07,LOT_07_W00,0.2456,-0.5752,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.234,4.282,4.406,4.74,4.96,5.06,44.91,42.59,42.66,25.0,125.0,3.048,0.22,-2.32,15.0,0,0,NOMINAL,0
LOT_07_COMP_0071,LOT_07,LOT_07_W00,0.6011,-0.2652,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.228,4.187,4.326,5.01,5.29,5.37,44.04,41.87,42.16,24.85,125.1,2.959,0.28,-2.17,15.0,0,0,NOMINAL,0
LOT_07_COMP_0072,LOT_07,LOT_07_W00,0.329,0.8325,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.167,4.049,4.112,4.89,5.34,5.24,44.54,42.37,42.28,24.94,125.08,2.882,0.45,-2.17,15.0,0,0,NOMINAL,0
LOT_07_COMP_0073,LOT_07,LOT_07_W00,0.0298,-0.8472,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.206,3.936,4.071,4.75,5.07,4.97,44.91,43.06,42.83,25.0,124.88,2.73,0.32,-1.85,15.0,0,0,NOMINAL,0
LOT_07_COMP_0074,LOT_07,LOT_07_W00,-0.0851,0.6119,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.244,4.096,4.232,4.93,5.23,5.28,45.16,43.13,42.9,24.7,125.04,2.852,0.3,-2.03,15.0,0,0,NOMINAL,0
LOT_07_COMP_0075,LOT_07,LOT_07_W00,0.8061,-0.7516,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.306,4.128,4.285,4.82,4.88,4.92,45.06,43.29,43.16,25.0,124.89,2.822,0.06,-1.77,15.0,0,0,NOMINAL,0
LOT_07_COMP_0076,LOT_07,LOT_07_W00,0.3888,-0.1355,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.208,3.945,4.093,5.11,5.34,5.31,44.81,42.73,42.78,25.11,124.85,2.737,0.23,-2.08,15.0,0,0,NOMINAL,0
LOT_07_COMP_0077,LOT_07,LOT_07_W00,0.9,0.3427,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.096,3.822,3.955,4.97,5.2,5.14,45.4,43.17,43.06,24.99,125.19,2.726,0.23,-2.23,15.0,0,0,NOMINAL,0
LOT_07_COMP_0078,LOT_07,LOT_07_W00,-0.2038,0.3024,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.287,4.178,4.299,4.85,5.13,5.0,46.23,43.93,44.18,25.04,125.03,2.891,0.28,-2.3,15.0,0,0,NOMINAL,0
LOT_07_COMP_0079,LOT_07,LOT_07_W00,-0.6917,-0.3705,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.206,4.241,4.381,4.95,5.24,5.31,44.43,42.55,42.72,25.09,125.25,3.035,0.29,-1.88,15.0,0,0,NOMINAL,0
LOT_07_COMP_0080,LOT_07,LOT_07_W00,-0.7431,0.3397,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.31,4.264,4.37,5.01,5.19,5.15,45.31,43.14,43.31,24.88,124.79,2.954,0.18,-2.17,15.0,0,0,NOMINAL,0
LOT_07_COMP_0081,LOT_07,LOT_07_W00,-0.9717,0.8996,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.117,3.946,4.053,5.09,5.24,5.32,45.02,43.22,43.03,25.06,124.93,2.829,0.15,-1.8,15.0,0,0,NOMINAL,0
LOT_07_COMP_0082,LOT_07,LOT_07_W00,0.5201,0.084,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.338,4.39,4.554,5.19,5.45,5.49,45.22,43.22,43.25,24.94,125.05,3.052,0.26,-2.0,15.0,0,0,NOMINAL,0
LOT_07_COMP_0083,LOT_07,LOT_07_W00,0.7504,0.9137,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.385,4.633,4.766,4.81,5.05,5.09,44.85,42.71,42.67,25.0,124.98,3.248,0.24,-2.14,15.0,0,0,NOMINAL,0
LOT_07_COMP_0084,LOT_07,LOT_07_W00,0.9812,-0.8955,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.139,3.794,3.892,5.18,5.17,5.26,45.09,43.61,43.14,25.08,124.93,2.655,-0.01,-1.48,15.0,0,0,NOMINAL,0
LOT_07_COMP_0085,LOT_07,LOT_07_W00,-0.526,0.5653,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.214,4.098,4.196,5.03,5.19,5.05,44.38,42.49,42.59,25.11,124.96,2.884,0.16,-1.89,15.0,0,0,NOMINAL,0
LOT_07_COMP_0086,LOT_07,LOT_07_W00,0.5275,0.0174,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.181,4.185,4.353,4.83,4.92,5.0,44.59,42.35,42.57,25.11,124.88,3.004,0.09,-2.24,15.0,0,0,NOMINAL,0
