component_id,lot_id,wafer_id,wafer_x,wafer_y,device_family,device_spec_id,operating_voltage_v,test_temperature_c,observation_horizon_h,iddq_0h,iddq_24h,iddq_168h_actual,v_offset_0h,v_offset_24h,v_offset_168h,snr_0h,snr_24h,snr_168h,t_die_0h,t_die_24h,delta_iddq,delta_v_offset,delta_snr,spec_max_iddq,is_defective_gt,failure_class,failure_mode_gt,is_sensor_fault
LOT_05_COMP_0018,LOT_05,LOT_05_W00,0.8768,0.8187,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.191,3.956,4.067,5.02,5.09,5.21,44.4,42.29,42.59,25.19,125.0,2.765,0.07,-2.11,15.0,0,0,NOMINAL,0
LOT_05_COMP_0019,LOT_05,LOT_05_W00,0.4985,-0.8772,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.23,4.226,4.382,5.08,5.19,5.22,44.64,42.81,42.96,25.08,125.05,2.996,0.11,-1.83,15.0,0,0,NOMINAL,0
LOT_05_COMP_0020,LOT_05,LOT_05_W00,0.81,-0.7701,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.182,3.917,4.049,5.01,5.22,5.13,45.11,42.86,42.95,25.0,124.88,2.735,0.21,-2.25,15.0,0,0,NOMINAL,0
LOT_05_COMP_0021,LOT_05,LOT_05_W00,0.3819,-0.0638,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.105,3.731,3.725,4.68,4.64,3.53,45.61,45.52,32.48,24.79,125.01,2.626,-0.04,-0.09,15.0,1,2,MEMS_MICROCRACK,0
LOT_05_COMP_0022,LOT_05,LOT_05_W00,0.2392,0.3355,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.097,3.585,3.74,5.22,5.42,5.49,44.81,42.5,42.78,24.88,125.13,2.488,0.2,-2.31,15.0,0,0,NOMINAL,0
LOT_05_COMP_0023,LOT_05,LOT_05_W00,0.0358,0.0809,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.129,3.791,3.92,4.94,5.09,5.03,44.57,42.89,42.72,24.88,125.03,2.662,0.15,-1.68,15.0,0,0,NOMINAL,0
LOT_05_COMP_0024,LOT_05,LOT_05_W00,-0.1982,0.6855,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.304,4.42,4.548,4.99,5.15,5.25,44.34,42.3,42.22,25.07,125.18,3.116,0.16,-2.04,15.0,0,0,NOMINAL,0
LOT_05_COMP_0025,LOT_05,LOT_05_W00,0.3311,0.7596,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.173,3.922,4.068,4.98,5.06,5.16,44.86,43.07,43.1,25.06,125.01,2.749,0.08,-1.79,15.0,0,0,NOMINAL,0
LOT_05_COMP_0026,LOT_05,LOT_05_W00,0.0407,0.9852,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.069,3.538,3.67,5.34,5.45,5.32,45.89,44.13,43.74,25.25,125.08,2.469,0.11,-1.76,15.0,0,0,NOMINAL,0
LOT_05_COMP_0027,LOT_05,LOT_05_W00,0.3386,0.2428,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.156,3.956,4.144,4.8,5.19,5.05,44.29,42.43,42.14,24.99,125.14,2.8,0.39,-1.86,15.0,0,0,NOMINAL,0
LOT_05_COMP_0028,LOT_05,LOT_05_W00,0.6203,0.5801,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.147,3.869,4.056,5.05,5.09,4.97,44.61,42.77,42.66,24.86,125.04,2.722,0.04,-1.84,15.0,0,0,NOMINAL,0
LOT_05_COMP_0029,LOT_05,LOT_05_W00,-0.6165,0.7024,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.142,3.903,4.014,5.13,5.46,5.41,43.84,42.23,42.25,25.11,124.89,2.761,0.33,-1.61,15.0,0,0,NOMINAL,0
LOT_05_COMP_0030,LOT_05,LOT_05_W00,-0.467,-0.1304,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.135,3.807,4.016,5.03,5.06,5.18,44.73,42.63,42.62,24.96,124.89,2.672,0.03,-2.1,15.0,0,0,NOMINAL,0
LOT_05_COMP_0031,LOT_05,LOT_05_W00,0.2742,-0.8494,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.133,3.792,3.87,4.84,5.1,4.99,44.55,42.3,42.54,24.92,125.17,2.659,0.26,-2.25,15.0,0,0,NOMINAL,0
LOT_05_COMP_0032,LOT_05,LOT_05_W00,0.1805,0.905,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.154,3.896,4.029,5.21,5.23,5.29,45.04,42.97,43.19,24.85,124.81,2.742,0.02,-2.07,15.0,0,0,NOMINAL,0
LOT_05_COMP_0033,LOT_05,LOT_05_W00,0.4821,0.4854,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.053,3.498,3.655,5.03,5.26,5.43,45.02,42.91,43.18,24.87,125.08,2.445,0.23,-2.11,15.0,0,0,NOMINAL,0
LOT_05_COMP_0034,LOT_05,LOT_05_W00,-0.6668,0.7721,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.103,3.671,3.83,5.06,5.17,5.23,44.8,42.86,42.57,24.96,125.07,2.568,0.11,-1.94,15.0,0,0,NOMINAL,0
LOT_05_COMP_0035,LOT_05,LOT_05_W00,-0.2324,0.4826,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.15,3.936,4.096,4.9,5.03,5.14,44.95,42.59,42.61,25.2,125.06,2.786,0.13,-2.36,15.0,0,0,NOMINAL,0
LOT_05_COMP_0036,LOT_05,LOT_05_W00,-0.7464,0.796,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.306,4.168,4.389,5.02,5.19,5.19,44.71,42.72,42.97,25.0,125.01,2.862,0.17,-1.99,15.0,0,0,NOMINAL,0
LOT_05_COMP_0037,LOT_05,LOT_05_W00,-0.1422,0.2354,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.234,4.102,4.296,5.16,5.32,5.3,45.15,43.35,43.12,25.02,124.99,2.868,0.16,-1.8,15.0,0,0,NOMINAL,0
LOT_05_COMP_0038,LOT_05,LOT_05_W00,-0.3089,-0.8134,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.321,4.543,4.658,4.88,5.29,5.3,44.91,43.12,42.82,25.05,124.76,3.222,0.41,-1.79,15.0,0,0,NOMINAL,0
LOT_05_COMP_0039,LOT_05,LOT_05_W00,0.0175,-0.6303,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.327,4.335,4.46,5.14,5.46,5.47,44.35,42.51,42.51,24.93,124.9,3.008,0.32,-1.84,15.0,0,0,NOMINAL,0
LOT_05_COMP_0040,LOT_05,LOT_05_W00,0.3874,0.4758,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.096,3.502,3.645,4.88,5.05,5.18,45.1,43.2,43.1,24.94,125.0,2.406,0.17,-1.9,15.0,0,0,NOMINAL,0
LOT_05_COMP_0041,LOT_05,LOT_05_W00,0.8871,0.1533,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.255,4.132,4.277,4.47,4.68,4.84,44.3,42.39,42.23,24.87,124.84,2.877,0.21,-1.91,15.0,0,0,NOMINAL,0
LOT_05_COMP_0042,LOT_05,LOT_05_W00,0.0772,-0.2041,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.258,4.277,4.397,5.21,5.34,5.32,45.4,43.39,43.63,25.01,124.99,3.019,0.13,-2.01,15.0,0,0,NOMINAL,0
LOT_05_COMP_0043,LOT_05,LOT_05_W00,-0.7089,0.1179,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.192,4.092,4.198,5.27,5.32,5.34,44.88,43.18,43.16,24.97,124.96,2.9,0.05,-1.7,15.0,0,0,NOMINAL,0
LOT_05_COMP_0044,LOT_05,LOT_05_W00,0.9473,-0.096,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.079,3.491,3.656,5.04,5.16,5.28,45.08,43.05,43.34,24.94,125.14,2.412,0.12,-2.03,15.0,0,0,NOMINAL,0
LOT_05_COMP_0045,LOT_05,LOT_05_W00,0.1335,0.3952,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.129,3.928,4.046,5.18,5.36,5.34,45.28,43.36,43.25,25.18,125.04,2.799,0.18,-1.92,15.0,0,0,NOMINAL,0
LOT_05_COMP_0046,LOT_05,LOT_05_W00,-0.1234,-0.9312,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.111,3.786,3.981,4.64,4.83,4.9,43.84,41.93,41.92,25.02,125.12,2.675,0.19,-1.91,15.0,0,0,NOMINAL,0
LOT_05_COMP_0047,LOT_05,LOT_05_W00,0.226,-0.1585,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.234,4.123,4.276,5.06,5.24,5.21,46.11,44.29,44.22,25.09,124.93,2.889,0.18,-1.82,15.0,0,0,NOMINAL,0
LOT_05_COMP_0048,LOT_05,LOT_05_W00,-0.681,-0.2511,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.291,4.295,4.474,4.95,5.23,5.19,45.07,42.95,42.77,24.92,124.95,3.004,0.28,-2.12,15.0,0,0,NOMINAL,0
LOT_05_COMP_0049,LOT_05,LOT_05_W00,-0.653,-0.7536,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.221,4.221,4.296,4.84,5.05,5.04,44.22,42.82,42.78,25.12,124.86,3.0,0.21,-1.4,15.0,0,0,NOMINAL,0
LOT_05_COMP_0050,LOT_05,LOT_05_W00,0.9676,0.0653,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.103,3.726,19284.3,5.07,5.75,5.74,44.61,44.47,37.91,24.99,124.87,2.623,0.68,-0.14,15.0,1,1,THERMAL_RUNAWAY,0
LOT_05_COMP_0051,LOT_05,LOT_05_W00,0.8755,0.9932,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.273,4.241,4.189,5.1,4.89,7.84,45.5,45.59,31.22,24.83,124.94,2.968,-0.21,0.09,15.0,1,2,MEMS_MICROCRACK,0
LOT_05_COMP_0052,LOT_05,LOT_05_W00,0.5508,0.3066,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.224,4.031,4.126,4.64,4.84,4.82,45.49,43.61,43.77,24.93,124.86,2.807,0.2,-1.88,15.0,0,0,NOMINAL,0
LOT_05_COMP_0053,LOT_05,LOT_05_W00,-0.7308,-0.627,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.314,4.327,4.366,5.19,5.42,5.28,45.57,43.83,43.8,24.98,125.02,3.013,0.23,-1.74,15.0,0,0,NOMINAL,0
LOT_05_COMP_0054,LOT_05,LOT_05_W00,0.2123,0.9967,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.164,3.966,4.042,5.4,5.67,5.56,45.19,43.11,43.02,25.1,124.88,2.802,0.27,-2.08,15.0,0,0,NOMINAL,0
LOT_05_COMP_0055,LOT_05,LOT_05_W00,-0.1857,-0.8328,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.183,4.092,4.204,4.82,4.92,4.86,44.76,42.62,42.52,24.95,124.99,2.909,0.1,-2.14,15.0,0,0,NOMINAL,0
LOT_05_COMP_0056,LOT_05,LOT_05_W00,0.0753,-0.1615,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.171,3.939,4.06,4.68,4.92,4.78,45.83,43.81,43.65,24.99,125.12,2.768,0.24,-2.02,15.0,0,0,NOMINAL,0
LOT_05_COMP_0057,LOT_05,LOT_05_W00,0.5062,-0.1273,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.214,3.943,4.074,4.77,5.08,5.09,45.23,43.01,43.34,25.04,125.08,2.729,0.31,-2.22,15.0,0,0,NOMINAL,0
LOT_05_COMP_0058,LOT_05,LOT_05_W00,0.4824,0.2291,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.316,4.42,4.519,4.64,5.0,4.92,44.39,42.58,42.63,24.95,125.02,3.104,0.36,-1.81,15.0,0,0,NOMINAL,0
LOT_05_COMP_0059,LOT_05,LOT_05_W00,-0.2891,-0.5071,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.245,4.241,4.385,4.92,5.27,5.28,44.4,42.59,42.74,25.0,124.9,2.996,0.35,-1.81,15.0,0,0,NOMINAL,0
LOT_05_COMP_0060,LOT_05,LOT_05_W00,-0.9576,-0.3847,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.224,4.151,4.239,4.93,5.25,5.11,45.53,43.26,43.29,24.91,125.03,2.927,0.32,-2.27,15.0,0,0,NOMINAL,0
LOT_05_COMP_0061,LOT_05,LOT_05_W00,0.1812,-0.6905,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.021,3.624,3.769,5.32,5.5,5.51,45.34,43.53,43.45,25.01,124.97,2.603,0.18,-1.81,15.0,0,0,NOMINAL,0
LOT_05_COMP_0062,LOT_05,LOT_05_W00,-0.7165,-0.439,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.13,3.801,3.921,5.35,5.45,5.57,44.06,42.02,42.23,24.91,125.16,2.671,0.1,-2.04,15.0,0,0,NOMINAL,0
LOT_05_COMP_0063,LOT_05,LOT_05_W00,0.4704,-0.2742,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.24,3.981,4.11,4.73,5.04,4.99,45.16,43.05,43.05,25.11,125.06,2.741,0.31,-2.11,15.0,0,0,NOMINAL,0
LOT_05_COMP_0064,LOT_05,LOT_05_W00,-0.958,-0.749,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.244,4.224,4.334,5.16,5.48,5.39,45.72,43.58,43.54,24.96,124.81,2.98,0.32,-2.14,15.0,0,0,NOMINAL,0
LOT_05_COMP_0065,LOT_05,LOT_05_W00,-0.9723,-0.7616,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,0.972,3.545,3.723,5.15,5.26,5.31,44.43,42.21,42.45,25.0,124.96,2.573,0.11,-2.22,15.0,0,0,NOMINAL,0
LOT_05_COMP_0066,LOT_05,LOT_05_W00,0.0748,0.3628,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.295,4.222,4.401,5.05,5.25,5.0,45.39,43.21,43.46,25.0,124.94,2.927,0.2,-2.18,15.0,0,0,NOMINAL,0
LOT_05_COMP_0067,LOT_05,LOT_05_W00,-0.1824,-0.4401,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.099,3.708,3.847,5.11,5.29,5.35,45.29,43.28,43.12,25.15,124.99,2.609,0.18,-2.01,15.0,0,0,NOMINAL,0
LOT_05_COMP_0068,LOT_05,LOT_05_W00,-0.6839,0.4591,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.094,3.703,3.799,4.82,5.01,4.97,44.68,42.78,42.75,24.91,124.98,2.609,0.19,-1.9,15.0,0,0,NOMINAL,0
LOT_05_COMP_0069,LOT_05,LOT_05_W00,0.4295,-0.7053,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.273,4.295,4.416,5.08,5.17,5.21,45.46,43.62,43.46,24.76,125.1,3.022,0.09,-1.84,15.0,0,0,NOMINAL,0
LOT_05_COMP_0070,LOT_05,LOT_05_W00,-0.2992,0.6747,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.115,3.876,3.963,4.92,5.16,5.05,45.03,43.32,43.12,24.92,125.09,2.761,0.24,-1.71,15.0,0,0,NOMINAL,0
LOT_05_COMP_0071,LOT_05,LOT_05_W00,0.2996,-0.7017,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.251,4.067,4.23,4.91,5.15,5.21,44.09,41.97,42.01,24.93,125.01,2.816,0.24,-2.12,15.0,0,0,NOMINAL,0
LOT_05_COMP_0072,LOT_05,LOT_05_W00,-0.027,0.1169,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.298,4.285,4.445,5.21,5.46,5.61,45.04,42.7,42.98,24.9,125.04,2.987,0.25,-2.34,15.0,0,0,NOMINAL,0
LOT_05_COMP_0073,LOT_05,LOT_05_W00,-0.2111,-0.2787,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.206,4.116,4.279,4.96,5.3,5.32,45.35,43.25,43.5,25.11,125.01,2.91,0.34,-2.1,15.0,0,0,NOMINAL,0
LOT_05_COMP_0074,LOT_05,LOT_05_W00,0.521,-0.3174,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.147,3.749,3.831,5.03,5.2,5.15,44.56,42.69,42.36,24.72,125.11,2.602,0.17,-1.87,15.0,0,0,NOMINAL,0
LOT_05_COMP_0075,LOT_05,LOT_05_W00,0.7839,-0.6494,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.142,3.864,3.959,4.81,5.1,5.06,45.36,43.22,43.4,25.05,125.06,2.722,0.29,-2.14,15.0,0,0,NOMINAL,0
LOT_05_COMP_0076,LOT_05,LOT_05_W00,0.8666,-0.7824,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.143,3.87,3.986,5.18,5.31,5.39,45.13,43.39,43.19,24.79,125.04,2.727,0.13,-1.74,15.0,0,0,NOMINAL,0
LOT_05_COMP_0077,LOT_05,LOT_05_W00,0.0469,-0.1317,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.234,4.072,4.28,4.87,5.21,5.16,44.9,42.94,42.87,25.06,124.76,2.838,0.34,-1.96,15.0,0,0,NOMINAL,0
LOT_05_COMP_0078,LOT_05,LOT_05_W00,0.9223,0.283,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.241,4.084,4.208,4.78,5.0,4.91,45.35,43.3,43.19,24.94,125.12,2.843,0.22,-2.05,15.0,0,0,NOMINAL,0
LOT_05_COMP_0079,LOT_05,LOT_05_W00,-0.1504,0.8781,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.304,4.271,4.396,5.09,5.11,5.36,44.7,43.03,43.16,25.08,125.07,2.967,0.02,-1.67,15.0,0,0,NOMINAL,0
LOT_05_COMP_0080,LOT_05,LOT_05_W00,0.4872,-0.4189,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.179,4.15,4.273,4.81,5.05,4.91,44.05,42.0,41.6,24.99,124.95,2.971,0.24,-2.05,15.0,0,0,NOMINAL,0
LOT_05_COMP_0081,LOT_05,LOT_05_W00,0.987,-0.1777,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.274,4.221,4.428,4.85,5.24,5.27,44.47,42.46,42.29,25.05,124.93,2.947,0.39,-2.01,15.0,0,0,NOMINAL,0
LOT_05_COMP_0082,LOT_05,LOT_05_W00,0.9429,0.9941,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.222,3.972,4.118,5.03,5.24,5.19,44.64,42.54,42.7,24.98,124.83,2.75,0.21,-2.1,15.0,0,0,NOMINAL,0
LOT_05_COMP_0083,LOT_05,LOT_05_W00,0.6227,-0.4225,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.217,3.938,4.037,5.02,5.08,5.29,46.27,43.9,43.83,25.12,125.2,2.721,0.06,-2.37,15.0,0,0,NOMINAL,0
LOT_05_COMP_0084,LOT_05,LOT_05_W00,0.119,0.6199,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.055,3.609,3.732,5.1,5.38,5.34,44.65,42.76,42.54,25.02,125.1,2.554,0.28,-1.89,15.0,0,0,NOMINAL,0
LOT_05_COMP_0085,LOT_05,LOT_05_W00,0.6019,-0.9815,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.164,3.749,3.986,5.0,5.14,5.09,45.22,43.49,43.36,25.03,125.03,2.585,0.14,-1.73,15.0,0,0,NOMINAL,0
LOT_05_COMP_0086,LOT_05,LOT_05_W00,0.0112,-0.0234,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,0.999,3.542,3.68,4.9,4.94,5.22,45.63,44.08,43.83,25.04,124.78,2.543,0.04,-1.55,15.0,0,0,NOMINAL,0
