component_id,lot_id,wafer_id,wafer_x,wafer_y,device_family,device_spec_id,operating_voltage_v,test_temperature_c,observation_horizon_h,iddq_0h,iddq_24h,iddq_168h_actual,v_offset_0h,v_offset_24h,v_offset_168h,snr_0h,snr_24h,snr_168h,t_die_0h,t_die_24h,delta_iddq,delta_v_offset,delta_snr,spec_max_iddq,is_defective_gt,failure_class,failure_mode_gt,is_sensor_fault
LOT_09_COMP_0054,LOT_09,LOT_09_W00,-0.26,-0.9775,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.173,3.948,4.121,4.88,5.22,5.01,45.1,43.14,43.11,24.88,125.04,2.775,0.34,-1.96,15.0,0,0,NOMINAL,0
LOT_09_COMP_0055,LOT_09,LOT_09_W00,0.4641,0.0857,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.249,4.309,4.443,5.09,5.4,5.34,45.32,43.39,43.56,25.09,125.14,3.06,0.31,-1.93,15.0,0,0,NOMINAL,0
LOT_09_COMP_0056,LOT_09,LOT_09_W00,0.5345,0.4619,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.143,3.929,4.129,5.11,5.13,5.2,44.74,43.04,42.75,24.91,124.82,2.786,0.02,-1.7,15.0,0,0,NOMINAL,0
LOT_09_COMP_0057,LOT_09,LOT_09_W00,0.1313,-0.4197,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.171,3.894,4.034,4.73,4.95,4.98,44.85,42.93,42.66,24.97,124.99,2.723,0.22,-1.92,15.0,0,0,NOMINAL,0
LOT_09_COMP_0058,LOT_09,LOT_09_W00,0.741,0.1161,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.21,3.827,3.982,4.82,5.27,5.16,45.66,43.68,43.25,25.26,125.13,2.617,0.45,-1.98,15.0,0,0,NOMINAL,0
LOT_09_COMP_0059,LOT_09,LOT_09_W00,0.8664,0.0973,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.153,3.92,4.026,5.0,5.15,5.2,45.08,42.73,43.26,25.08,125.1,2.767,0.15,-2.35,15.0,0,0,NOMINAL,0
LOT_09_COMP_0060,LOT_09,LOT_09_W00,0.6815,0.5355,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.184,3.924,4.118,5.11,5.15,5.06,45.65,43.65,43.8,25.02,124.83,2.74,0.04,-2.0,15.0,0,0,NOMINAL,0
LOT_09_COMP_0061,LOT_09,LOT_09_W00,-0.9033,-0.419,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.223,4.121,4.284,5.08,5.22,5.27,44.48,42.59,42.5,24.99,124.81,2.898,0.14,-1.89,15.0,0,0,NOMINAL,0
LOT_09_COMP_0062,LOT_09,LOT_09_W00,-0.8472,0.9205,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.063,3.602,3.82,4.76,5.03,5.21,45.14,43.2,43.47,24.98,125.02,2.539,0.27,-1.94,15.0,0,0,NOMINAL,0
LOT_09_COMP_0063,LOT_09,LOT_09_W00,0.0711,0.7228,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.092,3.676,3.759,4.96,5.18,5.22,44.46,42.52,42.71,24.95,125.19,2.584,0.22,-1.94,15.0,0,0,NOMINAL,0
LOT_09_COMP_0064,LOT_09,LOT_09_W00,-0.2204,0.705,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.08,3.566,3.685,5.09,5.05,5.26,44.23,42.44,42.13,25.1,124.97,2.486,-0.04,-1.79,15.0,0,0,NOMINAL,0
LOT_09_COMP_0065,LOT_09,LOT_09_W00,0.0024,-0.1149,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.259,4.115,4.253,5.18,5.3,5.3,45.24,43.53,43.53,24.87,124.92,2.856,0.12,-1.71,15.0,0,0,NOMINAL,0
LOT_09_COMP_0066,LOT_09,LOT_09_W00,-0.4689,-0.1526,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.188,4.041,4.161,5.13,5.49,5.41,45.01,42.93,43.1,24.9,125.2,2.853,0.36,-2.08,15.0,0,0,NOMINAL,0
LOT_09_COMP_0067,LOT_09,LOT_09_W00,-0.7814,-0.0763,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.138,3.778,9388.66,4.96,5.4,5.39,46.24,46.0,40.11,25.09,124.79,2.64,0.44,-0.24,15.0,1,1,THERMAL_RUNAWAY,0
LOT_09_COMP_0068,LOT_09,LOT_09_W00,-0.0168,0.5741,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.272,4.333,4.433,4.73,4.85,5.05,45.65,44.01,43.76,24.93,125.13,3.061,0.12,-1.64,15.0,0,0,NOMINAL,0
LOT_09_COMP_0069,LOT_09,LOT_09_W00,-0.8835,0.2729,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.271,4.246,4.418,5.12,5.53,5.39,46.2,44.43,44.16,25.16,124.89,2.975,0.41,-1.77,15.0,0,0,NOMINAL,0
LOT_09_COMP_0070,LOT_09,LOT_09_W00,-0.8949,0.2,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.25,4.143,4.381,4.95,5.19,5.23,44.17,42.33,42.09,25.03,125.01,2.893,0.24,-1.84,15.0,0,0,NOMINAL,0
LOT_09_COMP_0071,LOT_09,LOT_09_W00,0.1242,-0.2096,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.222,4.067,11017.225,5.37,5.67,5.63,44.08,44.29,37.78,25.2,124.98,2.845,0.3,0.21,15.0,1,1,THERMAL_RUNAWAY,0
LOT_09_COMP_0072,LOT_09,LOT_09_W00,-0.2376,0.7857,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.065,3.629,3.77,5.11,5.46,5.22,45.83,44.04,43.73,24.95,125.01,2.564,0.35,-1.79,15.0,0,0,NOMINAL,0
LOT_09_COMP_0073,LOT_09,LOT_09_W00,0.9078,0.4322,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.259,4.209,4.365,4.79,5.13,5.11,45.06,42.88,42.92,24.9,124.89,2.95,0.34,-2.18,15.0,0,0,NOMINAL,0
LOT_09_COMP_0074,LOT_09,LOT_09_W00,0.5486,0.206,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.263,4.244,4.378,4.77,5.08,5.0,45.35,43.08,43.37,25.03,124.98,2.981,0.31,-2.27,15.0,0,0,NOMINAL,0
LOT_09_COMP_0075,LOT_09,LOT_09_W00,-0.1424,-0.4017,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.193,3.912,4.077,4.94,5.25,5.25,45.3,43.18,43.2,25.03,125.04,2.719,0.31,-2.12,15.0,0,0,NOMINAL,0
LOT_09_COMP_0076,LOT_09,LOT_09_W00,0.5883,-0.0504,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.109,3.758,3.877,4.75,5.12,5.0,45.16,43.18,43.01,24.86,125.04,2.649,0.37,-1.98,15.0,0,0,NOMINAL,0
LOT_09_COMP_0077,LOT_09,LOT_09_W00,0.4401,-0.4052,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.261,4.263,4.397,5.27,5.56,5.3,44.45,42.71,42.74,25.03,125.03,3.002,0.29,-1.74,15.0,0,0,NOMINAL,0
LOT_09_COMP_0078,LOT_09,LOT_09_W00,-0.0616,0.8939,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.191,3.984,4.151,4.86,5.05,5.19,44.98,43.29,43.35,24.99,125.03,2.793,0.19,-1.69,15.0,0,0,NOMINAL,0
LOT_09_COMP_0079,LOT_09,LOT_09_W00,-0.4728,0.6053,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.324,4.524,4.642,5.32,5.47,5.53,44.56,42.51,42.42,24.97,124.96,3.2,0.15,-2.05,15.0,0,0,NOMINAL,0
LOT_09_COMP_0080,LOT_09,LOT_09_W00,0.6084,-0.1043,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.164,3.696,3.932,4.86,5.0,4.96,44.82,42.58,42.89,25.04,125.06,2.532,0.14,-2.24,15.0,0,0,NOMINAL,0
LOT_09_COMP_0081,LOT_09,LOT_09_W00,-0.6038,-0.3836,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.142,3.926,4.085,4.8,5.06,4.91,45.52,43.18,43.5,24.97,124.82,2.784,0.26,-2.34,15.0,0,0,NOMINAL,0
LOT_09_COMP_0082,LOT_09,LOT_09_W00,0.7033,-0.082,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.214,3.962,4.112,4.74,4.99,4.94,44.94,42.71,42.8,25.04,124.91,2.748,0.25,-2.23,15.0,0,0,NOMINAL,0
LOT_09_COMP_0083,LOT_09,LOT_09_W00,-0.5954,0.43,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.186,3.917,4.11,4.87,5.07,5.06,44.93,43.3,42.92,24.92,124.83,2.731,0.2,-1.63,15.0,0,0,NOMINAL,0
LOT_09_COMP_0084,LOT_09,LOT_09_W00,0.8769,0.2795,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.198,3.979,4.098,4.62,5.04,4.91,44.58,42.66,42.91,24.81,124.91,2.781,0.42,-1.92,15.0,0,0,NOMINAL,0
LOT_09_COMP_0085,LOT_09,LOT_09_W00,-0.0264,-0.0545,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.191,3.938,4.052,4.71,4.91,5.05,44.51,42.44,42.32,24.93,124.93,2.747,0.2,-2.07,15.0,0,0,NOMINAL,0
