component_id,lot_id,wafer_id,wafer_x,wafer_y,device_family,device_spec_id,operating_voltage_v,test_temperature_c,observation_horizon_h,iddq_0h,iddq_24h,iddq_168h_actual,v_offset_0h,v_offset_24h,v_offset_168h,snr_0h,snr_24h,snr_168h,t_die_0h,t_die_24h,delta_iddq,delta_v_offset,delta_snr,spec_max_iddq,is_defective_gt,failure_class,failure_mode_gt,is_sensor_fault
LOT_03_COMP_0021,LOT_03,LOT_03_W00,-0.2232,-0.0262,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.172,3.844,3.979,5.13,5.28,5.43,45.34,43.2,43.27,24.89,124.97,2.672,0.15,-2.14,15.0,0,0,NOMINAL,0
LOT_03_COMP_0022,LOT_03,LOT_03_W00,-0.3775,0.088,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.089,3.618,3.691,4.92,5.29,5.16,45.58,43.52,43.15,25.05,125.03,2.529,0.37,-2.06,15.0,0,0,NOMINAL,0
LOT_03_COMP_0023,LOT_03,LOT_03_W00,-0.8161,-0.6675,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.236,4.07,4.288,5.09,5.35,5.4,45.27,43.11,43.16,25.1,125.11,2.834,0.26,-2.16,15.0,0,0,NOMINAL,0
LOT_03_COMP_0024,LOT_03,LOT_03_W00,0.0323,-0.2002,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.014,3.428,3.563,5.1,5.13,5.16,44.74,42.31,42.79,24.8,125.21,2.414,0.03,-2.43,15.0,0,0,NOMINAL,0
LOT_03_COMP_0025,LOT_03,LOT_03_W00,-0.2561,-0.1047,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.234,4.1,4.218,5.02,5.05,5.14,44.32,42.39,42.25,24.93,124.92,2.866,0.03,-1.93,15.0,0,0,NOMINAL,0
LOT_03_COMP_0026,LOT_03,LOT_03_W00,0.1135,0.8686,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.277,4.237,4.283,4.96,4.89,6.11,45.06,45.09,32.13,24.99,125.1,2.96,-0.07,0.03,15.0,1,2,MEMS_MICROCRACK,0
LOT_03_COMP_0027,LOT_03,LOT_03_W00,0.2624,0.9098,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.266,4.021,4.148,4.96,5.12,5.07,44.9,42.72,42.69,24.97,124.93,2.755,0.16,-2.18,15.0,0,0,NOMINAL,0
LOT_03_COMP_0028,LOT_03,LOT_03_W00,0.7094,0.9074,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.186,4.05,4.13,4.97,5.12,5.15,45.65,43.59,43.3,25.08,125.04,2.864,0.15,-2.06,15.0,0,0,NOMINAL,0
LOT_03_COMP_0029,LOT_03,LOT_03_W00,0.254,0.9566,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.084,3.429,3.594,5.14,5.31,5.24,44.69,42.86,42.86,24.95,124.94,2.345,0.17,-1.83,15.0,0,0,NOMINAL,0
LOT_03_COMP_0030,LOT_03,LOT_03_W00,-0.9156,-0.1839,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.273,4.141,4.335,4.92,5.09,5.16,45.15,43.25,43.29,24.85,125.18,2.868,0.17,-1.9,15.0,0,0,NOMINAL,0
LOT_03_COMP_0031,LOT_03,LOT_03_W00,-0.6034,0.3796,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.244,4.18,4.273,5.21,5.5,5.36,44.54,42.67,42.8,24.93,125.0,2.936,0.29,-1.87,15.0,0,0,NOMINAL,0
LOT_03_COMP_0032,LOT_03,LOT_03_W00,-0.4238,-0.9207,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.025,3.707,3.835,5.0,5.3,5.28,45.58,43.4,43.32,24.93,124.87,2.682,0.3,-2.18,15.0,0,0,NOMINAL,0
LOT_03_COMP_0033,LOT_03,LOT_03_W00,0.0623,0.5201,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.348,4.538,4.652,4.75,5.09,5.0,44.53,42.41,42.58,25.01,124.88,3.19,0.34,-2.12,15.0,0,0,NOMINAL,0
LOT_03_COMP_0034,LOT_03,LOT_03_W00,-0.8189,-0.8284,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.146,3.678,3.843,5.26,5.33,5.38,45.14,42.92,42.82,24.97,125.01,2.532,0.07,-2.22,15.0,0,0,NOMINAL,0
LOT_03_COMP_0035,LOT_03,LOT_03_W00,-0.2019,0.1836,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.056,3.548,3.712,4.74,5.0,5.03,45.13,43.1,43.14,24.97,125.04,2.492,0.26,-2.03,15.0,0,0,NOMINAL,0
LOT_03_COMP_0036,LOT_03,LOT_03_W00,0.9338,0.4307,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.008,3.557,3.7,5.11,5.25,5.29,45.84,43.95,43.84,24.94,125.03,2.549,0.14,-1.89,15.0,0,0,NOMINAL,0
LOT_03_COMP_0037,LOT_03,LOT_03_W00,-0.7985,0.6695,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.233,3.96,4.097,4.94,5.21,5.07,44.39,42.26,42.25,25.12,124.8,2.727,0.27,-2.13,15.0,0,0,NOMINAL,0
LOT_03_COMP_0038,LOT_03,LOT_03_W00,0.3171,-0.8936,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.244,4.037,4.246,5.17,5.48,5.38,44.31,42.14,42.55,24.99,124.89,2.793,0.31,-2.17,15.0,0,0,NOMINAL,0
LOT_03_COMP_0039,LOT_03,LOT_03_W00,0.1147,0.2676,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.243,4.109,4.249,5.12,5.23,5.34,44.99,42.98,42.94,25.05,124.94,2.866,0.11,-2.01,15.0,0,0,NOMINAL,0
LOT_03_COMP_0040,LOT_03,LOT_03_W00,-0.8685,-0.2059,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.162,3.915,4.009,4.83,5.03,5.09,45.61,43.55,44.06,24.91,125.06,2.753,0.2,-2.06,15.0,0,0,NOMINAL,0
LOT_03_COMP_0041,LOT_03,LOT_03_W00,0.7073,0.2194,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.164,3.78,3.923,5.06,5.42,5.4,45.31,43.36,43.23,24.98,124.96,2.616,0.36,-1.95,15.0,0,0,NOMINAL,0
LOT_03_COMP_0042,LOT_03,LOT_03_W00,-0.7018,0.5859,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.236,4.197,4.357,4.59,5.0,4.97,45.43,43.52,43.44,24.98,125.14,2.961,0.41,-1.91,15.0,0,0,NOMINAL,0
LOT_03_COMP_0043,LOT_03,LOT_03_W00,0.7127,0.1706,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.126,3.827,3.916,5.1,5.51,5.26,44.25,42.69,42.43,24.78,125.0,2.701,0.41,-1.56,15.0,0,0,NOMINAL,0
LOT_03_COMP_0044,LOT_03,LOT_03_W00,-0.4919,-0.1921,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.116,3.724,3.798,5.07,5.19,5.15,45.25,42.98,43.14,24.86,124.9,2.608,0.12,-2.27,15.0,0,0,NOMINAL,0
LOT_03_COMP_0045,LOT_03,LOT_03_W00,-0.7286,-0.6481,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.308,4.395,4.501,4.89,5.05,5.1,45.25,43.14,43.21,25.37,125.04,3.087,0.16,-2.11,15.0,0,0,NOMINAL,0
LOT_03_COMP_0046,LOT_03,LOT_03_W00,-0.4973,0.1406,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.186,4.015,4.015,5.09,5.24,5.14,45.16,45.04,45.08,25.03,124.96,2.829,0.15,-0.12,15.0,1,5,SENSOR_FAULT,1
LOT_03_COMP_0047,LOT_03,LOT_03_W00,0.1046,-0.3966,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.269,4.111,4.25,5.08,5.49,5.34,45.08,43.31,43.21,24.96,124.85,2.842,0.41,-1.77,15.0,0,0,NOMINAL,0
LOT_03_COMP_0048,LOT_03,LOT_03_W00,0.4734,0.0767,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.272,4.112,4.315,5.01,5.18,5.15,45.34,43.44,43.35,24.96,125.04,2.84,0.17,-1.9,15.0,0,0,NOMINAL,0
LOT_03_COMP_0049,LOT_03,LOT_03_W00,-0.0761,-0.8489,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.196,3.853,4.019,5.0,5.07,5.23,43.67,41.74,41.64,24.95,124.87,2.657,0.07,-1.93,15.0,0,0,NOMINAL,0
LOT_03_COMP_0050,LOT_03,LOT_03_W00,-0.9722,-0.5734,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.103,3.896,3.977,5.14,5.22,5.31,44.13,42.11,42.0,25.1,125.01,2.793,0.08,-2.02,15.0,0,0,NOMINAL,0
LOT_03_COMP_0051,LOT_03,LOT_03_W00,-0.1149,0.8112,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.209,4.176,4.326,5.12,5.24,5.15,44.42,42.45,42.33,24.87,125.04,2.967,0.12,-1.97,15.0,0,0,NOMINAL,0
LOT_03_COMP_0052,LOT_03,LOT_03_W00,0.4767,0.4067,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.133,3.85,3.952,5.23,5.26,5.27,45.01,43.15,43.05,25.03,124.93,2.717,0.03,-1.86,15.0,0,0,NOMINAL,0
LOT_03_COMP_0053,LOT_03,LOT_03_W00,0.0726,0.4681,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.245,4.097,4.259,4.69,4.9,4.86,45.05,42.81,43.0,25.01,124.87,2.852,0.21,-2.24,15.0,0,0,NOMINAL,0
LOT_03_COMP_0054,LOT_03,LOT_03_W00,-0.9808,-0.3384,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.14,4.052,4.139,4.55,4.75,4.63,44.36,42.16,42.25,25.06,125.0,2.912,0.2,-2.2,15.0,0,0,NOMINAL,0
LOT_03_COMP_0055,LOT_03,LOT_03_W00,-0.9226,-0.0115,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.108,3.723,3.807,5.09,5.2,5.29,45.82,43.78,43.55,24.92,124.95,2.615,0.11,-2.04,15.0,0,0,NOMINAL,0
LOT_03_COMP_0056,LOT_03,LOT_03_W00,0.0113,0.7191,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.304,4.219,4.425,5.03,5.22,5.31,44.97,42.79,42.91,25.08,124.98,2.915,0.19,-2.18,15.0,0,0,NOMINAL,0
LOT_03_COMP_0057,LOT_03,LOT_03_W00,-0.7417,0.4786,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.096,3.662,3.804,4.95,5.09,4.99,45.11,42.9,43.27,24.83,125.12,2.566,0.14,-2.21,15.0,0,0,NOMINAL,0
LOT_03_COMP_0058,LOT_03,LOT_03_W00,-0.0638,-0.0428,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.24,4.034,4.227,4.86,5.06,4.96,45.29,43.57,43.41,24.9,124.92,2.794,0.2,-1.72,15.0,0,0,NOMINAL,0
LOT_03_COMP_0059,LOT_03,LOT_03_W00,-0.7723,-0.8408,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.213,4.032,4.142,5.2,5.45,5.35,46.07,43.92,44.01,24.95,125.03,2.819,0.25,-2.15,15.0,0,0,NOMINAL,0
LOT_03_COMP_0060,LOT_03,LOT_03_W00,-0.0837,0.5551,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.287,4.388,4.49,4.92,5.2,4.98,44.84,42.99,42.91,24.94,125.02,3.101,0.28,-1.85,15.0,0,0,NOMINAL,0
LOT_03_COMP_0061,LOT_03,LOT_03_W00,-0.6009,-0.6713,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.129,3.722,3.873,4.86,5.22,5.03,45.16,43.01,43.16,24.99,125.02,2.593,0.36,-2.15,15.0,0,0,NOMINAL,0
LOT_03_COMP_0062,LOT_03,LOT_03_W00,0.7982,0.0245,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.153,3.862,4.004,4.75,5.02,4.83,44.54,42.19,42.37,25.14,125.09,2.709,0.27,-2.35,15.0,0,0,NOMINAL,0
LOT_03_COMP_0063,LOT_03,LOT_03_W00,0.287,0.7809,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.17,3.993,4.12,5.16,5.42,5.27,44.8,42.85,42.9,24.92,125.01,2.823,0.26,-1.95,15.0,0,0,NOMINAL,0
LOT_03_COMP_0064,LOT_03,LOT_03_W00,0.9367,-0.9477,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.164,4.1,4.202,4.64,4.88,4.87,44.26,42.36,42.24,25.07,125.09,2.936,0.24,-1.9,15.0,0,0,NOMINAL,0
LOT_03_COMP_0065,LOT_03,LOT_03_W00,-0.2433,0.7309,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.301,4.264,4.368,4.91,5.21,5.1,44.93,42.7,42.8,24.91,124.92,2.963,0.3,-2.23,15.0,0,0,NOMINAL,0
LOT_03_COMP_0066,LOT_03,LOT_03_W00,-0.7003,0.7798,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.238,4.092,17802.27,4.84,5.31,5.4,45.31,45.23,38.97,24.85,125.01,2.854,0.47,-0.08,15.0,1,1,THERMAL_RUNAWAY,0
LOT_03_COMP_0067,LOT_03,LOT_03_W00,0.8278,-0.355,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.254,3.972,4.16,4.95,5.17,5.19,45.48,43.16,43.38,25.04,125.01,2.718,0.22,-2.32,15.0,0,0,NOMINAL,0
LOT_03_COMP_0068,LOT_03,LOT_03_W00,-0.6871,0.6346,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.275,4.241,4.424,5.07,5.42,5.26,45.51,43.55,43.32,25.1,124.95,2.966,0.35,-1.96,15.0,0,0,NOMINAL,0
LOT_03_COMP_0069,LOT_03,LOT_03_W00,-0.6723,-0.9861,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.392,4.56,4.71,4.84,5.13,5.15,45.34,43.09,43.01,25.02,125.09,3.168,0.29,-2.25,15.0,0,0,NOMINAL,0
LOT_03_COMP_0070,LOT_03,LOT_03_W00,0.8893,-0.2827,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.074,3.628,3.791,4.96,5.32,5.15,45.87,43.8,43.41,25.15,124.92,2.554,0.36,-2.07,15.0,0,0,NOMINAL,0
LOT_03_COMP_0071,LOT_03,LOT_03_W00,0.1899,-0.7631,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.255,4.031,4.135,4.78,4.83,4.89,44.45,42.83,42.6,24.9,125.13,2.776,0.05,-1.62,15.0,0,0,NOMINAL,0
LOT_03_COMP_0072,LOT_03,LOT_03_W00,-0.897,-0.5128,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.271,4.2,4.343,4.85,5.18,4.99,45.77,43.73,43.49,25.08,124.9,2.929,0.33,-2.04,15.0,0,0,NOMINAL,0
LOT_03_COMP_0073,LOT_03,LOT_03_W00,-0.9645,0.0596,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.225,4.024,4.204,4.84,5.11,5.06,44.53,42.73,42.79,24.97,124.94,2.799,0.27,-1.8,15.0,0,0,NOMINAL,0
LOT_03_COMP_0074,LOT_03,LOT_03_W00,0.9656,0.5362,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.323,4.389,4.535,5.0,5.34,5.2,44.65,42.57,42.84,25.04,124.98,3.066,0.34,-2.08,15.0,0,0,NOMINAL,0
LOT_03_COMP_0075,LOT_03,LOT_03_W00,-0.4602,0.275,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.164,3.947,4.033,4.91,5.19,5.2,44.86,43.19,42.96,25.09,124.98,2.783,0.28,-1.67,15.0,0,0,NOMINAL,0
LOT_03_COMP_0076,LOT_03,LOT_03_W00,0.8989,0.1383,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.139,3.74,3.883,4.93,5.2,4.97,45.94,44.01,43.93,25.08,124.96,2.601,0.27,-1.93,15.0,0,0,NOMINAL,0
LOT_03_COMP_0077,LOT_03,LOT_03_W00,0.6867,0.4051,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.278,4.207,4.425,5.03,5.07,5.29,44.5,42.16,42.65,24.9,125.15,2.929,0.04,-2.34,15.0,0,0,NOMINAL,0
LOT_03_COMP_0078,LOT_03,LOT_03_W00,0.197,-0.1949,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.017,3.292,3.428,4.8,5.12,5.12,45.04,43.16,43.17,25.01,124.91,2.275,0.32,-1.88,15.0,0,0,NOMINAL,0
LOT_03_COMP_0079,LOT_03,LOT_03_W00,-0.7965,-0.1486,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.144,3.876,4.047,4.84,4.95,5.08,45.22,43.13,43.4,24.99,124.98,2.732,0.11,-2.09,15.0,0,0,NOMINAL,0
LOT_03_COMP_0080,LOT_03,LOT_03_W00,-0.7632,-0.5455,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.339,4.609,4.636,4.75,4.53,6.48,45.22,45.15,31.45,25.01,125.09,3.27,-0.22,-0.07,15.0,1,2,MEMS_MICROCRACK,0
LOT_03_COMP_0081,LOT_03,LOT_03_W00,-0.0051,0.9518,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.218,4.023,4.186,4.97,5.13,5.16,44.59,42.85,42.71,24.83,124.95,2.805,0.16,-1.74,15.0,0,0,NOMINAL,0
LOT_03_COMP_0082,LOT_03,LOT_03_W00,0.8071,-0.6245,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.23,4.076,4.069,4.96,4.94,4.0,44.7,44.6,30.98,25.08,125.11,2.846,-0.02,-0.1,15.0,1,2,MEMS_MICROCRACK,0
LOT_03_COMP_0083,LOT_03,LOT_03_W00,-0.2864,-0.6807,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.093,3.719,3.929,5.07,5.3,5.32,44.29,42.41,42.23,24.95,125.01,2.626,0.23,-1.88,15.0,0,0,NOMINAL,0
LOT_03_COMP_0084,LOT_03,LOT_03_W00,0.4495,-0.3468,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.132,4.03,4.139,4.78,5.14,5.15,45.59,43.51,43.57,25.06,125.14,2.898,0.36,-2.08,15.0,0,0,NOMINAL,0
LOT_03_COMP_0085,LOT_03,LOT_03_W00,-0.685,-0.281,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.238,3.969,4.093,5.15,5.46,5.42,44.57,42.63,42.74,25.03,124.9,2.731,0.31,-1.94,15.0,0,0,NOMINAL,0
