component_id,lot_id,wafer_id,wafer_x,wafer_y,device_family,device_spec_id,operating_voltage_v,test_temperature_c,observation_horizon_h,iddq_0h,iddq_24h,iddq_168h_actual,v_offset_0h,v_offset_24h,v_offset_168h,snr_0h,snr_24h,snr_168h,t_die_0h,t_die_24h,delta_iddq,delta_v_offset,delta_snr,spec_max_iddq,is_defective_gt,failure_class,failure_mode_gt,is_sensor_fault
LOT_04_COMP_0014,LOT_04,LOT_04_W00,0.3328,0.4005,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.243,4.18,4.338,4.89,5.07,5.01,44.72,42.86,42.94,25.11,125.03,2.937,0.18,-1.86,15.0,0,0,NOMINAL,0
LOT_04_COMP_0015,LOT_04,LOT_04_W00,0.6913,0.9344,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.223,4.085,4.152,5.25,5.28,5.2,45.04,43.28,43.08,24.91,125.17,2.862,0.03,-1.76,15.0,0,0,NOMINAL,0
LOT_04_COMP_0016,LOT_04,LOT_04_W00,-0.8927,-0.9277,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.157,3.779,4.019,4.74,5.0,4.93,44.43,42.57,42.44,25.18,124.99,2.622,0.26,-1.86,15.0,0,0,NOMINAL,0
LOT_04_COMP_0017,LOT_04,LOT_04_W00,-0.274,0.7634,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.219,4.13,4.278,4.74,5.05,5.06,45.39,43.14,43.59,25.05,124.93,2.911,0.31,-2.25,15.0,0,0,NOMINAL,0
LOT_04_COMP_0018,LOT_04,LOT_04_W00,-0.9561,-0.7375,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.59,5.226,5.556,5.05,5.08,4.82,43.49,43.54,43.53,24.99,124.84,3.636,0.03,0.05,15.0,1,3,FREAK_OUTLIER,0
LOT_04_COMP_0019,LOT_04,LOT_04_W00,0.6861,0.8218,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.251,4.161,4.357,4.97,5.12,5.07,45.6,43.59,43.5,24.89,125.28,2.91,0.15,-2.01,15.0,0,0,NOMINAL,0
LOT_04_COMP_0020,LOT_04,LOT_04_W00,-0.4189,-0.3153,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.291,4.211,4.399,5.2,5.48,5.47,44.29,42.21,42.4,24.99,125.04,2.92,0.28,-2.08,15.0,0,0,NOMINAL,0
LOT_04_COMP_0021,LOT_04,LOT_04_W00,-0.3741,-0.2692,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.125,3.76,3.903,4.81,5.13,5.11,45.06,43.24,43.26,25.07,125.04,2.635,0.32,-1.82,15.0,0,0,NOMINAL,0
LOT_04_COMP_0022,LOT_04,LOT_04_W00,0.4991,-0.2576,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.225,3.878,4.022,4.89,5.11,5.17,44.84,42.57,42.74,25.01,125.22,2.653,0.22,-2.27,15.0,0,0,NOMINAL,0
LOT_04_COMP_0023,LOT_04,LOT_04_W00,0.0371,-0.3357,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.294,4.19,4.301,5.01,5.15,5.24,44.23,42.2,42.49,24.89,125.07,2.896,0.14,-2.03,15.0,0,0,NOMINAL,0
LOT_04_COMP_0024,LOT_04,LOT_04_W00,0.6814,0.0189,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.023,3.567,3.705,5.04,5.17,5.13,44.34,42.45,42.5,25.02,125.0,2.544,0.13,-1.89,15.0,0,0,NOMINAL,0
LOT_04_COMP_0025,LOT_04,LOT_04_W00,0.487,-0.1473,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.286,4.205,4.312,5.16,5.38,5.43,45.1,43.19,42.87,25.01,125.18,2.919,0.22,-1.91,15.0,0,0,NOMINAL,0
LOT_04_COMP_0026,LOT_04,LOT_04_W00,0.4033,0.3604,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.137,3.797,3.914,4.84,5.06,4.97,45.55,43.34,43.27,25.12,125.06,2.66,0.22,-2.21,15.0,0,0,NOMINAL,0
LOT_04_COMP_0027,LOT_04,LOT_04_W00,-0.8249,-0.3134,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.191,3.884,4.004,4.98,5.11,5.13,44.79,42.87,42.98,24.99,125.3,2.693,0.13,-1.92,15.0,0,0,NOMINAL,0
LOT_04_COMP_0028,LOT_04,LOT_04_W00,0.2309,0.021,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.34,4.402,4.529,4.77,5.09,4.97,44.78,43.03,43.12,25.14,124.95,3.062,0.32,-1.75,15.0,0,0,NOMINAL,0
LOT_04_COMP_0029,LOT_04,LOT_04_W00,-0.6975,0.2727,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.2,4.014,4.121,5.27,5.43,5.26,44.88,42.92,42.79,24.92,124.96,2.814,0.16,-1.96,15.0,0,0,NOMINAL,0
LOT_04_COMP_0030,LOT_04,LOT_04_W00,0.342,-0.5295,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.155,3.934,4.1,4.89,5.18,5.18,44.64,42.8,42.76,24.91,125.1,2.779,0.29,-1.84,15.0,0,0,NOMINAL,0
LOT_04_COMP_0031,LOT_04,LOT_04_W00,0.9619,0.1449,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.218,4.071,4.265,5.0,5.18,5.11,46.12,43.98,43.98,24.91,124.91,2.853,0.18,-2.14,15.0,0,0,NOMINAL,0
LOT_04_COMP_0032,LOT_04,LOT_04_W00,0.3187,0.9986,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.233,4.005,4.179,4.85,5.22,5.32,45.4,43.37,43.27,24.87,125.04,2.772,0.37,-2.03,15.0,0,0,NOMINAL,0
LOT_04_COMP_0033,LOT_04,LOT_04_W00,0.0757,-0.7671,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.184,3.853,3.944,4.84,5.2,5.0,45.83,43.77,43.77,25.05,124.97,2.669,0.36,-2.06,15.0,0,0,NOMINAL,0
LOT_04_COMP_0034,LOT_04,LOT_04_W00,-0.1581,-0.938,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.211,4.018,4.247,5.15,5.31,5.15,45.06,42.73,42.88,24.97,125.09,2.807,0.16,-2.33,15.0,0,0,NOMINAL,0
LOT_04_COMP_0035,LOT_04,LOT_04_W00,0.6597,0.1916,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.372,4.581,4.727,4.9,5.2,5.26,45.19,43.57,43.41,25.08,125.17,3.209,0.3,-1.62,15.0,0,0,NOMINAL,0
LOT_04_COMP_0036,LOT_04,LOT_04_W00,0.1897,0.1198,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.293,4.271,4.397,5.23,5.39,5.42,45.24,43.04,43.25,24.99,125.1,2.978,0.16,-2.2,15.0,0,0,NOMINAL,0
LOT_04_COMP_0037,LOT_04,LOT_04_W00,0.2454,-0.0367,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.259,4.094,4.283,5.07,5.33,5.25,45.37,43.51,43.5,25.21,124.97,2.835,0.26,-1.86,15.0,0,0,NOMINAL,0
LOT_04_COMP_0038,LOT_04,LOT_04_W00,-0.1998,-0.3449,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.189,4.098,4.195,4.85,5.11,5.21,45.25,43.2,43.31,24.94,125.12,2.909,0.26,-2.05,15.0,0,0,NOMINAL,0
LOT_04_COMP_0039,LOT_04,LOT_04_W00,0.1267,-0.1625,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.299,4.228,4.324,4.96,5.24,5.2,45.98,43.74,43.92,25.01,125.21,2.929,0.28,-2.24,15.0,0,0,NOMINAL,0
LOT_04_COMP_0040,LOT_04,LOT_04_W00,0.8812,-0.3679,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.204,4.171,4.312,5.24,5.48,5.38,45.42,43.19,43.02,24.97,125.06,2.967,0.24,-2.23,15.0,0,0,NOMINAL,0
LOT_04_COMP_0041,LOT_04,LOT_04_W00,0.9849,-0.3317,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.158,3.76,3.893,4.82,4.97,4.86,44.96,42.53,42.89,25.04,124.9,2.602,0.15,-2.43,15.0,0,0,NOMINAL,0
LOT_04_COMP_0042,LOT_04,LOT_04_W00,0.0627,0.7073,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.261,4.098,4.304,4.93,4.99,5.02,44.8,42.54,42.33,25.01,125.02,2.837,0.06,-2.26,15.0,0,0,NOMINAL,0
LOT_04_COMP_0043,LOT_04,LOT_04_W00,0.7363,-0.1481,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.219,4.019,4.156,5.05,5.14,5.2,44.52,42.9,42.89,24.9,124.85,2.8,0.09,-1.62,15.0,0,0,NOMINAL,0
LOT_04_COMP_0044,LOT_04,LOT_04_W00,0.5997,0.3717,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.307,4.419,4.603,5.27,5.33,5.52,45.41,43.4,43.35,25.18,124.84,3.112,0.06,-2.01,15.0,0,0,NOMINAL,0
LOT_04_COMP_0045,LOT_04,LOT_04_W00,-0.419,-0.0803,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.223,3.921,4.039,5.13,5.26,5.28,44.88,42.75,43.28,25.02,125.2,2.698,0.13,-2.13,15.0,0,0,NOMINAL,0
LOT_04_COMP_0046,LOT_04,LOT_04_W00,0.1954,0.4101,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.281,4.315,4.512,4.86,4.86,4.88,45.0,43.25,43.36,25.11,125.04,3.034,0.0,-1.75,15.0,0,0,NOMINAL,0
LOT_04_COMP_0047,LOT_04,LOT_04_W00,-0.098,0.8369,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.121,3.68,3.649,5.3,5.35,8.21,45.42,45.56,33.4,24.99,125.0,2.559,0.05,0.14,15.0,1,2,MEMS_MICROCRACK,0
LOT_04_COMP_0048,LOT_04,LOT_04_W00,-0.4528,0.6644,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.261,4.072,4.22,4.85,5.08,5.07,45.61,43.72,43.79,25.13,124.98,2.811,0.23,-1.89,15.0,0,0,NOMINAL,0
LOT_04_COMP_0049,LOT_04,LOT_04_W00,-0.4882,0.4521,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.112,3.787,3.983,5.28,5.36,5.32,44.51,42.59,42.62,25.18,124.96,2.675,0.08,-1.92,15.0,0,0,NOMINAL,0
LOT_04_COMP_0050,LOT_04,LOT_04_W00,-0.3368,0.1075,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.127,3.785,3.92,5.24,5.51,5.39,45.18,42.94,42.81,24.97,125.06,2.658,0.27,-2.24,15.0,0,0,NOMINAL,0
LOT_04_COMP_0051,LOT_04,LOT_04_W00,-0.9726,-0.9772,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.26,4.195,4.403,5.0,5.22,5.24,44.59,42.52,42.53,25.07,125.02,2.935,0.22,-2.07,15.0,0,0,NOMINAL,0
LOT_04_COMP_0052,LOT_04,LOT_04_W00,0.8457,0.7831,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.074,3.744,3.902,4.95,5.28,5.28,44.94,43.26,43.2,24.92,124.99,2.67,0.33,-1.68,15.0,0,0,NOMINAL,0
LOT_04_COMP_0053,LOT_04,LOT_04_W00,-0.694,0.9607,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.161,4.016,4.175,5.16,5.43,5.4,44.78,43.07,43.04,25.09,124.87,2.855,0.27,-1.71,15.0,0,0,NOMINAL,0
LOT_04_COMP_0054,LOT_04,LOT_04_W00,0.5369,-0.1586,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.194,3.825,3.977,4.75,4.98,4.89,45.12,43.15,42.8,25.08,125.03,2.631,0.23,-1.97,15.0,0,0,NOMINAL,0
LOT_04_COMP_0055,LOT_04,LOT_04_W00,0.3712,0.0431,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.203,4.141,4.268,5.15,5.29,5.3,44.25,42.36,42.41,24.96,124.88,2.938,0.14,-1.89,15.0,0,0,NOMINAL,0
LOT_04_COMP_0056,LOT_04,LOT_04_W00,0.8579,0.3478,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.179,4.104,4.26,5.15,5.47,5.26,44.75,42.85,42.7,25.04,124.97,2.925,0.32,-1.9,15.0,0,0,NOMINAL,0
LOT_04_COMP_0057,LOT_04,LOT_04_W00,-0.8503,-0.6662,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.054,3.379,3.556,5.24,5.23,5.42,44.05,42.28,42.18,24.9,125.09,2.325,-0.01,-1.77,15.0,0,0,NOMINAL,0
LOT_04_COMP_0058,LOT_04,LOT_04_W00,0.6489,0.037,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.258,4.24,4.302,4.94,5.15,5.06,45.4,43.37,43.49,25.03,124.98,2.982,0.21,-2.03,15.0,0,0,NOMINAL,0
LOT_04_COMP_0059,LOT_04,LOT_04_W00,-0.7287,-0.9356,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.141,3.851,4.024,5.08,5.25,5.24,44.98,42.65,42.81,24.85,125.0,2.71,0.17,-2.33,15.0,0,0,NOMINAL,0
LOT_04_COMP_0060,LOT_04,LOT_04_W00,0.9209,0.1098,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.399,4.562,4.706,4.94,5.09,5.04,44.84,42.71,42.92,24.96,125.04,3.163,0.15,-2.13,15.0,0,0,NOMINAL,0
LOT_04_COMP_0061,LOT_04,LOT_04_W00,-0.6698,-0.2106,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.285,4.212,4.392,4.85,5.05,5.2,45.04,43.15,43.13,25.18,124.83,2.927,0.2,-1.89,15.0,0,0,NOMINAL,0
LOT_04_COMP_0062,LOT_04,LOT_04_W00,-0.8628,-0.468,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.284,4.285,4.442,4.83,5.08,5.07,45.45,43.17,43.37,25.21,124.97,3.001,0.25,-2.28,15.0,0,0,NOMINAL,0
LOT_04_COMP_0063,LOT_04,LOT_04_W00,0.0582,-0.4428,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.007,3.412,3.532,5.16,5.19,5.32,44.75,42.78,42.71,25.09,124.89,2.405,0.03,-1.97,15.0,0,0,NOMINAL,0
LOT_04_COMP_0064,LOT_04,LOT_04_W00,0.739,0.3544,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.375,4.455,4.573,5.08,5.28,5.33,45.09,43.05,43.56,25.0,124.99,3.08,0.2,-2.04,15.0,0,0,NOMINAL,0
LOT_04_COMP_0065,LOT_04,LOT_04_W00,-0.5135,0.9958,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.146,3.989,4.228,5.2,5.25,5.46,45.33,43.39,43.37,24.93,125.05,2.843,0.05,-1.94,15.0,0,0,NOMINAL,0
LOT_04_COMP_0066,LOT_04,LOT_04_W00,-0.2186,0.8301,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.086,3.714,3.785,4.68,4.8,4.91,44.7,42.99,42.71,24.95,124.9,2.628,0.12,-1.71,15.0,0,0,NOMINAL,0
LOT_04_COMP_0067,LOT_04,LOT_04_W00,-0.2819,-0.1891,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.153,4.073,20890.461,4.88,5.38,5.34,44.65,44.53,38.01,24.93,124.97,2.92,0.5,-0.12,15.0,1,1,THERMAL_RUNAWAY,0
LOT_04_COMP_0068,LOT_04,LOT_04_W00,-0.4669,-0.7163,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.269,4.415,4.48,5.03,5.22,5.32,44.7,42.88,43.03,25.14,125.0,3.146,0.19,-1.82,15.0,0,0,NOMINAL,0
LOT_04_COMP_0069,LOT_04,LOT_04_W00,0.7276,-0.1753,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.091,3.597,3.769,5.27,5.52,5.52,45.2,43.4,43.17,25.1,125.06,2.506,0.25,-1.8,15.0,0,0,NOMINAL,0
LOT_04_COMP_0070,LOT_04,LOT_04_W00,-0.3008,-0.6883,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.261,4.342,24514.645,4.88,5.42,5.4,45.13,45.12,38.51,24.93,124.95,3.081,0.54,-0.01,15.0,1,1,THERMAL_RUNAWAY,0
LOT_04_COMP_0071,LOT_04,LOT_04_W00,0.2479,0.3431,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.222,3.944,4.021,4.77,4.94,4.94,44.38,42.28,42.42,24.95,124.84,2.722,0.17,-2.1,15.0,0,0,NOMINAL,0
LOT_04_COMP_0072,LOT_04,LOT_04_W00,-0.9588,0.5948,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.139,3.857,4.059,5.02,5.19,5.05,44.88,42.84,42.91,24.94,125.03,2.718,0.17,-2.04,15.0,0,0,NOMINAL,0
LOT_04_COMP_0073,LOT_04,LOT_04_W00,-0.8326,-0.2014,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.192,3.878,4.053,5.0,5.15,5.28,45.37,43.17,43.38,24.95,124.93,2.686,0.15,-2.2,15.0,0,0,NOMINAL,0
LOT_04_COMP_0074,LOT_04,LOT_04_W00,0.7539,0.3701,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.128,3.795,3.884,5.1,5.23,5.38,44.99,42.73,42.99,25.11,124.96,2.667,0.13,-2.26,15.0,0,0,NOMINAL,0
LOT_04_COMP_0075,LOT_04,LOT_04_W00,-0.6476,0.1045,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.206,4.106,4.204,5.2,5.32,5.45,44.44,42.83,42.56,25.11,125.0,2.9,0.12,-1.61,15.0,0,0,NOMINAL,0
LOT_04_COMP_0076,LOT_04,LOT_04_W00,0.7011,0.7891,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.219,4.057,4.235,5.13,5.23,5.37,44.41,42.37,42.44,25.11,124.96,2.838,0.1,-2.04,15.0,0,0,NOMINAL,0
LOT_04_COMP_0077,LOT_04,LOT_04_W00,0.0301,0.6224,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.484,4.96,5.277,4.92,4.94,4.93,43.6,43.65,43.55,24.93,125.0,3.476,0.02,0.05,15.0,1,3,FREAK_OUTLIER,0
LOT_04_COMP_0078,LOT_04,LOT_04_W00,0.6981,-0.7252,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.348,4.355,4.454,5.27,5.51,5.56,45.93,43.73,43.8,25.17,124.94,3.007,0.24,-2.2,15.0,0,0,NOMINAL,0
LOT_04_COMP_0079,LOT_04,LOT_04_W00,0.8757,0.6348,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.188,3.918,14004.525,4.88,5.4,5.34,44.49,44.84,38.52,24.92,125.14,2.73,0.52,0.35,15.0,1,1,THERMAL_RUNAWAY,0
LOT_04_COMP_0080,LOT_04,LOT_04_W00,0.0856,-0.5618,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.284,4.266,4.311,4.97,4.93,7.57,44.56,44.6,30.63,24.85,124.98,2.982,-0.04,0.04,15.0,1,2,MEMS_MICROCRACK,0
LOT_04_COMP_0081,LOT_04,LOT_04_W00,-0.2503,-0.5748,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.089,3.708,3.814,5.13,5.35,5.18,44.2,42.61,42.37,24.98,124.98,2.619,0.22,-1.59,15.0,0,0,NOMINAL,0
LOT_04_COMP_0082,LOT_04,LOT_04_W00,0.2812,0.0519,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.263,4.146,4.334,5.03,5.19,5.14,45.25,43.5,43.41,25.02,125.14,2.883,0.16,-1.75,15.0,0,0,NOMINAL,0
LOT_04_COMP_0083,LOT_04,LOT_04_W00,0.023,0.8292,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.11,3.749,3.877,5.02,5.22,5.19,43.98,42.13,41.87,24.93,124.89,2.639,0.2,-1.85,15.0,0,0,NOMINAL,0
LOT_04_COMP_0084,LOT_04,LOT_04_W00,-0.7288,-0.2796,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.166,3.84,3.986,5.27,5.43,5.26,44.67,42.74,42.6,24.78,125.03,2.674,0.16,-1.93,15.0,0,0,NOMINAL,0
LOT_04_COMP_0085,LOT_04,LOT_04_W00,0.9078,0.8419,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.312,4.148,4.315,4.98,5.07,5.08,45.02,42.89,42.89,25.04,124.86,2.836,0.09,-2.13,15.0,0,0,NOMINAL,0
LOT_04_COMP_0086,LOT_04,LOT_04_W00,-0.67,0.5786,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.15,3.833,3.976,4.89,5.22,5.24,44.65,42.55,42.75,25.17,125.06,2.683,0.33,-2.1,15.0,0,0,NOMINAL,0
