component_id,lot_id,wafer_id,wafer_x,wafer_y,device_family,device_spec_id,operating_voltage_v,test_temperature_c,observation_horizon_h,iddq_0h,iddq_24h,iddq_168h_actual,v_offset_0h,v_offset_24h,v_offset_168h,snr_0h,snr_24h,snr_168h,t_die_0h,t_die_24h,delta_iddq,delta_v_offset,delta_snr,spec_max_iddq,is_defective_gt,failure_class,failure_mode_gt,is_sensor_fault
LOT_11_COMP_0010,LOT_11,LOT_11_W00,0.0551,0.8903,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.141,3.916,4.073,4.9,5.11,5.06,45.33,42.94,42.82,25.08,124.91,2.775,0.21,-2.39,15.0,0,0,NOMINAL,0
LOT_11_COMP_0011,LOT_11,LOT_11_W00,-0.8821,0.9688,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.246,4.104,4.2,4.92,5.19,5.16,44.94,43.07,43.34,25.04,124.91,2.858,0.27,-1.87,15.0,0,0,NOMINAL,0
LOT_11_COMP_0012,LOT_11,LOT_11_W00,0.2575,0.5914,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.232,4.086,4.233,4.83,5.05,5.11,45.36,43.19,43.38,25.01,125.08,2.854,0.22,-2.17,15.0,0,0,NOMINAL,0
LOT_11_COMP_0013,LOT_11,LOT_11_W00,0.3617,0.4699,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.394,4.441,4.616,5.15,5.35,5.37,44.36,42.52,42.7,25.0,125.07,3.047,0.2,-1.84,15.0,0,0,NOMINAL,0
LOT_11_COMP_0014,LOT_11,LOT_11_W00,0.9845,-0.9749,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.186,3.999,4.107,5.03,5.17,5.15,45.31,43.22,43.1,25.01,125.15,2.813,0.14,-2.09,15.0,0,0,NOMINAL,0
LOT_11_COMP_0015,LOT_11,LOT_11_W00,0.8622,-0.0555,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.084,3.564,3.811,4.84,4.92,4.99,44.93,43.41,43.0,25.06,124.86,2.48,0.08,-1.52,15.0,0,0,NOMINAL,0
LOT_11_COMP_0016,LOT_11,LOT_11_W00,0.1217,0.0158,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.281,4.443,4.583,5.11,5.18,5.24,45.06,42.88,43.06,24.71,124.83,3.162,0.07,-2.18,15.0,0,0,NOMINAL,0
LOT_11_COMP_0017,LOT_11,LOT_11_W00,-0.5749,0.855,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.214,4.089,4.249,5.0,5.2,5.17,45.93,43.91,43.77,25.16,124.89,2.875,0.2,-2.02,15.0,0,0,NOMINAL,0
LOT_11_COMP_0018,LOT_11,LOT_11_W00,-0.4933,-0.5629,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.258,4.049,4.194,5.4,5.63,5.46,44.06,42.53,42.31,24.79,125.17,2.791,0.23,-1.53,15.0,0,0,NOMINAL,0
LOT_11_COMP_0019,LOT_11,LOT_11_W00,-0.4362,0.9614,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.139,3.834,3.977,4.89,5.11,5.04,45.21,43.07,43.47,25.04,125.02,2.695,0.22,-2.14,15.0,0,0,NOMINAL,0
LOT_11_COMP_0020,LOT_11,LOT_11_W00,0.9605,0.892,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.096,3.704,15170.352,5.08,5.63,5.5,44.69,44.79,38.13,25.0,125.16,2.608,0.55,0.1,15.0,1,1,THERMAL_RUNAWAY,0
LOT_11_COMP_0021,LOT_11,LOT_11_W00,-0.8677,-0.5097,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.354,4.412,4.563,4.97,5.29,5.0,45.07,43.27,43.05,25.01,125.07,3.058,0.32,-1.8,15.0,0,0,NOMINAL,0
LOT_11_COMP_0022,LOT_11,LOT_11_W00,-0.525,-0.4401,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.018,3.627,3.798,4.87,5.09,5.13,44.44,42.24,42.31,25.01,124.91,2.609,0.22,-2.2,15.0,0,0,NOMINAL,0
LOT_11_COMP_0023,LOT_11,LOT_11_W00,0.6868,0.3049,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.107,3.801,4.01,4.97,5.19,5.28,45.06,42.93,43.03,25.16,125.05,2.694,0.22,-2.13,15.0,0,0,NOMINAL,0
LOT_11_COMP_0024,LOT_11,LOT_11_W00,0.076,-0.229,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.092,3.734,3.873,5.04,5.2,5.29,45.04,42.99,42.85,25.08,124.91,2.642,0.16,-2.05,15.0,0,0,NOMINAL,0
LOT_11_COMP_0025,LOT_11,LOT_11_W00,0.5158,-0.2987,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.299,4.363,4.359,5.05,4.99,6.98,44.7,44.61,31.74,25.08,125.06,3.064,-0.06,-0.09,15.0,1,2,MEMS_MICROCRACK,0
LOT_11_COMP_0026,LOT_11,LOT_11_W00,0.3704,-0.7888,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.242,4.136,4.226,5.27,5.53,5.49,44.77,42.34,42.74,24.9,125.05,2.894,0.26,-2.43,15.0,0,0,NOMINAL,0
LOT_11_COMP_0027,LOT_11,LOT_11_W00,0.4647,0.6917,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.148,3.798,4.006,5.04,5.24,5.25,45.61,43.59,43.81,24.98,125.16,2.65,0.2,-2.02,15.0,0,0,NOMINAL,0
LOT_11_COMP_0028,LOT_11,LOT_11_W00,0.7541,0.4742,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.239,4.219,4.347,5.16,5.4,5.32,44.68,43.08,42.8,24.95,125.19,2.98,0.24,-1.6,15.0,0,0,NOMINAL,0
LOT_11_COMP_0029,LOT_11,LOT_11_W00,0.839,-0.7585,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.314,4.526,4.726,4.65,4.92,4.87,45.16,43.26,43.0,25.03,125.0,3.212,0.27,-1.9,15.0,0,0,NOMINAL,0
LOT_11_COMP_0030,LOT_11,LOT_11_W00,0.5664,0.7293,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.178,3.744,3.869,5.34,5.44,5.48,45.6,43.34,43.42,24.98,124.99,2.566,0.1,-2.26,15.0,0,0,NOMINAL,0
LOT_11_COMP_0031,LOT_11,LOT_11_W00,0.8367,-0.4662,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.138,3.736,3.942,4.65,4.81,4.81,45.75,43.72,43.39,24.87,124.97,2.598,0.16,-2.03,15.0,0,0,NOMINAL,0
LOT_11_COMP_0032,LOT_11,LOT_11_W00,0.5231,-0.1886,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.272,4.117,4.277,5.15,5.26,5.31,44.89,42.97,43.0,25.08,125.04,2.845,0.11,-1.92,15.0,0,0,NOMINAL,0
LOT_11_COMP_0033,LOT_11,LOT_11_W00,-0.2723,-0.5226,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.211,4.046,4.223,5.19,5.37,5.44,44.75,42.99,42.8,25.04,124.96,2.835,0.18,-1.76,15.0,0,0,NOMINAL,0
LOT_11_COMP_0034,LOT_11,LOT_11_W00,-0.7283,0.5929,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.13,3.715,3.823,4.88,5.2,5.25,44.7,42.94,42.97,25.11,124.96,2.585,0.32,-1.76,15.0,0,0,NOMINAL,0
LOT_11_COMP_0035,LOT_11,LOT_11_W00,0.8188,-0.1831,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.168,3.83,3.981,4.92,5.1,5.11,45.08,43.18,43.33,24.79,124.88,2.662,0.18,-1.9,15.0,0,0,NOMINAL,0
LOT_11_COMP_0036,LOT_11,LOT_11_W00,0.406,-0.2518,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.2,3.987,4.155,5.35,5.56,5.55,45.33,43.26,43.51,25.12,125.02,2.787,0.21,-2.07,15.0,0,0,NOMINAL,0
LOT_11_COMP_0037,LOT_11,LOT_11_W00,0.0399,0.3813,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.21,4.251,4.357,5.21,5.32,5.43,44.93,42.94,43.18,25.24,124.77,3.041,0.11,-1.99,15.0,0,0,NOMINAL,0
LOT_11_COMP_0038,LOT_11,LOT_11_W00,0.6424,0.2674,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.123,3.597,3.748,4.96,5.15,5.2,45.08,42.8,42.95,24.96,124.86,2.474,0.19,-2.28,15.0,0,0,NOMINAL,0
LOT_11_COMP_0039,LOT_11,LOT_11_W00,-0.4686,-0.4489,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.259,4.151,4.323,5.32,5.5,5.45,44.7,42.94,42.98,24.87,125.0,2.892,0.18,-1.76,15.0,0,0,NOMINAL,0
LOT_11_COMP_0040,LOT_11,LOT_11_W00,-0.9083,0.2316,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.247,4.129,4.265,5.33,5.63,5.63,44.38,42.83,42.48,24.81,124.83,2.882,0.3,-1.55,15.0,0,0,NOMINAL,0
LOT_11_COMP_0041,LOT_11,LOT_11_W00,-0.3764,-0.2115,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.355,4.57,4.702,4.87,5.16,5.23,45.21,43.06,42.98,24.9,125.05,3.215,0.29,-2.15,15.0,0,0,NOMINAL,0
LOT_11_COMP_0042,LOT_11,LOT_11_W00,0.0781,0.0305,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.008,3.346,3.503,5.05,5.24,5.23,44.7,42.96,42.58,25.01,125.08,2.338,0.19,-1.74,15.0,0,0,NOMINAL,0
LOT_11_COMP_0043,LOT_11,LOT_11_W00,-0.7461,-0.0668,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.179,3.918,4.088,4.69,4.96,4.96,45.13,43.3,43.09,24.9,125.09,2.739,0.27,-1.83,15.0,0,0,NOMINAL,0
LOT_11_COMP_0044,LOT_11,LOT_11_W00,0.3961,-0.2633,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.179,3.911,4.107,4.91,4.97,5.12,44.96,42.82,42.91,24.98,124.88,2.732,0.06,-2.14,15.0,0,0,NOMINAL,0
LOT_11_COMP_0045,LOT_11,LOT_11_W00,0.9343,0.4384,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.332,4.453,4.541,4.99,5.24,5.21,45.64,43.3,43.33,25.23,124.88,3.121,0.25,-2.34,15.0,0,0,NOMINAL,0
LOT_11_COMP_0046,LOT_11,LOT_11_W00,0.1923,-0.6303,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.1,3.743,3.852,5.29,5.51,5.34,45.02,42.84,43.03,25.11,125.08,2.643,0.22,-2.18,15.0,0,0,NOMINAL,0
LOT_11_COMP_0047,LOT_11,LOT_11_W00,-0.7863,-0.8142,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.161,3.833,3.96,5.24,5.32,5.31,44.16,42.33,42.31,24.93,125.02,2.672,0.08,-1.83,15.0,0,0,NOMINAL,0
LOT_11_COMP_0048,LOT_11,LOT_11_W00,0.4824,-0.9079,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.225,4.112,4.229,5.5,5.71,5.73,43.67,42.04,41.78,24.94,125.04,2.887,0.21,-1.63,15.0,0,0,NOMINAL,0
LOT_11_COMP_0049,LOT_11,LOT_11_W00,-0.8172,0.342,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.237,4.205,4.345,5.14,5.39,5.19,44.38,42.23,42.21,24.96,125.07,2.968,0.25,-2.15,15.0,0,0,NOMINAL,0
LOT_11_COMP_0050,LOT_11,LOT_11_W00,0.7337,0.3373,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.237,4.15,4.274,4.77,4.91,5.02,44.98,42.94,42.84,25.0,124.83,2.913,0.14,-2.04,15.0,0,0,NOMINAL,0
LOT_11_COMP_0051,LOT_11,LOT_11_W00,-0.0605,-0.9212,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.108,3.667,3.807,5.03,5.21,5.02,45.42,43.41,43.32,24.95,124.93,2.559,0.18,-2.01,15.0,0,0,NOMINAL,0
LOT_11_COMP_0052,LOT_11,LOT_11_W00,0.0688,-0.3983,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.341,4.544,4.672,5.2,5.41,5.6,45.02,43.16,43.1,25.11,124.93,3.203,0.21,-1.86,15.0,0,0,NOMINAL,0
LOT_11_COMP_0053,LOT_11,LOT_11_W00,0.1685,0.6216,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.177,3.816,3.94,5.1,5.41,5.35,44.92,42.88,42.9,25.1,124.95,2.639,0.31,-2.04,15.0,0,0,NOMINAL,0
LOT_11_COMP_0054,LOT_11,LOT_11_W00,-0.2697,0.9414,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.239,4.128,4.279,4.94,5.23,5.14,44.5,42.16,42.19,25.12,124.71,2.889,0.29,-2.34,15.0,0,0,NOMINAL,0
LOT_11_COMP_0055,LOT_11,LOT_11_W00,0.4734,-0.901,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.26,4.227,4.425,5.14,5.28,5.33,45.27,43.4,43.24,25.04,125.04,2.967,0.14,-1.87,15.0,0,0,NOMINAL,0
LOT_11_COMP_0056,LOT_11,LOT_11_W00,0.5769,-0.6203,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.197,3.874,4.038,5.14,5.29,5.39,46.1,43.71,44.05,24.97,124.99,2.677,0.15,-2.39,15.0,0,0,NOMINAL,0
LOT_11_COMP_0057,LOT_11,LOT_11_W00,0.4732,0.3258,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.26,4.166,4.289,5.04,5.22,5.39,44.52,42.41,42.47,25.1,125.06,2.906,0.18,-2.11,15.0,0,0,NOMINAL,0
LOT_11_COMP_0058,LOT_11,LOT_11_W00,-0.855,0.7431,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.051,3.569,3.743,4.65,4.96,4.99,45.94,44.0,44.18,25.0,125.09,2.518,0.31,-1.94,15.0,0,0,NOMINAL,0
LOT_11_COMP_0059,LOT_11,LOT_11_W00,-0.1702,0.0728,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.199,4.008,4.146,4.94,5.16,5.27,44.23,42.76,42.52,24.89,125.01,2.809,0.22,-1.47,15.0,0,0,NOMINAL,0
LOT_11_COMP_0060,LOT_11,LOT_11_W00,0.9814,-0.6608,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.15,3.874,4.002,4.84,4.99,4.96,44.97,42.64,42.6,24.76,124.94,2.724,0.15,-2.33,15.0,0,0,NOMINAL,0
LOT_11_COMP_0061,LOT_11,LOT_11_W00,-0.0786,0.04,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.091,3.577,3.755,4.84,5.01,5.01,43.69,41.98,42.14,25.03,124.84,2.486,0.17,-1.71,15.0,0,0,NOMINAL,0
LOT_11_COMP_0062,LOT_11,LOT_11_W00,0.3434,-0.2244,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.164,3.845,3.934,5.26,5.25,5.33,44.47,43.02,42.61,25.04,125.08,2.681,-0.01,-1.45,15.0,0,0,NOMINAL,0
LOT_11_COMP_0063,LOT_11,LOT_11_W00,-0.8347,-0.1387,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.101,3.75,3.871,5.09,5.29,5.26,44.88,42.77,42.75,25.19,125.03,2.649,0.2,-2.11,15.0,0,0,NOMINAL,0
LOT_11_COMP_0064,LOT_11,LOT_11_W00,0.8942,0.3919,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.284,4.249,4.397,5.18,5.21,5.28,44.82,42.6,42.68,25.02,125.03,2.965,0.03,-2.22,15.0,0,0,NOMINAL,0
LOT_11_COMP_0065,LOT_11,LOT_11_W00,0.0489,-0.3496,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.113,3.783,3.988,5.26,5.38,5.48,44.76,42.95,42.82,24.93,125.1,2.67,0.12,-1.81,15.0,0,0,NOMINAL,0
LOT_11_COMP_0066,LOT_11,LOT_11_W00,0.1555,0.2849,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.081,3.534,3.709,4.84,5.17,5.02,45.91,44.07,43.96,24.98,124.72,2.453,0.33,-1.84,15.0,0,0,NOMINAL,0
LOT_11_COMP_0067,LOT_11,LOT_11_W00,-0.5164,-0.0191,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.164,3.939,4.108,4.83,4.98,5.03,45.21,42.64,43.01,24.91,125.12,2.775,0.15,-2.57,15.0,0,0,NOMINAL,0
LOT_11_COMP_0068,LOT_11,LOT_11_W00,-0.1911,-0.4233,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.184,3.922,4.064,4.93,5.13,5.24,44.75,42.62,42.7,25.07,124.71,2.738,0.2,-2.13,15.0,0,0,NOMINAL,0
LOT_11_COMP_0069,LOT_11,LOT_11_W00,-0.3612,0.8846,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.404,4.707,4.875,5.02,5.07,5.17,44.95,43.02,42.99,25.0,125.06,3.303,0.05,-1.93,15.0,0,0,NOMINAL,0
LOT_11_COMP_0070,LOT_11,LOT_11_W00,-0.4207,-0.3974,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.363,4.485,4.631,4.9,5.05,5.13,44.98,43.19,43.22,24.86,125.09,3.122,0.15,-1.79,15.0,0,0,NOMINAL,0
LOT_11_COMP_0071,LOT_11,LOT_11_W00,0.5104,-0.379,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.217,4.035,4.193,4.9,5.25,5.22,46.54,43.92,44.18,24.93,125.07,2.818,0.35,-2.62,15.0,0,0,NOMINAL,0
LOT_11_COMP_0072,LOT_11,LOT_11_W00,0.7299,-0.1746,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.119,3.805,3.772,5.19,5.26,6.4,44.19,44.07,31.16,25.05,125.0,2.686,0.07,-0.12,15.0,1,2,MEMS_MICROCRACK,0
LOT_11_COMP_0073,LOT_11,LOT_11_W00,-0.1398,-0.5251,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.382,4.634,4.793,5.03,4.97,4.89,44.69,44.68,44.19,24.92,124.88,3.252,-0.06,-0.01,15.0,1,4,INTERMITTENT_FAULT,0
LOT_11_COMP_0074,LOT_11,LOT_11_W00,0.7499,0.8213,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.252,4.074,4.212,5.04,5.29,5.18,45.8,43.66,43.51,24.98,125.23,2.822,0.25,-2.14,15.0,0,0,NOMINAL,0
LOT_11_COMP_0075,LOT_11,LOT_11_W00,0.1744,0.3388,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.061,3.497,3.675,4.81,5.06,5.05,45.04,43.28,43.48,24.98,125.08,2.436,0.25,-1.76,15.0,0,0,NOMINAL,0
LOT_11_COMP_0076,LOT_11,LOT_11_W00,0.7007,-0.9327,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.193,4.096,4.272,4.76,5.06,5.11,45.26,43.16,42.94,25.08,124.88,2.903,0.3,-2.1,15.0,0,0,NOMINAL,0
LOT_11_COMP_0077,LOT_11,LOT_11_W00,0.2128,-0.9222,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.019,3.495,3.718,5.11,5.32,5.26,44.46,42.04,42.36,25.13,125.08,2.476,0.21,-2.42,15.0,0,0,NOMINAL,0
LOT_11_COMP_0078,LOT_11,LOT_11_W00,0.7219,0.7584,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.274,4.333,4.478,4.99,5.08,5.31,45.16,43.33,43.16,24.95,125.1,3.059,0.09,-1.83,15.0,0,0,NOMINAL,0
LOT_11_COMP_0079,LOT_11,LOT_11_W00,-0.6049,0.1731,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.246,4.094,4.324,5.0,5.35,5.27,44.96,42.91,42.73,24.81,124.99,2.848,0.35,-2.05,15.0,0,0,NOMINAL,0
LOT_11_COMP_0080,LOT_11,LOT_11_W00,-0.7537,-0.4011,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.063,3.68,3.851,4.96,5.09,5.08,44.77,42.5,42.61,25.04,124.98,2.617,0.13,-2.27,15.0,0,0,NOMINAL,0
LOT_11_COMP_0081,LOT_11,LOT_11_W00,0.3315,0.8602,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.153,3.78,3.972,5.33,5.55,5.45,44.63,42.76,42.72,25.01,124.96,2.627,0.22,-1.87,15.0,0,0,NOMINAL,0
LOT_11_COMP_0082,LOT_11,LOT_11_W00,-0.8112,-0.3715,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,0.99,3.339,3.481,5.27,5.55,5.57,45.79,43.36,43.74,25.04,124.92,2.349,0.28,-2.43,15.0,0,0,NOMINAL,0
LOT_11_COMP_0083,LOT_11,LOT_11_W00,-0.1913,0.9716,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.339,4.522,4.647,5.06,5.23,5.19,45.07,43.34,43.21,25.17,124.93,3.183,0.17,-1.73,15.0,0,0,NOMINAL,0
LOT_11_COMP_0084,LOT_11,LOT_11_W00,-0.3715,-0.3014,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.145,3.999,4.204,5.27,5.4,5.35,44.95,42.72,42.57,24.97,124.97,2.854,0.13,-2.23,15.0,0,0,NOMINAL,0
LOT_11_COMP_0085,LOT_11,LOT_11_W00,-0.1182,0.7973,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.265,4.171,4.348,5.27,5.5,5.54,45.36,43.49,43.3,24.82,125.06,2.906,0.23,-1.87,15.0,0,0,NOMINAL,0
LOT_11_COMP_0086,LOT_11,LOT_11_W00,-0.3411,0.2442,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.324,4.352,4.493,4.98,5.16,5.26,44.99,43.15,42.9,25.08,125.33,3.028,0.18,-1.84,15.0,0,0,NOMINAL,0
