component_id,lot_id,device_family,package_type,part_number,test_type,test_id,procedure_id,station_id,chamber_id,test_identity_confidence,stress_temperature_c,stress_voltage_v,duration_hours,primary_parameter,parameter_category,unit,value_0h,value_24h,value_96h,value_168h_actual,delta_value_0_24h,ICC_active_mA,input_leakage_nA,propagation_delay_ns,v_offset_0h,v_offset_24h,snr_0h,snr_24h,iddq_0h,iddq_24h,iddq_96h_actual,iddq_168h_actual,delta_iddq,spec_max_iddq,is_defective_gt,failure_mode_gt,instrument_status,wafer_x,wafer_y
DIG_LOT05_COMP0020,LOT_05,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T05_0020,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1917,924.3271,924.4279,924.5039,923.1354,26.284,2.0279,12.416,-0.0165,-0.0646,34.12,34.9,1.1917,924.3271,924.4279,924.5039,923.1354,50.0,False,NOMINAL,HEALTHY,-7.58,-24.76
DIG_LOT05_COMP0021,LOT_05,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T05_0021,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1301,883.0558,883.0958,883.1606,881.9257,23.867,2.9043,12.011,0.0206,0.0821,34.79,34.69,1.1301,883.0558,883.0958,883.1606,881.9257,50.0,False,NOMINAL,HEALTHY,27.86,28.63
DIG_LOT05_COMP0022,LOT_05,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T05_0022,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.4613,1131.7018,1131.783,1131.8323,1130.2405,24.842,1.7276,11.659,-0.0045,-0.0351,33.31,33.46,1.4613,1131.7018,1131.783,1131.8323,1130.2405,50.0,False,NOMINAL,HEALTHY,19.46,42.64
DIG_LOT05_COMP0023,LOT_05,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T05_0023,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3464,1021.58,1021.6479,1021.7151,1020.2336,22.979,1.9071,13.142,-0.0299,-0.0614,35.78,35.54,1.3464,1021.58,1021.6479,1021.7151,1020.2336,50.0,False,NOMINAL,HEALTHY,9.24,-46.78
DIG_LOT05_COMP0024,LOT_05,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T05_0024,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2977,994.6153,994.7159,994.6785,993.3176,23.145,1.7842,13.15,0.0119,0.0292,34.15,34.58,1.2977,994.6153,994.7159,994.6785,993.3176,50.0,False,NOMINAL,HEALTHY,-31.61,27.68
DIG_LOT05_COMP0025,LOT_05,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T05_0025,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2579,958.3366,958.3501,958.4581,957.0787,21.514,1.8689,12.685,0.0037,0.0698,35.24,35.01,1.2579,958.3366,958.3501,958.4581,957.0787,50.0,False,NOMINAL,HEALTHY,-21.51,-30.77
DIG_LOT05_COMP0026,LOT_05,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T05_0026,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2169,931.9976,932.1034,932.0937,930.7807,25.807,1.2879,12.611,-0.0219,-0.0003,34.67,34.81,1.2169,931.9976,932.1034,932.0937,930.7807,50.0,False,NOMINAL,HEALTHY,0.1,34.34
DIG_LOT05_COMP0027,LOT_05,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T05_0027,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.5044,1155.2034,1155.3399,1155.3634,1153.699,26.232,2.0767,12.521,0.0012,0.0031,36.8,36.65,1.5044,1155.2034,1155.3399,1155.3634,1153.699,50.0,False,NOMINAL,HEALTHY,30.83,-19.71
DIG_LOT05_COMP0028,LOT_05,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T05_0028,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1651,906.1165,906.2489,906.2884,904.9514,25.341,1.7982,12.219,0.0332,0.1313,34.26,34.29,1.1651,906.1165,906.2489,906.2884,904.9514,50.0,False,NOMINAL,HEALTHY,8.62,18.83
DIG_LOT05_COMP0029,LOT_05,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T05_0029,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.309,1005.4535,1005.5572,1005.6103,1004.1445,24.701,2.2898,11.738,0.0034,0.0162,35.01,36.11,1.309,1005.4535,1005.5572,1005.6103,1004.1445,50.0,False,NOMINAL,HEALTHY,-19.81,45.64
DIG_LOT05_COMP0030,LOT_05,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T05_0030,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3205,1033.7338,1033.8783,1033.9124,1032.4133,25.282,2.0048,12.507,-0.0242,-0.0165,34.79,35.92,1.3205,1033.7338,1033.8783,1033.9124,1032.4133,50.0,False,NOMINAL,HEALTHY,5.7,29.29
DIG_LOT05_COMP0031,LOT_05,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T05_0031,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2931,996.9784,997.0736,997.1357,995.6853,23.718,1.9196,12.51,-0.0163,-0.0357,33.94,34.11,1.2931,996.9784,997.0736,997.1357,995.6853,50.0,False,NOMINAL,HEALTHY,-1.24,-31.52
DIG_LOT05_COMP0032,LOT_05,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T05_0032,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3643,1053.2821,1053.3749,1053.4569,1051.9178,24.586,1.5206,12.029,-0.0075,-0.0749,36.5,35.65,1.3643,1053.2821,1053.3749,1053.4569,1051.9178,50.0,False,NOMINAL,HEALTHY,-31.16,-19.19
DIG_LOT05_COMP0033,LOT_05,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T05_0033,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,0.9874,769.6336,769.7499,769.7723,768.6462,24.976,1.5574,13.155,0.004,-0.0584,33.76,34.07,0.9874,769.6336,769.7499,769.7723,768.6462,50.0,False,NOMINAL,HEALTHY,-6.51,-37.64
DIG_LOT05_COMP0034,LOT_05,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T05_0034,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.266,988.7963,988.881,988.8751,987.5303,23.576,1.2317,11.749,0.014,0.0615,36.81,37.16,1.266,988.7963,988.881,988.8751,987.5303,50.0,False,NOMINAL,HEALTHY,-25.58,-24.09
DIG_LOT05_COMP0035,LOT_05,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T05_0035,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,0.9874,766.4102,766.4897,766.5689,765.4228,24.853,2.366,12.794,-0.0084,0.0399,34.92,35.94,0.9874,766.4102,766.4897,766.5689,765.4228,50.0,False,NOMINAL,HEALTHY,-38.8,-10.42
DIG_LOT05_COMP0036,LOT_05,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T05_0036,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,0.9311,721.8178,721.8437,721.9594,720.8867,24.394,1.6852,13.384,-0.0018,-0.047,34.94,35.33,0.9311,721.8178,721.8437,721.9594,720.8867,50.0,False,NOMINAL,HEALTHY,-27.42,-35.93
DIG_LOT05_COMP0037,LOT_05,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T05_0037,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3567,1049.4008,1049.4433,1049.4611,1048.0441,23.773,1.9782,14.09,0.0267,-0.0336,35.47,35.43,1.3567,1049.4008,1049.4433,1049.4611,1048.0441,50.0,False,NOMINAL,HEALTHY,-33.41,-17.94
DIG_LOT05_COMP0038,LOT_05,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T05_0038,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.202,953.7712,955.2041,961.2711,952.5692,24.401,1.8161,11.873,-0.0135,0.0884,34.01,34.1,1.202,953.7712,955.2041,961.2711,952.5692,50.0,True,ELECTROMIGRATION,HEALTHY,-42.71,7.06
DIG_LOT05_COMP0039,LOT_05,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T05_0039,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3449,1026.0021,1026.0869,1026.1538,1024.6572,25.182,1.5069,12.782,-0.0005,-0.0286,36.26,36.16,1.3449,1026.0021,1026.0869,1026.1538,1024.6572,50.0,False,NOMINAL,HEALTHY,-33.87,-34.36
DIG_LOT05_COMP0040,LOT_05,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T05_0040,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2064,920.6088,920.6423,920.7208,919.4024,23.8,2.3386,12.226,-0.0017,-0.039,34.47,35.2,1.2064,920.6088,920.6423,920.7208,919.4024,50.0,False,NOMINAL,HEALTHY,-15.66,30.98
DIG_LOT05_COMP0041,LOT_05,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T05_0041,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.209,945.8625,945.9116,945.9465,944.6535,28.287,2.3804,11.784,0.0119,0.0757,33.3,33.15,1.209,945.8625,945.9116,945.9465,944.6535,50.0,False,NOMINAL,HEALTHY,24.94,-37.01
DIG_LOT05_COMP0042,LOT_05,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T05_0042,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3325,1040.1846,1040.2363,1040.2483,1038.8521,25.268,2.441,12.979,0.0097,0.0292,35.45,35.42,1.3325,1040.1846,1040.2363,1040.2483,1038.8521,50.0,False,NOMINAL,HEALTHY,37.38,27.53
DIG_LOT05_COMP0043,LOT_05,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T05_0043,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1682,922.9401,923.0625,923.0437,921.7719,26.791,2.4528,12.279,-0.0037,-0.03,36.5,36.08,1.1682,922.9401,923.0625,923.0437,921.7719,50.0,False,NOMINAL,HEALTHY,-6.79,-26.84
DIG_LOT05_COMP0044,LOT_05,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T05_0044,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2252,928.447,928.5184,928.578,927.2218,23.889,2.1284,11.978,-0.012,-0.0354,35.25,34.84,1.2252,928.447,928.5184,928.578,927.2218,50.0,False,NOMINAL,HEALTHY,-46.91,46.38
DIG_LOT05_COMP0045,LOT_05,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T05_0045,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3769,1056.9405,1057.0377,1057.0643,1055.5636,25.502,1.5732,11.615,0.0459,0.0096,34.09,34.9,1.3769,1056.9405,1057.0377,1057.0643,1055.5636,50.0,False,NOMINAL,HEALTHY,-44.62,-13.0
DIG_LOT05_COMP0046,LOT_05,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T05_0046,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2418,944.2072,944.2923,944.3107,942.9654,24.73,1.6512,12.497,0.0146,0.012,35.65,35.4,1.2418,944.2072,944.2923,944.3107,942.9654,50.0,False,NOMINAL,HEALTHY,-10.84,-0.06
DIG_LOT05_COMP0047,LOT_05,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T05_0047,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3975,1099.5552,1099.5801,1099.6948,1098.1577,25.971,2.2164,12.011,-0.0111,-0.0174,36.04,35.96,1.3975,1099.5552,1099.5801,1099.6948,1098.1577,50.0,False,NOMINAL,HEALTHY,3.05,2.37
DIG_LOT05_COMP0048,LOT_05,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T05_0048,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.0221,796.2896,796.3625,796.3983,795.2675,23.205,2.4079,12.971,-0.0122,0.0187,35.28,35.04,1.0221,796.2896,796.3625,796.3983,795.2675,50.0,False,NOMINAL,HEALTHY,-40.31,-4.33
DIG_LOT05_COMP0049,LOT_05,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T05_0049,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2578,952.5818,952.7154,952.6999,951.324,25.03,2.0775,12.942,0.003,0.0207,35.43,36.11,1.2578,952.5818,952.7154,952.6999,951.324,50.0,False,NOMINAL,HEALTHY,-8.13,34.71
DIG_LOT05_COMP0050,LOT_05,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T05_0050,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2722,978.0963,978.199,978.2434,976.8241,27.098,1.9659,13.323,0.0144,0.0458,35.65,35.21,1.2722,978.0963,978.199,978.2434,976.8241,50.0,False,NOMINAL,HEALTHY,-35.51,-27.76
DIG_LOT05_COMP0051,LOT_05,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T05_0051,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,0.9954,789.6446,789.678,789.6992,788.6492,24.493,2.3084,12.737,0.0322,0.175,34.83,34.35,0.9954,789.6446,789.678,789.6992,788.6492,50.0,False,NOMINAL,HEALTHY,-4.45,-36.07
DIG_LOT05_COMP0052,LOT_05,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T05_0052,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2271,954.3833,954.4638,954.5649,953.1562,24.645,2.2973,12.569,0.0033,0.0277,34.79,34.24,1.2271,954.3833,954.4638,954.5649,953.1562,50.0,False,NOMINAL,HEALTHY,16.65,-0.2
DIG_LOT05_COMP0053,LOT_05,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T05_0053,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.293,1011.0448,1011.1729,1011.2244,1009.7518,24.568,2.3262,12.868,-0.0265,-0.0596,36.98,36.58,1.293,1011.0448,1011.1729,1011.2244,1009.7518,50.0,False,NOMINAL,HEALTHY,27.11,0.83
