component_id,lot_id,device_family,package_type,part_number,test_type,test_id,procedure_id,station_id,chamber_id,test_identity_confidence,stress_temperature_c,stress_voltage_v,duration_hours,primary_parameter,parameter_category,unit,value_0h,value_24h,value_96h,value_168h_actual,delta_value_0_24h,v_offset_0h,v_offset_24h,snr_0h,snr_24h,iddq_0h,iddq_24h,iddq_96h_actual,iddq_168h_actual,delta_iddq,spec_max_iddq,is_defective_gt,failure_mode_gt,instrument_status,wafer_x,wafer_y
MIX_LOT02_COMP0010,LOT_02,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T02_0010,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.7466,1356.0657,1356.1482,1356.2693,1354.3191,-0.0024,-0.0155,35.39,35.37,1.7466,1356.0657,1356.1482,1356.2693,1354.3191,75.0,False,NOMINAL,HEALTHY,10.78,-27.12
MIX_LOT02_COMP0011,LOT_02,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T02_0011,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.9372,1500.458,1500.5996,1500.6463,1498.5208,-0.0302,-0.0545,36.62,37.31,1.9372,1500.458,1500.5996,1500.6463,1498.5208,75.0,False,NOMINAL,HEALTHY,-33.89,-3.53
MIX_LOT02_COMP0012,LOT_02,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T02_0012,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.8786,1446.5378,1446.6474,1446.7122,1444.6592,0.0438,0.0414,34.81,34.67,1.8786,1446.5378,1446.6474,1446.7122,1444.6592,75.0,False,NOMINAL,HEALTHY,25.28,26.55
MIX_LOT02_COMP0013,LOT_02,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T02_0013,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.9211,1472.656,1472.7856,1472.8368,1470.7349,0.0088,-0.0156,33.26,33.57,1.9211,1472.656,1472.7856,1472.8368,1470.7349,75.0,False,NOMINAL,HEALTHY,-18.34,-43.76
MIX_LOT02_COMP0014,LOT_02,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T02_0014,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.0173,1561.3218,1561.5082,1561.5371,1559.3045,-0.0189,-0.0159,32.66,32.96,2.0173,1561.3218,1561.5082,1561.5371,1559.3045,75.0,False,NOMINAL,HEALTHY,13.33,25.41
MIX_LOT02_COMP0015,LOT_02,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T02_0015,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.738,1344.5618,1346.4822,1354.4961,1342.8238,0.0316,0.089,35.93,36.57,1.738,1344.5618,1346.4822,1354.4961,1342.8238,75.0,True,ELECTROMIGRATION,HEALTHY,-45.56,27.78
MIX_LOT02_COMP0016,LOT_02,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T02_0016,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.0915,1612.2082,1612.4011,1612.4507,1610.1167,0.0281,0.1042,34.58,34.64,2.0915,1612.2082,1612.4011,1612.4507,1610.1167,75.0,False,NOMINAL,HEALTHY,-13.3,32.81
MIX_LOT02_COMP0017,LOT_02,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T02_0017,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.8125,1424.1832,1424.2705,1424.292,1422.3707,0.0012,0.009,34.45,34.2,1.8125,1424.1832,1424.2705,1424.292,1422.3707,75.0,False,NOMINAL,HEALTHY,-43.22,6.57
MIX_LOT02_COMP0018,LOT_02,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T02_0018,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.3301,1807.6275,1807.7595,1807.8337,1805.2974,0.024,-0.0399,35.43,35.27,2.3301,1807.6275,1807.7595,1807.8337,1805.2974,75.0,False,NOMINAL,HEALTHY,-4.43,-46.88
MIX_LOT02_COMP0019,LOT_02,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T02_0019,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.7146,1313.5371,1313.6374,1313.6356,1311.8225,0.0092,0.0925,34.56,34.12,1.7146,1313.5371,1313.6374,1313.6356,1311.8225,75.0,False,NOMINAL,HEALTHY,8.53,-39.04
MIX_LOT02_COMP0020,LOT_02,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T02_0020,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.5752,1216.7162,1216.8414,1216.9162,1215.141,0.0232,-0.026,34.42,35.06,1.5752,1216.7162,1216.8414,1216.9162,1215.141,75.0,False,NOMINAL,HEALTHY,-16.17,-29.16
MIX_LOT02_COMP0021,LOT_02,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T02_0021,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.1371,1656.2129,1656.314,1656.3702,1654.0758,0.0029,-0.0095,36.47,36.28,2.1371,1656.2129,1656.314,1656.3702,1654.0758,75.0,False,NOMINAL,HEALTHY,38.7,-49.71
MIX_LOT02_COMP0022,LOT_02,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T02_0022,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.2185,1712.4322,1712.5706,1712.6661,1710.2137,0.0033,0.0143,34.37,34.23,2.2185,1712.4322,1712.5706,1712.6661,1710.2137,75.0,False,NOMINAL,HEALTHY,-39.0,17.99
MIX_LOT02_COMP0023,LOT_02,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T02_0023,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.6897,1319.7189,1319.8242,1319.891,1318.0292,-0.0265,0.045,36.12,36.43,1.6897,1319.7189,1319.8242,1319.891,1318.0292,75.0,False,NOMINAL,HEALTHY,38.67,10.86
MIX_LOT02_COMP0024,LOT_02,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T02_0024,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.846,1449.5143,1449.642,1449.712,1447.6683,0.0222,-0.0507,36.39,36.73,1.846,1449.5143,1449.642,1449.712,1447.6683,75.0,False,NOMINAL,HEALTHY,37.45,-44.52
MIX_LOT02_COMP0025,LOT_02,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T02_0025,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.4297,1092.3072,1092.441,1092.4258,1090.8775,0.0042,0.0611,36.1,36.07,1.4297,1092.3072,1092.441,1092.4258,1090.8775,75.0,False,NOMINAL,HEALTHY,-46.8,-2.82
MIX_LOT02_COMP0026,LOT_02,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T02_0026,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.976,1519.0661,1519.1892,1519.2457,1517.0901,0.0139,0.0199,36.83,36.56,1.976,1519.0661,1519.1892,1519.2457,1517.0901,75.0,False,NOMINAL,HEALTHY,45.1,41.71
MIX_LOT02_COMP0027,LOT_02,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T02_0027,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.7717,1345.5557,1345.6929,1345.6814,1343.784,-0.0175,-0.0334,35.84,35.91,1.7717,1345.5557,1345.6929,1345.6814,1343.784,75.0,False,NOMINAL,HEALTHY,41.33,-6.49
MIX_LOT02_COMP0028,LOT_02,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T02_0028,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.2392,1728.5451,1728.6622,1728.7695,1726.3059,-0.0174,-0.0278,34.2,34.39,2.2392,1728.5451,1728.6622,1728.7695,1726.3059,75.0,False,NOMINAL,HEALTHY,-8.07,-0.08
MIX_LOT02_COMP0029,LOT_02,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T02_0029,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.1009,1623.3433,1623.5452,1623.5104,1621.2424,0.0019,0.0499,34.53,35.25,2.1009,1623.3433,1623.5452,1623.5104,1621.2424,75.0,False,NOMINAL,HEALTHY,-43.95,-24.58
MIX_LOT02_COMP0030,LOT_02,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T02_0030,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.0947,1621.3344,1621.4235,1621.5207,1619.2397,0.0221,0.0555,33.97,34.46,2.0947,1621.3344,1621.4235,1621.5207,1619.2397,75.0,False,NOMINAL,HEALTHY,-37.42,-17.79
MIX_LOT02_COMP0031,LOT_02,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T02_0031,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.7035,1333.381,1333.4635,1333.5295,1331.6775,0.0125,0.0711,34.65,34.3,1.7035,1333.381,1333.4635,1333.5295,1331.6775,75.0,False,NOMINAL,HEALTHY,-12.05,-34.07
MIX_LOT02_COMP0032,LOT_02,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T02_0032,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.3917,1833.7506,1833.8596,1833.9702,1831.3589,0.0322,0.0339,33.43,33.9,2.3917,1833.7506,1833.8596,1833.9702,1831.3589,75.0,False,NOMINAL,HEALTHY,-0.62,19.14
MIX_LOT02_COMP0033,LOT_02,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T02_0033,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.5929,1231.7696,1231.9185,1231.9141,1230.1767,-0.008,-0.0818,33.98,34.52,1.5929,1231.7696,1231.9185,1231.9141,1230.1767,75.0,False,NOMINAL,HEALTHY,-24.08,-24.76
MIX_LOT02_COMP0034,LOT_02,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T02_0034,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.7387,1344.91,1345.0145,1345.0845,1343.1713,-0.036,-0.0463,35.36,35.87,1.7387,1344.91,1345.0145,1345.0845,1343.1713,75.0,False,NOMINAL,HEALTHY,-31.01,13.88
MIX_LOT02_COMP0035,LOT_02,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T02_0035,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.2189,1714.5191,1714.6172,1714.7164,1712.3002,-0.0234,0.003,35.24,35.91,2.2189,1714.5191,1714.6172,1714.7164,1712.3002,75.0,False,NOMINAL,HEALTHY,14.15,30.68
MIX_LOT02_COMP0036,LOT_02,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T02_0036,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.2465,1748.0469,1748.1987,1748.2912,1745.8004,0.0237,-0.0094,35.74,35.54,2.2465,1748.0469,1748.1987,1748.2912,1745.8004,75.0,False,NOMINAL,HEALTHY,22.74,-26.91
MIX_LOT02_COMP0037,LOT_02,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T02_0037,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.6865,1303.4524,1303.5895,1303.6669,1301.7659,0.0266,0.0469,36.91,36.71,1.6865,1303.4524,1303.5895,1303.6669,1301.7659,75.0,False,NOMINAL,HEALTHY,43.84,-45.11
MIX_LOT02_COMP0038,LOT_02,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T02_0038,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.6748,1272.7635,1272.8463,1272.9335,1271.0887,0.0036,0.0125,34.09,34.47,1.6748,1272.7635,1272.8463,1272.9335,1271.0887,75.0,False,NOMINAL,HEALTHY,-5.63,-38.63
MIX_LOT02_COMP0039,LOT_02,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T02_0039,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.6877,1288.6336,1288.7445,1288.797,1286.9459,0.0203,0.0897,34.99,34.48,1.6877,1288.6336,1288.7445,1288.797,1286.9459,75.0,False,NOMINAL,HEALTHY,-23.94,41.66
MIX_LOT02_COMP0040,LOT_02,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T02_0040,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.5168,1176.9722,1177.0583,1177.0457,1175.4554,0.0041,0.0343,33.3,34.48,1.5168,1176.9722,1177.0583,1177.0457,1175.4554,75.0,False,NOMINAL,HEALTHY,7.14,35.31
MIX_LOT02_COMP0041,LOT_02,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T02_0041,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.8903,1452.5963,1452.7242,1452.7759,1450.706,0.0122,0.0382,36.69,36.83,1.8903,1452.5963,1452.7242,1452.7759,1450.706,75.0,False,NOMINAL,HEALTHY,-11.5,-39.04
MIX_LOT02_COMP0042,LOT_02,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T02_0042,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.8799,1466.4539,1466.5752,1466.6766,1464.574,-0.0013,0.0319,33.97,33.98,1.8799,1466.4539,1466.5752,1466.6766,1464.574,75.0,False,NOMINAL,HEALTHY,-27.17,5.95
MIX_LOT02_COMP0043,LOT_02,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T02_0043,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.1812,1685.8339,1685.9347,1686.0899,1683.6527,0.0013,0.0674,35.49,36.01,2.1812,1685.8339,1685.9347,1686.0899,1683.6527,75.0,False,NOMINAL,HEALTHY,10.88,-15.29
MIX_LOT02_COMP0044,LOT_02,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T02_0044,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.8645,1435.2089,1443.8188,1593.6761,1433.3444,-0.0203,-0.0127,35.48,35.8,1.8645,1435.2089,1443.8188,1593.6761,1433.3444,75.0,True,THERMAL_RUNAWAY,HEALTHY,27.65,-46.95
MIX_LOT02_COMP0045,LOT_02,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T02_0045,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.661,1293.6063,1293.7083,1293.7523,1291.9453,-0.0357,0.0007,34.65,34.4,1.661,1293.6063,1293.7083,1293.7523,1291.9453,75.0,False,NOMINAL,HEALTHY,-34.25,11.3
MIX_LOT02_COMP0046,LOT_02,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T02_0046,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.5904,1212.0904,1212.2163,1212.2269,1210.5,0.0334,0.0886,33.36,33.85,1.5904,1212.0904,1212.2163,1212.2269,1210.5,75.0,False,NOMINAL,HEALTHY,-31.58,0.97
MIX_LOT02_COMP0047,LOT_02,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T02_0047,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.8129,1388.9772,1389.0387,1389.1516,1387.1643,-0.0194,0.0364,35.6,35.74,1.8129,1388.9772,1389.0387,1389.1516,1387.1643,75.0,False,NOMINAL,HEALTHY,35.38,-29.96
MIX_LOT02_COMP0048,LOT_02,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T02_0048,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.9232,1478.9647,1479.1035,1479.2026,1477.0415,-0.0167,-0.1007,35.81,35.95,1.9232,1478.9647,1479.1035,1479.2026,1477.0415,75.0,False,NOMINAL,HEALTHY,8.33,47.98
MIX_LOT02_COMP0049,LOT_02,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T02_0049,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.7014,1329.4433,1329.543,1329.6053,1327.7419,-0.0174,0.0459,35.59,35.78,1.7014,1329.4433,1329.543,1329.6053,1327.7419,75.0,False,NOMINAL,HEALTHY,30.17,-1.88
MIX_LOT02_COMP0050,LOT_02,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T02_0050,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.9816,1537.4063,1537.4852,1537.5425,1535.4247,0.0134,0.0985,34.3,34.22,1.9816,1537.4063,1537.4852,1537.5425,1535.4247,75.0,False,NOMINAL,HEALTHY,39.97,-15.36
MIX_LOT02_COMP0051,LOT_02,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T02_0051,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.256,1719.2246,1719.3733,1719.4615,1716.9686,0.0132,0.0817,36.37,35.95,2.256,1719.2246,1719.3733,1719.4615,1716.9686,75.0,False,NOMINAL,HEALTHY,22.53,-6.99
MIX_LOT02_COMP0052,LOT_02,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T02_0052,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.8612,1451.4172,1451.5138,1451.5822,1449.556,0.032,0.0813,35.02,35.64,1.8612,1451.4172,1451.5138,1451.5822,1449.556,75.0,False,NOMINAL,HEALTHY,28.04,-17.22
MIX_LOT02_COMP0053,LOT_02,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T02_0053,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.3515,1806.6091,1806.7323,1806.896,1804.2576,0.0289,-0.0414,36.4,36.53,2.3515,1806.6091,1806.7323,1806.896,1804.2576,75.0,False,NOMINAL,HEALTHY,-17.08,33.65
MIX_LOT02_COMP0054,LOT_02,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T02_0054,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.915,1469.6983,1469.812,1469.8301,1467.7833,0.0078,0.0271,33.82,34.11,1.915,1469.6983,1469.812,1469.8301,1467.7833,75.0,False,NOMINAL,HEALTHY,-3.13,-20.72
