component_id,lot_id,device_family,package_type,part_number,test_type,test_id,procedure_id,station_id,chamber_id,test_identity_confidence,stress_temperature_c,stress_voltage_v,duration_hours,primary_parameter,parameter_category,unit,value_0h,value_24h,value_96h,value_168h_actual,delta_value_0_24h,ICC_active_mA,input_leakage_nA,propagation_delay_ns,v_offset_0h,v_offset_24h,snr_0h,snr_24h,iddq_0h,iddq_24h,iddq_96h_actual,iddq_168h_actual,delta_iddq,spec_max_iddq,is_defective_gt,failure_mode_gt,instrument_status,wafer_x,wafer_y
DIG_LOT09_COMP0010,LOT_09,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T09_0010,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1703,892.9915,893.0677,893.1163,891.8212,23.629,1.4487,12.967,0.0247,-0.0677,36.09,36.26,1.1703,892.9915,893.0677,893.1163,891.8212,50.0,False,NOMINAL,HEALTHY,-6.82,-19.1
DIG_LOT09_COMP0011,LOT_09,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T09_0011,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3178,1010.4296,1010.4882,1010.5206,1009.1118,23.536,2.0094,12.266,0.0345,0.0697,34.87,34.7,1.3178,1010.4296,1010.4882,1010.5206,1009.1118,50.0,True,DIELECTRIC_OSCILLATION,HEALTHY,-24.69,1.25
DIG_LOT09_COMP0012,LOT_09,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T09_0012,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.0982,877.9811,878.0442,878.0787,876.8829,25.957,2.0116,11.478,-0.0259,0.0432,33.85,33.62,1.0982,877.9811,878.0442,878.0787,876.8829,50.0,False,NOMINAL,HEALTHY,2.35,-29.29
DIG_LOT09_COMP0013,LOT_09,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T09_0013,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.0282,793.3505,793.449,793.4502,792.3223,23.365,2.1468,12.302,0.017,-0.0139,36.58,36.29,1.0282,793.3505,793.449,793.4502,792.3223,50.0,False,NOMINAL,HEALTHY,-7.78,23.06
DIG_LOT09_COMP0014,LOT_09,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T09_0014,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.29,983.1,983.213,983.2231,981.81,26.813,1.8573,12.109,0.0005,-0.0286,36.45,36.52,1.29,983.1,983.213,983.2231,981.81,50.0,False,NOMINAL,HEALTHY,-38.22,23.9
DIG_LOT09_COMP0015,LOT_09,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T09_0015,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1762,904.1349,904.2475,904.2419,902.9587,23.137,1.8334,12.107,0.0385,0.0258,35.61,35.8,1.1762,904.1349,904.2475,904.2419,902.9587,50.0,False,NOMINAL,HEALTHY,29.02,-19.97
DIG_LOT09_COMP0016,LOT_09,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T09_0016,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2573,980.7027,980.8177,980.8407,979.4454,25.534,1.8518,12.188,-0.0128,0.0205,34.6,34.27,1.2573,980.7027,980.8177,980.8407,979.4454,50.0,False,NOMINAL,HEALTHY,-39.7,0.24
DIG_LOT09_COMP0017,LOT_09,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T09_0017,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3093,1014.1811,1014.2237,1014.3286,1012.8718,27.125,1.3486,13.054,-0.0049,-0.0165,32.92,33.09,1.3093,1014.1811,1014.2237,1014.3286,1012.8718,50.0,False,NOMINAL,HEALTHY,20.02,-8.33
DIG_LOT09_COMP0018,LOT_09,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T09_0018,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.4995,1144.1743,1144.2231,1144.3261,1142.6748,26.41,1.6174,13.23,0.0148,0.0844,34.02,34.58,1.4995,1144.1743,1144.2231,1144.3261,1142.6748,50.0,False,NOMINAL,HEALTHY,3.28,48.54
DIG_LOT09_COMP0019,LOT_09,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T09_0019,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.113,846.3373,846.4313,846.4102,845.2243,24.624,2.1524,13.401,0.0343,0.0298,36.42,36.35,1.113,846.3373,846.4313,846.4102,845.2243,50.0,False,NOMINAL,HEALTHY,2.04,38.15
DIG_LOT09_COMP0020,LOT_09,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T09_0020,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1552,892.5372,892.6313,892.66,891.382,25.799,2.0372,12.305,0.0255,0.0157,36.2,36.13,1.1552,892.5372,892.6313,892.66,891.382,50.0,False,NOMINAL,HEALTHY,-16.2,30.52
DIG_LOT09_COMP0021,LOT_09,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T09_0021,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.4549,1135.7399,1135.8181,1135.8734,1134.285,26.015,2.2471,13.03,0.0052,-0.0656,34.27,33.86,1.4549,1135.7399,1135.8181,1135.8734,1134.285,50.0,False,NOMINAL,HEALTHY,19.51,39.11
DIG_LOT09_COMP0022,LOT_09,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T09_0022,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3548,1057.3078,1057.4157,1057.4237,1055.953,24.651,1.7693,13.759,0.0099,-0.0091,33.87,33.89,1.3548,1057.3078,1057.4157,1057.4237,1055.953,50.0,False,NOMINAL,HEALTHY,-18.27,37.04
DIG_LOT09_COMP0023,LOT_09,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T09_0023,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.214,943.0835,943.1644,943.2384,941.8695,25.41,2.0122,12.615,-0.0122,-0.0144,33.92,33.33,1.214,943.0835,943.1644,943.2384,941.8695,50.0,False,NOMINAL,HEALTHY,5.21,-35.84
DIG_LOT09_COMP0024,LOT_09,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T09_0024,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2779,1007.8639,1007.9474,1007.9323,1006.586,24.94,2.1403,12.529,0.0046,0.0773,35.87,36.7,1.2779,1007.8639,1007.9474,1007.9323,1006.586,50.0,False,NOMINAL,HEALTHY,-32.45,39.5
DIG_LOT09_COMP0025,LOT_09,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T09_0025,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1093,857.5557,857.6267,857.717,856.4464,26.158,2.1259,12.828,0.005,0.0356,34.73,35.03,1.1093,857.5557,857.6267,857.717,856.4464,50.0,False,NOMINAL,HEALTHY,-18.6,-25.96
DIG_LOT09_COMP0026,LOT_09,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T09_0026,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2722,1000.3451,1000.3826,1000.4297,999.0729,23.559,1.85,12.518,0.0112,-0.002,35.55,35.78,1.2722,1000.3451,1000.3826,1000.4297,999.0729,50.0,False,NOMINAL,HEALTHY,-24.36,24.79
DIG_LOT09_COMP0027,LOT_09,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T09_0027,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2576,973.4754,973.5024,973.6342,972.2178,24.857,1.9248,12.41,0.0143,-0.0157,33.07,32.52,1.2576,973.4754,973.5024,973.6342,972.2178,50.0,False,NOMINAL,HEALTHY,17.74,0.73
DIG_LOT09_COMP0028,LOT_09,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T09_0028,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2509,964.9978,965.0558,965.073,963.7469,25.858,2.109,14.034,-0.0027,0.0629,35.65,35.51,1.2509,964.9978,965.0558,965.073,963.7469,50.0,False,NOMINAL,HEALTHY,-33.9,27.88
DIG_LOT09_COMP0029,LOT_09,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T09_0029,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2291,963.874,963.9437,963.9837,962.6449,23.352,2.3102,11.533,0.0015,-0.0159,34.34,35.56,1.2291,963.874,963.9437,963.9837,962.6449,50.0,False,NOMINAL,HEALTHY,-18.53,-31.94
DIG_LOT09_COMP0030,LOT_09,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T09_0030,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.0349,794.1082,794.1747,794.2373,793.0733,25.663,1.7534,13.648,0.0552,0.11,36.03,36.01,1.0349,794.1082,794.1747,794.2373,793.0733,50.0,False,NOMINAL,HEALTHY,-7.71,39.91
DIG_LOT09_COMP0031,LOT_09,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T09_0031,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.4673,1141.6562,1141.7622,1141.7595,1140.1889,26.359,1.7838,12.477,-0.0026,0.0335,32.0,32.44,1.4673,1141.6562,1141.7622,1141.7595,1140.1889,50.0,False,NOMINAL,HEALTHY,-2.78,36.44
DIG_LOT09_COMP0032,LOT_09,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T09_0032,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.4869,1144.8337,1144.9498,1145.0154,1143.3468,24.978,1.6979,13.074,0.0045,-0.0179,35.97,36.35,1.4869,1144.8337,1144.9498,1145.0154,1143.3468,50.0,False,NOMINAL,HEALTHY,-42.55,34.76
DIG_LOT09_COMP0033,LOT_09,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T09_0033,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2783,987.8524,987.9234,987.9713,986.5741,26.382,1.4876,13.396,0.0006,0.0717,35.01,34.19,1.2783,987.8524,987.9234,987.9713,986.5741,50.0,False,NOMINAL,HEALTHY,-31.2,-9.93
DIG_LOT09_COMP0034,LOT_09,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T09_0034,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3297,1023.7233,1023.8087,1023.8002,1022.3936,24.265,1.2705,12.198,0.0106,0.0112,33.67,34.33,1.3297,1023.7233,1023.8087,1023.8002,1022.3936,50.0,False,NOMINAL,HEALTHY,-40.55,5.82
DIG_LOT09_COMP0035,LOT_09,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T09_0035,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1008,839.4687,839.5222,839.5605,838.3679,24.523,1.9007,12.362,-0.0031,0.0506,34.33,34.4,1.1008,839.4687,839.5222,839.5605,838.3679,50.0,False,NOMINAL,HEALTHY,28.48,-25.58
DIG_LOT09_COMP0036,LOT_09,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T09_0036,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2351,947.1839,947.2178,947.2852,945.9488,25.577,2.213,11.939,0.0122,-0.0508,35.4,35.06,1.2351,947.1839,947.2178,947.2852,945.9488,50.0,False,NOMINAL,HEALTHY,9.25,-38.75
DIG_LOT09_COMP0037,LOT_09,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T09_0037,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1651,906.5573,906.6513,906.6924,905.3922,28.321,2.2926,12.778,0.0092,0.0116,36.79,37.35,1.1651,906.5573,906.6513,906.6924,905.3922,50.0,False,NOMINAL,HEALTHY,-31.24,-25.49
DIG_LOT09_COMP0038,LOT_09,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T09_0038,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3175,1025.8579,1025.9334,1025.9584,1024.5404,27.589,1.9186,11.958,0.0126,0.1016,34.49,34.13,1.3175,1025.8579,1025.9334,1025.9584,1024.5404,50.0,False,NOMINAL,HEALTHY,-1.54,13.57
DIG_LOT09_COMP0039,LOT_09,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T09_0039,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.5417,1172.1591,1172.2536,1172.3042,1170.6174,25.117,2.1473,12.846,-0.0091,0.0006,37.2,36.75,1.5417,1172.1591,1172.2536,1172.3042,1170.6174,50.0,False,NOMINAL,HEALTHY,-19.17,41.07
DIG_LOT09_COMP0040,LOT_09,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T09_0040,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2889,999.5365,999.5848,999.675,998.2476,23.906,2.108,12.102,0.0088,-0.0008,35.47,36.43,1.2889,999.5365,999.5848,999.675,998.2476,50.0,False,NOMINAL,HEALTHY,26.35,34.54
DIG_LOT09_COMP0041,LOT_09,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T09_0041,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.0853,858.887,858.9872,859.0241,857.8017,27.128,2.5259,12.489,0.0271,0.005,32.8,32.55,1.0853,858.887,858.9872,859.0241,857.8017,50.0,False,NOMINAL,HEALTHY,-17.9,12.16
DIG_LOT09_COMP0042,LOT_09,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T09_0042,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3528,1049.6501,1049.6855,1049.7998,1048.2973,26.471,2.2066,12.403,-0.0145,0.0055,37.16,37.68,1.3528,1049.6501,1049.6855,1049.7998,1048.2973,50.0,False,NOMINAL,HEALTHY,-37.97,-40.2
DIG_LOT09_COMP0043,LOT_09,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T09_0043,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1008,870.0945,870.1762,870.2527,868.9937,23.685,2.0014,12.709,0.0045,0.004,35.87,35.3,1.1008,870.0945,870.1762,870.2527,868.9937,50.0,False,NOMINAL,HEALTHY,43.89,45.38
DIG_LOT09_COMP0044,LOT_09,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T09_0044,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1547,911.7489,911.8107,911.8848,910.5942,24.525,2.284,13.838,0.0102,-0.0632,33.89,33.21,1.1547,911.7489,911.8107,911.8848,910.5942,50.0,False,NOMINAL,HEALTHY,-7.22,30.49
DIG_LOT09_COMP0045,LOT_09,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T09_0045,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.336,1015.6078,1015.6784,1015.7342,1014.2718,25.089,1.8201,12.898,-0.0303,-0.0407,33.63,33.96,1.336,1015.6078,1015.6784,1015.7342,1014.2718,50.0,False,NOMINAL,HEALTHY,-29.81,27.7
DIG_LOT09_COMP0046,LOT_09,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T09_0046,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.4137,1098.2366,1098.2878,1098.3831,1096.8229,24.604,1.6941,13.466,0.0141,-0.0576,36.16,36.39,1.4137,1098.2366,1098.2878,1098.3831,1096.8229,50.0,False,NOMINAL,HEALTHY,-4.99,-6.44
DIG_LOT09_COMP0047,LOT_09,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T09_0047,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2882,1008.5231,1008.5734,1008.6583,1007.2349,23.886,2.4595,12.169,0.0119,0.0504,36.3,35.85,1.2882,1008.5231,1008.5734,1008.6583,1007.2349,50.0,False,NOMINAL,HEALTHY,31.26,28.78
DIG_LOT09_COMP0048,LOT_09,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T09_0048,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2341,954.2565,954.3105,954.3814,953.0224,24.671,2.671,12.469,0.0015,-0.0163,35.62,34.59,1.2341,954.2565,954.3105,954.3814,953.0224,50.0,False,NOMINAL,HEALTHY,0.04,26.3
DIG_LOT09_COMP0049,LOT_09,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T09_0049,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2152,931.0417,931.1088,931.1622,929.8265,24.238,2.0572,12.284,0.0096,-0.0043,35.05,35.32,1.2152,931.0417,931.1088,931.1622,929.8265,50.0,False,NOMINAL,HEALTHY,4.4,-18.95
DIG_LOT09_COMP0050,LOT_09,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T09_0050,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2801,979.0086,979.1012,979.1029,977.7285,25.202,2.4372,13.463,0.0183,-0.0055,34.99,35.25,1.2801,979.0086,979.1012,979.1029,977.7285,50.0,False,NOMINAL,HEALTHY,-24.36,46.62
DIG_LOT09_COMP0051,LOT_09,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T09_0051,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.6828,1294.0388,1294.1746,1294.2734,1292.356,24.653,1.6467,13.166,0.0182,-0.0185,34.15,34.21,1.6828,1294.0388,1294.1746,1294.2734,1292.356,50.0,False,NOMINAL,HEALTHY,42.3,-4.28
DIG_LOT09_COMP0052,LOT_09,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T09_0052,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.5741,1232.111,1232.1999,1232.3273,1230.5369,26.024,2.0003,13.339,0.0225,0.0936,35.33,35.39,1.5741,1232.111,1232.1999,1232.3273,1230.5369,50.0,False,NOMINAL,HEALTHY,-7.35,47.8
DIG_LOT09_COMP0053,LOT_09,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T09_0053,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.5763,1210.7822,1210.891,1210.9674,1209.2059,25.739,1.6833,11.73,-0.001,-0.0008,34.48,33.68,1.5763,1210.7822,1210.891,1210.9674,1209.2059,50.0,False,NOMINAL,HEALTHY,-27.7,-3.98
