component_id,lot_id,device_family,package_type,part_number,test_type,test_id,procedure_id,station_id,chamber_id,test_identity_confidence,stress_temperature_c,stress_voltage_v,duration_hours,primary_parameter,parameter_category,unit,value_0h,value_24h,value_96h,value_168h_actual,delta_value_0_24h,ICC_active_mA,input_leakage_nA,propagation_delay_ns,v_offset_0h,v_offset_24h,snr_0h,snr_24h,iddq_0h,iddq_24h,iddq_96h_actual,iddq_168h_actual,delta_iddq,spec_max_iddq,is_defective_gt,failure_mode_gt,instrument_status,wafer_x,wafer_y
DIG_LOT02_COMP0016,LOT_02,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T02_0016,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3055,1008.4416,1008.5145,1008.5705,1007.1361,24.894,2.6629,11.796,-0.0015,0.0232,33.64,33.71,1.3055,1008.4416,1008.5145,1008.5705,1007.1361,50.0,False,NOMINAL,HEALTHY,45.99,-5.54
DIG_LOT02_COMP0017,LOT_02,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T02_0017,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1151,888.1903,888.203,888.2864,887.0752,23.968,2.215,13.489,-0.0202,-0.0053,36.05,35.61,1.1151,888.1903,888.203,888.2864,887.0752,50.0,False,NOMINAL,HEALTHY,33.01,10.81
DIG_LOT02_COMP0018,LOT_02,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T02_0018,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.269,975.594,975.6664,975.7721,974.325,26.633,1.2964,11.856,-0.0073,-0.0194,34.48,33.51,1.269,975.594,975.6664,975.7721,974.325,50.0,False,NOMINAL,HEALTHY,46.83,-27.62
DIG_LOT02_COMP0019,LOT_02,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T02_0019,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.4113,1116.5387,1116.6399,1116.7026,1115.1274,27.497,2.4558,13.833,-0.0261,-0.0238,34.65,34.62,1.4113,1116.5387,1116.6399,1116.7026,1115.1274,50.0,False,NOMINAL,HEALTHY,-16.56,43.05
DIG_LOT02_COMP0020,LOT_02,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T02_0020,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1525,881.5998,881.6535,881.7358,880.4473,24.252,1.6774,12.705,-0.0209,0.0368,36.7,37.43,1.1525,881.5998,881.6535,881.7358,880.4473,50.0,False,NOMINAL,HEALTHY,-34.89,-24.72
DIG_LOT02_COMP0021,LOT_02,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T02_0021,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2973,986.0237,986.0828,986.1871,984.7264,25.392,2.2502,12.473,-0.0399,-0.0937,35.12,34.45,1.2973,986.0237,986.0828,986.1871,984.7264,50.0,False,NOMINAL,HEALTHY,25.07,-48.06
DIG_LOT02_COMP0022,LOT_02,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T02_0022,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.4804,1138.0414,1138.13,1138.2005,1136.561,25.166,1.9293,12.018,0.0148,0.1005,34.37,34.66,1.4804,1138.0414,1138.13,1138.2005,1136.561,50.0,False,NOMINAL,HEALTHY,44.0,-23.77
DIG_LOT02_COMP0023,LOT_02,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T02_0023,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1647,904.3088,904.3566,904.3886,903.1441,25.632,1.4633,13.078,0.055,0.0161,34.5,34.63,1.1647,904.3088,904.3566,904.3886,903.1441,50.0,False,NOMINAL,HEALTHY,40.3,-10.18
DIG_LOT02_COMP0024,LOT_02,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T02_0024,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2553,984.9725,985.0767,985.1045,983.7172,24.19,2.4074,12.027,0.0294,0.0646,34.28,33.91,1.2553,984.9725,985.0767,985.1045,983.7172,50.0,False,NOMINAL,HEALTHY,12.52,-9.67
DIG_LOT02_COMP0025,LOT_02,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T02_0025,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.5475,1188.325,1188.4099,1188.4487,1186.7775,25.433,1.9826,12.288,-0.0248,-0.1058,34.46,35.04,1.5475,1188.325,1188.4099,1188.4487,1186.7775,50.0,False,NOMINAL,HEALTHY,3.83,-22.11
DIG_LOT02_COMP0026,LOT_02,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T02_0026,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2387,957.0665,957.1256,957.178,955.8278,23.906,2.6035,13.651,0.0044,0.0322,36.3,36.49,1.2387,957.0665,957.1256,957.178,955.8278,50.0,False,NOMINAL,HEALTHY,40.18,-7.95
DIG_LOT02_COMP0027,LOT_02,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T02_0027,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3429,1025.5165,1025.6242,1025.6671,1024.1736,24.829,2.3574,15.095,-0.0104,0.0457,35.47,35.84,1.3429,1025.5165,1025.6242,1025.6671,1024.1736,50.0,False,NOMINAL,HEALTHY,48.42,-19.43
DIG_LOT02_COMP0028,LOT_02,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T02_0028,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.4713,1114.162,1114.234,1114.2783,1112.6907,22.615,1.5474,12.315,0.0176,-0.1198,33.89,34.37,1.4713,1114.162,1114.234,1114.2783,1112.6907,50.0,False,NOMINAL,HEALTHY,8.06,-46.75
DIG_LOT02_COMP0029,LOT_02,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T02_0029,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.0853,825.7102,825.7718,825.8361,824.6249,26.083,1.607,13.02,-0.001,-0.0127,34.84,35.49,1.0853,825.7102,825.7718,825.8361,824.6249,50.0,False,NOMINAL,HEALTHY,11.38,8.21
DIG_LOT02_COMP0030,LOT_02,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T02_0030,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2463,958.942,959.0264,959.0588,957.6957,26.199,2.3043,10.989,0.0148,0.0614,33.81,33.48,1.2463,958.942,959.0264,959.0588,957.6957,50.0,False,NOMINAL,HEALTHY,3.66,39.52
DIG_LOT02_COMP0031,LOT_02,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T02_0031,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.4091,1090.8217,1090.9174,1090.9474,1089.4126,26.628,1.7959,12.919,-0.0036,-0.0375,34.01,33.8,1.4091,1090.8217,1090.9174,1090.9474,1089.4126,50.0,False,NOMINAL,HEALTHY,35.57,33.76
DIG_LOT02_COMP0032,LOT_02,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T02_0032,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2114,919.0103,919.0704,919.1142,917.7989,25.696,2.212,12.465,0.0077,-0.0016,35.0,35.11,1.2114,919.0103,919.0704,919.1142,917.7989,50.0,False,NOMINAL,HEALTHY,1.6,-22.39
DIG_LOT02_COMP0033,LOT_02,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T02_0033,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3993,1076.3658,1076.4459,1076.5162,1074.9665,26.634,1.941,12.081,-0.0029,0.0047,34.24,33.95,1.3993,1076.3658,1076.4459,1076.5162,1074.9665,50.0,False,NOMINAL,HEALTHY,-11.05,-41.71
DIG_LOT02_COMP0034,LOT_02,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T02_0034,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2722,979.4688,979.5883,979.5678,978.1966,24.802,1.9992,12.964,-0.0193,-0.0603,33.9,34.2,1.2722,979.4688,979.5883,979.5678,978.1966,50.0,False,NOMINAL,HEALTHY,-42.38,34.58
DIG_LOT02_COMP0035,LOT_02,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T02_0035,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2023,913.4041,913.518,913.4962,912.2018,25.259,1.8131,12.917,-0.0023,-0.0022,35.19,35.07,1.2023,913.4041,913.518,913.4962,912.2018,50.0,False,NOMINAL,HEALTHY,28.48,-49.2
DIG_LOT02_COMP0036,LOT_02,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T02_0036,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1391,878.7811,878.8826,878.9018,877.642,26.639,2.0401,13.681,0.0423,-0.0039,33.26,32.89,1.1391,878.7811,878.8826,878.9018,877.642,50.0,False,NOMINAL,HEALTHY,-21.18,0.63
DIG_LOT02_COMP0037,LOT_02,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T02_0037,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2277,950.7938,959.2928,1109.2215,949.5661,25.949,2.043,12.311,-0.0332,-0.0184,34.07,34.31,1.2277,950.7938,959.2928,1109.2215,949.5661,50.0,True,THERMAL_RUNAWAY,HEALTHY,-18.08,-9.01
DIG_LOT02_COMP0038,LOT_02,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T02_0038,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2047,937.0546,937.0901,937.175,935.8499,24.833,1.9658,13.409,0.0222,-0.0225,35.65,34.95,1.2047,937.0546,937.0901,937.175,935.8499,50.0,False,NOMINAL,HEALTHY,-17.95,26.97
DIG_LOT02_COMP0039,LOT_02,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T02_0039,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2697,981.3319,981.4646,981.4583,980.0622,26.937,2.347,13.268,-0.0333,-0.0791,35.79,35.02,1.2697,981.3319,981.4646,981.4583,980.0622,50.0,False,NOMINAL,HEALTHY,1.26,-38.9
DIG_LOT02_COMP0040,LOT_02,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T02_0040,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1802,917.1334,917.1724,917.2408,915.9532,26.201,1.7226,11.966,-0.0023,-0.011,34.61,34.66,1.1802,917.1334,917.1724,917.2408,915.9532,50.0,False,NOMINAL,HEALTHY,-37.67,-4.94
DIG_LOT02_COMP0041,LOT_02,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T02_0041,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3082,1015.471,1015.5334,1015.6423,1014.1628,23.463,1.7349,11.762,0.0043,-0.0535,35.91,36.06,1.3082,1015.471,1015.5334,1015.6423,1014.1628,50.0,False,NOMINAL,HEALTHY,-20.5,-47.11
DIG_LOT02_COMP0042,LOT_02,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T02_0042,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.6227,1238.8631,1238.9666,1239.0499,1237.2404,25.826,2.5805,12.395,0.031,-0.0101,35.97,37.32,1.6227,1238.8631,1238.9666,1239.0499,1237.2404,50.0,False,NOMINAL,HEALTHY,4.76,42.53
DIG_LOT02_COMP0043,LOT_02,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T02_0043,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2779,976.7273,976.8487,976.8767,975.4494,24.71,2.3221,12.091,-0.0076,0.0086,36.97,36.95,1.2779,976.7273,976.8487,976.8767,975.4494,50.0,False,NOMINAL,HEALTHY,43.78,-12.32
DIG_LOT02_COMP0044,LOT_02,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T02_0044,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.263,968.2014,968.3208,968.3642,966.9384,27.709,1.2599,11.644,-0.0044,-0.0149,35.41,36.2,1.263,968.2014,968.3208,968.3642,966.9384,50.0,False,NOMINAL,HEALTHY,-35.76,-3.07
DIG_LOT02_COMP0045,LOT_02,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T02_0045,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1621,894.3546,894.4051,894.4996,893.1925,23.987,2.509,12.946,0.0137,0.0204,32.51,33.69,1.1621,894.3546,894.4051,894.4996,893.1925,50.0,False,NOMINAL,HEALTHY,38.2,-20.26
DIG_LOT02_COMP0046,LOT_02,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T02_0046,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.4725,1133.579,1133.6579,1133.744,1132.1065,24.929,1.8967,11.984,-0.0047,0.0763,33.74,34.34,1.4725,1133.579,1133.6579,1133.744,1132.1065,50.0,False,NOMINAL,HEALTHY,-43.07,-7.41
DIG_LOT02_COMP0047,LOT_02,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T02_0047,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3576,1030.548,1030.6087,1030.6854,1029.1904,25.578,2.0579,11.528,0.0096,0.0474,35.26,35.63,1.3576,1030.548,1030.6087,1030.6854,1029.1904,50.0,False,NOMINAL,HEALTHY,25.58,-37.79
DIG_LOT02_COMP0048,LOT_02,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T02_0048,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1803,919.8729,919.959,920.0136,918.6926,24.133,1.3181,11.499,0.0055,0.0422,36.38,37.11,1.1803,919.8729,919.959,920.0136,918.6926,50.0,False,NOMINAL,HEALTHY,-14.04,-47.69
DIG_LOT02_COMP0049,LOT_02,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T02_0049,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3534,1039.4743,1039.5624,1039.6038,1038.1209,24.712,2.7081,11.366,-0.0619,-0.1352,36.38,35.55,1.3534,1039.4743,1039.5624,1039.6038,1038.1209,50.0,False,NOMINAL,HEALTHY,-18.68,37.55
DIG_LOT02_COMP0050,LOT_02,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T02_0050,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.4073,1075.4802,1075.5704,1075.5974,1074.0729,23.821,2.3209,12.203,0.0131,-0.0047,32.35,32.34,1.4073,1075.4802,1075.5704,1075.5974,1074.0729,50.0,False,NOMINAL,HEALTHY,17.09,42.97
DIG_LOT02_COMP0051,LOT_02,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T02_0051,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.4962,1154.4206,1154.4863,1154.5682,1152.9244,25.448,1.9731,11.58,0.0231,-0.0227,32.29,32.74,1.4962,1154.4206,1154.4863,1154.5682,1152.9244,50.0,False,NOMINAL,HEALTHY,28.55,-40.62
DIG_LOT02_COMP0052,LOT_02,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T02_0052,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1192,869.8863,871.2179,876.6826,868.7671,26.255,2.3142,13.193,-0.0136,-0.0014,36.3,36.25,1.1192,869.8863,871.2179,876.6826,868.7671,50.0,True,ELECTROMIGRATION,HEALTHY,-35.72,-28.63
DIG_LOT02_COMP0053,LOT_02,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T02_0053,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.4862,1142.791,1142.885,1142.947,1141.3048,24.864,2.4212,12.752,-0.0032,0.0415,34.3,34.27,1.4862,1142.791,1142.885,1142.947,1141.3048,50.0,False,NOMINAL,HEALTHY,11.82,-44.96
