component_id,lot_id,device_family,package_type,part_number,test_type,test_id,procedure_id,station_id,chamber_id,test_identity_confidence,stress_temperature_c,stress_voltage_v,duration_hours,primary_parameter,parameter_category,unit,value_0h,value_24h,value_96h,value_168h_actual,delta_value_0_24h,DSNU_DN,hot_pixel_count,supply_current_mA,dark_signal_mean_DN,v_offset_0h,v_offset_24h,snr_0h,snr_24h,iddq_0h,iddq_24h,iddq_96h_actual,iddq_168h_actual,delta_iddq,spec_max_iddq,is_defective_gt,failure_mode_gt,instrument_status,wafer_x,wafer_y
IMA_LOT00_COMP0034,LOT_00,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T00_0034,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,15.3502,22.8991,82.5219,280.0186,7.5489,13.4,6,42.55,9.8,0.0335,0.039,62.69,62.31,15.3502,22.8991,82.5219,280.0186,7.5489,10.0,False,NOMINAL,HEALTHY,-45.85,0.25
IMA_LOT00_COMP0035,LOT_00,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T00_0035,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.7932,19.164,41.4429,86.2545,4.3708,7.42,5,39.05,5.28,0.0021,0.0262,64.14,61.19,14.7932,19.164,41.4429,86.2545,4.3708,10.0,False,NOMINAL,HEALTHY,-22.91,-15.03
IMA_LOT00_COMP0036,LOT_00,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T00_0036,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.5771,18.8927,44.6142,102.6238,4.3156,10.64,6,42.79,7.19,-0.0001,0.0935,59.49,62.4,14.5771,18.8927,44.6142,102.6238,4.3156,10.0,False,NOMINAL,HEALTHY,4.2,-3.67
IMA_LOT00_COMP0037,LOT_00,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T00_0037,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,15.0752,20.9733,57.5515,152.8449,5.8981,17.79,5,44.02,8.75,-0.0065,0.0066,62.0,61.75,15.0752,20.9733,57.5515,152.8449,5.8981,10.0,False,NOMINAL,HEALTHY,-22.25,-39.73
IMA_LOT00_COMP0038,LOT_00,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T00_0038,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,15.0412,22.8011,71.0466,225.5942,7.7599,11.28,4,43.55,8.74,0.0175,0.0313,61.29,62.13,15.0412,22.8011,71.0466,225.5942,7.7599,10.0,False,NOMINAL,HEALTHY,47.32,4.86
IMA_LOT00_COMP0039,LOT_00,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T00_0039,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,15.3996,21.4408,55.2468,134.0972,6.0412,13.21,7,39.37,10.25,0.0016,-0.0821,62.96,62.59,15.3996,21.4408,55.2468,134.0972,6.0412,10.0,False,NOMINAL,HEALTHY,1.44,24.93
IMA_LOT00_COMP0040,LOT_00,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T00_0040,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,16.2161,21.8126,68.3941,205.1682,5.5965,13.88,7,43.18,8.81,-0.0197,-0.0054,64.71,62.26,16.2161,21.8126,68.3941,205.1682,5.5965,10.0,False,NOMINAL,HEALTHY,43.11,46.68
IMA_LOT00_COMP0041,LOT_00,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T00_0041,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,15.1632,23.3015,81.4361,307.0826,8.1383,10.79,5,41.6,9.26,-0.0105,-0.0791,61.91,62.09,15.1632,23.3015,81.4361,307.0826,8.1383,10.0,False,NOMINAL,HEALTHY,40.66,-23.93
IMA_LOT00_COMP0042,LOT_00,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T00_0042,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,15.4222,22.6541,84.9183,312.0972,7.2319,8.49,4,39.76,8.66,-0.0012,0.0131,63.11,62.05,15.4222,22.6541,84.9183,312.0972,7.2319,10.0,False,NOMINAL,HEALTHY,-39.63,-29.59
IMA_LOT00_COMP0043,LOT_00,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T00_0043,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.7761,19.1897,38.9146,79.3892,4.4136,12.23,4,44.76,6.79,0.0065,0.0397,64.86,61.44,14.7761,19.1897,38.9146,79.3892,4.4136,10.0,False,NOMINAL,HEALTHY,14.27,-32.42
IMA_LOT00_COMP0044,LOT_00,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T00_0044,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.7967,19.7587,47.796,108.7516,4.962,14.96,2,42.14,6.49,-0.0027,0.0411,60.41,62.24,14.7967,19.7587,47.796,108.7516,4.962,10.0,False,NOMINAL,HEALTHY,-16.38,32.01
IMA_LOT00_COMP0045,LOT_00,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T00_0045,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.7883,21.3207,70.9076,228.9639,7.5324,8.74,5,41.19,6.17,-0.0117,-0.0365,62.58,61.31,13.7883,21.3207,70.9076,228.9639,7.5324,10.0,False,NOMINAL,HEALTHY,-2.91,1.27
IMA_LOT00_COMP0046,LOT_00,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T00_0046,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,15.3495,22.0139,70.7248,219.4225,6.6644,13.56,5,41.67,8.34,-0.0037,0.0052,59.01,63.34,15.3495,22.0139,70.7248,219.4225,6.6644,10.0,False,NOMINAL,HEALTHY,-24.93,46.97
IMA_LOT00_COMP0047,LOT_00,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T00_0047,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,15.0008,20.2742,48.1954,120.8141,5.2734,15.2,7,39.87,5.78,-0.0095,-0.0877,62.26,61.91,15.0008,20.2742,48.1954,120.8141,5.2734,10.0,False,NOMINAL,HEALTHY,-1.23,-44.14
IMA_LOT00_COMP0048,LOT_00,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T00_0048,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,16.1331,22.5983,66.0387,187.3086,6.4652,11.44,2,41.65,7.16,0.0023,-0.0187,65.11,62.27,16.1331,22.5983,66.0387,187.3086,6.4652,10.0,True,DIELECTRIC_OSCILLATION,HEALTHY,9.8,-42.25
IMA_LOT00_COMP0049,LOT_00,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T00_0049,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,16.0446,19.8313,38.3981,73.4867,3.7867,13.87,3,43.39,8.15,0.0194,0.101,62.54,61.56,16.0446,19.8313,38.3981,73.4867,3.7867,10.0,False,NOMINAL,HEALTHY,47.09,31.46
IMA_LOT00_COMP0050,LOT_00,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T00_0050,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.6335,22.425,76.319,283.7469,7.7915,10.9,4,41.21,7.07,-0.0022,-0.0148,59.77,61.74,14.6335,22.425,76.319,283.7469,7.7915,10.0,False,NOMINAL,HEALTHY,-27.48,12.96
