component_id,lot_id,device_family,package_type,part_number,test_type,test_id,procedure_id,station_id,chamber_id,test_identity_confidence,stress_temperature_c,stress_voltage_v,duration_hours,primary_parameter,parameter_category,unit,value_0h,value_24h,value_96h,value_168h_actual,delta_value_0_24h,scale_factor_error_ppm,noise_density_dps_rtHz,supply_current_mA,temperature_sensitivity_dps_C,v_offset_0h,v_offset_24h,snr_0h,snr_24h,iddq_0h,iddq_24h,iddq_96h_actual,iddq_168h_actual,delta_iddq,spec_max_iddq,is_defective_gt,failure_mode_gt,instrument_status,wafer_x,wafer_y
MEM_LOT05_COMP0015,LOT_05,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T05_0015,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04979,0.07298,0.0825,0.08627,0.02319,157.45,0.00331,5.27,0.00975,-0.0148,-0.0328,29.01,27.82,0.04979,0.07298,0.0825,0.08627,0.02319,0.5,False,NOMINAL,HEALTHY,-32.21,-6.76
MEM_LOT05_COMP0016,LOT_05,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T05_0016,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.052,0.09107,0.11072,0.1144,0.03907,140.95,0.00565,5.423,0.00422,0.0086,-0.0562,27.01,27.75,0.052,0.09107,0.11072,0.1144,0.03907,0.5,False,NOMINAL,HEALTHY,-13.97,-45.12
MEM_LOT05_COMP0017,LOT_05,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T05_0017,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.21731,0.23033,0.23835,0.24049,0.01302,170.28,0.00529,5.661,0.00891,-0.0053,-0.114,28.37,28.0,0.21731,0.23033,0.23835,0.24049,0.01302,0.5,True,SPATIAL_OUTLIER,HEALTHY,-36.21,-18.52
MEM_LOT05_COMP0018,LOT_05,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T05_0018,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.0537,0.08619,0.1041,0.10828,0.03249,193.52,0.0053,5.488,0.0082,-0.0139,-0.0565,26.91,27.98,0.0537,0.08619,0.1041,0.10828,0.03249,0.5,False,NOMINAL,HEALTHY,-20.59,2.95
MEM_LOT05_COMP0019,LOT_05,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T05_0019,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04947,0.0819,0.0972,0.10215,0.03243,151.71,0.00518,5.593,0.00864,0.0024,0.0064,27.45,27.76,0.04947,0.0819,0.0972,0.10215,0.03243,0.5,False,NOMINAL,HEALTHY,1.23,-0.1
MEM_LOT05_COMP0020,LOT_05,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T05_0020,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05117,0.08658,0.10555,0.11132,0.03541,153.42,0.00478,5.686,0.01149,0.0215,-0.0243,28.31,28.06,0.05117,0.08658,0.10555,0.11132,0.03541,0.5,False,NOMINAL,HEALTHY,15.63,-22.76
MEM_LOT05_COMP0021,LOT_05,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T05_0021,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05269,0.08864,0.10967,0.11184,0.03595,150.07,0.00432,5.459,0.00643,-0.0219,-0.0374,25.23,28.09,0.05269,0.08864,0.10967,0.11184,0.03595,0.5,False,NOMINAL,HEALTHY,-28.74,26.71
MEM_LOT05_COMP0022,LOT_05,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T05_0022,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05234,0.08019,0.09539,0.10019,0.02785,137.91,0.00505,5.258,0.00619,0.0308,0.0711,28.05,28.13,0.05234,0.08019,0.09539,0.10019,0.02785,0.5,False,NOMINAL,HEALTHY,37.27,-40.77
MEM_LOT05_COMP0023,LOT_05,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T05_0023,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.049,0.07604,0.08867,0.09263,0.02704,150.76,0.00364,5.584,0.00964,-0.0053,0.0603,28.68,27.55,0.049,0.07604,0.08867,0.09263,0.02704,0.5,False,NOMINAL,HEALTHY,30.36,-31.15
MEM_LOT05_COMP0024,LOT_05,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T05_0024,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04928,0.08751,0.10933,0.1139,0.03823,169.54,0.00454,5.451,0.00505,0.0139,-0.1075,27.7,28.19,0.04928,0.08751,0.10933,0.1139,0.03823,0.5,False,NOMINAL,HEALTHY,24.06,37.47
MEM_LOT05_COMP0025,LOT_05,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T05_0025,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05058,0.08792,0.25927,0.41659,0.03734,158.38,0.00591,5.656,0.01076,0.0051,-0.0182,29.59,27.96,0.05058,0.08792,0.25927,0.41659,0.03734,0.5,True,THERMAL_RUNAWAY,HEALTHY,27.86,-48.58
MEM_LOT05_COMP0026,LOT_05,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T05_0026,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05099,0.09038,0.11165,0.11601,0.03939,149.81,0.00431,5.772,0.00628,0.011,0.0458,25.72,28.15,0.05099,0.09038,0.11165,0.11601,0.03939,0.5,False,NOMINAL,HEALTHY,-2.63,10.96
MEM_LOT05_COMP0027,LOT_05,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T05_0027,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.0489,0.08604,0.10545,0.11004,0.03714,144.98,0.00528,5.482,0.00724,0.0211,0.0203,28.02,28.25,0.0489,0.08604,0.10545,0.11004,0.03714,0.5,False,NOMINAL,HEALTHY,-15.55,18.18
MEM_LOT05_COMP0028,LOT_05,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T05_0028,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.0497,0.08682,0.10415,0.10993,0.03712,93.59,0.00446,5.567,0.00505,-0.0134,-0.0056,27.74,27.87,0.0497,0.08682,0.10415,0.10993,0.03712,0.5,False,NOMINAL,HEALTHY,17.18,-29.4
MEM_LOT05_COMP0029,LOT_05,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T05_0029,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04819,0.08375,0.10349,0.10698,0.03556,176.64,0.00578,5.509,0.00762,-0.0191,0.076,31.0,28.29,0.04819,0.08375,0.10349,0.10698,0.03556,0.5,False,NOMINAL,HEALTHY,-2.0,-45.38
MEM_LOT05_COMP0030,LOT_05,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T05_0030,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05231,0.07739,0.09381,0.0969,0.02508,130.29,0.00367,5.17,0.00962,-0.0151,0.0159,24.77,28.42,0.05231,0.07739,0.09381,0.0969,0.02508,0.5,False,NOMINAL,HEALTHY,-44.76,-15.34
MEM_LOT05_COMP0031,LOT_05,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T05_0031,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04864,0.0839,0.10326,0.10915,0.03526,177.11,0.00302,5.545,0.0106,-0.0126,0.019,28.04,27.58,0.04864,0.0839,0.10326,0.10915,0.03526,0.5,False,NOMINAL,HEALTHY,-1.95,-33.42
MEM_LOT05_COMP0032,LOT_05,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T05_0032,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05048,0.09063,0.11222,0.11641,0.04015,119.99,0.00594,5.386,0.00592,-0.0036,0.0538,26.84,27.88,0.05048,0.09063,0.11222,0.11641,0.04015,0.5,False,NOMINAL,HEALTHY,-37.35,18.53
MEM_LOT05_COMP0033,LOT_05,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T05_0033,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05124,0.09186,0.27471,0.44454,0.04062,140.27,0.00407,5.266,0.01111,-0.0023,0.0374,26.25,27.51,0.05124,0.09186,0.27471,0.44454,0.04062,0.5,True,THERMAL_RUNAWAY,HEALTHY,33.87,37.77
MEM_LOT05_COMP0034,LOT_05,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T05_0034,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05404,0.08592,0.09905,0.10494,0.03188,135.19,0.00337,5.381,0.00893,0.0249,-0.0033,28.37,28.08,0.05404,0.08592,0.09905,0.10494,0.03188,0.5,False,NOMINAL,HEALTHY,-44.24,-35.79
MEM_LOT05_COMP0035,LOT_05,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T05_0035,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05224,0.09209,0.11198,0.11847,0.03985,162.18,0.0042,5.97,0.01161,0.0007,-0.0593,30.16,28.13,0.05224,0.09209,0.11198,0.11847,0.03985,0.5,False,NOMINAL,HEALTHY,-9.92,-0.68
MEM_LOT05_COMP0036,LOT_05,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T05_0036,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05055,0.09118,0.11045,0.11558,0.04063,154.54,0.00505,5.451,0.01062,0.0111,0.1004,27.23,27.49,0.05055,0.09118,0.11045,0.11558,0.04063,0.5,False,NOMINAL,HEALTHY,6.0,-25.54
MEM_LOT05_COMP0037,LOT_05,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T05_0037,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05042,0.07405,0.08684,0.09067,0.02363,162.29,0.00456,5.528,0.00718,0.0304,0.0026,27.86,28.24,0.05042,0.07405,0.08684,0.09067,0.02363,0.5,False,NOMINAL,HEALTHY,-39.9,-45.8
MEM_LOT05_COMP0038,LOT_05,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T05_0038,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04811,0.08044,0.09655,0.09924,0.03233,131.09,0.00474,5.545,0.00987,0.0195,0.0335,27.59,28.45,0.04811,0.08044,0.09655,0.09924,0.03233,0.5,False,NOMINAL,HEALTHY,40.3,-2.65
MEM_LOT05_COMP0039,LOT_05,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T05_0039,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05135,0.0848,0.10139,0.10425,0.03345,121.7,0.00482,5.501,0.00845,0.0181,-0.0086,26.1,27.89,0.05135,0.0848,0.10139,0.10425,0.03345,0.5,False,NOMINAL,HEALTHY,14.82,31.03
MEM_LOT05_COMP0040,LOT_05,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T05_0040,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04985,0.08733,0.10643,0.11128,0.03748,205.13,0.004,5.73,0.0128,-0.0281,0.0396,27.13,27.58,0.04985,0.08733,0.10643,0.11128,0.03748,0.5,False,NOMINAL,HEALTHY,-33.36,-36.28
MEM_LOT05_COMP0041,LOT_05,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T05_0041,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04884,0.09088,0.11469,0.11912,0.04204,174.21,0.00447,5.459,0.00832,0.0133,0.0351,29.36,27.64,0.04884,0.09088,0.11469,0.11912,0.04204,0.5,False,NOMINAL,HEALTHY,-13.09,-41.58
MEM_LOT05_COMP0042,LOT_05,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T05_0042,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05087,0.09321,0.11452,0.11886,0.04234,148.08,0.00587,5.52,0.01003,0.0232,0.045,28.19,27.88,0.05087,0.09321,0.11452,0.11886,0.04234,0.5,False,NOMINAL,HEALTHY,-4.86,-1.15
MEM_LOT05_COMP0043,LOT_05,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T05_0043,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05211,0.09186,0.27677,0.44521,0.03975,160.52,0.00556,5.817,0.0087,0.0298,-0.0184,27.66,27.9,0.05211,0.09186,0.27677,0.44521,0.03975,0.5,True,THERMAL_RUNAWAY,HEALTHY,47.16,-5.73
MEM_LOT05_COMP0044,LOT_05,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T05_0044,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05216,0.08526,0.1022,0.10771,0.0331,116.85,0.00477,5.563,0.00577,-0.0194,-0.0727,27.38,28.14,0.05216,0.08526,0.1022,0.10771,0.0331,0.5,False,NOMINAL,HEALTHY,45.41,35.11
MEM_LOT05_COMP0045,LOT_05,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T05_0045,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05126,0.08218,0.09886,0.1016,0.03092,132.44,0.00571,5.64,0.01197,-0.0087,-0.0894,28.43,28.69,0.05126,0.08218,0.09886,0.1016,0.03092,0.5,False,NOMINAL,HEALTHY,19.75,-19.93
MEM_LOT05_COMP0046,LOT_05,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T05_0046,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05151,0.08038,0.09728,0.10136,0.02887,155.46,0.00448,5.258,0.005,0.0245,0.0686,27.4,27.81,0.05151,0.08038,0.09728,0.10136,0.02887,0.5,False,NOMINAL,HEALTHY,-20.88,4.17
MEM_LOT05_COMP0047,LOT_05,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T05_0047,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.0495,0.08851,0.10776,0.11353,0.03901,169.59,0.00533,5.49,0.00775,-0.0032,-0.0024,26.54,27.85,0.0495,0.08851,0.10776,0.11353,0.03901,0.5,False,NOMINAL,HEALTHY,27.98,30.66
MEM_LOT05_COMP0048,LOT_05,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T05_0048,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05281,0.08763,0.10846,0.11079,0.03482,136.13,0.00543,5.399,0.00828,-0.016,-0.0757,27.48,28.08,0.05281,0.08763,0.10846,0.11079,0.03482,0.5,False,NOMINAL,HEALTHY,-45.05,-38.09
MEM_LOT05_COMP0049,LOT_05,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T05_0049,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05454,0.08893,0.10695,0.11246,0.03439,139.69,0.00363,5.154,0.00817,-0.0032,0.0439,28.3,28.34,0.05454,0.08893,0.10695,0.11246,0.03439,0.5,False,NOMINAL,HEALTHY,16.42,-3.18
MEM_LOT05_COMP0050,LOT_05,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T05_0050,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05096,0.08521,0.1037,0.10956,0.03425,137.01,0.00513,5.241,0.00981,0.0025,-0.0154,29.05,28.16,0.05096,0.08521,0.1037,0.10956,0.03425,0.5,False,NOMINAL,HEALTHY,-1.42,0.62
MEM_LOT05_COMP0051,LOT_05,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T05_0051,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04825,0.08227,0.09811,0.10437,0.03402,127.41,0.0044,5.37,0.00758,0.0169,-0.0128,28.59,28.06,0.04825,0.08227,0.09811,0.10437,0.03402,0.5,False,NOMINAL,HEALTHY,47.43,-14.3
