component_id,lot_id,device_family,package_type,part_number,test_type,test_id,procedure_id,station_id,chamber_id,test_identity_confidence,stress_temperature_c,stress_voltage_v,duration_hours,primary_parameter,parameter_category,unit,value_0h,value_24h,value_96h,value_168h_actual,delta_value_0_24h,v_offset_0h,v_offset_24h,snr_0h,snr_24h,iddq_0h,iddq_24h,iddq_96h_actual,iddq_168h_actual,delta_iddq,spec_max_iddq,is_defective_gt,failure_mode_gt,instrument_status,wafer_x,wafer_y
PRE_LOT03_COMP0010,LOT_03,PRECISION_VOLTAGE_REF,LCC-20,PRE-SIH-2026,THERMAL_BURN_IN,T03_0010,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,output_voltage_drift,ELECTRICAL,uV,13.0791,5597.2216,5597.8966,5598.3398,5584.1425,-0.0056,0.0511,36.9,37.22,13.0791,5597.2216,5597.8966,5598.3398,5584.1425,100.0,False,NOMINAL,HEALTHY,-11.76,30.72
PRE_LOT03_COMP0011,LOT_03,PRECISION_VOLTAGE_REF,LCC-20,PRE-SIH-2026,THERMAL_BURN_IN,T03_0011,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,output_voltage_drift,ELECTRICAL,uV,14.0882,6038.5625,6039.247,6039.7508,6024.4743,-0.006,-0.0016,33.18,32.79,14.0882,6038.5625,6039.247,6039.7508,6024.4743,100.0,False,NOMINAL,HEALTHY,29.66,-3.03
PRE_LOT03_COMP0012,LOT_03,PRECISION_VOLTAGE_REF,LCC-20,PRE-SIH-2026,THERMAL_BURN_IN,T03_0012,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,output_voltage_drift,ELECTRICAL,uV,15.3122,6573.91,6574.6406,6575.1208,6558.5978,0.0251,0.0425,36.77,36.11,15.3122,6573.91,6574.6406,6575.1208,6558.5978,100.0,False,NOMINAL,HEALTHY,-24.9,-40.25
PRE_LOT03_COMP0013,LOT_03,PRECISION_VOLTAGE_REF,LCC-20,PRE-SIH-2026,THERMAL_BURN_IN,T03_0013,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,output_voltage_drift,ELECTRICAL,uV,15.1295,6494.1652,6494.8172,6495.2767,6479.0357,0.0044,0.0326,33.24,32.9,15.1295,6494.1652,6494.8172,6495.2767,6479.0357,100.0,False,NOMINAL,HEALTHY,-49.62,-29.1
PRE_LOT03_COMP0014,LOT_03,PRECISION_VOLTAGE_REF,LCC-20,PRE-SIH-2026,THERMAL_BURN_IN,T03_0014,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,output_voltage_drift,ELECTRICAL,uV,10.047,4302.4112,4302.91,4303.2839,4292.3642,-0.0255,0.081,35.72,35.52,10.047,4302.4112,4302.91,4303.2839,4292.3642,100.0,False,NOMINAL,HEALTHY,41.01,-33.57
PRE_LOT03_COMP0015,LOT_03,PRECISION_VOLTAGE_REF,LCC-20,PRE-SIH-2026,THERMAL_BURN_IN,T03_0015,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,output_voltage_drift,ELECTRICAL,uV,14.3066,6140.654,6141.2802,6141.7447,6126.3474,0.0085,0.1234,33.02,32.97,14.3066,6140.654,6141.2802,6141.7447,6126.3474,100.0,False,NOMINAL,HEALTHY,39.14,-40.47
PRE_LOT03_COMP0016,LOT_03,PRECISION_VOLTAGE_REF,LCC-20,PRE-SIH-2026,THERMAL_BURN_IN,T03_0016,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,output_voltage_drift,ELECTRICAL,uV,14.6492,6276.16,6276.825,6277.2474,6261.5108,0.0332,0.0243,34.8,34.26,14.6492,6276.16,6276.825,6277.2474,6261.5108,100.0,False,NOMINAL,HEALTHY,-31.84,-48.0
PRE_LOT03_COMP0017,LOT_03,PRECISION_VOLTAGE_REF,LCC-20,PRE-SIH-2026,THERMAL_BURN_IN,T03_0017,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,output_voltage_drift,ELECTRICAL,uV,12.8737,5523.8771,5524.4328,5524.9354,5511.0034,-0.0122,-0.0506,37.55,37.99,12.8737,5523.8771,5524.4328,5524.9354,5511.0034,100.0,False,NOMINAL,HEALTHY,-4.39,10.81
PRE_LOT03_COMP0018,LOT_03,PRECISION_VOLTAGE_REF,LCC-20,PRE-SIH-2026,THERMAL_BURN_IN,T03_0018,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,output_voltage_drift,ELECTRICAL,uV,15.9428,6827.0718,6827.7846,6828.2865,6811.129,0.0044,-0.0092,36.34,36.6,15.9428,6827.0718,6827.7846,6828.2865,6811.129,100.0,False,NOMINAL,HEALTHY,-18.27,-48.29
PRE_LOT03_COMP0019,LOT_03,PRECISION_VOLTAGE_REF,LCC-20,PRE-SIH-2026,THERMAL_BURN_IN,T03_0019,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,output_voltage_drift,ELECTRICAL,uV,16.12,6917.6771,6918.3799,6918.9638,6901.5571,0.023,-0.0441,35.12,34.61,16.12,6917.6771,6918.3799,6918.9638,6901.5571,100.0,False,NOMINAL,HEALTHY,46.1,-18.09
PRE_LOT03_COMP0020,LOT_03,PRECISION_VOLTAGE_REF,LCC-20,PRE-SIH-2026,THERMAL_BURN_IN,T03_0020,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,output_voltage_drift,ELECTRICAL,uV,12.0559,5168.3411,5168.9274,5169.3436,5156.2852,-0.0235,-0.1214,36.71,36.1,12.0559,5168.3411,5168.9274,5169.3436,5156.2852,100.0,False,NOMINAL,HEALTHY,13.38,16.05
PRE_LOT03_COMP0021,LOT_03,PRECISION_VOLTAGE_REF,LCC-20,PRE-SIH-2026,THERMAL_BURN_IN,T03_0021,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,output_voltage_drift,ELECTRICAL,uV,14.5004,6216.1566,6216.8118,6217.3135,6201.6562,0.026,0.0983,37.01,37.65,14.5004,6216.1566,6216.8118,6217.3135,6201.6562,100.0,False,NOMINAL,HEALTHY,36.92,-31.54
PRE_LOT03_COMP0022,LOT_03,PRECISION_VOLTAGE_REF,LCC-20,PRE-SIH-2026,THERMAL_BURN_IN,T03_0022,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,output_voltage_drift,ELECTRICAL,uV,12.8605,5506.1209,5506.7402,5507.1078,5493.2604,0.0197,0.0502,32.6,32.82,12.8605,5506.1209,5506.7402,5507.1078,5493.2604,100.0,False,NOMINAL,HEALTHY,-2.67,47.54
PRE_LOT03_COMP0023,LOT_03,PRECISION_VOLTAGE_REF,LCC-20,PRE-SIH-2026,THERMAL_BURN_IN,T03_0023,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,output_voltage_drift,ELECTRICAL,uV,14.4653,6192.9342,6193.6208,6194.211,6178.4689,-0.0246,-0.1154,33.19,33.45,14.4653,6192.9342,6193.6208,6194.211,6178.4689,100.0,False,NOMINAL,HEALTHY,47.91,-5.44
PRE_LOT03_COMP0024,LOT_03,PRECISION_VOLTAGE_REF,LCC-20,PRE-SIH-2026,THERMAL_BURN_IN,T03_0024,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,output_voltage_drift,ELECTRICAL,uV,14.4757,6207.1809,6207.8555,6208.4289,6192.7052,-0.0217,-0.0067,35.13,35.58,14.4757,6207.1809,6207.8555,6208.4289,6192.7052,100.0,False,NOMINAL,HEALTHY,13.29,23.75
PRE_LOT03_COMP0025,LOT_03,PRECISION_VOLTAGE_REF,LCC-20,PRE-SIH-2026,THERMAL_BURN_IN,T03_0025,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,output_voltage_drift,ELECTRICAL,uV,14.5932,6266.4046,6267.1609,6267.7171,6251.8114,-0.0333,-0.0759,34.59,34.41,14.5932,6266.4046,6267.1609,6267.7171,6251.8114,100.0,False,NOMINAL,HEALTHY,-11.01,12.18
PRE_LOT03_COMP0026,LOT_03,PRECISION_VOLTAGE_REF,LCC-20,PRE-SIH-2026,THERMAL_BURN_IN,T03_0026,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,output_voltage_drift,ELECTRICAL,uV,15.9719,6854.7576,6855.4499,6855.9752,6838.7857,-0.0226,0.0118,37.14,37.68,15.9719,6854.7576,6855.4499,6855.9752,6838.7857,100.0,False,NOMINAL,HEALTHY,-17.24,37.65
PRE_LOT03_COMP0027,LOT_03,PRECISION_VOLTAGE_REF,LCC-20,PRE-SIH-2026,THERMAL_BURN_IN,T03_0027,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,output_voltage_drift,ELECTRICAL,uV,16.0584,6874.502,6875.2923,6875.8241,6858.4436,-0.0016,-0.038,34.17,33.47,16.0584,6874.502,6875.2923,6875.8241,6858.4436,100.0,False,NOMINAL,HEALTHY,-31.76,-33.01
PRE_LOT03_COMP0028,LOT_03,PRECISION_VOLTAGE_REF,LCC-20,PRE-SIH-2026,THERMAL_BURN_IN,T03_0028,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,output_voltage_drift,ELECTRICAL,uV,14.3416,6151.195,6151.8634,6152.3306,6136.8534,-0.0237,-0.0117,36.44,36.58,14.3416,6151.195,6151.8634,6152.3306,6136.8534,100.0,False,NOMINAL,HEALTHY,-35.6,-48.0
PRE_LOT03_COMP0029,LOT_03,PRECISION_VOLTAGE_REF,LCC-20,PRE-SIH-2026,THERMAL_BURN_IN,T03_0029,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,output_voltage_drift,ELECTRICAL,uV,12.97,5560.5675,5561.1311,5561.5967,5547.5975,0.0029,0.0113,34.78,34.41,12.97,5560.5675,5561.1311,5561.5967,5547.5975,100.0,False,NOMINAL,HEALTHY,-10.64,12.15
PRE_LOT03_COMP0030,LOT_03,PRECISION_VOLTAGE_REF,LCC-20,PRE-SIH-2026,THERMAL_BURN_IN,T03_0030,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,output_voltage_drift,ELECTRICAL,uV,14.1523,6069.6395,6070.2812,6070.8096,6055.4872,-0.0064,0.0419,35.55,34.48,14.1523,6069.6395,6070.2812,6070.8096,6055.4872,100.0,False,NOMINAL,HEALTHY,16.78,-1.71
PRE_LOT03_COMP0031,LOT_03,PRECISION_VOLTAGE_REF,LCC-20,PRE-SIH-2026,THERMAL_BURN_IN,T03_0031,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,output_voltage_drift,ELECTRICAL,uV,13.4663,5775.331,5776.0222,5776.582,5761.8647,-0.0293,-0.0534,34.87,35.08,13.4663,5775.331,5776.0222,5776.582,5761.8647,100.0,False,NOMINAL,HEALTHY,-46.61,-31.03
PRE_LOT03_COMP0032,LOT_03,PRECISION_VOLTAGE_REF,LCC-20,PRE-SIH-2026,THERMAL_BURN_IN,T03_0032,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,output_voltage_drift,ELECTRICAL,uV,12.8521,5510.7129,5511.2651,5511.624,5497.8608,0.0041,0.1064,34.18,33.1,12.8521,5510.7129,5511.2651,5511.624,5497.8608,100.0,False,NOMINAL,HEALTHY,14.52,-21.3
PRE_LOT03_COMP0033,LOT_03,PRECISION_VOLTAGE_REF,LCC-20,PRE-SIH-2026,THERMAL_BURN_IN,T03_0033,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,output_voltage_drift,ELECTRICAL,uV,16.2291,6965.1786,6965.9805,6966.4754,6948.9495,-0.002,0.0055,34.36,33.81,16.2291,6965.1786,6965.9805,6966.4754,6948.9495,100.0,False,NOMINAL,HEALTHY,-31.51,-36.24
PRE_LOT03_COMP0034,LOT_03,PRECISION_VOLTAGE_REF,LCC-20,PRE-SIH-2026,THERMAL_BURN_IN,T03_0034,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,output_voltage_drift,ELECTRICAL,uV,15.2699,6547.1137,6547.8476,6548.351,6531.8438,-0.0149,0.0657,35.62,36.04,15.2699,6547.1137,6547.8476,6548.351,6531.8438,100.0,False,NOMINAL,HEALTHY,37.88,37.84
PRE_LOT03_COMP0035,LOT_03,PRECISION_VOLTAGE_REF,LCC-20,PRE-SIH-2026,THERMAL_BURN_IN,T03_0035,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,output_voltage_drift,ELECTRICAL,uV,14.2823,6128.328,6129.0082,6129.5194,6114.0457,0.0057,0.0125,35.07,35.23,14.2823,6128.328,6129.0082,6129.5194,6114.0457,100.0,False,NOMINAL,HEALTHY,-21.78,-45.75
PRE_LOT03_COMP0036,LOT_03,PRECISION_VOLTAGE_REF,LCC-20,PRE-SIH-2026,THERMAL_BURN_IN,T03_0036,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,output_voltage_drift,ELECTRICAL,uV,14.77,6329.275,6329.9766,6330.4915,6314.505,-0.0071,0.0154,34.03,34.15,14.77,6329.275,6329.9766,6330.4915,6314.505,100.0,False,NOMINAL,HEALTHY,33.78,-2.34
PRE_LOT03_COMP0037,LOT_03,PRECISION_VOLTAGE_REF,LCC-20,PRE-SIH-2026,THERMAL_BURN_IN,T03_0037,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,output_voltage_drift,ELECTRICAL,uV,15.7856,6758.471,6759.1754,6759.6824,6742.6854,0.0215,-0.008,34.42,35.31,15.7856,6758.471,6759.1754,6759.6824,6742.6854,100.0,False,NOMINAL,HEALTHY,-34.46,-10.85
PRE_LOT03_COMP0038,LOT_03,PRECISION_VOLTAGE_REF,LCC-20,PRE-SIH-2026,THERMAL_BURN_IN,T03_0038,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,output_voltage_drift,ELECTRICAL,uV,15.146,6497.1914,6497.9164,6498.4209,6482.0454,0.0057,0.1035,34.47,34.34,15.146,6497.1914,6497.9164,6498.4209,6482.0454,100.0,False,NOMINAL,HEALTHY,31.22,16.44
PRE_LOT03_COMP0039,LOT_03,PRECISION_VOLTAGE_REF,LCC-20,PRE-SIH-2026,THERMAL_BURN_IN,T03_0039,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,output_voltage_drift,ELECTRICAL,uV,16.1797,6926.0152,6926.7501,6927.4232,6909.8355,-0.0238,-0.0601,34.11,33.77,16.1797,6926.0152,6926.7501,6927.4232,6909.8355,100.0,False,NOMINAL,HEALTHY,-32.56,7.05
PRE_LOT03_COMP0040,LOT_03,PRECISION_VOLTAGE_REF,LCC-20,PRE-SIH-2026,THERMAL_BURN_IN,T03_0040,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,output_voltage_drift,ELECTRICAL,uV,14.707,6316.5762,6317.3023,6317.7935,6301.8692,-0.0048,0.0453,34.52,34.19,14.707,6316.5762,6317.3023,6317.7935,6301.8692,100.0,False,NOMINAL,HEALTHY,41.86,-25.13
PRE_LOT03_COMP0041,LOT_03,PRECISION_VOLTAGE_REF,LCC-20,PRE-SIH-2026,THERMAL_BURN_IN,T03_0041,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,output_voltage_drift,ELECTRICAL,uV,16.5333,7081.8999,7082.6732,7083.3603,7065.3666,0.0264,0.0078,37.24,36.57,16.5333,7081.8999,7082.6732,7083.3603,7065.3666,100.0,False,NOMINAL,HEALTHY,7.64,19.03
PRE_LOT03_COMP0042,LOT_03,PRECISION_VOLTAGE_REF,LCC-20,PRE-SIH-2026,THERMAL_BURN_IN,T03_0042,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,output_voltage_drift,ELECTRICAL,uV,11.6616,5000.3433,5000.9436,5001.4147,4988.6817,-0.0052,-0.0915,34.03,34.13,11.6616,5000.3433,5000.9436,5001.4147,4988.6817,100.0,False,NOMINAL,HEALTHY,5.45,-29.41
PRE_LOT03_COMP0043,LOT_03,PRECISION_VOLTAGE_REF,LCC-20,PRE-SIH-2026,THERMAL_BURN_IN,T03_0043,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,output_voltage_drift,ELECTRICAL,uV,12.6745,5430.3148,5430.8907,5431.3494,5417.6403,0.0,0.0163,33.8,34.11,12.6745,5430.3148,5430.8907,5431.3494,5417.6403,100.0,False,NOMINAL,HEALTHY,46.18,-0.72
PRE_LOT03_COMP0044,LOT_03,PRECISION_VOLTAGE_REF,LCC-20,PRE-SIH-2026,THERMAL_BURN_IN,T03_0044,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,output_voltage_drift,ELECTRICAL,uV,16.2957,6979.8429,6980.6464,6981.3099,6963.5472,-0.0206,0.0758,33.55,33.36,16.2957,6979.8429,6980.6464,6981.3099,6963.5472,100.0,False,NOMINAL,HEALTHY,-0.69,47.56
PRE_LOT03_COMP0045,LOT_03,PRECISION_VOLTAGE_REF,LCC-20,PRE-SIH-2026,THERMAL_BURN_IN,T03_0045,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,output_voltage_drift,ELECTRICAL,uV,17.1206,7342.0002,7342.8706,7343.4793,7324.8796,0.0151,0.0227,35.4,34.87,17.1206,7342.0002,7342.8706,7343.4793,7324.8796,100.0,False,NOMINAL,HEALTHY,36.88,23.97
PRE_LOT03_COMP0046,LOT_03,PRECISION_VOLTAGE_REF,LCC-20,PRE-SIH-2026,THERMAL_BURN_IN,T03_0046,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,output_voltage_drift,ELECTRICAL,uV,12.8653,5516.1851,5516.7977,5517.2124,5503.3198,0.0034,0.1188,36.43,37.31,12.8653,5516.1851,5516.7977,5517.2124,5503.3198,100.0,False,NOMINAL,HEALTHY,-6.44,-32.02
PRE_LOT03_COMP0047,LOT_03,PRECISION_VOLTAGE_REF,LCC-20,PRE-SIH-2026,THERMAL_BURN_IN,T03_0047,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,output_voltage_drift,ELECTRICAL,uV,15.5372,6670.274,6671.0283,6671.6981,6654.7368,0.005,-0.0227,34.93,34.65,15.5372,6670.274,6671.0283,6671.6981,6654.7368,100.0,False,NOMINAL,HEALTHY,17.96,20.57
PRE_LOT03_COMP0048,LOT_03,PRECISION_VOLTAGE_REF,LCC-20,PRE-SIH-2026,THERMAL_BURN_IN,T03_0048,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,output_voltage_drift,ELECTRICAL,uV,15.0123,6437.1918,6437.9991,6438.6429,6422.1795,0.0099,-0.028,35.42,35.1,15.0123,6437.1918,6437.9991,6438.6429,6422.1795,100.0,False,NOMINAL,HEALTHY,22.28,-27.57
PRE_LOT03_COMP0049,LOT_03,PRECISION_VOLTAGE_REF,LCC-20,PRE-SIH-2026,THERMAL_BURN_IN,T03_0049,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,output_voltage_drift,ELECTRICAL,uV,15.0471,6438.24,6438.9741,6439.5027,6423.1929,0.0077,0.1229,35.31,35.36,15.0471,6438.24,6438.9741,6439.5027,6423.1929,100.0,False,NOMINAL,HEALTHY,34.79,30.5
PRE_LOT03_COMP0050,LOT_03,PRECISION_VOLTAGE_REF,LCC-20,PRE-SIH-2026,THERMAL_BURN_IN,T03_0050,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,output_voltage_drift,ELECTRICAL,uV,17.2885,7421.065,7422.0005,7422.7068,7403.7765,0.0388,0.0436,33.3,32.99,17.2885,7421.065,7422.0005,7422.7068,7403.7765,100.0,False,NOMINAL,HEALTHY,-34.23,39.16
PRE_LOT03_COMP0051,LOT_03,PRECISION_VOLTAGE_REF,LCC-20,PRE-SIH-2026,THERMAL_BURN_IN,T03_0051,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,output_voltage_drift,ELECTRICAL,uV,13.8138,5931.9884,5948.0622,6015.026,5918.1746,-0.0158,-0.0635,33.33,33.55,13.8138,5931.9884,5948.0622,6015.026,5918.1746,100.0,True,ELECTROMIGRATION,HEALTHY,28.44,19.2
PRE_LOT03_COMP0052,LOT_03,PRECISION_VOLTAGE_REF,LCC-20,PRE-SIH-2026,THERMAL_BURN_IN,T03_0052,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,output_voltage_drift,ELECTRICAL,uV,16.7766,7193.0821,7193.8755,7194.396,7176.3055,-0.018,-0.0058,32.41,32.29,16.7766,7193.0821,7193.8755,7194.396,7176.3055,100.0,False,NOMINAL,HEALTHY,39.92,-36.83
PRE_LOT03_COMP0053,LOT_03,PRECISION_VOLTAGE_REF,LCC-20,PRE-SIH-2026,THERMAL_BURN_IN,T03_0053,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,output_voltage_drift,ELECTRICAL,uV,15.7067,6736.2246,6736.9994,6737.5906,6720.5179,0.0016,-0.0607,35.74,35.39,15.7067,6736.2246,6736.9994,6737.5906,6720.5179,100.0,False,NOMINAL,HEALTHY,28.5,-0.09
