component_id,lot_id,device_family,package_type,part_number,test_type,test_id,procedure_id,station_id,chamber_id,test_identity_confidence,stress_temperature_c,stress_voltage_v,duration_hours,primary_parameter,parameter_category,unit,value_0h,value_24h,value_96h,value_168h_actual,delta_value_0_24h,v_offset_0h,v_offset_24h,snr_0h,snr_24h,iddq_0h,iddq_24h,iddq_96h_actual,iddq_168h_actual,delta_iddq,spec_max_iddq,is_defective_gt,failure_mode_gt,instrument_status,wafer_x,wafer_y
MIX_LOT05_COMP0010,LOT_05,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T05_0010,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.0778,1599.2419,1599.3838,1599.4928,1597.1641,0.0106,0.0332,36.47,36.51,2.0778,1599.2419,1599.3838,1599.4928,1597.1641,75.0,False,NOMINAL,HEALTHY,-15.54,-49.59
MIX_LOT05_COMP0011,LOT_05,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T05_0011,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.7925,1376.5585,1376.6518,1376.6806,1374.766,-0.0005,0.081,36.27,35.95,1.7925,1376.5585,1376.6518,1376.6806,1374.766,75.0,False,NOMINAL,HEALTHY,-29.31,14.1
MIX_LOT05_COMP0012,LOT_05,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T05_0012,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.0279,1577.3802,1577.5371,1577.5959,1575.3523,-0.0072,-0.0121,33.93,33.04,2.0279,1577.3802,1577.5371,1577.5959,1575.3523,75.0,False,NOMINAL,HEALTHY,26.93,46.32
MIX_LOT05_COMP0013,LOT_05,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T05_0013,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.1399,1636.5192,1636.6125,1636.6934,1634.3793,0.0021,0.0128,34.71,34.76,2.1399,1636.5192,1636.6125,1636.6934,1634.3793,75.0,False,NOMINAL,HEALTHY,-48.91,31.61
MIX_LOT05_COMP0014,LOT_05,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T05_0014,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.3766,1829.2436,1829.3999,1829.4653,1826.867,-0.0305,-0.0309,34.49,34.91,2.3766,1829.2436,1829.3999,1829.4653,1826.867,75.0,False,NOMINAL,HEALTHY,25.96,49.35
MIX_LOT05_COMP0015,LOT_05,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T05_0015,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.8395,1430.66,1430.8135,1430.8669,1428.8205,-0.0172,-0.0336,35.98,36.26,1.8395,1430.66,1430.8135,1430.8669,1428.8205,75.0,False,NOMINAL,HEALTHY,0.2,-10.32
MIX_LOT05_COMP0016,LOT_05,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T05_0016,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.1462,1676.4997,1685.1047,1835.0598,1674.3535,-0.0224,0.0091,35.52,36.5,2.1462,1676.4997,1685.1047,1835.0598,1674.3535,75.0,True,THERMAL_RUNAWAY,HEALTHY,-1.8,-40.44
MIX_LOT05_COMP0017,LOT_05,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T05_0017,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.1213,1655.5679,1655.7314,1655.7078,1653.4466,-0.0043,0.0809,35.5,35.02,2.1213,1655.5679,1655.7314,1655.7078,1653.4466,75.0,False,NOMINAL,HEALTHY,-33.12,37.29
MIX_LOT05_COMP0018,LOT_05,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T05_0018,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.1321,1651.2442,1651.3507,1651.4437,1649.1121,-0.002,0.0001,36.31,36.31,2.1321,1651.2442,1651.3507,1651.4437,1649.1121,75.0,False,NOMINAL,HEALTHY,-42.43,32.56
MIX_LOT05_COMP0019,LOT_05,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T05_0019,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.2527,1723.0345,1723.2077,1723.2654,1720.7818,-0.0048,-0.0004,36.05,36.9,2.2527,1723.0345,1723.2077,1723.2654,1720.7818,75.0,False,NOMINAL,HEALTHY,3.56,-8.41
MIX_LOT05_COMP0020,LOT_05,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T05_0020,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.569,1965.6166,1965.7972,1965.8829,1963.0476,-0.0026,0.0306,31.07,31.16,2.569,1965.6166,1965.7972,1965.8829,1963.0476,75.0,False,NOMINAL,HEALTHY,9.63,24.96
MIX_LOT05_COMP0021,LOT_05,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T05_0021,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.1735,1669.6254,1669.7735,1669.8648,1667.4519,-0.0287,-0.1154,33.68,33.2,2.1735,1669.6254,1669.7735,1669.8648,1667.4519,75.0,False,NOMINAL,HEALTHY,-48.52,-11.79
MIX_LOT05_COMP0022,LOT_05,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T05_0022,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.7855,1388.9775,1389.0892,1389.1914,1387.192,0.0043,-0.0011,37.8,38.34,1.7855,1388.9775,1389.0892,1389.1914,1387.192,75.0,False,NOMINAL,HEALTHY,-1.55,15.22
MIX_LOT05_COMP0023,LOT_05,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T05_0023,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.1299,1632.2459,1632.3646,1632.4169,1630.116,-0.024,-0.0583,37.71,36.76,2.1299,1632.2459,1632.3646,1632.4169,1630.116,75.0,False,NOMINAL,HEALTHY,45.64,3.32
MIX_LOT05_COMP0024,LOT_05,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T05_0024,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.0773,1596.384,1596.5645,1596.587,1594.3067,-0.0188,-0.1506,34.54,34.54,2.0773,1596.384,1596.5645,1596.587,1594.3067,75.0,False,NOMINAL,HEALTHY,30.02,-9.78
MIX_LOT05_COMP0025,LOT_05,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T05_0025,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.108,1633.0055,1633.1622,1633.2592,1630.8975,0.0162,-0.0445,34.15,34.08,2.108,1633.0055,1633.1622,1633.2592,1630.8975,75.0,False,NOMINAL,HEALTHY,23.75,13.04
MIX_LOT05_COMP0026,LOT_05,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T05_0026,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.132,1639.0366,1639.175,1639.2409,1636.9046,0.0074,0.0641,34.73,33.98,2.132,1639.0366,1639.175,1639.2409,1636.9046,75.0,False,NOMINAL,HEALTHY,-13.94,-48.36
MIX_LOT05_COMP0027,LOT_05,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T05_0027,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.943,1498.2693,1498.4045,1498.4903,1496.3263,0.0098,0.0454,36.41,35.69,1.943,1498.2693,1498.4045,1498.4903,1496.3263,75.0,False,NOMINAL,HEALTHY,44.92,-5.67
MIX_LOT05_COMP0028,LOT_05,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T05_0028,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.0648,1615.7414,1615.8814,1615.9051,1613.6766,0.0264,0.0617,33.15,33.45,2.0648,1615.7414,1615.8814,1615.9051,1613.6766,75.0,False,NOMINAL,HEALTHY,41.82,-12.62
MIX_LOT05_COMP0029,LOT_05,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T05_0029,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.2245,1728.201,1728.3082,1728.3816,1725.9765,0.0147,0.0557,37.13,36.24,2.2245,1728.201,1728.3082,1728.3816,1725.9765,75.0,False,NOMINAL,HEALTHY,35.88,30.81
MIX_LOT05_COMP0030,LOT_05,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T05_0030,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.8885,1448.6752,1448.8138,1448.8602,1446.7867,0.0016,-0.0214,34.62,33.61,1.8885,1448.6752,1448.8138,1448.8602,1446.7867,75.0,False,NOMINAL,HEALTHY,-27.83,-24.88
MIX_LOT05_COMP0031,LOT_05,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T05_0031,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.0564,1591.0925,1591.1817,1591.2374,1589.0361,-0.0211,0.0047,37.38,38.17,2.0564,1591.0925,1591.1817,1591.2374,1589.0361,75.0,False,NOMINAL,HEALTHY,38.98,-36.57
MIX_LOT05_COMP0032,LOT_05,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T05_0032,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.0828,1606.3708,1606.4722,1606.5434,1604.288,-0.012,-0.0329,36.98,36.97,2.0828,1606.3708,1606.4722,1606.5434,1604.288,75.0,False,NOMINAL,HEALTHY,-7.99,-45.43
MIX_LOT05_COMP0033,LOT_05,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T05_0033,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.0232,1563.573,1563.6587,1563.7303,1561.5498,0.015,0.0108,37.29,36.85,2.0232,1563.573,1563.6587,1563.7303,1561.5498,75.0,False,NOMINAL,HEALTHY,-31.68,43.91
MIX_LOT05_COMP0034,LOT_05,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T05_0034,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.1217,1645.0761,1645.2405,1645.2671,1642.9544,-0.0076,-0.0159,34.45,34.58,2.1217,1645.0761,1645.2405,1645.2671,1642.9544,75.0,False,NOMINAL,HEALTHY,26.79,11.39
MIX_LOT05_COMP0035,LOT_05,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T05_0035,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.987,1527.2479,1527.3757,1527.4048,1525.2609,0.0074,-0.0292,36.2,36.12,1.987,1527.2479,1527.3757,1527.4048,1525.2609,75.0,False,NOMINAL,HEALTHY,39.29,-11.02
MIX_LOT05_COMP0036,LOT_05,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T05_0036,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.9991,1543.1401,1543.2927,1543.3199,1541.141,0.0037,-0.0341,35.48,35.25,1.9991,1543.1401,1543.2927,1543.3199,1541.141,75.0,False,NOMINAL,HEALTHY,-38.93,-8.77
MIX_LOT05_COMP0037,LOT_05,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T05_0037,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.9866,1546.2581,1546.3768,1546.4791,1544.2715,0.0139,-0.0672,36.15,35.85,1.9866,1546.2581,1546.3768,1546.4791,1544.2715,75.0,False,NOMINAL,HEALTHY,26.33,5.98
MIX_LOT05_COMP0038,LOT_05,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T05_0038,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.9166,1476.2883,1476.4127,1476.5272,1474.3717,-0.0101,0.008,35.57,36.25,1.9166,1476.2883,1476.4127,1476.5272,1474.3717,75.0,False,NOMINAL,HEALTHY,-48.05,18.83
MIX_LOT05_COMP0039,LOT_05,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T05_0039,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.2336,1738.2085,1738.2917,1738.5058,1735.9749,0.0061,0.0109,34.54,33.88,2.2336,1738.2085,1738.2917,1738.5058,1735.9749,75.0,False,NOMINAL,HEALTHY,-15.24,-11.56
MIX_LOT05_COMP0040,LOT_05,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T05_0040,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.9148,1477.0532,1477.1321,1477.1896,1475.1384,0.012,0.0401,34.85,34.27,1.9148,1477.0532,1477.1321,1477.1896,1475.1384,75.0,False,NOMINAL,HEALTHY,7.53,-24.41
MIX_LOT05_COMP0041,LOT_05,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T05_0041,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.7638,1378.5672,1378.6913,1378.6679,1376.8034,0.0066,0.04,33.13,33.25,1.7638,1378.5672,1378.6913,1378.6679,1376.8034,75.0,False,NOMINAL,HEALTHY,25.05,-22.86
MIX_LOT05_COMP0042,LOT_05,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T05_0042,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.7279,1326.0098,1326.0557,1326.0689,1324.2819,0.0086,0.0027,36.84,37.25,1.7279,1326.0098,1326.0557,1326.0689,1324.2819,75.0,False,NOMINAL,HEALTHY,44.92,38.73
MIX_LOT05_COMP0043,LOT_05,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T05_0043,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.1673,1675.7013,1675.8442,1675.9365,1673.534,-0.0361,-0.0165,36.93,36.98,2.1673,1675.7013,1675.8442,1675.9365,1673.534,75.0,False,NOMINAL,HEALTHY,10.66,-18.32
MIX_LOT05_COMP0044,LOT_05,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T05_0044,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.6487,2041.6595,2041.8192,2041.9151,2039.0108,0.0274,0.044,35.07,35.38,2.6487,2041.6595,2041.8192,2041.9151,2039.0108,75.0,False,NOMINAL,HEALTHY,24.14,-10.62
MIX_LOT05_COMP0045,LOT_05,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T05_0045,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.1118,1629.3778,1629.5075,1629.5775,1627.266,0.0079,0.0247,34.12,33.76,2.1118,1629.3778,1629.5075,1629.5775,1627.266,75.0,False,NOMINAL,HEALTHY,-46.13,48.73
MIX_LOT05_COMP0046,LOT_05,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T05_0046,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.9706,1528.1845,1528.27,1528.3169,1526.2139,-0.0275,-0.0686,35.72,34.99,1.9706,1528.1845,1528.27,1528.3169,1526.2139,75.0,False,NOMINAL,HEALTHY,22.16,-1.91
MIX_LOT05_COMP0047,LOT_05,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T05_0047,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.0037,1535.302,1535.4368,1535.5292,1533.2983,0.0036,-0.0402,35.78,35.59,2.0037,1535.302,1535.4368,1535.5292,1533.2983,75.0,False,NOMINAL,HEALTHY,0.66,-10.53
MIX_LOT05_COMP0048,LOT_05,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T05_0048,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.4624,1879.7589,1879.8803,1879.9406,1877.2965,-0.0202,-0.0298,34.1,34.27,2.4624,1879.7589,1879.8803,1879.9406,1877.2965,75.0,False,NOMINAL,HEALTHY,23.32,25.86
MIX_LOT05_COMP0049,LOT_05,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T05_0049,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.2757,1755.9115,1756.0542,1756.1836,1753.6358,-0.0029,0.005,35.01,35.04,2.2757,1755.9115,1756.0542,1756.1836,1753.6358,75.0,False,NOMINAL,HEALTHY,38.66,30.14
MIX_LOT05_COMP0050,LOT_05,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T05_0050,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.2882,1752.9752,1753.0734,1753.2347,1750.687,-0.0224,-0.0868,34.12,33.79,2.2882,1752.9752,1753.0734,1753.2347,1750.687,75.0,False,NOMINAL,HEALTHY,13.9,14.78
MIX_LOT05_COMP0051,LOT_05,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T05_0051,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.2677,1736.7356,1736.9072,1736.995,1734.4679,-0.0168,0.0146,35.43,35.27,2.2677,1736.7356,1736.9072,1736.995,1734.4679,75.0,False,NOMINAL,HEALTHY,-25.9,-10.24
MIX_LOT05_COMP0052,LOT_05,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T05_0052,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.9138,1474.0723,1474.1698,1474.2764,1472.1585,0.0027,-0.0232,34.02,34.56,1.9138,1474.0723,1474.1698,1474.2764,1472.1585,75.0,False,NOMINAL,HEALTHY,-22.32,3.13
MIX_LOT05_COMP0053,LOT_05,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T05_0053,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.4311,1090.1019,1090.2403,1090.3086,1088.6708,0.013,-0.0382,35.32,35.0,1.4311,1090.1019,1090.2403,1090.3086,1088.6708,75.0,False,NOMINAL,HEALTHY,39.03,9.99
MIX_LOT05_COMP0054,LOT_05,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T05_0054,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.9188,1500.6837,1500.8023,1500.8625,1498.7649,-0.0311,-0.0852,35.9,35.23,1.9188,1500.6837,1500.8023,1500.8625,1498.7649,75.0,False,NOMINAL,HEALTHY,15.59,-36.91
