component_id,lot_id,device_family,package_type,part_number,test_type,test_id,procedure_id,station_id,chamber_id,test_identity_confidence,stress_temperature_c,stress_voltage_v,duration_hours,primary_parameter,parameter_category,unit,value_0h,value_24h,value_96h,value_168h_actual,delta_value_0_24h,ICC_active_mA,input_leakage_nA,propagation_delay_ns,v_offset_0h,v_offset_24h,snr_0h,snr_24h,iddq_0h,iddq_24h,iddq_96h_actual,iddq_168h_actual,delta_iddq,spec_max_iddq,is_defective_gt,failure_mode_gt,instrument_status,wafer_x,wafer_y
DIG_LOT00_COMP0039,LOT_00,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T00_0039,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.4207,1079.2685,1079.3164,1079.3538,1077.8478,23.323,1.8824,11.507,0.0215,0.0961,34.15,34.42,1.4207,1079.2685,1079.3164,1079.3538,1077.8478,50.0,False,NOMINAL,HEALTHY,-39.19,3.0
DIG_LOT00_COMP0040,LOT_00,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T00_0040,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1045,856.9815,857.0507,857.0463,855.877,24.229,2.1274,13.545,0.003,-0.0344,35.21,35.03,1.1045,856.9815,857.0507,857.0463,855.877,50.0,False,NOMINAL,HEALTHY,8.38,36.38
DIG_LOT00_COMP0041,LOT_00,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T00_0041,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3902,1062.2771,1062.3387,1062.4012,1060.8869,23.831,2.0306,10.802,0.0047,-0.0596,37.11,37.14,1.3902,1062.2771,1062.3387,1062.4012,1060.8869,50.0,False,NOMINAL,HEALTHY,41.02,37.64
DIG_LOT00_COMP0042,LOT_00,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T00_0042,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1423,874.3123,874.3861,874.419,873.17,23.876,2.485,13.6,0.0009,0.0486,34.92,34.77,1.1423,874.3123,874.3861,874.419,873.17,50.0,False,NOMINAL,HEALTHY,25.09,-19.4
DIG_LOT00_COMP0043,LOT_00,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T00_0043,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2041,910.6115,910.6773,910.7366,909.4074,24.855,1.5529,12.91,-0.0336,-0.0458,35.47,35.51,1.2041,910.6115,910.6773,910.7366,909.4074,50.0,False,NOMINAL,HEALTHY,-9.67,-7.9
DIG_LOT00_COMP0044,LOT_00,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T00_0044,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1675,887.1133,887.1571,887.1703,885.9458,25.636,1.4069,12.724,0.014,0.0153,35.38,35.55,1.1675,887.1133,887.1571,887.1703,885.9458,50.0,False,NOMINAL,HEALTHY,23.78,-25.06
DIG_LOT00_COMP0045,LOT_00,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T00_0045,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2016,922.201,922.2349,922.2949,920.9994,25.127,1.895,12.684,0.0209,-0.0062,36.46,37.04,1.2016,922.201,922.2349,922.2949,920.9994,50.0,False,NOMINAL,HEALTHY,37.61,49.67
DIG_LOT00_COMP0046,LOT_00,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T00_0046,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.6236,1245.6623,1245.7862,1245.8646,1244.0387,25.549,1.6086,12.454,0.0059,0.009,36.45,35.73,1.6236,1245.6623,1245.7862,1245.8646,1244.0387,50.0,False,NOMINAL,HEALTHY,9.42,-39.34
DIG_LOT00_COMP0047,LOT_00,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T00_0047,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.6238,1238.7042,1238.791,1238.8769,1237.0804,25.316,1.7565,11.414,0.009,0.0467,35.47,36.37,1.6238,1238.7042,1238.791,1238.8769,1237.0804,50.0,False,NOMINAL,HEALTHY,18.31,-22.99
DIG_LOT00_COMP0048,LOT_00,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T00_0048,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.155,894.2301,894.286,894.3879,893.0751,29.034,2.0473,12.305,-0.0276,-0.004,34.85,34.27,1.155,894.2301,894.286,894.3879,893.0751,50.0,False,NOMINAL,HEALTHY,-25.2,47.32
DIG_LOT00_COMP0049,LOT_00,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T00_0049,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2705,995.6901,995.7949,995.7927,994.4196,23.816,1.6006,13.058,-0.0324,-0.0879,34.62,34.31,1.2705,995.6901,995.7949,995.7927,994.4196,50.0,False,NOMINAL,HEALTHY,38.57,-7.85
DIG_LOT00_COMP0050,LOT_00,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T00_0050,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3861,1082.2454,1082.311,1082.3651,1080.8593,26.358,1.8248,12.935,0.0221,0.051,33.38,34.14,1.3861,1082.2454,1082.311,1082.3651,1080.8593,50.0,False,NOMINAL,HEALTHY,14.57,44.39
DIG_LOT00_COMP0051,LOT_00,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T00_0051,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.0378,806.2388,806.3038,806.3194,805.201,23.909,1.8793,12.658,-0.0364,0.0021,33.84,32.8,1.0378,806.2388,806.3038,806.3194,805.201,50.0,False,NOMINAL,HEALTHY,9.11,16.75
DIG_LOT00_COMP0052,LOT_00,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T00_0052,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.5196,1170.4701,1170.5331,1170.6364,1168.9505,24.232,2.5749,13.458,0.0106,0.0076,34.67,34.18,1.5196,1170.4701,1170.5331,1170.6364,1168.9505,50.0,False,NOMINAL,HEALTHY,-4.74,33.98
DIG_LOT00_COMP0053,LOT_00,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T00_0053,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3018,1013.1477,1013.1914,1013.2863,1011.8459,23.801,1.9958,12.497,0.0045,0.0304,35.09,35.53,1.3018,1013.1477,1013.1914,1013.2863,1011.8459,50.0,False,NOMINAL,HEALTHY,9.67,46.51
