component_id,lot_id,device_family,package_type,part_number,test_type,test_id,procedure_id,station_id,chamber_id,test_identity_confidence,stress_temperature_c,stress_voltage_v,duration_hours,primary_parameter,parameter_category,unit,value_0h,value_24h,value_96h,value_168h_actual,delta_value_0_24h,v_offset_0h,v_offset_24h,snr_0h,snr_24h,iddq_0h,iddq_24h,iddq_96h_actual,iddq_168h_actual,delta_iddq,spec_max_iddq,is_defective_gt,failure_mode_gt,instrument_status,wafer_x,wafer_y
MIX_LOT00_COMP0012,LOT_00,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T00_0012,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.2772,1751.8001,1751.9271,1752.0534,1749.5229,0.0116,0.0879,35.57,35.4,2.2772,1751.8001,1751.9271,1752.0534,1749.5229,75.0,False,NOMINAL,HEALTHY,31.24,42.82
MIX_LOT00_COMP0013,LOT_00,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T00_0013,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.2372,1702.955,1703.0316,1703.2069,1700.7178,-0.0359,-0.0584,36.17,36.52,2.2372,1702.955,1703.0316,1703.2069,1700.7178,75.0,False,NOMINAL,HEALTHY,28.41,39.85
MIX_LOT00_COMP0014,LOT_00,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T00_0014,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.6089,2023.0311,2023.2264,2023.2579,2020.4222,0.0015,0.0474,34.22,34.09,2.6089,2023.0311,2023.2264,2023.2579,2020.4222,75.0,False,NOMINAL,HEALTHY,15.82,-44.27
MIX_LOT00_COMP0015,LOT_00,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T00_0015,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.4295,1873.9304,1874.089,1874.1381,1871.5009,-0.011,-0.078,35.14,35.13,2.4295,1873.9304,1874.089,1874.1381,1871.5009,75.0,False,NOMINAL,HEALTHY,1.49,44.71
MIX_LOT00_COMP0016,LOT_00,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T00_0016,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,3.0444,2340.712,2340.894,2340.9832,2337.6676,0.0075,0.0461,34.12,35.08,3.0444,2340.712,2340.894,2340.9832,2337.6676,75.0,False,NOMINAL,HEALTHY,28.98,45.73
MIX_LOT00_COMP0017,LOT_00,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T00_0017,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.1675,1683.3977,1683.5432,1683.5964,1681.2302,0.0306,-0.0318,35.97,35.83,2.1675,1683.3977,1683.5432,1683.5964,1681.2302,75.0,False,NOMINAL,HEALTHY,-1.86,-28.48
MIX_LOT00_COMP0018,LOT_00,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T00_0018,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,3.0928,2373.1083,2373.2979,2373.4789,2370.0155,-0.0049,-0.0383,33.93,33.83,3.0928,2373.1083,2373.2979,2373.4789,2370.0155,75.0,False,NOMINAL,HEALTHY,-29.54,-43.53
MIX_LOT00_COMP0019,LOT_00,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T00_0019,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.2194,1724.7892,1724.9589,1725.0159,1722.5698,0.0047,0.011,36.67,36.81,2.2194,1724.7892,1724.9589,1725.0159,1722.5698,75.0,False,NOMINAL,HEALTHY,38.55,27.7
MIX_LOT00_COMP0020,LOT_00,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T00_0020,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.3875,1849.6987,1849.8502,1849.9026,1847.3112,0.0174,-0.0226,35.62,35.8,2.3875,1849.6987,1849.8502,1849.9026,1847.3112,75.0,False,NOMINAL,HEALTHY,-25.6,15.56
MIX_LOT00_COMP0021,LOT_00,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T00_0021,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.0136,1546.8015,1546.8997,1546.991,1544.7879,0.0078,0.0437,34.07,34.67,2.0136,1546.8015,1546.8997,1546.991,1544.7879,75.0,False,NOMINAL,HEALTHY,27.22,-27.38
MIX_LOT00_COMP0022,LOT_00,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T00_0022,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.2,1700.8428,1700.9728,1700.9803,1698.6428,0.0116,0.0563,33.63,33.44,2.2,1700.8428,1700.9728,1700.9803,1698.6428,75.0,False,NOMINAL,HEALTHY,-36.92,-20.51
MIX_LOT00_COMP0023,LOT_00,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T00_0023,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.127,1636.2202,1636.3719,1636.4581,1634.0932,-0.0022,-0.051,35.5,35.36,2.127,1636.2202,1636.3719,1636.4581,1634.0932,75.0,False,NOMINAL,HEALTHY,1.07,41.22
MIX_LOT00_COMP0024,LOT_00,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T00_0024,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.2567,1760.4329,1760.5073,1760.617,1758.1762,-0.0016,0.0261,34.94,35.52,2.2567,1760.4329,1760.5073,1760.617,1758.1762,75.0,False,NOMINAL,HEALTHY,49.9,-43.38
MIX_LOT00_COMP0025,LOT_00,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T00_0025,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.5691,1975.3307,1975.5366,1975.6093,1972.7616,0.0246,0.0085,31.78,31.65,2.5691,1975.3307,1975.5366,1975.6093,1972.7616,75.0,False,NOMINAL,HEALTHY,-36.41,-3.38
MIX_LOT00_COMP0026,LOT_00,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T00_0026,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.2262,1696.291,1696.4228,1696.5106,1694.0648,-0.0114,-0.0151,34.42,34.67,2.2262,1696.291,1696.4228,1696.5106,1694.0648,75.0,False,NOMINAL,HEALTHY,17.86,13.3
MIX_LOT00_COMP0027,LOT_00,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T00_0027,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.6148,2040.0565,2040.1702,2040.2951,2037.4417,0.0097,-0.0203,34.29,34.79,2.6148,2040.0565,2040.1702,2040.2951,2037.4417,75.0,False,NOMINAL,HEALTHY,-7.34,-49.17
MIX_LOT00_COMP0028,LOT_00,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T00_0028,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.4813,1902.034,1902.1698,1902.3065,1899.5527,-0.0167,0.0339,35.92,36.34,2.4813,1902.034,1902.1698,1902.3065,1899.5527,75.0,False,NOMINAL,HEALTHY,-5.4,7.4
MIX_LOT00_COMP0029,LOT_00,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T00_0029,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.2925,1774.2964,1774.3625,1774.5017,1772.0039,-0.0004,-0.0215,35.03,34.66,2.2925,1774.2964,1774.3625,1774.5017,1772.0039,75.0,False,NOMINAL,HEALTHY,-18.2,-2.61
MIX_LOT00_COMP0030,LOT_00,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T00_0030,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.742,2116.0928,2116.2557,2116.3239,2113.3508,0.0019,0.0113,34.32,33.56,2.742,2116.0928,2116.2557,2116.3239,2113.3508,75.0,False,NOMINAL,HEALTHY,-0.75,-19.73
MIX_LOT00_COMP0031,LOT_00,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T00_0031,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.2321,1720.2514,1720.3833,1720.4482,1718.0193,0.0242,-0.005,37.42,37.24,2.2321,1720.2514,1720.3833,1720.4482,1718.0193,75.0,False,NOMINAL,HEALTHY,-0.4,-39.65
MIX_LOT00_COMP0032,LOT_00,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T00_0032,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.4069,1831.7956,1831.9774,1832.055,1829.3887,-0.0257,-0.0629,33.53,33.48,2.4069,1831.7956,1831.9774,1832.055,1829.3887,75.0,False,NOMINAL,HEALTHY,15.3,40.16
MIX_LOT00_COMP0033,LOT_00,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T00_0033,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.1747,1682.9561,1683.1385,1683.1313,1680.7814,0.0118,0.0072,35.32,34.9,2.1747,1682.9561,1683.1385,1683.1313,1680.7814,75.0,False,NOMINAL,HEALTHY,-3.54,16.04
MIX_LOT00_COMP0034,LOT_00,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T00_0034,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.061,1582.6672,1582.8166,1582.845,1580.6062,-0.0079,0.0793,33.22,33.67,2.061,1582.6672,1582.8166,1582.845,1580.6062,75.0,False,NOMINAL,HEALTHY,-29.43,3.88
MIX_LOT00_COMP0035,LOT_00,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T00_0035,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.5104,1932.1437,1932.2745,1932.4198,1929.6333,0.0066,0.0281,35.59,36.25,2.5104,1932.1437,1932.2745,1932.4198,1929.6333,75.0,False,NOMINAL,HEALTHY,34.01,-0.59
MIX_LOT00_COMP0036,LOT_00,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T00_0036,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.5039,1927.3518,1927.5231,1927.6104,1924.8479,-0.0208,-0.0802,33.65,33.5,2.5039,1927.3518,1927.5231,1927.6104,1924.8479,75.0,False,NOMINAL,HEALTHY,-49.05,-38.84
MIX_LOT00_COMP0037,LOT_00,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T00_0037,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.8323,1410.5934,1419.1601,1569.1058,1408.7611,-0.0421,-0.0699,35.5,36.31,1.8323,1410.5934,1419.1601,1569.1058,1408.7611,75.0,True,THERMAL_RUNAWAY,HEALTHY,-37.13,-32.34
MIX_LOT00_COMP0038,LOT_00,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T00_0038,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.0821,1614.7028,1614.799,1614.9074,1612.6207,0.0014,0.0335,34.1,34.26,2.0821,1614.7028,1614.799,1614.9074,1612.6207,75.0,False,NOMINAL,HEALTHY,-16.51,-47.59
MIX_LOT00_COMP0039,LOT_00,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T00_0039,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.1439,1665.3957,1665.5582,1665.5844,1663.2518,0.0097,-0.0213,34.96,34.42,2.1439,1665.3957,1665.5582,1665.5844,1663.2518,75.0,False,NOMINAL,HEALTHY,22.11,22.5
MIX_LOT00_COMP0040,LOT_00,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T00_0040,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.6641,2046.3823,2046.5552,2046.6973,2043.7182,0.0133,0.0192,34.66,34.24,2.6641,2046.3823,2046.5552,2046.6973,2043.7182,75.0,False,NOMINAL,HEALTHY,-40.36,-22.69
MIX_LOT00_COMP0041,LOT_00,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T00_0041,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.0399,1571.7682,1571.8919,1571.9794,1569.7283,0.0041,-0.0021,33.97,34.42,2.0399,1571.7682,1571.8919,1571.9794,1569.7283,75.0,False,NOMINAL,HEALTHY,-32.43,26.59
MIX_LOT00_COMP0042,LOT_00,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T00_0042,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.2757,1776.0009,1776.1213,1776.1935,1773.7252,-0.0102,0.0388,34.33,34.33,2.2757,1776.0009,1776.1213,1776.1935,1773.7252,75.0,False,NOMINAL,HEALTHY,42.4,-19.46
MIX_LOT00_COMP0043,LOT_00,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T00_0043,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.3389,1810.9371,1811.0567,1811.1646,1808.5982,-0.0037,-0.086,35.46,35.92,2.3389,1810.9371,1811.0567,1811.1646,1808.5982,75.0,False,NOMINAL,HEALTHY,-44.46,-18.68
MIX_LOT00_COMP0044,LOT_00,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T00_0044,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.9303,1491.6859,1491.8115,1491.9167,1489.7556,0.0028,-0.0177,35.23,35.65,1.9303,1491.6859,1491.8115,1491.9167,1489.7556,75.0,False,NOMINAL,HEALTHY,41.09,-30.5
MIX_LOT00_COMP0045,LOT_00,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T00_0045,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.0506,1592.9613,1593.1093,1593.209,1590.9107,0.0111,0.06,36.42,35.73,2.0506,1592.9613,1593.1093,1593.209,1590.9107,75.0,False,NOMINAL,HEALTHY,15.17,2.12
MIX_LOT00_COMP0046,LOT_00,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T00_0046,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.1036,1623.879,1623.9965,1624.0468,1621.7754,0.0264,0.057,33.44,33.17,2.1036,1623.879,1623.9965,1624.0468,1621.7754,75.0,False,NOMINAL,HEALTHY,17.22,-33.1
MIX_LOT00_COMP0047,LOT_00,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T00_0047,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.0883,1596.71,1596.8454,1596.9314,1594.6217,0.0131,0.1145,35.91,36.25,2.0883,1596.71,1596.8454,1596.9314,1594.6217,75.0,False,NOMINAL,HEALTHY,-11.62,-21.44
MIX_LOT00_COMP0048,LOT_00,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T00_0048,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.8758,2226.2833,2226.461,2226.5949,2223.4075,0.0083,-0.0208,34.19,33.99,2.8758,2226.2833,2226.461,2226.5949,2223.4075,75.0,False,NOMINAL,HEALTHY,-22.8,25.5
MIX_LOT00_COMP0049,LOT_00,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T00_0049,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.5144,1936.8226,1936.9917,1937.1347,1934.3082,0.0095,-0.0714,33.72,34.0,2.5144,1936.8226,1936.9917,1937.1347,1934.3082,75.0,False,NOMINAL,HEALTHY,37.07,40.14
MIX_LOT00_COMP0050,LOT_00,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T00_0050,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.4198,1867.701,1867.8439,1867.8459,1865.2812,-0.0176,-0.0687,31.91,32.04,2.4198,1867.701,1867.8439,1867.8459,1865.2812,75.0,False,NOMINAL,HEALTHY,37.44,19.83
MIX_LOT00_COMP0051,LOT_00,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T00_0051,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.5417,1970.3316,1970.4403,1970.5868,1967.7899,0.0158,0.0485,35.56,36.34,2.5417,1970.3316,1970.4403,1970.5868,1967.7899,75.0,False,NOMINAL,HEALTHY,-30.08,-45.26
MIX_LOT00_COMP0052,LOT_00,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T00_0052,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.1394,1657.8605,1657.9575,1658.0187,1655.7211,-0.0274,-0.059,33.97,34.6,2.1394,1657.8605,1657.9575,1658.0187,1655.7211,75.0,False,NOMINAL,HEALTHY,-10.12,44.69
MIX_LOT00_COMP0053,LOT_00,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T00_0053,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.099,1635.9133,1636.0542,1636.1162,1633.8143,-0.018,-0.1295,33.67,33.92,2.099,1635.9133,1636.0542,1636.1162,1633.8143,75.0,False,NOMINAL,HEALTHY,-38.6,47.83
MIX_LOT00_COMP0054,LOT_00,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T00_0054,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.4447,1899.4583,1899.6116,1899.6454,1897.0136,-0.022,-0.061,35.3,35.7,2.4447,1899.4583,1899.6116,1899.6454,1897.0136,75.0,False,NOMINAL,HEALTHY,30.51,-8.8
