component_id,lot_id,device_family,package_type,part_number,test_type,test_id,procedure_id,station_id,chamber_id,test_identity_confidence,stress_temperature_c,stress_voltage_v,duration_hours,primary_parameter,parameter_category,unit,value_0h,value_24h,value_96h,value_168h_actual,delta_value_0_24h,ICC_active_mA,input_leakage_nA,propagation_delay_ns,v_offset_0h,v_offset_24h,snr_0h,snr_24h,iddq_0h,iddq_24h,iddq_96h_actual,iddq_168h_actual,delta_iddq,spec_max_iddq,is_defective_gt,failure_mode_gt,instrument_status,wafer_x,wafer_y
DIG_LOT04_COMP0012,LOT_04,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T04_0012,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.4609,1103.9997,1104.1017,1104.0959,1102.5388,26.03,2.108,12.443,0.0208,0.0129,36.28,36.89,1.4609,1103.9997,1104.1017,1104.0959,1102.5388,50.0,False,NOMINAL,HEALTHY,-23.89,-3.26
DIG_LOT04_COMP0013,LOT_04,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T04_0013,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2005,918.4536,918.5044,918.5721,917.2531,26.982,2.2443,12.531,0.019,0.0101,35.31,35.46,1.2005,918.4536,918.5044,918.5721,917.2531,50.0,False,NOMINAL,HEALTHY,5.85,-1.96
DIG_LOT04_COMP0014,LOT_04,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T04_0014,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2769,971.0434,971.0925,971.1827,969.7665,24.292,2.2499,13.906,0.0209,-0.0012,34.64,34.95,1.2769,971.0434,971.0925,971.1827,969.7665,50.0,False,NOMINAL,HEALTHY,-46.66,-1.88
DIG_LOT04_COMP0015,LOT_04,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T04_0015,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2205,946.8198,946.8923,946.966,945.5993,28.568,1.8417,11.809,0.0001,-0.0094,34.54,33.85,1.2205,946.8198,946.8923,946.966,945.5993,50.0,False,NOMINAL,HEALTHY,-47.55,-2.78
DIG_LOT04_COMP0016,LOT_04,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T04_0016,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3432,1043.5953,1043.6812,1043.7376,1042.2521,25.318,1.8202,13.925,0.013,-0.0383,34.64,34.65,1.3432,1043.5953,1043.6812,1043.7376,1042.2521,50.0,False,NOMINAL,HEALTHY,9.57,16.01
DIG_LOT04_COMP0017,LOT_04,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T04_0017,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.6466,1254.5722,1254.6686,1254.7133,1252.9256,23.886,2.1661,13.192,-0.0127,-0.0476,36.04,35.42,1.6466,1254.5722,1254.6686,1254.7133,1252.9256,50.0,False,NOMINAL,HEALTHY,-9.15,18.9
DIG_LOT04_COMP0018,LOT_04,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T04_0018,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.4027,1081.7369,1081.8028,1081.9081,1080.3342,24.914,1.6886,13.266,-0.0081,0.0098,33.33,33.41,1.4027,1081.7369,1081.8028,1081.9081,1080.3342,50.0,False,NOMINAL,HEALTHY,-17.52,-21.59
DIG_LOT04_COMP0019,LOT_04,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T04_0019,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1985,958.3386,958.3534,958.4222,957.1401,22.705,2.2708,11.134,0.0056,-0.0034,34.98,35.12,1.1985,958.3386,958.3534,958.4222,957.1401,50.0,False,NOMINAL,HEALTHY,-22.19,31.35
DIG_LOT04_COMP0020,LOT_04,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T04_0020,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3978,1082.6074,1082.6689,1082.7223,1081.2096,23.71,1.6604,12.428,-0.0039,0.0166,34.56,34.55,1.3978,1082.6074,1082.6689,1082.7223,1081.2096,50.0,False,NOMINAL,HEALTHY,-8.55,40.83
DIG_LOT04_COMP0021,LOT_04,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T04_0021,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.5564,1200.3737,1200.4984,1200.527,1198.8173,25.821,1.9934,11.43,-0.0154,0.046,37.14,38.1,1.5564,1200.3737,1200.4984,1200.527,1198.8173,50.0,False,NOMINAL,HEALTHY,-24.63,-29.15
DIG_LOT04_COMP0022,LOT_04,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T04_0022,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1319,876.3658,876.4321,876.4451,875.2339,27.003,1.8482,11.465,-0.0197,0.0512,33.9,34.19,1.1319,876.3658,876.4321,876.4451,875.2339,50.0,False,NOMINAL,HEALTHY,1.08,43.54
DIG_LOT04_COMP0023,LOT_04,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T04_0023,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.5262,1169.8493,1169.9505,1169.9628,1168.3231,26.068,1.6606,12.443,0.0071,0.0071,34.9,35.18,1.5262,1169.8493,1169.9505,1169.9628,1168.3231,50.0,False,NOMINAL,HEALTHY,-29.82,-44.14
DIG_LOT04_COMP0024,LOT_04,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T04_0024,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.366,1054.1666,1054.2315,1054.326,1052.8006,25.518,2.1574,11.922,0.013,-0.0296,32.72,32.58,1.366,1054.1666,1054.2315,1054.326,1052.8006,50.0,False,NOMINAL,HEALTHY,1.35,26.14
DIG_LOT04_COMP0025,LOT_04,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T04_0025,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1369,869.9495,870.0389,870.0819,868.8126,25.368,2.1354,12.502,-0.0097,0.0384,34.71,34.62,1.1369,869.9495,870.0389,870.0819,868.8126,50.0,False,NOMINAL,HEALTHY,-37.86,-45.23
DIG_LOT04_COMP0026,LOT_04,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T04_0026,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.4016,1089.372,1089.5019,1089.5063,1087.9704,24.975,1.4074,12.29,-0.0032,0.002,36.08,36.28,1.4016,1089.372,1089.5019,1089.5063,1087.9704,50.0,False,NOMINAL,HEALTHY,-13.97,-21.96
DIG_LOT04_COMP0027,LOT_04,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T04_0027,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.4462,1115.2059,1115.2818,1115.3316,1113.7597,24.177,1.9193,12.396,-0.015,0.0651,35.21,34.91,1.4462,1115.2059,1115.2818,1115.3316,1113.7597,50.0,False,NOMINAL,HEALTHY,24.49,-10.75
DIG_LOT04_COMP0028,LOT_04,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T04_0028,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2902,998.6257,998.6846,998.702,997.3355,26.203,2.2051,10.226,-0.0129,-0.0207,32.76,32.88,1.2902,998.6257,998.6846,998.702,997.3355,50.0,False,NOMINAL,HEALTHY,26.69,3.09
DIG_LOT04_COMP0029,LOT_04,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T04_0029,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.4548,1133.3608,1133.4428,1133.4955,1131.906,26.721,2.1536,13.942,0.0093,-0.006,35.37,35.49,1.4548,1133.3608,1133.4428,1133.4955,1131.906,50.0,False,NOMINAL,HEALTHY,-32.53,-22.42
DIG_LOT04_COMP0030,LOT_04,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T04_0030,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2567,961.6432,961.7412,961.8463,960.3865,28.26,1.9231,12.993,-0.0228,-0.064,34.19,34.62,1.2567,961.6432,961.7412,961.8463,960.3865,50.0,False,NOMINAL,HEALTHY,15.41,15.33
DIG_LOT04_COMP0031,LOT_04,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T04_0031,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.4695,1125.8435,1125.8411,1125.9743,1124.374,26.056,2.0024,12.203,0.007,0.0149,33.6,33.88,1.4695,1125.8435,1125.8411,1125.9743,1124.374,50.0,False,NOMINAL,HEALTHY,47.1,-32.17
DIG_LOT04_COMP0032,LOT_04,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T04_0032,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.591,1231.3575,1231.4341,1231.5335,1229.7665,23.427,2.1416,12.721,-0.0054,0.1193,35.06,35.41,1.591,1231.3575,1231.4341,1231.5335,1229.7665,50.0,False,NOMINAL,HEALTHY,-29.48,20.77
DIG_LOT04_COMP0033,LOT_04,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T04_0033,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.4574,1132.4356,1132.5018,1132.5504,1130.9782,25.893,2.3386,12.051,-0.0192,-0.024,34.24,34.35,1.4574,1132.4356,1132.5018,1132.5504,1130.9782,50.0,False,NOMINAL,HEALTHY,18.5,-22.41
DIG_LOT04_COMP0034,LOT_04,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T04_0034,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1177,850.9545,851.0439,851.0802,849.8368,26.209,1.4946,13.161,-0.0038,0.0443,32.68,32.47,1.1177,850.9545,851.0439,851.0802,849.8368,50.0,False,NOMINAL,HEALTHY,-5.87,24.05
DIG_LOT04_COMP0035,LOT_04,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T04_0035,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3056,987.5841,987.6499,987.6806,986.2785,24.537,2.093,12.074,0.0053,-0.0849,36.06,36.08,1.3056,987.5841,987.6499,987.6806,986.2785,50.0,False,NOMINAL,HEALTHY,22.69,11.71
DIG_LOT04_COMP0036,LOT_04,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T04_0036,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3945,1079.932,1079.9778,1080.0858,1078.5375,25.495,2.1269,13.016,0.0091,0.0256,35.86,36.06,1.3945,1079.932,1079.9778,1080.0858,1078.5375,50.0,False,NOMINAL,HEALTHY,-9.92,19.23
DIG_LOT04_COMP0037,LOT_04,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T04_0037,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2077,922.7825,922.8409,922.8343,921.5748,26.343,2.1822,12.906,0.0084,-0.0898,35.11,35.41,1.2077,922.7825,922.8409,922.8343,921.5748,50.0,False,NOMINAL,HEALTHY,35.91,-9.51
DIG_LOT04_COMP0038,LOT_04,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T04_0038,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1513,894.3394,894.4624,894.4776,893.1881,25.249,2.0976,12.786,-0.0136,-0.0253,34.57,34.34,1.1513,894.3394,894.4624,894.4776,893.1881,50.0,False,NOMINAL,HEALTHY,45.66,39.85
DIG_LOT04_COMP0039,LOT_04,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T04_0039,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,0.9222,709.01,709.0511,709.0353,708.0878,24.025,2.4112,11.886,0.0226,0.0866,34.76,35.81,0.9222,709.01,709.0511,709.0353,708.0878,50.0,False,NOMINAL,HEALTHY,47.27,-12.31
DIG_LOT04_COMP0040,LOT_04,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T04_0040,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2518,949.8254,949.9354,949.9787,948.5736,26.283,1.6717,12.913,-0.0073,-0.0093,34.65,34.53,1.2518,949.8254,949.9354,949.9787,948.5736,50.0,False,NOMINAL,HEALTHY,44.67,-32.18
DIG_LOT04_COMP0041,LOT_04,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T04_0041,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.348,1034.4693,1034.6137,1034.6254,1033.1213,25.038,1.7767,11.556,-0.0043,0.0076,35.99,36.86,1.348,1034.4693,1034.6137,1034.6254,1033.1213,50.0,False,NOMINAL,HEALTHY,-45.97,4.41
DIG_LOT04_COMP0042,LOT_04,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T04_0042,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3623,1036.3108,1036.4138,1036.4306,1034.9485,28.444,2.1423,12.383,-0.0247,0.0181,35.49,36.24,1.3623,1036.3108,1036.4138,1036.4306,1034.9485,50.0,False,NOMINAL,HEALTHY,16.07,27.66
DIG_LOT04_COMP0043,LOT_04,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T04_0043,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2442,951.6094,951.6846,951.7478,950.3652,26.238,2.049,12.783,0.0141,0.1118,36.69,36.89,1.2442,951.6094,951.6846,951.7478,950.3652,50.0,False,NOMINAL,HEALTHY,29.72,-19.13
DIG_LOT04_COMP0044,LOT_04,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T04_0044,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2021,940.458,940.534,940.5711,939.2559,22.251,2.0287,12.725,0.0148,0.0284,34.93,35.26,1.2021,940.458,940.534,940.5711,939.2559,50.0,False,NOMINAL,HEALTHY,49.39,-30.18
DIG_LOT04_COMP0045,LOT_04,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T04_0045,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.0898,851.3294,851.3857,851.4581,850.2396,25.479,1.9914,11.391,-0.0036,0.0291,34.97,34.88,1.0898,851.3294,851.3857,851.4581,850.2396,50.0,False,NOMINAL,HEALTHY,31.89,-35.43
DIG_LOT04_COMP0046,LOT_04,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T04_0046,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,0.9181,705.9787,706.0305,706.0953,705.0606,24.24,1.7327,12.373,-0.0194,-0.1054,34.06,33.96,0.9181,705.9787,706.0305,706.0953,705.0606,50.0,False,NOMINAL,HEALTHY,27.93,-41.75
DIG_LOT04_COMP0047,LOT_04,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T04_0047,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1809,916.2786,916.3372,916.3863,915.0977,25.808,1.8302,12.227,-0.0148,-0.0479,36.6,36.55,1.1809,916.2786,916.3372,916.3863,915.0977,50.0,False,NOMINAL,HEALTHY,32.56,-33.09
DIG_LOT04_COMP0048,LOT_04,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T04_0048,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3331,1012.3241,1012.4394,1012.466,1010.991,24.893,2.0583,13.0,-0.0053,-0.0036,33.34,33.22,1.3331,1012.3241,1012.4394,1012.466,1010.991,50.0,False,NOMINAL,HEALTHY,46.99,34.27
DIG_LOT04_COMP0049,LOT_04,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T04_0049,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3581,1032.4503,1032.5425,1032.554,1031.0922,23.617,1.395,12.108,0.0057,-0.0788,34.62,34.36,1.3581,1032.4503,1032.5425,1032.554,1031.0922,50.0,False,NOMINAL,HEALTHY,-41.47,-39.53
DIG_LOT04_COMP0050,LOT_04,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T04_0050,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.216,951.4648,951.5806,951.6797,950.2488,24.748,1.9277,12.068,0.005,-0.0301,36.13,35.84,1.216,951.4648,951.5806,951.6797,950.2488,50.0,False,NOMINAL,HEALTHY,-20.34,33.89
DIG_LOT04_COMP0051,LOT_04,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T04_0051,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2262,971.688,971.7597,971.8609,970.4618,23.677,2.1785,13.692,0.008,-0.0033,32.81,32.78,1.2262,971.688,971.7597,971.8609,970.4618,50.0,False,NOMINAL,HEALTHY,-6.63,38.08
DIG_LOT04_COMP0052,LOT_04,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T04_0052,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3626,1032.1013,1032.1939,1032.2648,1030.7387,23.929,1.8495,11.684,-0.0279,0.0335,34.33,34.55,1.3626,1032.1013,1032.1939,1032.2648,1030.7387,50.0,False,NOMINAL,HEALTHY,-37.92,25.94
DIG_LOT04_COMP0053,LOT_04,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T04_0053,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.4803,1124.0551,1124.1412,1124.1984,1122.5748,23.822,1.8323,10.861,-0.0333,-0.002,35.87,36.59,1.4803,1124.0551,1124.1412,1124.1984,1122.5748,50.0,False,NOMINAL,HEALTHY,-31.17,8.8
