component_id,lot_id,device_family,package_type,part_number,test_type,test_id,procedure_id,station_id,chamber_id,test_identity_confidence,stress_temperature_c,stress_voltage_v,duration_hours,primary_parameter,parameter_category,unit,value_0h,value_24h,value_96h,value_168h_actual,delta_value_0_24h,ICC_active_mA,input_leakage_nA,propagation_delay_ns,v_offset_0h,v_offset_24h,snr_0h,snr_24h,iddq_0h,iddq_24h,iddq_96h_actual,iddq_168h_actual,delta_iddq,spec_max_iddq,is_defective_gt,failure_mode_gt,instrument_status,wafer_x,wafer_y
DIG_LOT08_COMP0010,LOT_08,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T08_0010,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1581,893.4087,893.4628,893.531,892.2506,27.35,2.3924,12.866,-0.0377,-0.1437,35.09,35.5,1.1581,893.4087,893.4628,893.531,892.2506,50.0,False,NOMINAL,HEALTHY,7.62,14.85
DIG_LOT08_COMP0011,LOT_08,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T08_0011,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.361,1068.7598,1068.8569,1068.9562,1067.3988,25.503,1.9551,12.578,0.0096,0.0634,33.67,33.42,1.361,1068.7598,1068.8569,1068.9562,1067.3988,50.0,False,NOMINAL,HEALTHY,-20.29,14.34
DIG_LOT08_COMP0012,LOT_08,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T08_0012,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2035,902.7301,902.8111,902.8316,901.5266,22.177,1.8066,12.299,0.0285,-0.0526,34.36,34.59,1.2035,902.7301,902.8111,902.8316,901.5266,50.0,False,NOMINAL,HEALTHY,11.91,-42.36
DIG_LOT08_COMP0013,LOT_08,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T08_0013,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1801,909.8841,909.9397,909.971,908.704,26.192,2.1832,12.037,-0.0082,0.0823,34.56,34.59,1.1801,909.8841,909.9397,909.971,908.704,50.0,False,NOMINAL,HEALTHY,1.46,-38.4
DIG_LOT08_COMP0014,LOT_08,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T08_0014,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1306,877.0552,877.128,877.1854,875.9246,25.011,1.7402,11.194,-0.0399,0.0153,35.24,35.09,1.1306,877.0552,877.128,877.1854,875.9246,50.0,False,NOMINAL,HEALTHY,-11.53,-49.24
DIG_LOT08_COMP0015,LOT_08,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T08_0015,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1718,904.3109,904.3897,904.4846,903.1391,25.363,2.1706,11.391,0.0036,0.0809,34.15,33.81,1.1718,904.3109,904.3897,904.4846,903.1391,50.0,False,NOMINAL,HEALTHY,26.12,0.78
DIG_LOT08_COMP0016,LOT_08,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T08_0016,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1812,928.4544,928.5253,928.5698,927.2732,24.894,1.8866,13.53,-0.0137,-0.0188,34.17,33.73,1.1812,928.4544,928.5253,928.5698,927.2732,50.0,False,NOMINAL,HEALTHY,3.41,25.04
DIG_LOT08_COMP0017,LOT_08,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T08_0017,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1434,889.4613,889.5569,889.593,888.3179,26.247,1.9816,11.017,0.0042,0.0083,36.26,35.58,1.1434,889.4613,889.5569,889.593,888.3179,50.0,False,NOMINAL,HEALTHY,-6.3,19.22
DIG_LOT08_COMP0018,LOT_08,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T08_0018,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.4236,1053.9042,1053.9575,1054.0434,1052.4806,23.671,2.0857,11.156,0.0362,0.062,37.53,38.55,1.4236,1053.9042,1053.9575,1054.0434,1052.4806,50.0,False,NOMINAL,HEALTHY,-42.47,-15.95
DIG_LOT08_COMP0019,LOT_08,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T08_0019,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2077,934.8121,934.8812,934.9179,933.6044,24.435,1.7794,12.926,-0.0236,0.0215,35.69,35.55,1.2077,934.8121,934.8812,934.9179,933.6044,50.0,False,NOMINAL,HEALTHY,14.39,-38.77
DIG_LOT08_COMP0020,LOT_08,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T08_0020,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.0989,837.2515,837.3816,837.3476,836.1526,21.889,1.7877,11.601,0.0098,-0.032,32.81,33.2,1.0989,837.2515,837.3816,837.3476,836.1526,50.0,False,NOMINAL,HEALTHY,-26.44,-31.96
DIG_LOT08_COMP0021,LOT_08,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T08_0021,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.077,818.1291,818.2476,818.2244,817.0521,27.848,0.7553,12.539,0.0034,0.0417,35.43,33.95,1.077,818.1291,818.2476,818.2244,817.0521,50.0,False,NOMINAL,HEALTHY,-23.17,49.64
DIG_LOT08_COMP0022,LOT_08,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T08_0022,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1854,905.1968,905.2524,905.3129,904.0114,24.854,1.8252,12.184,-0.003,-0.0283,34.83,33.88,1.1854,905.1968,905.2524,905.3129,904.0114,50.0,False,NOMINAL,HEALTHY,46.51,19.47
DIG_LOT08_COMP0023,LOT_08,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T08_0023,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.5032,1143.3869,1143.4831,1143.4727,1141.8837,25.688,2.0031,12.294,0.0395,0.0441,34.76,35.42,1.5032,1143.3869,1143.4831,1143.4727,1141.8837,50.0,False,NOMINAL,HEALTHY,49.83,-49.88
DIG_LOT08_COMP0024,LOT_08,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T08_0024,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1808,889.7596,889.8213,889.8563,888.5788,23.443,2.6002,12.985,0.0254,0.0771,34.74,35.51,1.1808,889.7596,889.8213,889.8563,888.5788,50.0,False,NOMINAL,HEALTHY,-25.85,-42.81
DIG_LOT08_COMP0025,LOT_08,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T08_0025,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3261,1010.3395,1010.4164,1010.4594,1009.0134,26.595,1.9023,12.666,0.0082,0.0106,33.01,33.16,1.3261,1010.3395,1010.4164,1010.4594,1009.0134,50.0,False,NOMINAL,HEALTHY,27.05,-49.42
DIG_LOT08_COMP0026,LOT_08,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T08_0026,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.336,1013.5724,1013.6545,1013.6881,1012.2364,25.549,1.7554,13.016,0.018,-0.0483,34.5,34.58,1.336,1013.5724,1013.6545,1013.6881,1012.2364,50.0,False,NOMINAL,HEALTHY,-34.3,22.24
DIG_LOT08_COMP0027,LOT_08,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T08_0027,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.013,758.0985,758.1278,758.1563,757.0855,23.453,2.0622,12.152,-0.0123,-0.0941,34.67,34.88,1.013,758.0985,758.1278,758.1563,757.0855,50.0,False,NOMINAL,HEALTHY,-49.91,17.14
DIG_LOT08_COMP0028,LOT_08,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T08_0028,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1411,883.363,883.4406,883.4949,882.2219,25.526,2.091,12.335,-0.0026,0.0845,34.7,34.35,1.1411,883.363,883.4406,883.4949,882.2219,50.0,False,NOMINAL,HEALTHY,-16.72,24.96
DIG_LOT08_COMP0029,LOT_08,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T08_0029,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3246,1010.516,1010.5917,1010.661,1009.1914,25.914,2.0072,13.001,0.0067,-0.0012,33.88,33.92,1.3246,1010.516,1010.5917,1010.661,1009.1914,50.0,True,DIELECTRIC_OSCILLATION,HEALTHY,-16.48,7.04
DIG_LOT08_COMP0030,LOT_08,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T08_0030,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.0814,818.6619,818.7491,818.8131,817.5805,27.212,1.9352,11.705,0.0099,0.1056,33.64,33.57,1.0814,818.6619,818.7491,818.8131,817.5805,50.0,False,NOMINAL,HEALTHY,-43.31,15.46
DIG_LOT08_COMP0031,LOT_08,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T08_0031,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3462,1044.1928,1044.3072,1044.3579,1042.8466,26.712,1.9018,14.039,0.0453,0.0863,34.17,34.47,1.3462,1044.1928,1044.3072,1044.3579,1042.8466,50.0,False,NOMINAL,HEALTHY,-24.96,3.46
DIG_LOT08_COMP0032,LOT_08,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T08_0032,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.0804,830.3127,830.3387,830.4133,829.2323,30.021,2.2692,13.295,0.0212,0.0371,36.36,36.95,1.0804,830.3127,830.3387,830.4133,829.2323,50.0,False,NOMINAL,HEALTHY,-33.69,23.68
DIG_LOT08_COMP0033,LOT_08,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T08_0033,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2216,941.0661,941.1278,941.189,939.8445,26.088,1.8489,11.96,-0.0227,-0.0157,33.62,33.56,1.2216,941.0661,941.1278,941.189,939.8445,50.0,False,NOMINAL,HEALTHY,33.62,-15.58
DIG_LOT08_COMP0034,LOT_08,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T08_0034,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.438,1115.69,1115.7814,1115.8116,1114.252,23.097,2.0938,14.018,0.0192,0.0249,35.21,34.03,1.438,1115.69,1115.7814,1115.8116,1114.252,50.0,False,NOMINAL,HEALTHY,-1.62,-13.14
DIG_LOT08_COMP0035,LOT_08,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T08_0035,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1772,919.711,919.789,919.835,918.5338,26.527,2.0201,11.616,-0.0174,-0.0483,34.83,34.68,1.1772,919.711,919.789,919.835,918.5338,50.0,True,DIELECTRIC_OSCILLATION,HEALTHY,9.39,-31.8
DIG_LOT08_COMP0036,LOT_08,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T08_0036,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,0.8787,673.4632,681.9287,831.785,672.5845,25.179,1.6585,11.359,-0.0088,0.0092,35.89,35.92,0.8787,673.4632,681.9287,831.785,672.5845,50.0,True,THERMAL_RUNAWAY,HEALTHY,-17.09,-9.99
DIG_LOT08_COMP0037,LOT_08,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T08_0037,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1144,853.7305,853.8684,853.8331,852.6161,24.519,2.3022,12.998,-0.0045,-0.0622,35.02,33.96,1.1144,853.7305,853.8684,853.8331,852.6161,50.0,False,NOMINAL,HEALTHY,-43.93,5.35
DIG_LOT08_COMP0038,LOT_08,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T08_0038,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.092,832.7685,832.8762,832.896,831.6765,22.595,1.558,12.886,-0.0204,-0.0064,35.72,35.85,1.092,832.7685,832.8762,832.896,831.6765,50.0,False,NOMINAL,HEALTHY,10.36,8.73
DIG_LOT08_COMP0039,LOT_08,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T08_0039,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,4.341,3327.7343,3327.9685,3328.0328,3323.3933,29.109,2.0666,12.175,0.013,0.0436,35.52,35.82,4.341,3327.7343,3327.9685,3328.0328,3323.3933,50.0,True,SPATIAL_OUTLIER,HEALTHY,10.63,-10.06
DIG_LOT08_COMP0040,LOT_08,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T08_0040,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,0.9845,754.6313,754.7012,754.7656,753.6468,25.116,2.1277,11.872,0.0343,0.0889,34.81,35.05,0.9845,754.6313,754.7012,754.7656,753.6468,50.0,False,NOMINAL,HEALTHY,36.95,-0.01
DIG_LOT08_COMP0041,LOT_08,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T08_0041,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.4034,1087.0204,1087.0746,1087.1992,1085.617,24.445,1.9388,13.169,-0.0054,-0.0388,34.98,34.76,1.4034,1087.0204,1087.0746,1087.1992,1085.617,50.0,False,NOMINAL,HEALTHY,36.45,18.73
DIG_LOT08_COMP0042,LOT_08,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T08_0042,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2885,994.8229,994.8824,994.9374,993.5344,26.601,1.6252,12.306,-0.0431,-0.028,35.95,36.0,1.2885,994.8229,994.8824,994.9374,993.5344,50.0,False,NOMINAL,HEALTHY,-16.04,11.63
DIG_LOT08_COMP0043,LOT_08,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T08_0043,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2547,958.3693,958.4123,958.4431,957.1146,24.508,2.1548,12.735,-0.0322,-0.0372,36.15,36.61,1.2547,958.3693,958.4123,958.4431,957.1146,50.0,False,NOMINAL,HEALTHY,-3.84,-32.87
DIG_LOT08_COMP0044,LOT_08,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T08_0044,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,0.9478,747.1432,747.1922,747.275,746.1954,23.553,1.8876,11.77,0.031,-0.0529,37.25,36.63,0.9478,747.1432,747.1922,747.275,746.1954,50.0,False,NOMINAL,HEALTHY,3.33,36.37
DIG_LOT08_COMP0045,LOT_08,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T08_0045,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,0.9915,774.8355,774.9154,774.9087,773.844,25.942,2.2584,11.864,0.0064,0.1007,36.08,36.28,0.9915,774.8355,774.9154,774.9087,773.844,50.0,False,NOMINAL,HEALTHY,46.97,8.15
DIG_LOT08_COMP0046,LOT_08,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T08_0046,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1861,902.2873,902.3273,902.3898,901.1012,23.707,1.9745,13.215,0.004,0.0321,37.76,38.63,1.1861,902.2873,902.3273,902.3898,901.1012,50.0,False,NOMINAL,HEALTHY,5.2,12.27
DIG_LOT08_COMP0047,LOT_08,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T08_0047,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2462,955.5089,955.6,955.5799,954.2627,22.358,1.9872,11.81,0.0223,-0.0034,33.93,34.13,1.2462,955.5089,955.6,955.5799,954.2627,50.0,False,NOMINAL,HEALTHY,-5.5,38.22
DIG_LOT08_COMP0048,LOT_08,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T08_0048,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.0945,837.4023,837.4395,837.4411,836.3078,24.21,1.5165,12.985,-0.0152,0.002,35.46,35.51,1.0945,837.4023,837.4395,837.4411,836.3078,50.0,False,NOMINAL,HEALTHY,-40.71,-42.67
DIG_LOT08_COMP0049,LOT_08,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T08_0049,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.0122,759.9738,760.0144,759.9921,758.9616,26.82,2.2864,10.609,-0.0086,0.0015,35.24,35.12,1.0122,759.9738,760.0144,759.9921,758.9616,50.0,False,NOMINAL,HEALTHY,-33.54,-26.76
DIG_LOT08_COMP0050,LOT_08,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T08_0050,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.275,989.5048,989.5984,989.6777,988.2298,24.784,2.0171,11.516,0.013,0.0125,35.46,35.61,1.275,989.5048,989.5984,989.6777,988.2298,50.0,False,NOMINAL,HEALTHY,1.81,-23.05
DIG_LOT08_COMP0051,LOT_08,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T08_0051,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,0.978,767.2878,767.3186,767.4104,766.3098,24.799,2.4229,12.948,-0.0152,-0.0177,33.63,33.73,0.978,767.2878,767.3186,767.4104,766.3098,50.0,False,NOMINAL,HEALTHY,-30.88,-8.45
DIG_LOT08_COMP0052,LOT_08,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T08_0052,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.08,826.0054,826.0481,826.1154,824.9254,26.857,2.3938,14.399,-0.017,-0.0183,34.83,35.15,1.08,826.0054,826.0481,826.1154,824.9254,50.0,False,NOMINAL,HEALTHY,-45.93,-21.8
DIG_LOT08_COMP0053,LOT_08,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T08_0053,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.215,933.7106,933.792,933.8504,932.4956,25.347,2.0466,12.68,0.0113,-0.023,35.52,34.79,1.215,933.7106,933.792,933.8504,932.4956,50.0,False,NOMINAL,HEALTHY,-39.74,27.97
