component_id,lot_id,device_family,package_type,part_number,test_type,test_id,procedure_id,station_id,chamber_id,test_identity_confidence,stress_temperature_c,stress_voltage_v,duration_hours,primary_parameter,parameter_category,unit,value_0h,value_24h,value_96h,value_168h_actual,delta_value_0_24h,ICC_active_mA,input_leakage_nA,propagation_delay_ns,v_offset_0h,v_offset_24h,snr_0h,snr_24h,iddq_0h,iddq_24h,iddq_96h_actual,iddq_168h_actual,delta_iddq,spec_max_iddq,is_defective_gt,failure_mode_gt,instrument_status,wafer_x,wafer_y
DIG_LOT10_COMP0010,LOT_10,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T10_0010,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.4327,1110.7139,1110.7865,1110.826,1109.2812,25.727,1.8026,12.402,0.0057,-0.0708,35.76,36.12,1.4327,1110.7139,1110.7865,1110.826,1109.2812,50.0,False,NOMINAL,HEALTHY,24.43,-27.13
DIG_LOT10_COMP0011,LOT_10,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T10_0011,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.0523,821.6472,821.7366,821.8044,820.5949,24.585,2.5484,11.257,0.0038,-0.0657,33.89,34.09,1.0523,821.6472,821.7366,821.8044,820.5949,50.0,False,NOMINAL,HEALTHY,-19.46,-4.54
DIG_LOT10_COMP0012,LOT_10,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T10_0012,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1655,886.0059,886.0431,886.0951,884.8404,27.44,1.6195,12.569,0.007,-0.0181,35.24,34.88,1.1655,886.0059,886.0431,886.0951,884.8404,50.0,False,NOMINAL,HEALTHY,19.71,49.0
DIG_LOT10_COMP0013,LOT_10,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T10_0013,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3195,1017.5342,1017.6315,1017.6651,1016.2147,25.82,1.7618,11.363,0.0028,-0.0652,35.53,36.19,1.3195,1017.5342,1017.6315,1017.6651,1016.2147,50.0,False,NOMINAL,HEALTHY,39.17,-37.27
DIG_LOT10_COMP0014,LOT_10,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T10_0014,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2145,925.1853,925.1991,925.319,923.9708,25.685,2.1239,10.89,-0.001,-0.0131,35.46,35.49,1.2145,925.1853,925.1991,925.319,923.9708,50.0,False,NOMINAL,HEALTHY,-10.22,-19.88
DIG_LOT10_COMP0015,LOT_10,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T10_0015,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3714,1070.556,1070.6695,1070.7559,1069.1846,27.597,1.78,11.869,0.0196,0.0472,34.26,34.34,1.3714,1070.556,1070.6695,1070.7559,1069.1846,50.0,False,NOMINAL,HEALTHY,43.22,32.89
DIG_LOT10_COMP0016,LOT_10,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T10_0016,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3981,1079.107,1079.1874,1079.2216,1077.7089,25.397,1.8553,12.16,0.0031,0.0139,35.5,35.41,1.3981,1079.107,1079.1874,1079.2216,1077.7089,50.0,False,NOMINAL,HEALTHY,-8.23,30.86
DIG_LOT10_COMP0017,LOT_10,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T10_0017,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.05,827.0707,827.1457,827.1721,826.0207,26.526,1.9245,12.313,-0.0033,-0.0375,35.57,36.1,1.05,827.0707,827.1457,827.1721,826.0207,50.0,False,NOMINAL,HEALTHY,-13.26,-4.61
DIG_LOT10_COMP0018,LOT_10,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T10_0018,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1973,920.883,921.0001,921.0312,919.6857,24.832,1.8684,13.803,0.0138,-0.0204,35.59,35.39,1.1973,920.883,921.0001,921.0312,919.6857,50.0,False,NOMINAL,HEALTHY,-47.06,36.19
DIG_LOT10_COMP0019,LOT_10,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T10_0019,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2086,933.7044,933.7815,933.7643,932.4958,26.687,2.2827,12.879,0.0068,0.0125,34.96,33.77,1.2086,933.7044,933.7815,933.7643,932.4958,50.0,False,NOMINAL,HEALTHY,-32.75,25.17
DIG_LOT10_COMP0020,LOT_10,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T10_0020,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3084,996.7136,996.7666,996.8227,995.4052,27.859,2.0586,11.845,0.0105,0.0409,32.95,32.26,1.3084,996.7136,996.7666,996.8227,995.4052,50.0,False,NOMINAL,HEALTHY,-47.55,-39.13
DIG_LOT10_COMP0021,LOT_10,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T10_0021,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2288,937.5976,937.6557,937.6684,936.3688,25.89,1.6636,13.098,-0.0287,0.018,35.14,34.75,1.2288,937.5976,937.6557,937.6684,936.3688,50.0,False,NOMINAL,HEALTHY,16.01,48.51
DIG_LOT10_COMP0022,LOT_10,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T10_0022,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1141,878.4526,878.5268,878.5347,877.3385,24.209,1.7426,12.959,-0.017,-0.1162,34.94,34.51,1.1141,878.4526,878.5268,878.5347,877.3385,50.0,False,NOMINAL,HEALTHY,16.29,0.88
DIG_LOT10_COMP0023,LOT_10,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T10_0023,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.4524,1109.5183,1109.6126,1109.684,1108.0659,25.361,2.5082,13.599,-0.0187,0.0284,36.05,35.84,1.4524,1109.5183,1109.6126,1109.684,1108.0659,50.0,False,NOMINAL,HEALTHY,43.62,-2.03
DIG_LOT10_COMP0024,LOT_10,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T10_0024,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.5128,1152.1338,1152.176,1152.2724,1150.621,24.151,1.8394,11.28,-0.0026,0.052,33.07,33.49,1.5128,1152.1338,1152.176,1152.2724,1150.621,50.0,False,NOMINAL,HEALTHY,-48.77,39.03
DIG_LOT10_COMP0025,LOT_10,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T10_0025,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.6213,1257.7269,1257.8079,1257.8549,1256.1056,24.73,1.8671,12.38,0.0285,0.0931,33.97,34.71,1.6213,1257.7269,1257.8079,1257.8549,1256.1056,50.0,False,NOMINAL,HEALTHY,-48.44,20.21
DIG_LOT10_COMP0026,LOT_10,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T10_0026,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2584,975.5036,975.6174,975.6328,974.2452,27.195,1.8671,13.291,-0.056,0.0383,35.91,35.18,1.2584,975.5036,975.6174,975.6328,974.2452,50.0,False,NOMINAL,HEALTHY,43.03,20.0
DIG_LOT10_COMP0027,LOT_10,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T10_0027,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.4587,1115.6482,1115.6916,1115.7626,1114.1895,24.957,1.5084,13.425,-0.0255,-0.0527,36.33,36.01,1.4587,1115.6482,1115.6916,1115.7626,1114.1895,50.0,False,NOMINAL,HEALTHY,-15.47,-5.55
DIG_LOT10_COMP0028,LOT_10,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T10_0028,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2256,939.5645,939.64,939.6864,938.3389,24.69,1.7071,12.001,-0.0121,-0.1004,36.34,36.91,1.2256,939.5645,939.64,939.6864,938.3389,50.0,False,NOMINAL,HEALTHY,-38.02,-39.45
DIG_LOT10_COMP0029,LOT_10,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T10_0029,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.0872,840.5344,840.5747,840.6199,839.4472,25.731,2.6318,12.896,-0.0126,-0.0253,34.31,34.04,1.0872,840.5344,840.5747,840.6199,839.4472,50.0,False,NOMINAL,HEALTHY,-9.24,22.63
DIG_LOT10_COMP0030,LOT_10,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T10_0030,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.4466,1135.4736,1135.574,1135.6609,1134.027,25.343,2.2703,12.341,-0.0015,-0.0662,35.64,35.85,1.4466,1135.4736,1135.574,1135.6609,1134.027,50.0,False,NOMINAL,HEALTHY,-5.31,49.63
DIG_LOT10_COMP0031,LOT_10,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T10_0031,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.282,998.2622,998.3779,998.3869,996.9802,23.575,1.8827,11.609,0.0251,0.1125,33.62,33.71,1.282,998.2622,998.3779,998.3869,996.9802,50.0,False,NOMINAL,HEALTHY,2.69,29.15
DIG_LOT10_COMP0032,LOT_10,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T10_0032,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.4247,1082.8177,1082.8623,1082.9632,1081.393,22.514,1.9138,13.339,0.0118,0.0578,31.8,32.05,1.4247,1082.8177,1082.8623,1082.9632,1081.393,50.0,False,NOMINAL,HEALTHY,47.82,21.01
DIG_LOT10_COMP0033,LOT_10,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T10_0033,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.182,917.5313,917.5844,917.6156,916.3493,25.28,2.6747,11.791,-0.027,-0.0813,35.08,34.31,1.182,917.5313,917.5844,917.6156,916.3493,50.0,False,NOMINAL,HEALTHY,-17.36,42.09
DIG_LOT10_COMP0034,LOT_10,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T10_0034,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.4537,1127.5575,1127.6616,1127.7197,1126.1038,26.335,2.3521,11.981,-0.0017,-0.0065,35.2,35.04,1.4537,1127.5575,1127.6616,1127.7197,1126.1038,50.0,False,NOMINAL,HEALTHY,-41.95,-27.75
DIG_LOT10_COMP0035,LOT_10,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T10_0035,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.5133,1163.9995,1164.076,1164.133,1162.4862,25.523,2.1251,10.544,-0.0105,0.0534,35.24,35.59,1.5133,1163.9995,1164.076,1164.133,1162.4862,50.0,False,NOMINAL,HEALTHY,40.82,-39.12
DIG_LOT10_COMP0036,LOT_10,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T10_0036,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2354,925.8099,925.9305,926.0064,924.5745,24.59,2.3195,11.949,0.021,0.0496,36.22,36.48,1.2354,925.8099,925.9305,926.0064,924.5745,50.0,False,NOMINAL,HEALTHY,26.72,29.36
DIG_LOT10_COMP0037,LOT_10,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T10_0037,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.0521,807.8244,807.8941,807.9224,806.7723,26.352,2.0605,12.572,-0.0257,0.0411,34.29,34.05,1.0521,807.8244,807.8941,807.9224,806.7723,50.0,False,NOMINAL,HEALTHY,-40.73,32.04
DIG_LOT10_COMP0038,LOT_10,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T10_0038,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3268,1017.3304,1017.4296,1017.4248,1016.0036,26.469,2.1231,13.253,0.0387,0.0752,35.0,36.16,1.3268,1017.3304,1017.4296,1017.4248,1016.0036,50.0,False,NOMINAL,HEALTHY,14.49,-7.85
DIG_LOT10_COMP0039,LOT_10,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T10_0039,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2083,942.1772,942.2128,942.3326,940.9689,23.964,1.3907,11.987,-0.0156,-0.0999,35.57,35.93,1.2083,942.1772,942.2128,942.3326,940.9689,50.0,False,NOMINAL,HEALTHY,-30.85,25.15
DIG_LOT10_COMP0040,LOT_10,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T10_0040,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.0404,805.8023,805.8954,805.9555,804.7619,23.919,2.1705,11.92,0.0034,-0.0637,34.97,34.71,1.0404,805.8023,805.8954,805.9555,804.7619,50.0,False,NOMINAL,HEALTHY,-24.4,34.79
DIG_LOT10_COMP0041,LOT_10,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T10_0041,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.5264,1176.1619,1176.2265,1176.2885,1174.6355,23.453,1.6901,12.47,-0.0118,0.0251,33.58,32.82,1.5264,1176.1619,1176.2265,1176.2885,1174.6355,50.0,False,NOMINAL,HEALTHY,13.99,-8.57
DIG_LOT10_COMP0042,LOT_10,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T10_0042,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3381,1038.7053,1038.85,1038.7838,1037.3672,25.804,1.6669,13.886,0.0128,0.0192,35.01,34.53,1.3381,1038.7053,1038.85,1038.7838,1037.3672,50.0,False,NOMINAL,HEALTHY,38.43,31.05
DIG_LOT10_COMP0043,LOT_10,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T10_0043,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3271,1019.8774,1019.9345,1019.9751,1018.5503,24.251,1.7112,11.726,0.0433,0.0384,34.78,35.36,1.3271,1019.8774,1019.9345,1019.9751,1018.5503,50.0,False,NOMINAL,HEALTHY,14.84,-29.23
DIG_LOT10_COMP0044,LOT_10,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T10_0044,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.6042,1228.9761,1229.0529,1229.1295,1227.3719,24.004,2.0967,12.662,0.0239,-0.0161,35.86,35.88,1.6042,1228.9761,1229.0529,1229.1295,1227.3719,50.0,False,NOMINAL,HEALTHY,8.54,34.16
DIG_LOT10_COMP0045,LOT_10,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T10_0045,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.6345,1262.8952,1263.0085,1263.0021,1261.2607,24.979,1.6954,11.209,0.0246,0.0588,34.98,34.2,1.6345,1262.8952,1263.0085,1263.0021,1261.2607,50.0,False,NOMINAL,HEALTHY,-39.98,6.48
DIG_LOT10_COMP0046,LOT_10,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T10_0046,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,5.6972,4386.7145,4386.9859,4387.0283,4381.0173,22.691,1.796,12.589,0.003,-0.1024,35.34,36.25,5.6972,4386.7145,4386.9859,4387.0283,4381.0173,50.0,True,SPATIAL_OUTLIER,HEALTHY,-46.51,29.93
DIG_LOT10_COMP0047,LOT_10,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T10_0047,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2772,1002.2917,1002.3316,1002.3967,1001.0145,26.103,1.7939,13.077,0.0197,0.0303,34.02,33.4,1.2772,1002.2917,1002.3316,1002.3967,1001.0145,50.0,False,NOMINAL,HEALTHY,47.4,-27.44
DIG_LOT10_COMP0048,LOT_10,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T10_0048,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1401,870.7955,870.8492,870.9697,869.6554,22.423,1.4774,12.338,-0.0464,-0.0456,33.93,34.13,1.1401,870.7955,870.8492,870.9697,869.6554,50.0,False,NOMINAL,HEALTHY,-28.75,-39.67
DIG_LOT10_COMP0049,LOT_10,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T10_0049,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,0.9937,763.4654,763.5335,763.5952,762.4717,20.64,2.2555,12.748,0.0148,-0.0312,35.31,34.62,0.9937,763.4654,763.5335,763.5952,762.4717,50.0,False,NOMINAL,HEALTHY,-25.85,-25.84
DIG_LOT10_COMP0050,LOT_10,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T10_0050,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3098,1006.7152,1006.8606,1006.8245,1005.4054,25.985,2.0907,13.044,0.0011,0.0224,33.89,34.01,1.3098,1006.7152,1006.8606,1006.8245,1005.4054,50.0,False,NOMINAL,HEALTHY,-28.98,-47.24
DIG_LOT10_COMP0051,LOT_10,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T10_0051,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.123,872.4318,872.5355,872.5261,871.3088,24.335,2.3071,12.956,0.0052,0.0084,34.72,34.27,1.123,872.4318,872.5355,872.5261,871.3088,50.0,False,NOMINAL,HEALTHY,27.11,-25.51
DIG_LOT10_COMP0052,LOT_10,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T10_0052,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.4692,1125.7787,1125.8764,1125.9589,1124.3095,27.567,1.8432,12.202,-0.0047,0.0182,34.15,34.59,1.4692,1125.7787,1125.8764,1125.9589,1124.3095,50.0,False,NOMINAL,HEALTHY,8.36,-49.94
DIG_LOT10_COMP0053,LOT_10,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T10_0053,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.585,1200.6328,1200.7319,1200.8108,1199.0478,23.312,1.8697,12.962,-0.0253,-0.0371,34.38,35.09,1.585,1200.6328,1200.7319,1200.8108,1199.0478,50.0,False,NOMINAL,HEALTHY,-42.75,-43.49
