component_id,lot_id,device_family,package_type,part_number,test_type,test_id,procedure_id,station_id,chamber_id,test_identity_confidence,stress_temperature_c,stress_voltage_v,duration_hours,primary_parameter,parameter_category,unit,value_0h,value_24h,value_96h,value_168h_actual,delta_value_0_24h,scale_factor_error_ppm,noise_density_dps_rtHz,supply_current_mA,temperature_sensitivity_dps_C,v_offset_0h,v_offset_24h,snr_0h,snr_24h,iddq_0h,iddq_24h,iddq_96h_actual,iddq_168h_actual,delta_iddq,spec_max_iddq,is_defective_gt,failure_mode_gt,instrument_status,wafer_x,wafer_y
MEM_LOT03_COMP0010,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0010,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04604,0.07103,0.08634,0.08824,0.02499,156.69,0.00435,5.598,0.00794,0.0126,-0.0403,27.65,28.29,0.04604,0.07103,0.08634,0.08824,0.02499,0.5,False,NOMINAL,HEALTHY,38.25,29.14
MEM_LOT03_COMP0011,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0011,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04492,0.08055,0.09984,0.10523,0.03563,127.05,0.00516,5.376,0.00746,-0.0008,-0.0152,27.46,27.65,0.04492,0.08055,0.09984,0.10523,0.03563,0.5,False,NOMINAL,HEALTHY,-48.17,-33.41
MEM_LOT03_COMP0012,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0012,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04667,0.07778,0.09494,0.09888,0.03111,155.78,0.00398,5.49,0.00965,-0.0139,-0.008,27.58,28.74,0.04667,0.07778,0.09494,0.09888,0.03111,0.5,False,NOMINAL,HEALTHY,-32.54,32.86
MEM_LOT03_COMP0013,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0013,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04701,0.08226,0.10104,0.10749,0.03525,114.43,0.00482,5.593,0.0097,0.0042,-0.073,27.85,27.47,0.04701,0.08226,0.10104,0.10749,0.03525,0.5,False,NOMINAL,HEALTHY,25.43,-46.07
MEM_LOT03_COMP0014,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0014,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.0457,0.07407,0.09063,0.09354,0.02837,129.3,0.00435,5.58,0.00547,0.0094,-0.0925,30.0,27.56,0.0457,0.07407,0.09063,0.09354,0.02837,0.5,False,NOMINAL,HEALTHY,-31.23,-23.71
MEM_LOT03_COMP0015,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0015,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.20854,0.22621,0.23521,0.23756,0.01767,184.35,0.00378,5.734,0.00618,-0.0298,-0.0042,29.02,27.35,0.20854,0.22621,0.23521,0.23756,0.01767,0.5,True,SPATIAL_OUTLIER,HEALTHY,45.49,46.58
MEM_LOT03_COMP0016,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0016,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04652,0.08377,0.10274,0.10807,0.03725,137.38,0.00335,5.708,0.00763,-0.0367,-0.0887,30.19,27.7,0.04652,0.08377,0.10274,0.10807,0.03725,0.5,False,NOMINAL,HEALTHY,-47.42,10.7
MEM_LOT03_COMP0017,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0017,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04589,0.07617,0.09503,0.09823,0.03028,147.55,0.00322,5.67,0.00503,0.0125,0.0809,28.07,27.93,0.04589,0.07617,0.09503,0.09823,0.03028,0.5,False,NOMINAL,HEALTHY,-40.9,18.37
MEM_LOT03_COMP0018,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0018,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.0465,0.08858,0.11029,0.11656,0.04208,217.08,0.0037,5.296,0.00832,-0.0095,0.0648,28.58,28.23,0.0465,0.08858,0.11029,0.11656,0.04208,0.5,False,NOMINAL,HEALTHY,-3.11,-35.2
MEM_LOT03_COMP0019,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0019,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04831,0.09659,0.12293,0.12931,0.04828,138.18,0.00383,5.634,0.0056,-0.0012,0.0238,26.41,27.44,0.04831,0.09659,0.12293,0.12931,0.04828,0.5,False,NOMINAL,HEALTHY,14.13,16.73
MEM_LOT03_COMP0020,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0020,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04618,0.07997,0.09818,0.1024,0.03379,126.25,0.00467,5.418,0.00664,0.0261,0.103,28.88,27.98,0.04618,0.07997,0.09818,0.1024,0.03379,0.5,False,NOMINAL,HEALTHY,-48.47,-12.67
MEM_LOT03_COMP0021,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0021,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04568,0.07667,0.09503,0.09862,0.03099,181.64,0.00567,5.395,0.00717,-0.0173,-0.1023,29.5,28.03,0.04568,0.07667,0.09503,0.09862,0.03099,0.5,False,NOMINAL,HEALTHY,18.62,-13.81
MEM_LOT03_COMP0022,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0022,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04877,0.08483,0.10506,0.11031,0.03606,134.35,0.00354,5.7,0.00854,0.0181,-0.0043,28.37,27.98,0.04877,0.08483,0.10506,0.11031,0.03606,0.5,False,NOMINAL,HEALTHY,-4.93,-30.07
MEM_LOT03_COMP0023,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0023,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04553,0.11686,0.12085,0.12216,0.07133,160.8,0.00373,5.252,0.00968,0.0055,-0.0383,27.56,27.91,0.04553,0.11686,0.12085,0.12216,0.07133,0.5,True,PACKAGING_STRESS_RELAXATION,HEALTHY,47.82,1.87
MEM_LOT03_COMP0024,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0024,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04849,0.07861,0.09695,0.10025,0.03012,145.4,0.00509,5.539,0.00547,-0.0119,-0.0051,29.63,27.61,0.04849,0.07861,0.09695,0.10025,0.03012,0.5,False,NOMINAL,HEALTHY,-17.08,31.4
MEM_LOT03_COMP0025,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0025,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04607,0.08074,0.09857,0.10308,0.03467,194.36,0.00536,5.488,0.00921,0.0137,0.0177,27.51,28.03,0.04607,0.08074,0.09857,0.10308,0.03467,0.5,False,NOMINAL,HEALTHY,-5.43,-20.47
MEM_LOT03_COMP0026,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0026,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04455,0.08073,0.10047,0.10665,0.03618,135.86,0.00449,5.485,0.01121,-0.0282,-0.0569,29.02,28.22,0.04455,0.08073,0.10047,0.10665,0.03618,0.5,False,NOMINAL,HEALTHY,9.28,28.52
MEM_LOT03_COMP0027,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0027,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04317,0.08175,0.10297,0.10762,0.03858,132.17,0.00497,5.261,0.00639,0.0028,0.024,29.39,28.18,0.04317,0.08175,0.10297,0.10762,0.03858,0.5,False,NOMINAL,HEALTHY,35.33,18.26
MEM_LOT03_COMP0028,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0028,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04436,0.07347,0.08733,0.09071,0.02911,142.33,0.00428,5.323,0.00357,0.0029,-0.0047,28.82,28.34,0.04436,0.07347,0.08733,0.09071,0.02911,0.5,False,NOMINAL,HEALTHY,47.77,-32.19
MEM_LOT03_COMP0029,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0029,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04349,0.07742,0.09487,0.10069,0.03393,140.98,0.00532,5.239,0.01318,-0.0388,0.0344,27.94,27.68,0.04349,0.07742,0.09487,0.10069,0.03393,0.5,False,NOMINAL,HEALTHY,38.65,-29.26
MEM_LOT03_COMP0030,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0030,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04753,0.08452,0.10279,0.1074,0.03699,172.99,0.00531,5.522,0.00915,-0.0196,-0.0712,28.69,28.16,0.04753,0.08452,0.10279,0.1074,0.03699,0.5,False,NOMINAL,HEALTHY,10.72,-39.49
MEM_LOT03_COMP0031,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0031,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04516,0.0801,0.0983,0.10345,0.03494,166.71,0.00455,5.469,0.00717,-0.0109,0.0064,26.57,27.93,0.04516,0.0801,0.0983,0.10345,0.03494,0.5,False,NOMINAL,HEALTHY,-22.67,43.19
MEM_LOT03_COMP0032,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0032,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04579,0.08046,0.09973,0.10459,0.03467,199.21,0.00412,5.618,0.00708,0.0039,0.0309,27.92,27.96,0.04579,0.08046,0.09973,0.10459,0.03467,0.5,False,NOMINAL,HEALTHY,-37.84,40.72
MEM_LOT03_COMP0033,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0033,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.0456,0.08851,0.11325,0.11878,0.04291,145.61,0.00553,5.17,0.00738,-0.0035,-0.0452,28.43,28.19,0.0456,0.08851,0.11325,0.11878,0.04291,0.5,False,NOMINAL,HEALTHY,44.83,16.09
MEM_LOT03_COMP0034,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0034,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.0483,0.08668,0.10723,0.11241,0.03838,153.03,0.00302,5.634,0.00864,-0.0281,0.0339,29.33,28.0,0.0483,0.08668,0.10723,0.11241,0.03838,0.5,False,NOMINAL,HEALTHY,49.21,-8.81
MEM_LOT03_COMP0035,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0035,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04583,0.07088,0.08203,0.08317,0.02505,139.57,0.00554,5.66,0.00928,0.0051,-0.0094,28.06,27.7,0.04583,0.07088,0.08203,0.08317,0.02505,0.5,False,NOMINAL,HEALTHY,-30.94,-28.25
MEM_LOT03_COMP0036,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0036,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04755,0.08651,0.10999,0.11323,0.03896,181.37,0.0037,6.015,0.00898,-0.0162,-0.0281,27.43,27.99,0.04755,0.08651,0.10999,0.11323,0.03896,0.5,False,NOMINAL,HEALTHY,31.49,2.35
MEM_LOT03_COMP0037,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0037,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04944,0.07802,0.09465,0.09827,0.02858,146.08,0.00391,5.38,0.00561,0.0095,0.0561,25.61,27.95,0.04944,0.07802,0.09465,0.09827,0.02858,0.5,False,NOMINAL,HEALTHY,11.07,20.1
MEM_LOT03_COMP0038,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0038,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04893,0.07173,0.08481,0.08781,0.0228,173.19,0.00402,5.796,0.00501,0.0034,0.0445,29.07,27.39,0.04893,0.07173,0.08481,0.08781,0.0228,0.5,False,NOMINAL,HEALTHY,-31.09,35.06
MEM_LOT03_COMP0039,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0039,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.0436,0.0812,0.10147,0.10566,0.0376,135.02,0.00547,5.694,0.00757,0.0015,-0.0325,28.81,28.21,0.0436,0.0812,0.10147,0.10566,0.0376,0.5,False,NOMINAL,HEALTHY,34.88,45.27
MEM_LOT03_COMP0040,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0040,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04594,0.07843,0.09595,0.09988,0.03249,131.36,0.00448,5.506,0.00618,-0.0303,0.0197,26.52,28.36,0.04594,0.07843,0.09595,0.09988,0.03249,0.5,False,NOMINAL,HEALTHY,35.53,-47.38
MEM_LOT03_COMP0041,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0041,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04988,0.07579,0.09311,0.09515,0.02591,137.04,0.00313,5.632,0.00804,-0.0258,-0.0797,28.24,27.68,0.04988,0.07579,0.09311,0.09515,0.02591,0.5,False,NOMINAL,HEALTHY,-21.51,4.14
MEM_LOT03_COMP0042,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0042,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04229,0.07874,0.10097,0.10649,0.03645,156.4,0.00572,5.483,0.01143,0.0059,0.0102,28.3,28.05,0.04229,0.07874,0.10097,0.10649,0.03645,0.5,False,NOMINAL,HEALTHY,29.02,-0.42
MEM_LOT03_COMP0043,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0043,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04611,0.07267,0.08825,0.09056,0.02656,128.03,0.00593,5.158,0.00817,0.0447,0.0593,27.64,27.64,0.04611,0.07267,0.08825,0.09056,0.02656,0.5,False,NOMINAL,HEALTHY,-26.38,32.53
MEM_LOT03_COMP0044,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0044,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04862,0.08068,0.09553,0.10014,0.03206,109.53,0.00372,5.309,0.00573,-0.0069,-0.0192,27.74,28.13,0.04862,0.08068,0.09553,0.10014,0.03206,0.5,False,NOMINAL,HEALTHY,30.24,-37.51
MEM_LOT03_COMP0045,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0045,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04389,0.08446,0.10344,0.10735,0.04057,156.82,0.00499,5.556,0.00889,0.027,0.0757,27.74,27.95,0.04389,0.08446,0.10344,0.10735,0.04057,0.5,False,NOMINAL,HEALTHY,-9.87,-48.25
MEM_LOT03_COMP0046,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0046,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04699,0.08206,0.10246,0.10762,0.03507,148.58,0.00325,5.447,0.01094,-0.0186,-0.0208,29.34,28.66,0.04699,0.08206,0.10246,0.10762,0.03507,0.5,False,NOMINAL,HEALTHY,-47.74,4.78
MEM_LOT03_COMP0047,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0047,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04776,0.08868,0.10874,0.11532,0.04092,113.94,0.00498,5.487,0.00749,-0.0387,-0.0178,28.99,27.95,0.04776,0.08868,0.10874,0.11532,0.04092,0.5,False,NOMINAL,HEALTHY,25.99,37.48
MEM_LOT03_COMP0048,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0048,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04744,0.07357,0.08864,0.09064,0.02613,138.6,0.0052,5.562,0.00712,-0.0197,-0.0393,28.71,27.86,0.04744,0.07357,0.08864,0.09064,0.02613,0.5,False,NOMINAL,HEALTHY,-49.49,-1.8
MEM_LOT03_COMP0049,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0049,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04627,0.0778,0.09668,0.09969,0.03153,122.07,0.00449,5.869,0.00717,-0.0355,-0.0029,26.9,27.68,0.04627,0.0778,0.09668,0.09969,0.03153,0.5,False,NOMINAL,HEALTHY,-42.66,-13.0
MEM_LOT03_COMP0050,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0050,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04667,0.07761,0.09413,0.09838,0.03094,152.24,0.00411,5.471,0.00478,0.009,0.0377,27.75,27.9,0.04667,0.07761,0.09413,0.09838,0.03094,0.5,False,NOMINAL,HEALTHY,45.9,-6.17
