component_id,lot_id,device_family,package_type,part_number,test_type,test_id,procedure_id,station_id,chamber_id,test_identity_confidence,stress_temperature_c,stress_voltage_v,duration_hours,primary_parameter,parameter_category,unit,value_0h,value_24h,value_96h,value_168h_actual,delta_value_0_24h,v_offset_0h,v_offset_24h,snr_0h,snr_24h,iddq_0h,iddq_24h,iddq_96h_actual,iddq_168h_actual,delta_iddq,spec_max_iddq,is_defective_gt,failure_mode_gt,instrument_status,wafer_x,wafer_y
MIX_LOT04_COMP0017,LOT_04,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T04_0017,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.6559,2072.5396,2072.7048,2072.8031,2069.8837,0.061,0.0479,34.72,35.06,2.6559,2072.5396,2072.7048,2072.8031,2069.8837,75.0,False,NOMINAL,HEALTHY,7.91,9.72
MIX_LOT04_COMP0018,LOT_04,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T04_0018,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.7601,1341.2596,1341.4063,1341.4236,1339.4995,0.0103,0.0528,34.14,34.88,1.7601,1341.2596,1341.4063,1341.4236,1339.4995,75.0,False,NOMINAL,HEALTHY,-30.31,41.25
MIX_LOT04_COMP0019,LOT_04,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T04_0019,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.9848,1529.2631,1529.3612,1529.4836,1527.2783,0.0003,-0.03,35.61,35.22,1.9848,1529.2631,1529.3612,1529.4836,1527.2783,75.0,False,NOMINAL,HEALTHY,28.82,-19.94
MIX_LOT04_COMP0020,LOT_04,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T04_0020,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.191,1691.5145,1691.6767,1691.7281,1689.3235,0.0295,0.0121,34.76,34.57,2.191,1691.5145,1691.6767,1691.7281,1689.3235,75.0,False,NOMINAL,HEALTHY,-43.1,37.82
MIX_LOT04_COMP0021,LOT_04,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T04_0021,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.5832,1995.6923,1995.8214,1995.94,1993.1091,0.0139,0.0726,36.75,37.17,2.5832,1995.6923,1995.8214,1995.94,1993.1091,75.0,False,NOMINAL,HEALTHY,44.65,3.0
MIX_LOT04_COMP0022,LOT_04,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T04_0022,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.9383,1494.9959,1495.0772,1495.1677,1493.0576,-0.007,0.0361,35.04,35.47,1.9383,1494.9959,1495.0772,1495.1677,1493.0576,75.0,False,NOMINAL,HEALTHY,-35.69,-21.87
MIX_LOT04_COMP0023,LOT_04,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T04_0023,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.8321,1420.5818,1420.686,1420.7095,1418.7497,0.0235,-0.0775,35.35,35.5,1.8321,1420.5818,1420.686,1420.7095,1418.7497,75.0,False,NOMINAL,HEALTHY,7.8,-49.22
MIX_LOT04_COMP0024,LOT_04,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T04_0024,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.0895,1625.3657,1625.4962,1625.5575,1623.2762,0.0394,0.0408,34.75,35.39,2.0895,1625.3657,1625.4962,1625.5575,1623.2762,75.0,False,NOMINAL,HEALTHY,18.97,24.98
MIX_LOT04_COMP0025,LOT_04,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T04_0025,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.8458,1437.3871,1437.5013,1437.536,1435.5413,0.0019,0.0382,38.12,38.17,1.8458,1437.3871,1437.5013,1437.536,1435.5413,75.0,False,NOMINAL,HEALTHY,42.19,38.77
MIX_LOT04_COMP0026,LOT_04,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T04_0026,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.887,1446.398,1446.5028,1446.614,1444.511,0.0008,-0.027,35.49,35.47,1.887,1446.398,1446.5028,1446.614,1444.511,75.0,False,NOMINAL,HEALTHY,-1.77,-46.25
MIX_LOT04_COMP0027,LOT_04,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T04_0027,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.8372,1422.2061,1422.3388,1422.4194,1420.3689,0.012,-0.0226,34.34,34.27,1.8372,1422.2061,1422.3388,1422.4194,1420.3689,75.0,False,NOMINAL,HEALTHY,41.9,8.83
MIX_LOT04_COMP0028,LOT_04,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T04_0028,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.7654,1368.9888,1369.0751,1369.1497,1367.2234,-0.002,0.0277,34.89,35.2,1.7654,1368.9888,1369.0751,1369.1497,1367.2234,75.0,False,NOMINAL,HEALTHY,-25.52,40.21
MIX_LOT04_COMP0029,LOT_04,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T04_0029,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.0892,1608.1627,1608.2724,1608.3893,1606.0735,0.0083,0.0832,33.45,32.54,2.0892,1608.1627,1608.2724,1608.3893,1606.0735,75.0,False,NOMINAL,HEALTHY,-18.54,-10.23
MIX_LOT04_COMP0030,LOT_04,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T04_0030,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.878,1444.1843,1444.2976,1444.3794,1442.3063,-0.0152,0.0468,36.54,36.33,1.878,1444.1843,1444.2976,1444.3794,1442.3063,75.0,False,NOMINAL,HEALTHY,48.78,10.27
MIX_LOT04_COMP0031,LOT_04,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T04_0031,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.1297,1646.6778,1646.8419,1646.8779,1644.5481,-0.0001,0.0357,36.33,36.53,2.1297,1646.6778,1646.8419,1646.8779,1644.5481,75.0,False,NOMINAL,HEALTHY,-30.73,-49.32
MIX_LOT04_COMP0032,LOT_04,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T04_0032,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.8653,1445.8025,1445.9044,1446.0341,1443.9372,0.0482,0.0792,35.01,34.96,1.8653,1445.8025,1445.9044,1446.0341,1443.9372,75.0,False,NOMINAL,HEALTHY,-12.9,34.79
MIX_LOT04_COMP0033,LOT_04,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T04_0033,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.848,1436.7915,1436.8815,1436.9553,1434.9435,-0.0225,-0.0213,34.68,33.95,1.848,1436.7915,1436.8815,1436.9553,1434.9435,75.0,False,NOMINAL,HEALTHY,24.41,34.83
MIX_LOT04_COMP0034,LOT_04,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T04_0034,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.7183,1291.6749,1291.7707,1291.832,1289.9566,-0.053,-0.1068,35.62,35.03,1.7183,1291.6749,1291.7707,1291.832,1289.9566,75.0,False,NOMINAL,HEALTHY,-36.05,27.67
MIX_LOT04_COMP0035,LOT_04,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T04_0035,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.2092,1722.9778,1723.1346,1723.2141,1720.7686,-0.0103,0.0976,34.12,34.89,2.2092,1722.9778,1723.1346,1723.2141,1720.7686,75.0,False,NOMINAL,HEALTHY,-46.07,41.07
MIX_LOT04_COMP0036,LOT_04,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T04_0036,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.9166,1493.7161,1493.8407,1493.8899,1491.7995,-0.0162,-0.1233,34.01,34.27,1.9166,1493.7161,1493.8407,1493.8899,1491.7995,75.0,False,NOMINAL,HEALTHY,-8.8,19.2
MIX_LOT04_COMP0037,LOT_04,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T04_0037,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.0189,1550.1258,1550.1987,1550.27,1548.1069,-0.0154,0.0349,35.18,35.03,2.0189,1550.1258,1550.1987,1550.27,1548.1069,75.0,False,NOMINAL,HEALTHY,42.4,-7.07
MIX_LOT04_COMP0038,LOT_04,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T04_0038,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.8926,1449.3638,1449.4658,1449.5266,1447.4712,-0.0148,-0.0234,34.2,34.0,1.8926,1449.3638,1449.4658,1449.5266,1447.4712,75.0,False,NOMINAL,HEALTHY,-14.22,-33.26
MIX_LOT04_COMP0039,LOT_04,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T04_0039,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.726,1347.686,1347.8035,1347.8559,1345.96,-0.0173,0.0425,33.75,33.43,1.726,1347.686,1347.8035,1347.8559,1345.96,75.0,False,NOMINAL,HEALTHY,-48.61,-12.48
MIX_LOT04_COMP0040,LOT_04,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T04_0040,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.8778,1435.7764,1435.9526,1436.0003,1433.8986,-0.0149,0.0077,33.98,34.09,1.8778,1435.7764,1435.9526,1436.0003,1433.8986,75.0,False,NOMINAL,HEALTHY,-39.72,12.22
MIX_LOT04_COMP0041,LOT_04,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T04_0041,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.9192,1483.6903,1483.831,1483.9099,1481.7711,0.0601,-0.0011,35.27,34.79,1.9192,1483.6903,1483.831,1483.9099,1481.7711,75.0,False,NOMINAL,HEALTHY,-37.67,5.47
MIX_LOT04_COMP0042,LOT_04,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T04_0042,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.1197,1643.5068,1643.5949,1643.6969,1641.3871,-0.0121,0.0509,33.2,33.07,2.1197,1643.5068,1643.5949,1643.6969,1641.3871,75.0,False,NOMINAL,HEALTHY,8.95,32.51
MIX_LOT04_COMP0043,LOT_04,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T04_0043,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.0083,1528.9682,1529.0489,1529.0659,1526.9599,0.0455,0.0825,36.11,35.09,2.0083,1528.9682,1529.0489,1529.0659,1526.9599,75.0,False,NOMINAL,HEALTHY,-38.99,-21.22
MIX_LOT04_COMP0044,LOT_04,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T04_0044,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.1655,1671.2774,1671.4311,1671.4495,1669.1119,-0.0021,0.0165,34.88,35.5,2.1655,1671.2774,1671.4311,1671.4495,1669.1119,75.0,False,NOMINAL,HEALTHY,48.51,40.75
MIX_LOT04_COMP0045,LOT_04,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T04_0045,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.8928,1459.0942,1459.1865,1459.2981,1457.2014,-0.0113,-0.0236,33.98,34.21,1.8928,1459.0942,1459.1865,1459.2981,1457.2014,75.0,False,NOMINAL,HEALTHY,-48.53,-24.92
MIX_LOT04_COMP0046,LOT_04,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T04_0046,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.2038,1701.9241,1702.0405,1702.186,1699.7203,-0.0558,-0.027,35.32,34.39,2.2038,1701.9241,1702.0405,1702.186,1699.7203,75.0,False,NOMINAL,HEALTHY,-20.44,-33.0
MIX_LOT04_COMP0047,LOT_04,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T04_0047,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.0646,1608.998,1609.1621,1609.2322,1606.9334,0.0136,-0.0665,36.68,36.46,2.0646,1608.998,1609.1621,1609.2322,1606.9334,75.0,False,NOMINAL,HEALTHY,10.01,28.58
MIX_LOT04_COMP0048,LOT_04,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T04_0048,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.1492,1654.9502,1663.5509,1813.5417,1652.801,-0.0527,-0.042,33.58,34.58,2.1492,1654.9502,1663.5509,1813.5417,1652.801,75.0,True,THERMAL_RUNAWAY,HEALTHY,-18.99,9.11
MIX_LOT04_COMP0049,LOT_04,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T04_0049,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.1854,1694.2217,1694.4064,1694.434,1692.0363,-0.0104,-0.0699,37.31,37.3,2.1854,1694.2217,1694.4064,1694.434,1692.0363,75.0,False,NOMINAL,HEALTHY,-48.56,-42.12
MIX_LOT04_COMP0050,LOT_04,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T04_0050,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.0096,1544.7412,1544.8892,1544.9667,1542.7316,0.0219,0.0362,33.86,33.37,2.0096,1544.7412,1544.8892,1544.9667,1542.7316,75.0,False,NOMINAL,HEALTHY,37.35,-18.75
MIX_LOT04_COMP0051,LOT_04,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T04_0051,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.0379,1579.2772,1579.4207,1579.4862,1577.2393,-0.0047,0.0176,33.71,34.3,2.0379,1579.2772,1579.4207,1579.4862,1577.2393,75.0,False,NOMINAL,HEALTHY,8.87,39.16
MIX_LOT04_COMP0052,LOT_04,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T04_0052,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.4715,1890.3505,1890.4576,1890.5466,1887.879,0.002,0.0983,35.02,35.77,2.4715,1890.3505,1890.4576,1890.5466,1887.879,75.0,False,NOMINAL,HEALTHY,8.85,-32.52
MIX_LOT04_COMP0053,LOT_04,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T04_0053,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.9944,1540.6661,1540.7975,1540.9199,1538.6717,0.0197,-0.0473,37.18,37.48,1.9944,1540.6661,1540.7975,1540.9199,1538.6717,75.0,False,NOMINAL,HEALTHY,34.97,33.96
MIX_LOT04_COMP0054,LOT_04,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T04_0054,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.9493,1492.9034,1493.0629,1493.0764,1490.9541,0.0452,0.0114,35.24,36.49,1.9493,1492.9034,1493.0629,1493.0764,1490.9541,75.0,False,NOMINAL,HEALTHY,-48.85,-10.42
