component_id,lot_id,device_family,package_type,part_number,test_type,test_id,procedure_id,station_id,chamber_id,test_identity_confidence,stress_temperature_c,stress_voltage_v,duration_hours,primary_parameter,parameter_category,unit,value_0h,value_24h,value_96h,value_168h_actual,delta_value_0_24h,v_offset_0h,v_offset_24h,snr_0h,snr_24h,iddq_0h,iddq_24h,iddq_96h_actual,iddq_168h_actual,delta_iddq,spec_max_iddq,is_defective_gt,failure_mode_gt,instrument_status,wafer_x,wafer_y
MIX_LOT03_COMP0010,LOT_03,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T03_0010,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.7682,1366.5008,1366.6159,1366.6248,1364.7326,0.0008,0.1429,34.86,35.25,1.7682,1366.5008,1366.6159,1366.6248,1364.7326,75.0,False,NOMINAL,HEALTHY,0.42,45.91
MIX_LOT03_COMP0011,LOT_03,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T03_0011,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.4607,1872.0101,1872.1268,1872.2249,1869.5494,0.0243,-0.0225,35.49,35.14,2.4607,1872.0101,1872.1268,1872.2249,1869.5494,75.0,False,NOMINAL,HEALTHY,15.24,-4.96
MIX_LOT03_COMP0012,LOT_03,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T03_0012,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.2126,1725.9108,1726.0634,1726.127,1723.6982,-0.0048,-0.0414,33.78,33.99,2.2126,1725.9108,1726.0634,1726.127,1723.6982,75.0,False,NOMINAL,HEALTHY,14.06,-5.1
MIX_LOT03_COMP0013,LOT_03,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T03_0013,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.9466,1505.9491,1506.1174,1506.1505,1504.0025,-0.0009,0.1187,35.39,36.14,1.9466,1505.9491,1506.1174,1506.1505,1504.0025,75.0,False,NOMINAL,HEALTHY,-37.33,12.15
MIX_LOT03_COMP0014,LOT_03,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T03_0014,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.9901,1537.1457,1537.284,1537.4073,1535.1556,-0.0087,-0.0587,34.34,34.44,1.9901,1537.1457,1537.284,1537.4073,1535.1556,75.0,True,DIELECTRIC_OSCILLATION,HEALTHY,1.02,22.04
MIX_LOT03_COMP0015,LOT_03,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T03_0015,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.5551,1192.2948,1192.4121,1192.4371,1190.7397,0.003,-0.0856,35.2,34.84,1.5551,1192.2948,1192.4121,1192.4371,1190.7397,75.0,False,NOMINAL,HEALTHY,11.14,48.94
MIX_LOT03_COMP0016,LOT_03,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T03_0016,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.8208,1394.0887,1394.1577,1394.262,1392.2679,0.0266,0.0237,32.85,32.22,1.8208,1394.0887,1394.1577,1394.262,1392.2679,75.0,False,NOMINAL,HEALTHY,36.69,19.26
MIX_LOT03_COMP0017,LOT_03,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T03_0017,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.1227,1640.6077,1640.7673,1640.8193,1638.485,0.0447,0.0673,33.69,33.6,2.1227,1640.6077,1640.7673,1640.8193,1638.485,75.0,False,NOMINAL,HEALTHY,12.2,-40.26
MIX_LOT03_COMP0018,LOT_03,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T03_0018,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.9411,1491.8626,1491.9236,1492.0207,1489.9215,0.0151,-0.0606,34.97,34.41,1.9411,1491.8626,1491.9236,1492.0207,1489.9215,75.0,False,NOMINAL,HEALTHY,-21.53,37.02
MIX_LOT03_COMP0019,LOT_03,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T03_0019,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.9599,1508.1587,1508.2827,1508.3397,1506.1988,0.0147,-0.0311,34.67,34.79,1.9599,1508.1587,1508.2827,1508.3397,1506.1988,75.0,False,NOMINAL,HEALTHY,-28.51,-11.27
MIX_LOT03_COMP0020,LOT_03,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T03_0020,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.8984,1460.1609,1460.2659,1460.3446,1458.2625,-0.0258,-0.0167,35.68,35.23,1.8984,1460.1609,1460.2659,1460.3446,1458.2625,75.0,False,NOMINAL,HEALTHY,-5.5,48.95
MIX_LOT03_COMP0021,LOT_03,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T03_0021,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.0616,1597.173,1597.289,1597.3787,1595.1114,0.0081,0.1454,34.49,34.52,2.0616,1597.173,1597.289,1597.3787,1595.1114,75.0,False,NOMINAL,HEALTHY,-0.81,37.56
MIX_LOT03_COMP0022,LOT_03,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T03_0022,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.2101,1702.4234,1702.5873,1702.646,1700.2133,-0.0233,0.0199,31.26,31.07,2.2101,1702.4234,1702.5873,1702.646,1700.2133,75.0,False,NOMINAL,HEALTHY,13.17,-17.97
MIX_LOT03_COMP0023,LOT_03,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T03_0023,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.7577,1340.2723,1340.4205,1340.4968,1338.5146,0.0103,0.011,33.98,34.61,1.7577,1340.2723,1340.4205,1340.4968,1338.5146,75.0,False,NOMINAL,HEALTHY,-5.93,40.77
MIX_LOT03_COMP0024,LOT_03,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T03_0024,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.5034,1145.9302,1146.0404,1146.0403,1144.4268,0.0025,-0.0741,37.26,38.05,1.5034,1145.9302,1146.0404,1146.0403,1144.4268,75.0,False,NOMINAL,HEALTHY,19.12,-21.5
MIX_LOT03_COMP0025,LOT_03,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T03_0025,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.0686,1606.6444,1606.7639,1606.8476,1604.5758,0.004,-0.0082,35.3,34.99,2.0686,1606.6444,1606.7639,1606.8476,1604.5758,75.0,False,NOMINAL,HEALTHY,-10.96,0.95
MIX_LOT03_COMP0026,LOT_03,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T03_0026,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.563,1213.7963,1213.8756,1213.9538,1212.2333,-0.0157,-0.0016,33.97,33.71,1.563,1213.7963,1213.8756,1213.9538,1212.2333,75.0,False,NOMINAL,HEALTHY,-47.84,-42.77
MIX_LOT03_COMP0027,LOT_03,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T03_0027,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.3911,1072.2837,1072.4093,1072.4416,1070.8926,-0.0061,-0.0112,34.62,34.27,1.3911,1072.2837,1072.4093,1072.4416,1070.8926,75.0,False,NOMINAL,HEALTHY,4.82,-23.03
MIX_LOT03_COMP0028,LOT_03,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T03_0028,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.3696,1836.279,1836.4003,1836.5128,1833.9094,-0.0087,-0.0116,34.2,33.02,2.3696,1836.279,1836.4003,1836.5128,1833.9094,75.0,False,NOMINAL,HEALTHY,26.4,49.33
MIX_LOT03_COMP0029,LOT_03,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T03_0029,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.2005,1705.6377,1705.8563,1705.9212,1703.4372,0.0282,0.0861,35.48,35.54,2.2005,1705.6377,1705.8563,1705.9212,1703.4372,75.0,False,NOMINAL,HEALTHY,-41.92,27.39
MIX_LOT03_COMP0030,LOT_03,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T03_0030,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.0054,1535.6083,1535.7286,1535.8467,1533.6029,-0.0203,-0.1208,33.75,34.19,2.0054,1535.6083,1535.7286,1535.8467,1533.6029,75.0,False,NOMINAL,HEALTHY,-38.51,-29.94
MIX_LOT03_COMP0031,LOT_03,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T03_0031,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.3435,1803.1298,1803.3331,1803.3852,1800.7863,-0.033,-0.0952,34.22,34.97,2.3435,1803.1298,1803.3331,1803.3852,1800.7863,75.0,False,NOMINAL,HEALTHY,-21.8,21.57
MIX_LOT03_COMP0032,LOT_03,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T03_0032,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.1714,1687.0852,1687.195,1687.2455,1684.9138,-0.0079,-0.0413,36.41,35.91,2.1714,1687.0852,1687.195,1687.2455,1684.9138,75.0,False,NOMINAL,HEALTHY,-5.27,-38.84
MIX_LOT03_COMP0033,LOT_03,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T03_0033,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.2016,1694.7373,1694.8717,1694.9434,1692.5357,-0.0343,-0.0256,34.56,34.67,2.2016,1694.7373,1694.8717,1694.9434,1692.5357,75.0,False,NOMINAL,HEALTHY,47.28,5.61
MIX_LOT03_COMP0034,LOT_03,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T03_0034,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.7934,1378.8211,1378.9528,1378.9878,1377.0277,-0.0115,0.0248,33.74,33.19,1.7934,1378.8211,1378.9528,1378.9878,1377.0277,75.0,False,NOMINAL,HEALTHY,45.92,9.49
MIX_LOT03_COMP0035,LOT_03,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T03_0035,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.1625,1664.3642,1664.5436,1664.5659,1662.2017,0.0207,0.0718,34.28,34.29,2.1625,1664.3642,1664.5436,1664.5659,1662.2017,75.0,False,NOMINAL,HEALTHY,37.9,28.72
MIX_LOT03_COMP0036,LOT_03,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T03_0036,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.9236,1469.1943,1469.3408,1469.3913,1467.2707,0.027,0.0897,33.57,33.65,1.9236,1469.1943,1469.3408,1469.3913,1467.2707,75.0,False,NOMINAL,HEALTHY,26.17,-35.81
MIX_LOT03_COMP0037,LOT_03,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T03_0037,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.6288,1250.7655,1250.8345,1250.9511,1249.1367,-0.0203,-0.0024,34.79,34.54,1.6288,1250.7655,1250.8345,1250.9511,1249.1367,75.0,False,NOMINAL,HEALTHY,12.81,32.77
MIX_LOT03_COMP0038,LOT_03,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T03_0038,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.236,1740.5719,1740.7092,1740.7901,1738.3359,-0.0225,-0.0595,34.43,34.16,2.236,1740.5719,1740.7092,1740.7901,1738.3359,75.0,False,NOMINAL,HEALTHY,-20.78,44.22
MIX_LOT03_COMP0039,LOT_03,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T03_0039,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.7786,1363.7145,1363.8259,1363.8857,1361.9359,0.0089,-0.0176,34.94,35.17,1.7786,1363.7145,1363.8259,1363.8857,1361.9359,75.0,False,NOMINAL,HEALTHY,41.51,40.88
MIX_LOT03_COMP0040,LOT_03,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T03_0040,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.8741,1438.206,1438.337,1438.3997,1436.3319,0.002,-0.0357,33.93,33.97,1.8741,1438.206,1438.337,1438.3997,1436.3319,75.0,False,NOMINAL,HEALTHY,-38.56,-41.89
MIX_LOT03_COMP0041,LOT_03,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T03_0041,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.7703,1364.8497,1364.9826,1364.9889,1363.0794,0.0103,-0.0524,34.68,35.65,1.7703,1364.8497,1364.9826,1364.9889,1363.0794,75.0,False,NOMINAL,HEALTHY,-37.55,-39.97
MIX_LOT03_COMP0042,LOT_03,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T03_0042,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.0788,1605.1334,1605.2911,1605.3126,1603.0546,0.0348,-0.0083,34.66,34.57,2.0788,1605.1334,1605.2911,1605.3126,1603.0546,75.0,False,NOMINAL,HEALTHY,-35.93,12.16
MIX_LOT03_COMP0043,LOT_03,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T03_0043,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.2683,1738.9348,1747.568,1897.484,1736.6665,0.0012,0.0071,36.03,35.71,2.2683,1738.9348,1747.568,1897.484,1736.6665,75.0,True,THERMAL_RUNAWAY,HEALTHY,13.32,45.16
MIX_LOT03_COMP0044,LOT_03,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T03_0044,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.3039,1770.3636,1770.4833,1770.58,1768.0597,-0.0202,-0.0086,33.92,33.43,2.3039,1770.3636,1770.4833,1770.58,1768.0597,75.0,False,NOMINAL,HEALTHY,-30.84,11.14
MIX_LOT03_COMP0045,LOT_03,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T03_0045,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.9499,1507.803,1507.8973,1508.0224,1505.8531,-0.0517,-0.0463,35.19,35.99,1.9499,1507.803,1507.8973,1508.0224,1505.8531,75.0,False,NOMINAL,HEALTHY,47.55,9.15
MIX_LOT03_COMP0046,LOT_03,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T03_0046,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.8744,1460.2223,1460.2954,1460.4377,1458.3479,0.0167,0.0355,34.89,35.11,1.8744,1460.2223,1460.2954,1460.4377,1458.3479,75.0,True,DIELECTRIC_OSCILLATION,HEALTHY,-37.22,-46.78
MIX_LOT03_COMP0047,LOT_03,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T03_0047,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.9585,1484.0346,1484.1416,1484.2064,1482.0761,0.0209,0.0099,37.89,37.5,1.9585,1484.0346,1484.1416,1484.2064,1482.0761,75.0,False,NOMINAL,HEALTHY,29.1,33.63
MIX_LOT03_COMP0048,LOT_03,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T03_0048,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.2933,1754.3776,1754.4936,1754.5956,1752.0843,0.0207,-0.0815,36.18,36.17,2.2933,1754.3776,1754.4936,1754.5956,1752.0843,75.0,False,NOMINAL,HEALTHY,-47.45,43.47
MIX_LOT03_COMP0049,LOT_03,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T03_0049,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.109,1635.0012,1635.1415,1635.2303,1632.8922,-0.0266,0.0224,34.57,33.65,2.109,1635.0012,1635.1415,1635.2303,1632.8922,75.0,False,NOMINAL,HEALTHY,31.34,29.48
MIX_LOT03_COMP0050,LOT_03,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T03_0050,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.1688,1672.8743,1673.0455,1673.1146,1670.7055,-0.0018,0.0298,34.33,33.99,2.1688,1672.8743,1673.0455,1673.1146,1670.7055,75.0,False,NOMINAL,HEALTHY,15.02,-2.85
MIX_LOT03_COMP0051,LOT_03,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T03_0051,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.7634,1358.0336,1358.1954,1358.2554,1356.2702,-0.0051,-0.0068,33.83,33.55,1.7634,1358.0336,1358.1954,1358.2554,1356.2702,75.0,False,NOMINAL,HEALTHY,17.96,-25.35
MIX_LOT03_COMP0052,LOT_03,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T03_0052,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,1.9801,1543.7219,1543.9197,1543.9215,1541.7418,-0.0165,-0.0481,34.38,34.37,1.9801,1543.7219,1543.9197,1543.9215,1541.7418,75.0,False,NOMINAL,HEALTHY,-20.72,-40.49
MIX_LOT03_COMP0053,LOT_03,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T03_0053,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.1752,1671.4459,1671.5838,1671.6524,1669.2707,0.0024,-0.0373,35.61,36.64,2.1752,1671.4459,1671.5838,1671.6524,1669.2707,75.0,False,NOMINAL,HEALTHY,10.19,-42.86
MIX_LOT03_COMP0054,LOT_03,MIXED_SIGNAL_IC,CQFP-64,MIX-SIH-2026,THERMAL_BURN_IN,T03_0054,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,3.3,168,IDDQ,ELECTRICAL,uA,2.2817,1736.4012,1736.502,1736.6064,1734.1195,-0.0085,-0.0499,36.29,35.97,2.2817,1736.4012,1736.502,1736.6064,1734.1195,75.0,False,NOMINAL,HEALTHY,14.74,1.47
