component_id,lot_id,device_family,package_type,part_number,test_type,test_id,procedure_id,station_id,chamber_id,test_identity_confidence,stress_temperature_c,stress_voltage_v,duration_hours,primary_parameter,parameter_category,unit,value_0h,value_24h,value_96h,value_168h_actual,delta_value_0_24h,ICC_active_mA,input_leakage_nA,propagation_delay_ns,v_offset_0h,v_offset_24h,snr_0h,snr_24h,iddq_0h,iddq_24h,iddq_96h_actual,iddq_168h_actual,delta_iddq,spec_max_iddq,is_defective_gt,failure_mode_gt,instrument_status,wafer_x,wafer_y
DIG_LOT01_COMP0010,LOT_01,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T01_0010,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.4904,1139.3762,1139.4787,1139.5756,1137.8858,26.493,1.997,11.999,-0.0118,-0.0586,36.46,36.22,1.4904,1139.3762,1139.4787,1139.5756,1137.8858,50.0,False,NOMINAL,HEALTHY,-43.43,-22.57
DIG_LOT01_COMP0011,LOT_01,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T01_0011,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3753,1055.1346,1055.2031,1055.1831,1053.7593,25.567,1.7932,12.854,0.0211,0.0395,35.52,35.42,1.3753,1055.1346,1055.2031,1055.1831,1053.7593,50.0,False,NOMINAL,HEALTHY,18.29,-26.19
DIG_LOT01_COMP0012,LOT_01,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T01_0012,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2808,992.5288,992.5466,992.6417,991.248,24.523,1.3045,12.47,0.0076,0.0234,34.07,34.21,1.2808,992.5288,992.5466,992.6417,991.248,50.0,False,NOMINAL,HEALTHY,-29.34,13.42
DIG_LOT01_COMP0013,LOT_01,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T01_0013,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3428,1034.1722,1034.1705,1034.305,1032.8294,22.231,1.8638,12.713,0.0447,0.0038,33.38,33.92,1.3428,1034.1722,1034.1705,1034.305,1032.8294,50.0,False,NOMINAL,HEALTHY,20.5,-6.39
DIG_LOT01_COMP0014,LOT_01,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T01_0014,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2213,947.2457,947.3154,947.4363,946.0244,24.402,1.9562,11.987,0.0088,0.0667,35.05,36.14,1.2213,947.2457,947.3154,947.4363,946.0244,50.0,False,NOMINAL,HEALTHY,-47.26,17.44
DIG_LOT01_COMP0015,LOT_01,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T01_0015,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2592,974.6886,974.7676,974.8728,973.4294,25.545,2.6937,11.759,0.0125,-0.0124,34.82,35.21,1.2592,974.6886,974.7676,974.8728,973.4294,50.0,False,NOMINAL,HEALTHY,-43.94,-15.97
DIG_LOT01_COMP0016,LOT_01,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T01_0016,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,0.9478,725.3763,725.441,725.4918,724.4285,24.72,2.4474,12.924,-0.0194,0.0057,34.3,33.26,0.9478,725.3763,725.441,725.4918,724.4285,50.0,False,NOMINAL,HEALTHY,32.47,3.73
DIG_LOT01_COMP0017,LOT_01,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T01_0017,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2733,955.2519,955.3035,955.38,953.9786,22.927,1.7556,13.274,-0.0114,-0.0871,35.97,35.83,1.2733,955.2519,955.3035,955.38,953.9786,50.0,False,NOMINAL,HEALTHY,-33.18,33.41
DIG_LOT01_COMP0018,LOT_01,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T01_0018,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.5161,1164.2335,1164.3165,1164.3292,1162.7174,23.121,2.1774,12.089,0.0105,-0.0478,34.35,34.82,1.5161,1164.2335,1164.3165,1164.3292,1162.7174,50.0,False,NOMINAL,HEALTHY,-32.01,-4.89
DIG_LOT01_COMP0019,LOT_01,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T01_0019,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3361,1022.3207,1022.4261,1022.4605,1020.9846,24.326,2.3957,12.718,0.0148,0.0142,34.44,34.76,1.3361,1022.3207,1022.4261,1022.4605,1020.9846,50.0,True,DIELECTRIC_OSCILLATION,HEALTHY,36.68,-27.22
DIG_LOT01_COMP0020,LOT_01,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T01_0020,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3058,1013.2544,1013.3712,1013.3617,1011.9486,25.219,2.1961,13.29,0.0298,0.0446,35.8,35.67,1.3058,1013.2544,1013.3712,1013.3617,1011.9486,50.0,False,NOMINAL,HEALTHY,25.91,20.46
DIG_LOT01_COMP0021,LOT_01,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T01_0021,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2249,954.8962,955.0115,955.0188,953.6713,22.345,2.3323,11.627,0.0285,0.0331,34.04,34.87,1.2249,954.8962,955.0115,955.0188,953.6713,50.0,False,NOMINAL,HEALTHY,2.8,-45.46
DIG_LOT01_COMP0022,LOT_01,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T01_0022,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3823,1083.1763,1083.2017,1083.2834,1081.794,23.862,1.6755,13.284,-0.0286,-0.0419,34.51,34.96,1.3823,1083.1763,1083.2017,1083.2834,1081.794,50.0,False,NOMINAL,HEALTHY,49.32,-28.93
DIG_LOT01_COMP0023,LOT_01,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T01_0023,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.401,1089.6449,1089.6931,1089.779,1088.2439,23.981,1.6029,11.083,-0.0146,0.0257,36.01,35.87,1.401,1089.6449,1089.6931,1089.779,1088.2439,50.0,False,NOMINAL,HEALTHY,10.93,-21.81
DIG_LOT01_COMP0024,LOT_01,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T01_0024,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.4388,1141.4952,1141.6229,1141.607,1140.0564,25.184,1.8182,13.761,-0.009,0.0126,34.57,34.07,1.4388,1141.4952,1141.6229,1141.607,1140.0564,50.0,False,NOMINAL,HEALTHY,35.28,41.7
DIG_LOT01_COMP0025,LOT_01,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T01_0025,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2189,942.1004,942.2227,942.2744,940.8815,23.409,1.7483,12.171,0.0262,0.0014,36.71,36.89,1.2189,942.1004,942.2227,942.2744,940.8815,50.0,False,NOMINAL,HEALTHY,-27.81,-17.73
DIG_LOT01_COMP0026,LOT_01,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T01_0026,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2306,944.6511,944.7358,944.7292,943.4205,27.022,1.9566,11.39,0.017,-0.0569,35.63,35.19,1.2306,944.6511,944.7358,944.7292,943.4205,50.0,False,NOMINAL,HEALTHY,-19.47,-26.21
DIG_LOT01_COMP0027,LOT_01,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T01_0027,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,0.9397,741.1783,741.2652,741.3156,740.2386,24.221,1.9471,11.71,-0.0073,-0.0574,32.63,31.88,0.9397,741.1783,741.2652,741.3156,740.2386,50.0,False,NOMINAL,HEALTHY,-12.88,38.05
DIG_LOT01_COMP0028,LOT_01,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T01_0028,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.4794,1117.2224,1117.3275,1117.4257,1115.743,24.673,2.3187,12.079,-0.0045,-0.0073,34.85,33.82,1.4794,1117.2224,1117.3275,1117.4257,1115.743,50.0,False,NOMINAL,HEALTHY,49.06,3.65
DIG_LOT01_COMP0029,LOT_01,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T01_0029,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.0715,819.6177,819.7196,819.6933,818.5462,25.595,1.4989,12.288,-0.0072,0.0145,36.83,37.1,1.0715,819.6177,819.7196,819.6933,818.5462,50.0,False,NOMINAL,HEALTHY,19.7,-45.01
DIG_LOT01_COMP0030,LOT_01,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T01_0030,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1578,913.342,913.4132,913.4085,912.1842,23.0,2.4457,11.756,0.0059,-0.0338,34.26,34.24,1.1578,913.342,913.4132,913.4085,912.1842,50.0,False,NOMINAL,HEALTHY,22.14,-16.27
DIG_LOT01_COMP0031,LOT_01,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T01_0031,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3345,1005.3944,1005.393,1005.5605,1004.0599,27.193,1.8244,12.556,-0.0414,-0.061,35.89,35.03,1.3345,1005.3944,1005.393,1005.5605,1004.0599,50.0,False,NOMINAL,HEALTHY,-19.22,37.99
DIG_LOT01_COMP0032,LOT_01,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T01_0032,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.412,1085.9391,1086.0316,1086.077,1084.5271,23.768,1.2651,11.994,0.0203,0.0655,36.05,35.87,1.412,1085.9391,1086.0316,1086.077,1084.5271,50.0,False,NOMINAL,HEALTHY,10.46,14.75
DIG_LOT01_COMP0033,LOT_01,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T01_0033,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1925,936.6084,936.6994,936.7159,935.4159,24.766,2.1356,12.396,-0.0241,0.0054,33.93,34.05,1.1925,936.6084,936.6994,936.7159,935.4159,50.0,False,NOMINAL,HEALTHY,-34.81,30.13
DIG_LOT01_COMP0034,LOT_01,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T01_0034,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.4929,1140.9561,1141.0597,1141.0579,1139.4632,24.383,1.7453,14.702,0.0145,0.0614,35.67,35.94,1.4929,1140.9561,1141.0597,1141.0579,1139.4632,50.0,False,NOMINAL,HEALTHY,-21.41,-9.62
DIG_LOT01_COMP0035,LOT_01,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T01_0035,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.5315,1195.0375,1195.1432,1195.2159,1193.506,26.067,1.8002,11.945,0.0129,0.0611,36.73,36.48,1.5315,1195.0375,1195.1432,1195.2159,1193.506,50.0,False,NOMINAL,HEALTHY,-42.78,27.96
DIG_LOT01_COMP0036,LOT_01,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T01_0036,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1152,856.186,856.3196,856.2803,855.0708,25.642,1.8362,11.111,0.0384,0.006,34.75,34.82,1.1152,856.186,856.3196,856.2803,855.0708,50.0,False,NOMINAL,HEALTHY,33.93,35.31
DIG_LOT01_COMP0037,LOT_01,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T01_0037,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3299,1021.8383,1021.8872,1021.9206,1020.5084,24.811,2.1345,11.615,0.0213,-0.0024,33.47,33.69,1.3299,1021.8383,1021.8872,1021.9206,1020.5084,50.0,False,NOMINAL,HEALTHY,-6.23,18.89
DIG_LOT01_COMP0038,LOT_01,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T01_0038,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.6121,1245.017,1245.0689,1245.1935,1243.4049,28.359,1.85,11.869,0.0099,0.0626,35.71,34.86,1.6121,1245.017,1245.0689,1245.1935,1243.4049,50.0,False,NOMINAL,HEALTHY,-20.05,-12.99
DIG_LOT01_COMP0039,LOT_01,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T01_0039,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2908,989.5494,989.5547,989.6776,988.2586,22.72,1.8095,11.125,0.0004,-0.1168,33.91,34.06,1.2908,989.5494,989.5547,989.6776,988.2586,50.0,False,NOMINAL,HEALTHY,25.25,32.97
DIG_LOT01_COMP0040,LOT_01,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T01_0040,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2405,959.2194,959.2424,959.2659,957.9789,27.171,1.8339,13.248,0.0052,-0.1048,34.44,34.5,1.2405,959.2194,959.2424,959.2659,957.9789,50.0,False,NOMINAL,HEALTHY,12.64,-37.13
DIG_LOT01_COMP0041,LOT_01,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T01_0041,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.4019,1076.0739,1076.178,1076.2471,1074.672,27.806,1.9612,13.059,0.0151,-0.0057,34.03,34.83,1.4019,1076.0739,1076.178,1076.2471,1074.672,50.0,False,NOMINAL,HEALTHY,-36.56,-27.46
DIG_LOT01_COMP0042,LOT_01,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T01_0042,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.231,951.6967,951.8126,951.8195,950.4657,24.132,1.7017,13.213,-0.0079,-0.0209,32.96,33.73,1.231,951.6967,951.8126,951.8195,950.4657,50.0,False,NOMINAL,HEALTHY,18.8,7.2
DIG_LOT01_COMP0043,LOT_01,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T01_0043,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,0.9645,739.0766,739.1529,739.128,738.1121,25.568,1.6579,11.669,0.0251,0.0393,34.63,35.22,0.9645,739.0766,739.1529,739.128,738.1121,50.0,False,NOMINAL,HEALTHY,-39.93,-18.69
DIG_LOT01_COMP0044,LOT_01,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T01_0044,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3064,1015.4316,1015.5106,1015.5712,1014.1252,24.663,1.6318,13.089,-0.0536,-0.0609,32.9,32.18,1.3064,1015.4316,1015.5106,1015.5712,1014.1252,50.0,False,NOMINAL,HEALTHY,44.32,-28.29
DIG_LOT01_COMP0045,LOT_01,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T01_0045,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.4299,1115.1834,1115.3035,1115.3517,1113.7535,25.195,2.3903,13.233,-0.0281,0.0507,36.21,35.06,1.4299,1115.1834,1115.3035,1115.3517,1113.7535,50.0,False,NOMINAL,HEALTHY,25.36,-0.95
DIG_LOT01_COMP0046,LOT_01,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T01_0046,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.0215,806.3351,806.4009,806.4696,805.3136,27.739,2.0595,12.531,0.0065,-0.0005,33.86,33.33,1.0215,806.3351,806.4009,806.4696,805.3136,50.0,False,NOMINAL,HEALTHY,-25.18,-21.4
DIG_LOT01_COMP0047,LOT_01,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T01_0047,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.162,911.8865,911.9659,912.0131,910.7245,26.015,2.3385,12.699,0.0087,-0.0249,34.9,34.78,1.162,911.8865,911.9659,912.0131,910.7245,50.0,False,NOMINAL,HEALTHY,10.33,-5.76
DIG_LOT01_COMP0048,LOT_01,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T01_0048,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.4208,1092.2013,1092.3001,1092.3204,1090.7805,22.797,1.7,13.331,-0.0025,-0.0247,35.41,35.66,1.4208,1092.2013,1092.3001,1092.3204,1090.7805,50.0,False,NOMINAL,HEALTHY,-15.19,-36.13
DIG_LOT01_COMP0049,LOT_01,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T01_0049,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3034,1006.6239,1006.6901,1006.7326,1005.3205,23.577,1.8349,11.939,0.0492,0.0375,36.25,35.55,1.3034,1006.6239,1006.6901,1006.7326,1005.3205,50.0,False,NOMINAL,HEALTHY,-2.42,28.85
DIG_LOT01_COMP0050,LOT_01,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T01_0050,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.4047,1072.358,1072.5111,1072.5483,1070.9533,26.431,1.9835,12.728,-0.0305,-0.0715,34.6,34.42,1.4047,1072.358,1072.5111,1072.5483,1070.9533,50.0,False,NOMINAL,HEALTHY,0.92,32.9
DIG_LOT01_COMP0051,LOT_01,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T01_0051,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1331,857.531,857.5717,857.6221,856.3979,26.055,1.7446,12.537,-0.0041,0.0245,34.71,35.55,1.1331,857.531,857.5717,857.6221,856.3979,50.0,False,NOMINAL,HEALTHY,-15.61,25.51
DIG_LOT01_COMP0052,LOT_01,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T01_0052,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3027,994.0857,994.1924,994.1924,992.783,23.46,1.8159,13.179,0.0196,-0.0222,36.44,36.6,1.3027,994.0857,994.1924,994.1924,992.783,50.0,False,NOMINAL,HEALTHY,1.69,17.28
DIG_LOT01_COMP0053,LOT_01,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T01_0053,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3713,1048.4754,1048.5058,1048.5902,1047.1041,23.723,2.2769,11.707,-0.0135,0.009,35.12,35.13,1.3713,1048.4754,1048.5058,1048.5902,1047.1041,50.0,False,NOMINAL,HEALTHY,1.07,-49.45
