component_id,lot_id,device_family,package_type,part_number,test_type,test_id,procedure_id,station_id,chamber_id,test_identity_confidence,stress_temperature_c,stress_voltage_v,duration_hours,primary_parameter,parameter_category,unit,value_0h,value_24h,value_96h,value_168h_actual,delta_value_0_24h,ICC_active_mA,input_leakage_nA,propagation_delay_ns,v_offset_0h,v_offset_24h,snr_0h,snr_24h,iddq_0h,iddq_24h,iddq_96h_actual,iddq_168h_actual,delta_iddq,spec_max_iddq,is_defective_gt,failure_mode_gt,instrument_status,wafer_x,wafer_y
DIG_LOT03_COMP0010,LOT_03,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T03_0010,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.0414,818.7153,818.7753,818.8328,817.6739,25.041,1.7436,13.95,0.0046,-0.0431,35.4,35.88,1.0414,818.7153,818.7753,818.8328,817.6739,50.0,False,NOMINAL,HEALTHY,-37.42,8.21
DIG_LOT03_COMP0011,LOT_03,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T03_0011,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1195,857.2041,857.2638,857.2013,856.0846,24.652,2.1918,13.212,-0.0225,-0.0638,36.04,36.7,1.1195,857.2041,857.2638,857.2013,856.0846,50.0,False,NOMINAL,HEALTHY,-33.67,7.33
DIG_LOT03_COMP0012,LOT_03,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T03_0012,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1272,875.9659,876.0808,876.0964,874.8387,25.11,1.8251,11.765,-0.0241,-0.0395,36.12,36.31,1.1272,875.9659,876.0808,876.0964,874.8387,50.0,False,NOMINAL,HEALTHY,31.51,11.74
DIG_LOT03_COMP0013,LOT_03,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T03_0013,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1681,902.4058,903.7651,909.1735,901.2377,24.429,1.989,12.387,0.0249,0.0064,34.65,35.08,1.1681,902.4058,903.7651,909.1735,901.2377,50.0,True,ELECTROMIGRATION,HEALTHY,12.4,-12.93
DIG_LOT03_COMP0014,LOT_03,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T03_0014,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.0424,807.842,807.885,807.937,806.7996,22.879,2.3386,13.251,0.0124,0.0526,35.17,35.3,1.0424,807.842,807.885,807.937,806.7996,50.0,False,NOMINAL,HEALTHY,18.27,24.94
DIG_LOT03_COMP0015,LOT_03,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T03_0015,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,0.9741,759.3484,759.3945,759.4258,758.3743,22.068,2.1813,12.686,-0.0111,0.0026,33.38,34.05,0.9741,759.3484,759.3945,759.4258,758.3743,50.0,False,NOMINAL,HEALTHY,17.74,-2.54
DIG_LOT03_COMP0016,LOT_03,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T03_0016,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.0958,852.1521,852.2297,852.2966,851.0563,25.261,2.2014,13.195,-0.0158,-0.0397,32.92,32.68,1.0958,852.1521,852.2297,852.2966,851.0563,50.0,False,NOMINAL,HEALTHY,-29.56,-19.96
DIG_LOT03_COMP0017,LOT_03,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T03_0017,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.0662,821.9027,821.9662,821.9997,820.8365,21.464,2.0336,13.013,-0.0227,-0.0428,34.58,35.05,1.0662,821.9027,821.9662,821.9997,820.8365,50.0,False,NOMINAL,HEALTHY,-21.63,-46.96
DIG_LOT03_COMP0018,LOT_03,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T03_0018,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2457,955.7663,955.8318,955.8392,954.5206,25.313,2.4445,12.122,-0.0071,-0.0503,34.99,34.5,1.2457,955.7663,955.8318,955.8392,954.5206,50.0,False,NOMINAL,HEALTHY,19.41,-2.32
DIG_LOT03_COMP0019,LOT_03,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T03_0019,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2621,968.2116,968.2811,968.3137,966.9495,24.27,2.3867,11.158,-0.0107,-0.0565,35.19,35.34,1.2621,968.2116,968.2811,968.3137,966.9495,50.0,False,NOMINAL,HEALTHY,46.39,21.13
DIG_LOT03_COMP0020,LOT_03,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T03_0020,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.0931,835.0142,835.0984,835.1306,833.9211,23.267,2.0895,11.199,0.0093,0.0016,35.98,36.03,1.0931,835.0142,835.0984,835.1306,833.9211,50.0,False,NOMINAL,HEALTHY,-14.4,36.2
DIG_LOT03_COMP0021,LOT_03,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T03_0021,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1478,887.5361,887.6044,887.6644,886.3883,22.095,2.1655,11.652,-0.0018,0.0061,34.27,33.53,1.1478,887.5361,887.6044,887.6644,886.3883,50.0,False,NOMINAL,HEALTHY,43.18,-38.61
DIG_LOT03_COMP0022,LOT_03,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T03_0022,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1405,873.2028,873.3219,873.3279,872.0623,28.933,1.7963,12.629,-0.0093,0.0708,34.83,34.39,1.1405,873.2028,873.3219,873.3279,872.0623,50.0,False,NOMINAL,HEALTHY,27.49,-18.52
DIG_LOT03_COMP0023,LOT_03,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T03_0023,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2402,950.13,950.1835,950.2521,948.8898,27.261,1.4678,12.329,-0.0102,-0.0298,36.19,36.08,1.2402,950.13,950.1835,950.2521,948.8898,50.0,False,NOMINAL,HEALTHY,-0.6,-48.71
DIG_LOT03_COMP0024,LOT_03,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T03_0024,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.0138,766.0602,766.0939,766.2004,765.0464,27.699,2.1414,13.96,0.0285,0.041,36.53,36.62,1.0138,766.0602,766.0939,766.2004,765.0464,50.0,False,NOMINAL,HEALTHY,25.8,45.62
DIG_LOT03_COMP0025,LOT_03,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T03_0025,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2876,993.1057,993.182,993.1833,991.8181,25.618,1.8542,12.183,-0.0132,-0.046,36.64,37.72,1.2876,993.1057,993.182,993.1833,991.8181,50.0,False,NOMINAL,HEALTHY,37.9,-0.19
DIG_LOT03_COMP0026,LOT_03,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T03_0026,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2531,954.4901,954.5794,954.583,953.237,25.78,1.9327,11.753,0.0217,0.0911,35.03,35.31,1.2531,954.4901,954.5794,954.583,953.237,50.0,False,NOMINAL,HEALTHY,24.88,47.58
DIG_LOT03_COMP0027,LOT_03,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T03_0027,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,0.8458,646.9496,646.9962,647.0237,646.1038,26.432,1.8701,11.54,-0.0049,0.0587,34.59,35.27,0.8458,646.9496,646.9962,647.0237,646.1038,50.0,False,NOMINAL,HEALTHY,8.66,11.78
DIG_LOT03_COMP0028,LOT_03,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T03_0028,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.201,923.9109,924.0259,924.0745,922.7099,27.414,1.4848,12.974,-0.0088,0.0336,34.55,34.94,1.201,923.9109,924.0259,924.0745,922.7099,50.0,False,NOMINAL,HEALTHY,-5.32,7.09
DIG_LOT03_COMP0029,LOT_03,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T03_0029,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3404,1029.6772,1029.7604,1029.7454,1028.3368,23.154,2.2881,11.958,0.0351,0.1389,36.38,36.02,1.3404,1029.6772,1029.7604,1029.7454,1028.3368,50.0,False,NOMINAL,HEALTHY,48.08,2.88
DIG_LOT03_COMP0030,LOT_03,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T03_0030,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2698,968.4343,968.5383,968.6251,967.1645,23.995,1.5519,11.904,-0.0286,-0.0352,33.97,33.63,1.2698,968.4343,968.5383,968.6251,967.1645,50.0,False,NOMINAL,HEALTHY,23.2,2.09
DIG_LOT03_COMP0031,LOT_03,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T03_0031,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1362,883.3782,883.4844,883.4936,882.242,25.782,2.3369,11.895,0.006,-0.054,34.23,34.38,1.1362,883.3782,883.4844,883.4936,882.242,50.0,False,NOMINAL,HEALTHY,-15.01,2.85
DIG_LOT03_COMP0032,LOT_03,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T03_0032,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,0.8664,678.5023,678.5616,678.6158,677.6359,21.953,1.5791,11.358,-0.0034,0.0434,36.88,36.48,0.8664,678.5023,678.5616,678.6158,677.6359,50.0,False,NOMINAL,HEALTHY,-47.14,-37.55
DIG_LOT03_COMP0033,LOT_03,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T03_0033,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.0843,866.4041,866.5109,866.5181,865.3198,25.13,1.8101,13.072,-0.0104,0.0121,36.17,36.58,1.0843,866.4041,866.5109,866.5181,865.3198,50.0,False,NOMINAL,HEALTHY,40.92,35.69
DIG_LOT03_COMP0034,LOT_03,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T03_0034,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.0144,781.7625,781.7918,781.862,780.7481,26.597,1.6888,12.669,-0.0204,0.032,33.45,33.01,1.0144,781.7625,781.7918,781.862,780.7481,50.0,False,NOMINAL,HEALTHY,-10.36,34.77
DIG_LOT03_COMP0035,LOT_03,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T03_0035,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1148,862.5384,862.6073,862.6703,861.4236,26.539,2.4533,13.541,0.0082,0.0007,35.08,34.91,1.1148,862.5384,862.6073,862.6703,861.4236,50.0,False,NOMINAL,HEALTHY,48.42,-43.35
DIG_LOT03_COMP0036,LOT_03,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T03_0036,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,0.9843,766.3624,766.437,766.4293,765.3781,26.558,2.4642,12.496,-0.0154,-0.0855,34.27,34.05,0.9843,766.3624,766.437,766.4293,765.3781,50.0,False,NOMINAL,HEALTHY,27.84,21.1
DIG_LOT03_COMP0037,LOT_03,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T03_0037,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.004,787.0775,787.1533,787.1218,786.0735,24.394,2.2892,12.923,-0.0374,-0.1478,36.79,36.29,1.004,787.0775,787.1533,787.1218,786.0735,50.0,False,NOMINAL,HEALTHY,10.8,-15.43
DIG_LOT03_COMP0038,LOT_03,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T03_0038,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1522,909.1486,909.2188,909.2824,907.9964,24.184,2.1956,12.739,0.0326,0.0419,36.01,36.05,1.1522,909.1486,909.2188,909.2824,907.9964,50.0,False,NOMINAL,HEALTHY,38.13,-49.8
DIG_LOT03_COMP0039,LOT_03,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T03_0039,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.0161,760.5773,760.6231,760.6998,759.5612,25.713,1.9942,14.15,-0.0303,-0.0864,35.3,35.37,1.0161,760.5773,760.6231,760.6998,759.5612,50.0,False,NOMINAL,HEALTHY,-14.68,-21.64
DIG_LOT03_COMP0040,LOT_03,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T03_0040,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3555,1051.165,1051.2066,1051.3101,1049.8095,26.602,1.6334,13.064,-0.0275,-0.0599,32.95,32.53,1.3555,1051.165,1051.2066,1051.3101,1049.8095,50.0,False,NOMINAL,HEALTHY,-42.71,-24.36
DIG_LOT03_COMP0041,LOT_03,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T03_0041,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1393,875.3212,875.3732,875.4375,874.1819,23.513,1.883,10.988,-0.01,-0.0363,35.72,36.03,1.1393,875.3212,875.3732,875.4375,874.1819,50.0,False,NOMINAL,HEALTHY,-43.38,43.79
DIG_LOT03_COMP0042,LOT_03,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T03_0042,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.3516,1034.1473,1034.2442,1034.3204,1032.7957,24.017,2.3905,12.715,-0.011,0.0916,36.53,35.42,1.3516,1034.1473,1034.2442,1034.3204,1032.7957,50.0,False,NOMINAL,HEALTHY,25.19,-2.98
DIG_LOT03_COMP0043,LOT_03,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T03_0043,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.115,838.2771,838.3085,838.3481,837.1621,23.45,1.8717,12.528,-0.0022,-0.0156,33.6,34.25,1.115,838.2771,838.3085,838.3481,837.1621,50.0,False,NOMINAL,HEALTHY,-39.95,-2.87
DIG_LOT03_COMP0044,LOT_03,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T03_0044,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.0195,768.5286,768.5794,768.6641,767.5091,26.489,1.9157,11.701,-0.0125,0.0067,35.23,35.37,1.0195,768.5286,768.5794,768.6641,767.5091,50.0,False,NOMINAL,HEALTHY,31.99,21.46
DIG_LOT03_COMP0045,LOT_03,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T03_0045,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.13,870.3807,870.4601,870.4872,869.2507,21.572,2.033,13.208,-0.0381,-0.0316,35.74,35.59,1.13,870.3807,870.4601,870.4872,869.2507,50.0,False,NOMINAL,HEALTHY,3.97,-9.26
DIG_LOT03_COMP0046,LOT_03,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T03_0046,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2112,944.689,944.818,944.8804,943.4778,25.711,2.1387,12.524,0.0346,-0.0626,35.52,35.66,1.2112,944.689,944.818,944.8804,943.4778,50.0,False,NOMINAL,HEALTHY,-44.43,10.82
DIG_LOT03_COMP0047,LOT_03,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T03_0047,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1091,845.4076,845.5012,845.5529,844.2985,27.337,2.3468,12.14,-0.0133,-0.0062,35.09,35.34,1.1091,845.4076,845.5012,845.5529,844.2985,50.0,False,NOMINAL,HEALTHY,-20.32,7.28
DIG_LOT03_COMP0048,LOT_03,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T03_0048,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.032,807.6161,807.636,807.7044,806.5841,26.326,2.3476,11.906,-0.0109,0.0422,35.09,34.42,1.032,807.6161,807.636,807.7044,806.5841,50.0,False,NOMINAL,HEALTHY,-4.63,48.24
DIG_LOT03_COMP0049,LOT_03,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T03_0049,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,4.5949,3576.8095,3576.9938,3577.1048,3572.2146,23.444,1.9191,11.691,-0.0091,-0.0806,35.04,35.23,4.5949,3576.8095,3576.9938,3577.1048,3572.2146,50.0,True,SPATIAL_OUTLIER,HEALTHY,6.09,18.13
DIG_LOT03_COMP0050,LOT_03,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T03_0050,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2748,988.2035,988.3123,988.3656,986.9287,25.942,1.3793,11.874,0.0237,0.042,37.33,37.58,1.2748,988.2035,988.3123,988.3656,986.9287,50.0,False,NOMINAL,HEALTHY,-26.91,-8.41
DIG_LOT03_COMP0051,LOT_03,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T03_0051,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,0.8592,663.8859,663.9221,663.9657,663.0267,25.339,2.2215,13.977,-0.0155,-0.0667,34.01,33.78,0.8592,663.8859,663.9221,663.9657,663.0267,50.0,False,NOMINAL,HEALTHY,-22.06,-49.34
DIG_LOT03_COMP0052,LOT_03,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T03_0052,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.2391,950.2361,950.3027,950.3122,948.997,25.411,1.7678,12.619,0.0114,-0.0058,34.65,33.46,1.2391,950.2361,950.3027,950.3122,948.997,50.0,False,NOMINAL,HEALTHY,10.19,-9.22
DIG_LOT03_COMP0053,LOT_03,DIGITAL_IC,CQFP-64,DIG-SIH-2026,THERMAL_BURN_IN,T03_0053,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,125.0,5.0,168,IDDQ,ELECTRICAL,uA,1.1294,882.1505,882.1974,882.2202,881.0211,27.545,1.7105,12.406,0.0144,-0.0469,35.12,34.4,1.1294,882.1505,882.1974,882.2202,881.0211,50.0,False,NOMINAL,HEALTHY,36.66,-28.69
