value_0h,value_24h,delta_value_0_24h,drift_velocity_per_hour,logarithmic_creep_rate,viscoelastic_relaxation_index,robust_z_score_0h,robust_z_score_24h,scale_factor_error_ppm,noise_density_dps_rtHz,supply_current_mA,temperature_sensitivity_dps_C,value_96h,velocity_24_96,trajectory_acceleration,growth_ratio_96h,robust_z_score_96h
-0.7766664510088127,-0.6981095735488837,0.2803745626290859,0.28064826518979213,0.28049545160665157,0.8381160575776512,-0.7748920557345611,-0.6954913875189072,0.18925584601347503,-1.1601241062997445,1.1562698733884478,0.9422275494978388,-0.6420099561559686,0.1370622933695784,-0.19816896650108928,0.002657125169665053,-0.640910962009091
-0.17507034731946997,-0.26121180999845994,-0.2352823864025146,-0.23538799819988923,-0.23532905133317375,0.05232195643574891,-0.1750586703985056,-0.2606548539369264,-1.416267969039614,-1.3399883088268363,0.27385339106568213,1.1687740641311986,-0.41197788846073885,-0.41840068502291294,0.026263357006167047,-0.2760739150982913,-0.41164199998957923
-0.24593519687236376,-0.11383094083527924,0.5515450208479323,0.5522364678251012,0.5518503562218215,0.41060430710306556,-0.24585445622143087,-0.11365045764074563,0.7616988775644363,-0.17087099240073755,0.8722737641351442,-0.08238055077576754,-0.38296279653582976,-0.7574495159897574,-0.7091106391665457,-0.7978148722548911,-0.3826938987244893
0.2660335922033064,-0.08907688883281639,-1.1594567283108055,-1.1588824041470682,-1.1592027828630505,-0.6494068745318795,0.26644959391537276,-0.08894383641449599,-0.4018891595796345,-1.0252259544044253,-1.4402659826417512,2.1161503980525236,0.2537114278579011,1.1542087862701154,1.2773541816636391,1.4458531597904378,0.25416432910749
-1.2809125301782656,-0.626023024382107,2.2968312114192773,2.3038175067032705,2.299912185722212,2.259059598075042,-1.2756113409185224,-0.6238421859627856,0.43278807321448837,1.2860290480687084,0.46149367753661874,-1.1636252797077133,-0.9178958404907206,-0.9269739314731801,-2.1512076965961535,-1.3776823777225815,-0.9153389620021434
-0.696471422899118,-0.8311982827745127,-0.4842674845805742,-0.48436161522113835,-0.4843090843990921,0.4502131319536856,-0.695085897170537,-0.8276718110793391,-1.8325901738039498,-0.8633481721300424,-0.43613688206757434,0.07208298192879616,-0.7152887256881706,0.2957660014817168,0.459608747607941,0.41316297625645265,-0.7138601771971184
-0.3916467498399529,-0.9831051181843801,-2.1081779885748335,-2.1050927769034984,-2.106812835449768,-0.47691204855110036,-0.3913076161848949,-0.9783822005594576,0.32870752202340425,-0.7734160708664962,1.2982679280150973,-0.10812447289319467,-0.8654667068892357,0.2705176842820588,1.7333815624071052,1.0918877041207857,-0.8632323797249823
-0.10810494995721082,-0.3641025422331331,-0.8466641505413074,-0.8465152292278717,-0.8465983185576118,-0.23435026518722218,-0.10812447289319467,-0.3631873320258592,0.411646711253799,-0.8453617518773332,0.06592766821951632,-0.9422275494978388,-0.16034576689062208,0.663670052105318,0.8678845701583778,0.8755707067622532,-0.16037248100859797
-0.5426816707122671,-0.5303815620459699,0.07237080047460114,0.07242605181650529,0.07239520775527108,0.5150525809925589,-0.5419095605718443,-0.528721694241728,-1.9565923929964522,-1.15113089617339,0.6085630912570789,2.5846897805897,-1.0134886084898245,-1.5004714221511397,-0.5754062762260506,-1.2609201120045324,-1.0102887341516384
-0.6719050336841766,-0.7938704059048101,-0.43445987142226994,-0.43456643601392314,-0.4345069644809264,0.44527007148333975,-0.6706291711589808,-0.7906118792399663,-1.8964208243391065,-0.00899321012635502,1.977830046585503,-0.056636628658340404,-0.48744791205844135,0.8945118093593408,0.6183826785997807,0.8985104922804963,-0.48690706327881283
0.6122501431065303,0.3125393206123442,-0.9101124155760322,-0.9098933510935929,-0.9100155715131444,-0.8152330577319477,0.6139925425006413,0.31253875851204965,0.708438908009625,0.026979630379063497,-1.9372591738350355,0.576663855430371,16.262743032809784,53.24870097408023,18.322272878666883,46.62733296701532,17.354386708421423
0.5853539200772829,0.6268162346763145,0.33914149093806517,0.3394929510829041,0.3392967169537238,-0.36635550370007575,0.5869614242773424,0.6275481791467232,0.07460461384204686,-1.2500562075632904,-0.1876402864709321,0.18535623924547606,0.33797798723314804,-0.6744907594765952,-0.5133292505751088,-0.6688033410891534,0.33869278480155196
-0.8051341740051411,-1.0179931985238948,-0.7832244823332598,-0.7831374765562196,-0.7831860225149321,0.4406304525732913,-0.8032103700637317,-1.0129714702762063,1.0003523289283673,-1.0881784252889075,0.7099902731332565,0.8958884896864697,-1.0391475951722426,-0.16591751302632457,0.5431739744457507,0.13326469116108897,-1.0357630632649175
0.04887627599784931,-0.32566426530950693,-1.2592316457249932,-1.2584796208912699,-1.2588991022286435,-0.5168134906641771,0.04891345202311164,-0.3248920691251745,-0.9523776998637274,-1.0342191645307797,-0.6288485276323171,0.8392518610281293,-0.504870390147879,-0.5193939538215443,0.8022261776429612,0.0035963141626338324,-0.5042759240378665
-0.22531614176788595,-1.0317017060851392,-2.872182604289498,-2.865742597332053,-2.869331358228129,-0.9125292008388086,-0.22525931852748898,-1.0265601119506431,1.1406171342444773,1.2680426278159993,-0.49699319119328,-0.9988641781561788,-0.6187556217800374,1.1758502010126823,2.6346922233006103,2.386149321689559,-0.6177524809970185
-1.589049963596852,-1.6199894872278207,-0.23075660995884575,-0.23086125790001671,-0.2308028488472185,1.5927460481521862,-1.5806768180100355,-1.6084010418288064,-1.5748281837447806,1.2770358379423543,1.2779824916398634,0.6075565619712843,-1.616666637741383,-0.20920034251145156,0.09192174952158932,-0.10359232859445466,-1.6077775442630946
-0.42519550708829335,-0.5278982740515062,-0.33033379857073314,-0.33044997957237937,-0.3303851372510979,0.2454970158424523,-0.4247747149375499,-0.5262510321191024,0.6840450288242137,1.2230765771842265,0.7708465822589666,-0.1544635327045637,-0.7350695489161094,-0.6456355398198391,0.02626335700616891,-0.4340044346651674,-0.7335448860573783
-0.07206037427073272,0.2570023887702099,1.2964549985751201,1.2990690699524052,1.297608689430344,0.5216944446934578,-0.07208298192879616,0.2569488607529888,0.08802124739402188,-0.13489815189531906,1.5416931645179288,-0.38615883176140925,0.46369752705501466,0.8007323454748964,-0.784319343320572,0.17582264029681055,0.464906506317345
-0.7404434589931971,-0.672004809742879,0.2487277765695135,0.2489625332660092,0.24883146642986836,0.7870098973936145,-0.7388505647701634,-0.6695494352313472,0.12461206617213758,0.5755654480866947,0.9280587141670437,0.025743922117427133,-0.3574349532026201,0.9450084437586596,0.09430932743124172,0.6656139080652965,-0.3572195696112104
-0.25882370119683407,-0.4683131109146919,-0.697141536132649,-0.6971254027305742,-0.6971344050302457,-0.04720659713027842,-0.258726417280144,-0.4669551411761056,0.48564147811621,-0.6565043392238864,-0.07607038640713767,-1.6476110155153463,-0.40965643913787664,0.19116583022599382,0.5933131105484398,0.40716562870944956,-0.40932615188837135
-0.9307223836217478,-1.4086092639706687,-1.762965976596653,-1.761006756336597,-1.7620992826258306,0.1649538609019869,-0.9280683923332539,-1.3996300924670033,-0.7950371791178313,-1.1061648455416166,0.40570872750471926,1.0760959445084606,-1.3100467479789442,0.12624158599829982,1.4134461225137884,0.7968036047128619,-1.3044014430049524
0.576387324837895,0.35078476189439356,-0.6427815129571697,-0.6428023380314891,-0.6427907174386108,-0.6971040864902374,0.5779510515362427,0.35083402141273434,-1.270717823233332,1.2770358379423543,0.31442426381615407,-1.8175209014903666,0.24331855897331317,-0.16231061056923077,0.4333453906017777,0.0839284641136394,0.2437430126520568
0.34946297466951337,0.3137732142645148,0.022617076818786268,0.02263319298448981,0.02262419640453851,-0.29354845498730975,0.3501173407970112,0.3137740895733616,1.7545297604106367,-0.37771482530689365,-1.5315504463303165,1.0452032379675482,0.4302612589325263,0.5302146611928376,0.1360919408501419,0.414683998145394,0.4313267088498408
0.1298691392992349,0.28415664236765037,0.6870713783513005,0.6880280268570439,0.687493780236057,0.12253810386535448,0.13000680669300743,0.2841261441018624,0.4185583103563314,0.026979630379063497,-0.015214077281427535,0.231695299056846,-0.14644504501671785,-1.1830640059268616,-0.9574187417703204,-1.1712016089014863,-0.14647739240135535
-0.34262890066362867,-0.8585786438651858,-1.826538541404199,-1.8243902056241172,-1.8255881431076384,-0.4085312827827649,-0.3423941641617833,-0.8548490944282127,-2.0777486596173236,0.5755654480866947,-1.3134820052965293,0.08238055077576754,-0.9493636281492729,-0.34986953833812656,1.3060051165794566,0.38451528000853563,-0.9466029113684412
0.48925233720374856,0.6440494094161697,0.7412709391953184,0.7423441759232418,0.7417448003007349,-0.15443800113294706,0.49042171633698994,0.6448428140050976,0.8161785410785195,-1.2680426278159995,1.55183588270555,0.5972589931243129,0.4302612589325263,-0.436435197308382,-0.753280830495102,-0.6008834741702984,0.4313267088498408
-0.48973572406376187,4.204177495401772,17.125656960293867,17.440750024573635,17.263045123677585,6.344750368777152,-0.4891345202311182,4.265598154711879,0.02459716151195498,-0.11691173164260979,0.26878203197187595,-0.48913452023111864,2.2359479824279127,-5.320181124213795,-15.592077538980199,-4.991695744939605,2.2573729366517132
-1.669775624942408,-1.4961229088615187,0.49732349187398467,0.4979193696586477,0.49758663580103346,2.0269831404332255,-1.6604829765740603,-1.4861032667588736,0.4079876293759873,0.13489815189531906,-0.6187058094446958,0.8392518610281293,-1.5100856468034423,-0.23805556216820759,-0.494228627297897,-0.36924018678152,-1.502406455658168
-0.40583944023342083,-0.03710820218625175,1.391176763779461,1.3941168145899465,1.3924742284026534,0.8805370262153832,-0.4054667733494798,-0.03705993183937447,1.237786086333028,0.6115382885921132,-0.7353470686023054,0.025743922117427133,0.2467829423293308,0.9810774683296004,-0.799838599733307,0.28015755204127685,0.24721678480386786
-0.35165717100976623,-0.7789421549725898,-1.5042238966492518,-1.5029493820990352,-1.503660204572451,-0.2753186870852761,-0.3514045369028829,-0.7757879065042176,0.19982652699381914,0.32375556454876586,-0.8012747368218217,0.1338683950106218,-0.5339131226390876,0.7069528815904506,1.4015082329655282,1.2085268108300324,-0.5332240253029564
1.0227144158378463,0.6108120239162911,-1.268303147155876,-1.2675339585331729,-1.267963011530071,-1.2113535879186108,1.027182492485349,0.6114888753496608,0.4088007586821681,-1.1960969468051625,-0.9128446368856206,-0.8444006454516151,16.598574499162478,53.56610839030451,18.710254288985283,48.187953552030294,17.736501645120608
-0.7288024123999141,-0.6595757501462955,0.25324887696968346,0.253489072047758,0.2533549685479489,0.7765046185651335,-0.7272657998173212,-0.6571961246182224,-0.26487687148824757,-0.2697963037906381,0.9889150232927493,0.1338683950106218,-0.24494102036130308,1.2588089575258496,0.1945875996366107,0.9170410723452287,-0.24490093670265994
-0.253668152226413,-0.06432739122617191,0.75933606532952,0.7604494986861899,0.759827667502482,0.49522751513534125,-0.25357763285665874,-0.06423721518824806,2.145644956683382,-0.9083142227618152,-1.7496188873641036,-1.6476110155153463,-0.26812755907130853,-0.544642271021203,-0.8034199665977837,-0.6909169338938937,-0.2680594177147326
-0.5543067237293549,-0.49189574877900494,0.25324887696968346,0.253489072047758,0.2533549685479489,0.5968305758891109,-0.5534943255246865,-0.4904264313410416,-1.1328924058357637,1.124151265794326,-0.31442426381615857,0.530324795619002,-0.5385605712053771,-0.14066919582666518,-0.26860251483581266,-0.2120546002589321,-0.5378557215053706
-0.9333130574614179,-0.8697813071680548,0.2035143713151458,0.2036970418687629,0.20359505798351166,0.9783163963219071,-0.9306427845449965,-0.8659670739800256,0.045331958819554534,0.6924771797293046,-0.5629208594128008,-1.9153478055365905,-0.8794457102716912,-0.10099326879863058,-0.2160758008234767,-0.1633944091818983,-0.877127468332225
-0.3168371595710711,-0.35790207719130357,-0.09047923408544573,-0.0905332427774214,-0.09050309538103261,0.23561092731199976,-0.31665024204435527,-0.35701067671929765,1.980986272181862,1.0971716354152616,-0.709990273133261,-0.3552661252204964,-0.42126410665153463,-0.16591751302632457,-0.00477515581930293,-0.11638731091185713,-0.42090539239440766
0.618653218227142,0.2570023887702099,-1.1367835756423554,-1.1362468002226584,-1.1365462369860992,-0.8982055252487742,0.6204285230299974,0.2569488607529888,0.23153856993485258,-0.3507351949278302,1.450408700829368,1.7248427818676286,16.007737569376072,52.50928597037595,18.25661448615147,46.7760791120661,17.064905695770523
-0.9216554155673544,-0.8610680439746683,0.19447116631074413,0.1946439209900067,0.1945474736034802,0.9616759580743452,-0.9190580195921543,-0.8573197565508384,1.0918293758736561,-0.6924771797293049,0.4716363957242356,0.5818126398538571,-1.0263174591059725,-0.5807112955921452,-0.3676869980863573,-0.5488091771029895,-1.023025898708278
0.2454892409863082,0.11867750347184142,-0.3258071032631988,-0.32592319972010847,-0.32585840440787944,-0.33451769414349497,0.24585445622143087,0.11859178188599521,-0.6925828865391076,-0.6834839696029502,0.06085630912570564,-0.9525251183448097,-0.16613817975445655,-0.7610564184468506,-0.015519256412736852,-0.5320879863859889,-0.16616210126161532
0.6160920245197996,0.7658496091834206,0.7412709391953152,0.7423441759232394,0.7417448003007292,-0.25309644730222597,0.6178541308182548,0.7671405890750287,0.17218013058368717,0.9982463240253612,0.8063460959156279,0.3552661252204964,0.7492792324994474,0.20559344005436903,-0.540786396536102,-0.0981394939533471,0.7520716708670367
-0.3942271283360555,-0.4298450488337079,-0.08143052382999076,-0.08147988459901748,-0.08145233150114334,0.31167976927470065,-0.39388200839663756,-0.4286598782754192,-0.36936398733242143,1.0432123746571338,1.800332478302188,0.24714165232730173,-0.7897736154501964,-1.1001052494136943,-0.3211292288481505,-0.8891963711794273,-0.7879673164357472
-1.0395733917110155,-1.1563886214518118,-0.46615501220035716,-0.4662542509584636,-0.4661988688812912,0.8216861104394898,-1.0361928652264485,-1.150093218081888,-0.19535431580982784,0.3417419848014751,-2.190827128525484,-2.116150398052523,-1.049645935526396,0.20198653759727242,0.4142447673245604,0.32695173836657077,-1.0461843797203505
-0.31941611257948227,-0.1348754671833028,0.7322381147424316,0.7332915032432112,0.732703215551755,0.5480435399309787,-0.31922463425609876,-0.13465108568305767,0.4750707971358659,-0.16187778227438332,-0.567992218506607,1.0400544535440621,-0.21016908283562827,-0.15870370811213416,-0.6541963472445554,-0.38058455419508125,-0.21016321518455264
0.14015048108029046,0.2878590704697813,0.6644863761478915,0.6653962180473564,0.6648881177867704,0.10567147674933443,0.14030437553997882,0.2878321372858,-0.606391180083991,0.7644228607401415,0.6440626049137401,-1.0812447289319462,-0.11517393725929137,-1.0964983469566019,-0.9108609725321117,-1.097100333597381,-0.11521344303505748
-1.2692249196218788,-1.3773681833828137,-0.4661550122003604,-0.46625425095846834,-0.466198868881294,1.0866204632065426,-1.2640265759656801,-1.368746815934192,-0.5742725724898677,-0.5395926075812763,1.5061936508612674,0.15961231712804894,-1.3486264185216845,-0.08295875651315736,0.31993543989332424,0.08631714512026642,-1.3426129366748707
0.9716340442759002,1.0324406319167203,0.4656913666490829,0.46623427049706323,0.4659311226742011,-0.6048674952255263,0.9756946482504947,1.0352074293798303,1.415861404386523,-0.7644228607401415,0.5832062957880345,-0.5818126398538567,0.5697134566337391,-1.1397811764417345,-0.7676062979530107,-1.07721787508601,0.5714355189728748
0.2737369202188379,-0.0012367751632004083,-0.8647913489364134,-0.8646232263735965,-0.8647170278464407,-0.5494243495372396,0.27417277055060063,-0.001235331061311968,-0.5246716848128669,-1.259049417689645,-0.19778300465855345,1.3283863812592485,0.6537723798332045,2.1497138644280867,1.3740510870045295,2.1715990397383487,0.6559639746669385
-0.634417558382465,-0.7963586087999013,-0.5748403580097341,-0.574898888580783,-0.5748662266196989,0.3522108696491861,-0.6333004840887114,-0.7930825413625903,1.193470539146199,-0.5575790278339855,0.2586393137842591,-1.0194593158501206,-0.9190611762117493,-0.436435197308382,0.2888969270678487,-0.1742440793987183,-0.9164968860527465
-0.6370025682766166,-0.5539750846903639,0.3165396991000267,0.3168604172503941,0.31668135003098147,0.7056703509632835,-0.635874876300454,-0.552192984406664,-0.2270663587508613,1.0971716354152616,-0.06085630912571014,-2.450821385579078,-0.5931807308447047,-0.12984848845538235,-0.31516028407401947,-0.22427577932593568,-0.5922781518837396
-1.2951987579043283,-1.216279417560223,0.20803590831935934,0.20822359948321434,0.20811881233591317,1.4057206892071403,-1.2897704980831073,-1.2093891090248865,0.7161636364183381,-1.0432123746571342,-0.5629208594128008,0.0875293351992528,-1.0636450617453945,0.33183502605266463,-0.07640249310885061,0.1852756844685855,-1.0600794683275931
0.1902608440454449,-0.20669922706159985,-1.3227358469755635,-1.321860142623292,-1.322348594016952,-0.6506910491992021,0.19050502366896221,-0.20630028723917923,-0.3380585090444778,-1.0162327442780708,-0.2079257228461703,-0.901037274109955,-0.2321902135119036,-0.01803451228546336,1.0183019784664378,0.4761016057939396,-0.2321637721460205
-0.5840197284906737,-0.5403151724783949,0.18090603130156033,0.1810642255472464,0.18097590784116804,0.5986672290619063,-0.583099835959728,-0.5386043427322272,-0.2742278585093211,-1.1601241062997445,0.020285436375233713,0.8392518610281293,-0.6524757846102318,-0.3534764407952204,-0.2817341933388971,-0.36041415423019896,-0.6513322784645242
-0.253668152226413,-0.12373383724259762,0.5425085353933159,0.5431836369623577,0.5428066548647961,0.41450289767544835,-0.25357763285665874,-0.1235331061312448,0.9393676309648417,-0.1528845721480283,0.5426354230375626,1.1584764952842281,-0.4015316979320473,-0.7863047356465093,-0.7114982170761981,-0.8180604239788185,-0.4012206835341461
-0.36584566952355607,-0.2674078197189159,0.41145989386025694,0.41191674296483677,0.41166165490054085,0.4720173382209728,-0.3655636940674678,-0.266831509243488,-0.45067691795045584,0.08093889113719127,0.09635582278237138,-0.4633905981136911,-0.8491597982216696,-1.7565614966048269,-0.9287678068545028,-1.5550548004321887,-0.8470214430165319
1.7040680698363606,0.9833391315131044,-2.3217918067985326,-2.3178882618250136,-2.3200642750014038,-1.9410271971556936,1.715832409126528,0.9857941869273328,-0.9076555880238082,-1.169117316426099,-0.4716363957242356,0.11327325731667992,1.2234558672307416,1.056822419928573,2.161951797189578,1.950969494606232,1.2302943037663219
0.38795150971867687,0.053170577895739694,-1.0687707045742125,-1.0683402710101764,-1.0685803954822197,-0.7084158309251436,0.3887332239731523,0.0531192356364352,-0.47425766782968515,0.46764692657043916,-0.6085630912570789,-1.3747254410706171,17.973386697509863,60.10181564255901,20.715819733092676,53.20866220523061,19.3112783539415
-1.6736829265047195,-0.9706472820210227,2.4093524056567945,2.4169590404852537,2.412706663748769,2.8682356750286657,-1.664344564891674,-0.9660288899463344,0.9617286868848016,0.728450020234723,-0.33978105928520297,-0.7980615856402461,-1.322905346654543,-1.1794571034697643,-2.3243070950458926,-1.583132780467622,-1.3171386075615918
-0.8478469855882085,-1.0803158564951683,-0.860259483542627,-0.8600962242616954,-0.8601873125876893,0.4532994496540407,-0.8456878415574863,-1.0747380233418287,0.6799793822933122,0.4406672961913757,2.1958984876192904,0.9731202560387512,-0.4317119071786314,1.8972306924315026,1.2869044933022469,1.9504543118706235,-0.4313267088498392
-0.6111546902046442,-0.5514913611117807,0.23516421342598243,0.23538290562118136,0.23526080874151745,0.6473662486943348,-0.6101309541830269,-0.5497223222840384,1.308934900623808,0.43167408606502067,-0.9128446368856206,0.5045808735015749,-0.9190611762117493,-1.14699498135592,-0.5873441657743126,-1.0188620759101479,-0.9164968860527465
-0.5465565774717814,-0.7279497938031666,-0.633722122658654,-0.6337485202850642,-0.6337337900738538,0.24329968164871277,-0.5457711488894587,-0.7251393329904064,0.38074779761894634,-0.4406672961913757,-0.1369266955328433,-0.7826152323697894,-1.3766916635201014,-2.048720595629446,-0.19816896650108928,-1.5299952802314403,-1.3704031138893575
0.5379523315809764,0.5615563523222384,0.2668119162389556,0.267068677093437,0.2669253235719854,-0.3550632860987634,0.5393351683601016,0.5620756328971632,1.196316491717831,1.259049417689645,-0.141998054626654,0.2213977302098746,0.10582236426395406,-1.208312323126521,-0.6327081460576932,-1.0771977705821578,0.10595005063022908
1.2268433911136498,1.2544011533227342,0.3798219670128633,0.3802313933379064,0.3800027887960957,-0.8054229474319252,1.2331338694247669,1.258802351477384,-0.06606675612715293,0.593551868339404,-0.4158514456923361,0.14931474828107844,1.3425848698328162,0.6348148324485662,-0.11221616175363097,0.36705319628458244,1.3507184050290977
1.0801568061370388,1.1808636530563652,0.6283481064630316,0.6291852260295535,0.6287177476451763,-0.6270199394283602,1.0851063172495603,1.1846824877986368,1.1235414188146895,0.6295247088448225,-1.2272689007017747,-0.061785413081825655,0.6721888828346025,-1.255202055068746,-0.93473675162863,-1.2124425925305142,0.6744907594765952
-1.0901411249815565,-1.2487314023736211,-0.6246629076460684,-0.6246947100729188,-0.6246769638175221,0.812084772568168,-1.0863935133554319,-1.2415077166190096,0.0676930147395133,-1.2860290480687089,0.654205323101357,-0.03604149096439852,-0.8014157944135413,1.2371675427832827,0.8822100376162885,1.2713641460893028,-0.7995465569417836
-0.1699179867516934,-0.26864705591082116,-0.2805425570617696,-0.2806555047876398,-0.2805924651151505,0.030840346612091344,-0.16990988597502032,-0.26806684030480166,1.2422582975170204,-1.1421376860470351,-0.5426354230375626,-0.18535623924547653,-0.3899258189974265,-0.32822812359555537,0.09192174952159118,-0.18550271802263332,-0.38964144302810977
-0.6059857067392161,-0.06680213608678522,1.9816279321925343,1.9870149525479106,1.9840041925953626,1.3147614894951025,-0.6049821697595417,-0.066707877310872,-0.9064358940645376,0.7104635999820138,-0.06085630912571014,-0.6435980529356824,0.0063633794415197875,0.3174074162242838,-1.4886548266678166,-0.39706791843264816,0.006368582278319729
0.4277115039729307,0.27058020074760125,-0.411821798695106,-0.41193233898715353,-0.41187064785563354,-0.5065362092174772,0.42863630325516433,0.2705375024274256,0.337651944391388,-1.0611987949098436,0.05071359093808878,-0.08238055077576754,0.3449015401220832,0.3895454653661668,0.43334539060177585,0.4641193137025459,0.34564032910517406
-0.11840516304437143,-0.22404174371825147,-0.2986478504299064,-0.29876256015917396,-0.29869853775517596,-0.021210830077969447,-0.11842204174016517,-0.22359492209755363,-1.3735786804651455,0.6205314987184675,1.6887625782383935,-0.1338683950106218,-0.4026923436844821,-0.49775253907897793,0.05013913610268729,-0.3208817766188394,-0.40237860758474925
-1.7792227182088154,-1.4948723129901198,0.8812574389456068,0.8826596392693055,0.8818764798267905,2.356588858017468,-1.768607449467255,-1.4848679356975616,0.46693950407406176,-0.1528845721480283,-1.6786198600507765,-0.6847883283235661,-1.9733620060036394,-1.6663889351774692,-1.2713852368895135,-1.597433443692577,-1.9597864556465885
0.2801560254177565,0.5369217515241285,1.0843892035838338,1.086340156390862,1.0852503735667383,0.13486621235379004,0.28060875107995764,0.5373690116709136,1.021087126235967,0.5755654480866947,0.04057087275047193,0.2111001613629041,0.5028875532391286,0.10460017125573423,-0.8463963689715137,-0.2863264872723946,0.5042759240378665
-0.5194345589250852,-1.1202175161165275,-2.158163977237609,-2.1548956024484958,-2.156717722673114,-0.3857564199020126,-0.5187400306661597,-1.1142686173038272,-0.40636137076362694,-1.0701920050361982,0.6389912458199295,0.19565380809244745,-0.6652685145223226,1.2876641771825958,2.109425083177246,2.080733628823714,-0.6640694430211637
-1.0732831151394053,-1.2374971370306906,-0.6427815129571663,-0.6428023380314868,-0.6427907174386024,0.7856133619712208,-1.0696599639791036,-1.2303897370671968,0.7438100328284689,-0.2518098835379288,1.7546902464579097,0.7002346815940224,-1.093981753429915,0.2993729039388148,0.5861503768194827,0.4783375378790007,-1.0901854936432864
-1.3536581203840827,-1.0030400561105235,1.18366600127975,1.1859159103340091,1.1846590584745156,1.893135985275395,-1.3476943228473186,-0.9981474975404576,1.618737166278519,-1.3309950987004817,0.8570596868537167,0.9267811962273822,-0.9225572470102438,0.15148990319795924,-0.9096671835772836,-0.28132541530025534,-0.9199706582045576
0.222373118721591,0.20761697087896386,0.08141636405183776,0.08147927439358746,0.08144415450452137,-0.17072712036415674,0.22268492631574635,0.2075356183004912,-0.2108037726272542,0.989253113899006,1.2881252098274802,1.1275837887433149,0.18440969638932678,0.07213804914188442,-0.06207702565094554,0.01910199009960935,0.18468888607127373
0.3802546780285112,0.10014104390080056,-0.8693232581949621,-0.8691502303691523,-0.8692467683967003,-0.6319488850717365,0.38101004733792354,0.10006181596630712,-1.769979217228063,-0.27878951391699314,0.8519883277599105,-1.0709471600849754,0.4325674887898905,1.1614225911843057,1.0505342802467341,1.3169104827155882,0.4336425569510471
